#Name  kT        Joules        kJ/mol    
ALA    1.765     7.310E-21     4.412     
ARG    9.973     4.131E-20     24.932    
LYS    12.414    5.142E-20     31.035    
HID    10.099    4.183E-20     25.247    
HIE    10.105    4.186E-20     25.264    
ASP    11.340    4.697E-20     28.350    
GLU    9.605     3.978E-20     24.012    
SER    7.323     3.033E-20     18.307    
THR    6.251     2.589E-20     15.628    
ASN    9.652     3.998E-20     24.131    
GLN    8.466     3.507E-20     21.165    
CYS    17.586    7.284E-20     43.965    
GLY    9.090     3.765E-20     22.726    
PRO    8.496     3.519E-20     21.240    
VAL    3.714     1.539E-20     9.286     
ILE    3.993     1.654E-20     9.982     
LEU    3.944     1.634E-20     9.861     
MET    10.301    4.267E-20     25.752    
PHE    6.335     2.624E-20     15.837    
TYR    7.629     3.160E-20     19.072    
TRP    9.077     3.760E-20     22.693    
HIP    11.967    4.957E-20     29.919    
ETA    34.002    1.408E-19     85.004    
PHO    13.140    5.442E-20     32.849    
CHL    22.364    9.263E-20     55.910    
DGL    10.263    4.251E-20     25.657    
EST    7.788     3.226E-20     19.469    
CYM    17.670    7.319E-20     44.175    
GAN    8.677     3.594E-20     21.693    
HIS    10.615    4.397E-20     26.538    
X00    2.682     1.111E-20     6.706     
X01    12.575    5.208E-20     31.437    
X02    11.185    4.633E-20     27.963    
X03    8.250     3.417E-20     20.626    
X04    21.818    9.037E-20     54.545    
X05    8.878     3.677E-20     22.195    
X06    6.715     2.781E-20     16.787    
X07    8.858     3.669E-20     22.146    
X08    8.851     3.666E-20     22.126    
X09    2.144     8.879E-21     5.359     
X0A    2.101     8.703E-21     5.253     
X0B    5.865     2.429E-20     14.664    
X0C    11.310    4.685E-20     28.275    
X0D    4.955     2.052E-20     12.387    
X0E    7.905     3.274E-20     19.763    
X0F    5.038     2.087E-20     12.596    
X0G    8.069     3.342E-20     20.173    
X0H    6.620     2.742E-20     16.550    
X0I    2.027     8.397E-21     5.068     
X0J    10.646    4.409E-20     26.614    
X0K    14.861    6.155E-20     37.152    
X0L    12.076    5.002E-20     30.189    
X0M    18.527    7.674E-20     46.317    
X0N    6.869     2.845E-20     17.173    
X0O    9.016     3.734E-20     22.539    
X0P    3.074     1.273E-20     7.685     
X0Q    28.302    1.172E-19     70.754    
X0R    18.527    7.674E-20     46.317    
X0S    14.861    6.155E-20     37.152    
X0T    6.869     2.845E-20     17.173    
X0U    10.646    4.409E-20     26.614    
X0V    12.076    5.002E-20     30.189    
X0W    17.824    7.383E-20     44.560    
X0X    11.044    4.574E-20     27.610    
X0Y    9.653     3.998E-20     24.133    
X0Z    9.653     3.998E-20     24.133    
X10    10.176    4.215E-20     25.439    
X11    7.534     3.121E-20     18.836    
X12    9.485     3.929E-20     23.713    
X13    8.947     3.706E-20     22.366    
X14    9.016     3.734E-20     22.539    
X15    3.163     1.310E-20     7.908     
X16    3.715     1.539E-20     9.287     
X17    2.925     1.212E-20     7.313     
X18    3.932     1.629E-20     9.830     
X19    4.276     1.771E-20     10.691    
X1A    4.539     1.880E-20     11.349    
X1B    4.540     1.880E-20     11.349    
X1C    5.270     2.183E-20     13.175    
X1D    13.147    5.446E-20     32.868    
X1E    22.364    9.263E-20     55.910    
X1F    7.788     3.226E-20     19.471    
X1G    11.967    4.957E-20     29.919    
X1H    34.001    1.408E-19     85.001    
X1I    13.935    5.772E-20     34.839    
X1J    9.297     3.851E-20     23.242    
X1K    8.677     3.594E-20     21.692    
X1L    10.022    4.151E-20     25.054    
X1M    9.197     3.809E-20     22.992    
X1N    10.199    4.224E-20     25.497    
X1O    10.219    4.233E-20     25.547    
X1P    10.188    4.220E-20     25.471    
X1Q    5.403     2.238E-20     13.508    
X1R    8.821     3.654E-20     22.052    
X1S    6.544     2.711E-20     16.361    
X1T    69.409    2.875E-19     173.522   
X1U    8.096     3.353E-20     20.239    
X1V    16.869    6.987E-20     42.173    
X1W    14.815    6.136E-20     37.038    
X1X    9.050     3.749E-20     22.625    
X1Y    8.405     3.481E-20     21.012    
X1Z    7.872     3.261E-20     19.680    
X20    12.513    5.183E-20     31.282    
X21    9.089     3.765E-20     22.723    
X22    15.819    6.552E-20     39.547    
X23    8.913     3.692E-20     22.283    
X24    25.892    1.072E-19     64.730    
X25    14.161    5.866E-20     35.403    
X26    9.526     3.946E-20     23.816    
X27    6.419     2.659E-20     16.048    
X28    15.411    6.383E-20     38.528    
X29    3.539     1.466E-20     8.848     
X2A    11.298    4.680E-20     28.245    
X2B    8.933     3.700E-20     22.333    
X2C    7.869     3.259E-20     19.672    
X2D    11.173    4.628E-20     27.931    
X2E    9.390     3.889E-20     23.475    
X2F    8.656     3.585E-20     21.639    
X2G    11.935    4.943E-20     29.836    
X2H    8.457     3.503E-20     21.142    
X2I    9.397     3.892E-20     23.492    
X2J    17.331    7.178E-20     43.327    
X2K    8.902     3.687E-20     22.255    
X2L    9.721     4.026E-20     24.303    
X2M    10.537    4.364E-20     26.343    
X2N    14.209    5.885E-20     35.522    
