#Name  kT        Joules        kJ/mol    
ALA    1.516     6.278E-21     3.790     
ARG    8.565     3.548E-20     21.412    
LYS    10.661    4.416E-20     26.653    
HID    8.673     3.592E-20     21.683    
HIE    8.679     3.595E-20     21.697    
ASP    9.739     4.034E-20     24.347    
GLU    8.249     3.417E-20     20.622    
SER    6.289     2.605E-20     15.723    
THR    5.369     2.224E-20     13.422    
ASN    8.290     3.434E-20     20.724    
GLN    7.271     3.012E-20     18.177    
CYS    15.103    6.256E-20     37.758    
GLY    7.807     3.234E-20     19.518    
PRO    7.297     3.022E-20     18.242    
VAL    3.190     1.321E-20     7.975     
ILE    3.429     1.420E-20     8.573     
LEU    3.388     1.403E-20     8.469     
MET    8.847     3.664E-20     22.117    
PHE    5.440     2.253E-20     13.601    
TYR    6.552     2.714E-20     16.379    
TRP    7.796     3.229E-20     19.489    
HIP    10.278    4.257E-20     25.695    
ETA    29.202    1.210E-19     73.004    
PHO    11.285    4.674E-20     28.212    
CHL    19.207    7.955E-20     48.017    
DGL    8.814     3.651E-20     22.035    
EST    6.688     2.770E-20     16.721    
CYM    15.175    6.286E-20     37.939    
GAN    7.452     3.087E-20     18.631    
HIS    9.117     3.776E-20     22.791    
X00    2.304     9.542E-21     5.759     
X01    10.800    4.473E-20     26.999    
X02    9.606     3.979E-20     24.015    
X03    7.086     2.935E-20     17.714    
X04    18.738    7.761E-20     46.844    
X05    7.625     3.158E-20     19.062    
X06    5.767     2.389E-20     14.417    
X07    7.608     3.151E-20     19.020    
X08    7.601     3.148E-20     19.003    
X09    1.841     7.625E-21     4.602     
X0A    1.804     7.474E-21     4.511     
X0B    5.037     2.086E-20     12.594    
X0C    9.714     4.023E-20     24.284    
X0D    4.255     1.763E-20     10.639    
X0E    6.789     2.812E-20     16.973    
X0F    4.327     1.792E-20     10.818    
X0G    6.930     2.870E-20     17.325    
X0H    5.685     2.355E-20     14.213    
X0I    1.741     7.212E-21     4.353     
X0J    9.143     3.787E-20     22.857    
X0K    12.763    5.286E-20     31.907    
X0L    10.371    4.296E-20     25.928    
X0M    15.911    6.590E-20     39.779    
X0N    5.900     2.444E-20     14.749    
X0O    7.743     3.207E-20     19.357    
X0P    2.640     1.094E-20     6.601     
X0Q    24.306    1.007E-19     60.765    
X0R    15.911    6.590E-20     39.779    
X0S    12.763    5.286E-20     31.907    
X0T    5.900     2.444E-20     14.749    
X0U    9.143     3.787E-20     22.857    
X0V    10.371    4.296E-20     25.928    
X0W    15.308    6.340E-20     38.269    
X0X    9.485     3.929E-20     23.712    
X0Y    8.290     3.434E-20     20.726    
X0Z    8.290     3.434E-20     20.726    
X10    8.739     3.620E-20     21.848    
X11    6.471     2.680E-20     16.177    
X12    8.146     3.374E-20     20.365    
X13    7.684     3.182E-20     19.209    
X14    7.743     3.207E-20     19.357    
X15    2.717     1.125E-20     6.792     
X16    3.190     1.321E-20     7.976     
X17    2.512     1.041E-20     6.281     
X18    3.377     1.399E-20     8.442     
X19    3.673     1.521E-20     9.182     
X1A    3.899     1.615E-20     9.747     
X1B    3.899     1.615E-20     9.747     
X1C    4.526     1.875E-20     11.315    
X1D    11.291    4.677E-20     28.228    
X1E    19.207    7.955E-20     48.017    
X1F    6.689     2.771E-20     16.722    
X1G    10.278    4.257E-20     25.695    
X1H    29.201    1.209E-19     73.002    
X1I    11.968    4.957E-20     29.920    
X1J    7.984     3.307E-20     19.961    
X1K    7.452     3.087E-20     18.630    
X1L    8.607     3.565E-20     21.517    
X1M    7.899     3.272E-20     19.746    
X1N    8.759     3.628E-20     21.897    
X1O    8.776     3.635E-20     21.940    
X1P    8.750     3.624E-20     21.875    
X1Q    4.640     1.922E-20     11.601    
X1R    7.576     3.138E-20     18.939    
X1S    5.620     2.328E-20     14.051    
X1T    59.610    2.469E-19     149.026   
X1U    6.953     2.880E-20     17.382    
X1V    14.488    6.001E-20     36.219    
X1W    12.724    5.270E-20     31.809    
X1X    7.773     3.219E-20     19.431    
X1Y    7.218     2.990E-20     18.046    
X1Z    6.761     2.800E-20     16.902    
X20    10.746    4.451E-20     26.866    
