#Predicted Hamaker constants for Gypsum-010
#Estimated self-vacuum-self Hamaker: 23.019578503610713#Nominal refractive index: 1.5994724138518188
#Name  kT        Joules        kJ/mol    
ALA    1.664     6.893E-21     4.160     
ARG    -3.401    -1.409E-20    -8.504    
LYS    1.910     7.911E-21     4.775     
HID    2.416     1.001E-20     6.039     
HIE    2.450     1.015E-20     6.126     
ASP    6.475     2.682E-20     16.187    
GLU    6.113     2.532E-20     15.284    
SER    6.550     2.713E-20     16.374    
THR    3.112     1.289E-20     7.780     
ASN    5.574     2.309E-20     13.936    
GLN    -0.613    -2.537E-21    -1.531    
CYS    11.215    4.645E-20     28.037    
GLY    8.385     3.473E-20     20.962    
PRO    2.185     9.051E-21     5.463     
VAL    1.005     4.161E-21     2.511     
ILE    -2.847    -1.179E-20    -7.117    
LEU    0.911     3.773E-21     2.277     
MET    0.834     3.456E-21     2.086     
PHE    0.017     7.214E-23     0.044     
TYR    -1.328    -5.499E-21    -3.319    
TRP    -1.941    -8.040E-21    -4.853    
HIP    0.663     2.744E-21     1.657     
ETA    19.214    7.958E-20     48.036    
PHO    -0.828    -3.430E-21    -2.070    
CHL    17.212    7.129E-20     43.030    
DGL    3.428     1.420E-20     8.571     
EST    3.144     1.302E-20     7.861     
CYM    6.279     2.601E-20     15.697    
GAN    1.980     8.201E-21     4.950     
MAN    6.575     2.723E-20     16.438    
FUC    5.255     2.177E-20     13.138    
BGL    8.595     3.560E-20     21.487    
NGL    1.330     5.509E-21     3.325     
NGA    3.275     1.357E-20     8.188     
NC4    17.209    7.128E-20     43.022    
MAS    3.141     1.301E-20     7.853     
PRA    1.980     8.201E-21     4.950     
DMP    -1.149    -4.758E-21    -2.872    
MMM    19.209    7.956E-20     48.022    
BTE    2.000     8.285E-21     5.001     
PAS    5.366     2.223E-20     13.416    
PGL    5.315     2.202E-20     13.288    
HMA    4.279     1.772E-20     10.698    
HMB    4.061     1.682E-20     10.152    
HMC    2.501     1.036E-20     6.253     
HMD    3.164     1.311E-20     7.911     
HFE    -3.627    -1.502E-20    -9.066    
HIS    1.973     8.170E-21     4.931     
HAF    1.973     8.170E-21     4.931     
HAS    3.816     1.580E-20     9.539     
X00    7.922     3.281E-20     19.804    
X01    -2.576    -1.067E-20    -6.440    
X02    7.276     3.014E-20     18.190    
X03    5.868     2.431E-20     14.671    
X04    7.750     3.210E-20     19.375    
X05    1.575     6.524E-21     3.938     
X06    0.157     6.491E-22     0.392     
X07    2.076     8.600E-21     5.191     
X08    3.222     1.335E-20     8.055     
X09    3.401     1.409E-20     8.503     
X0A    8.966     3.714E-20     22.415    
X0B    -0.932    -3.861E-21    -2.330    
X0C    1.031     4.272E-21     2.578     
X0D    3.175     1.315E-20     7.937     
X0E    9.486     3.929E-20     23.715    
X0F    4.348     1.801E-20     10.870    
X0G    0.966     3.999E-21     2.414     
X0H    0.119     4.910E-22     0.296     
X0I    5.793     2.399E-20     14.482    
X0J    1.384     5.734E-21     3.461     
X0K    17.130    7.095E-20     42.825    
X0L    16.070    6.656E-20     40.176    
X0M    1.055     4.370E-21     2.638     
X0N    2.488     1.031E-20     6.220     
X0O    -0.275    -1.140E-21    -0.688    
X0P    4.967     2.057E-20     12.417    
X0Q    13.917    5.764E-20     34.793    
X0R    1.055     4.370E-21     2.638     
X0S    17.130    7.095E-20     42.825    
X0T    2.488     1.031E-20     6.220     
X0U    1.384     5.734E-21     3.461     
X0V    16.070    6.656E-20     40.176    
X0W    4.894     2.027E-20     12.235    
X0X    2.147     8.891E-21     5.367     
X0Y    -0.175    -7.266E-22    -0.439    
X0Z    -0.175    -7.266E-22    -0.439    
X10    6.623     2.743E-20     16.558    
X11    0.311     1.290E-21     0.779     
X12    -0.719    -2.977E-21    -1.797    
X13    3.085     1.278E-20     7.712     
X14    -0.275    -1.140E-21    -0.688    
X15    13.063    5.411E-20     32.658    
X16    6.173     2.557E-20     15.433    
X17    8.768     3.632E-20     21.920    
X18    5.226     2.164E-20     13.064    
X19    1.858     7.695E-21     4.644     
X1A    -0.194    -8.046E-22    -0.486    
X1B    9.261     3.836E-20     23.154    
X1C    -0.292    -1.207E-21    -0.729    
X1D    5.729     2.373E-20     14.323    
X1E    7.002     2.900E-20     17.504    
X1F    6.356     2.633E-20     15.890    
X1G    0.209     8.637E-22     0.521     
X1H    0.536     2.219E-21     1.340     
X1I    3.702     1.533E-20     9.255     
X1J    3.701     1.533E-20     9.252     
