#Predicted Hamaker constants for hydroxyapatite-010-ph14
#Estimated self-vacuum-self Hamaker: 25.45392504965761#Nominal refractive index: 1.6372981934479791
#Name  kT        Joules        kJ/mol    
ALA    1.981     8.205E-21     4.952     
ARG    -3.755    -1.555E-20    -9.387    
LYS    2.259     9.358E-21     5.649     
HID    2.832     1.173E-20     7.081     
HIE    2.872     1.189E-20     7.179     
ASP    7.433     3.079E-20     18.582    
GLU    7.023     2.909E-20     17.558    
SER    7.517     3.114E-20     18.794    
THR    3.622     1.500E-20     9.054     
ASN    6.412     2.656E-20     16.030    
GLN    -0.597    -2.475E-21    -1.494    
CYS    12.810    5.306E-20     32.024    
GLY    9.598     3.976E-20     23.996    
PRO    2.571     1.065E-20     6.428     
VAL    1.234     5.111E-21     3.085     
ILE    -3.127    -1.295E-20    -7.818    
LEU    1.128     4.671E-21     2.820     
MET    1.041     4.312E-21     2.603     
PHE    0.116     4.800E-22     0.290     
TYR    -1.407    -5.829E-21    -3.518    
TRP    -2.102    -8.705E-21    -5.254    
HIP    0.847     3.507E-21     2.117     
ETA    21.897    9.070E-20     54.744    
PHO    -0.842    -3.486E-21    -2.104    
CHL    19.621    8.127E-20     49.052    
DGL    3.980     1.648E-20     9.949     
EST    3.658     1.515E-20     9.145     
CYM    7.211     2.987E-20     18.027    
GAN    2.339     9.688E-21     5.847     
MAN    7.547     3.126E-20     18.867    
FUC    6.050     2.506E-20     15.125    
BGL    9.837     4.074E-20     24.592    
NGL    1.603     6.637E-21     4.006     
NGA    3.806     1.577E-20     9.516     
NC4    19.617    8.125E-20     49.044    
MAS    3.654     1.514E-20     9.136     
PRA    2.339     9.688E-21     5.847     
DMP    -1.205    -4.989E-21    -3.011    
MMM    21.891    9.067E-20     54.728    
BTE    2.362     9.782E-21     5.904     
PAS    6.176     2.558E-20     15.440    
PGL    6.118     2.534E-20     15.296    
HMA    4.944     2.048E-20     12.360    
HMB    4.697     1.945E-20     11.741    
HMC    2.929     1.213E-20     7.324     
HMD    3.681     1.525E-20     9.202     
HFE    -4.010    -1.661E-20    -10.024   
HIS    2.330     9.653E-21     5.826     
HAF    2.330     9.653E-21     5.826     
HAS    4.419     1.830E-20     11.046    
X00    9.073     3.758E-20     22.684    
X01    -2.821    -1.168E-20    -7.052    
X02    8.341     3.455E-20     20.853    
X03    6.745     2.794E-20     16.863    
X04    8.879     3.678E-20     22.197    
X05    1.880     7.788E-21     4.701     
X06    0.274     1.133E-21     0.684     
X07    2.448     1.014E-20     6.120     
X08    3.746     1.552E-20     9.365     
X09    3.949     1.636E-20     9.872     
X0A    10.258    4.249E-20     25.644    
X0B    -0.959    -3.974E-21    -2.399    
X0C    1.264     5.236E-21     3.161     
X0D    3.692     1.529E-20     9.231     
X0E    10.848    4.493E-20     27.120    
X0F    5.022     2.080E-20     12.555    
X0G    1.190     4.928E-21     2.974     
X0H    0.230     9.544E-22     0.576     
X0I    6.660     2.758E-20     16.649    
X0J    1.664     6.892E-21     4.160     
X0K    19.527    8.088E-20     48.819    
X0L    18.323    7.589E-20     45.809    
X0M    1.291     5.348E-21     3.228     
X0N    2.914     1.207E-20     7.286     
X0O    -0.216    -8.927E-22    -0.539    
X0P    5.723     2.371E-20     14.308    
X0Q    15.878    6.576E-20     39.694    
X0R    1.291     5.348E-21     3.228     
X0S    19.527    8.088E-20     48.819    
X0T    2.914     1.207E-20     7.286     
X0U    1.664     6.892E-21     4.160     
X0V    18.323    7.589E-20     45.809    
X0W    5.641     2.336E-20     14.102    
X0X    2.528     1.047E-20     6.319     
X0Y    -0.102    -4.245E-22    -0.256    
X0Z    -0.102    -4.245E-22    -0.256    
X10    7.601     3.148E-20     19.002    
X11    0.449     1.859E-21     1.122     
X12    -0.718    -2.973E-21    -1.795    
X13    3.591     1.487E-20     8.977     
X14    -0.216    -8.927E-22    -0.539    
X15    14.908    6.175E-20     37.270    
X16    7.091     2.937E-20     17.727    
X17    10.033    4.156E-20     25.083    
X18    6.017     2.492E-20     15.041    
X19    2.200     9.114E-21     5.501     
X1A    -0.124    -5.128E-22    -0.310    
X1B    10.593    4.388E-20     26.483    
X1C    -0.234    -9.691E-22    -0.585    
X1D    6.588     2.729E-20     16.469    
