#Name  kT        Joules        kJ/mol    
X2T    4.375     1.812E-20     10.939    
X2U    4.523     1.873E-20     11.308    
X2V    3.912     1.620E-20     9.780     
X2W    7.885     3.266E-20     19.713    
X2X    6.319     2.617E-20     15.798    
X2Y    6.317     2.616E-20     15.792    
X2Z    6.428     2.663E-20     16.071    
X30    5.634     2.334E-20     14.085    
X31    4.414     1.828E-20     11.035    
X32    7.316     3.030E-20     18.290    
X33    4.819     1.996E-20     12.048    
X34    2.913     1.207E-20     7.284     
X35    9.020     3.736E-20     22.550    
X36    4.093     1.695E-20     10.233    
X37    5.597     2.318E-20     13.994    
X38    4.772     1.976E-20     11.930    
X39    6.273     2.598E-20     15.683    
X3A    5.443     2.255E-20     13.609    
X3B    4.517     1.871E-20     11.293    
X3C    5.392     2.233E-20     13.480    
X3D    2.875     1.191E-20     7.187     
X3E    6.961     2.883E-20     17.403    
X3F    5.662     2.345E-20     14.154    
X3G    4.531     1.877E-20     11.328    
X3H    5.978     2.476E-20     14.944    
X3I    4.306     1.783E-20     10.764    
X3J    5.344     2.214E-20     13.361    
X3K    4.123     1.708E-20     10.307    
X3L    4.345     1.800E-20     10.863    
X3M    4.259     1.764E-20     10.648    
X3N    5.405     2.239E-20     13.513    
X3O    5.007     2.074E-20     12.517    
X3P    5.144     2.131E-20     12.860    
X3Q    7.038     2.915E-20     17.596    
X3R    2.918     1.209E-20     7.295     
X3S    3.120     1.292E-20     7.800     
X3T    3.609     1.495E-20     9.022     
X3U    3.380     1.400E-20     8.451     
X3V    3.462     1.434E-20     8.656     
X3W    2.771     1.148E-20     6.928     
X3X    6.877     2.849E-20     17.193    
X3Y    5.076     2.102E-20     12.690    
X3Z    6.955     2.881E-20     17.388    
X40    4.156     1.721E-20     10.391    
X41    6.895     2.856E-20     17.238    
X42    6.054     2.507E-20     15.135    
X43    6.314     2.615E-20     15.786    
X44    6.483     2.685E-20     16.208    
X45    7.850     3.251E-20     19.625    
X46    3.891     1.612E-20     9.728     
X47    7.750     3.210E-20     19.374    
X48    5.094     2.110E-20     12.735    
X49    2.778     1.150E-20     6.944     
X4A    6.378     2.642E-20     15.944    
X4B    3.898     1.614E-20     9.744     
X4C    6.037     2.500E-20     15.091    
X4D    6.726     2.786E-20     16.815    
X4E    13.001    5.385E-20     32.502    
X4F    13.809    5.720E-20     34.522    
X4G    4.991     2.067E-20     12.479    
X4H    7.144     2.959E-20     17.860    
X4I    3.448     1.428E-20     8.619     
X4J    3.761     1.558E-20     9.402     
X4K    5.332     2.208E-20     13.329    
X4L    6.656     2.757E-20     16.640    
X4M    5.089     2.108E-20     12.722    
X4N    10.210    4.229E-20     25.526    
X4O    5.419     2.244E-20     13.547    
X4P    2.241     9.284E-21     5.603     
X4Q    6.922     2.867E-20     17.306    
X4R    8.308     3.441E-20     20.769    
X4S    7.323     3.033E-20     18.308    
X4T    6.653     2.756E-20     16.632    
X4U    7.436     3.080E-20     18.591    
X4V    6.457     2.674E-20     16.142    
X4W    6.123     2.536E-20     15.308    
X4X    6.531     2.705E-20     16.327    
X4Y    6.829     2.828E-20     17.072    
X4Z    7.151     2.962E-20     17.877    
X50    5.662     2.345E-20     14.155    
X51    10.548    4.369E-20     26.371    
X52    11.395    4.720E-20     28.487    
X53    9.536     3.950E-20     23.839    
