#Name  kT        Joules        kJ/mol    
ALA    3.208     1.329E-20     8.020     
ARG    18.125    7.507E-20     45.313    
LYS    22.562    9.345E-20     56.405    
HID    18.355    7.602E-20     45.887    
HIE    18.367    7.607E-20     45.916    
ASP    20.610    8.537E-20     51.525    
GLU    17.456    7.230E-20     43.641    
SER    13.309    5.513E-20     33.273    
THR    11.361    4.706E-20     28.403    
ASN    17.543    7.266E-20     43.857    
GLN    15.387    6.373E-20     38.467    
CYS    31.962    1.324E-19     79.905    
GLY    16.522    6.843E-20     41.304    
PRO    15.441    6.396E-20     38.603    
VAL    6.751     2.796E-20     16.877    
ILE    7.257     3.006E-20     18.142    
LEU    7.169     2.969E-20     17.922    
MET    18.722    7.754E-20     46.804    
PHE    11.513    4.769E-20     28.783    
TYR    13.865    5.743E-20     34.663    
TRP    16.498    6.833E-20     41.244    
HIP    21.751    9.009E-20     54.377    
ETA    61.797    2.560E-19     154.493   
PHO    23.881    9.891E-20     59.702    
CHL    40.646    1.684E-19     101.615   
DGL    18.653    7.726E-20     46.632    
EST    14.154    5.863E-20     35.385    
CYM    32.115    1.330E-19     80.287    
GAN    15.771    6.532E-20     39.427    
HIS    19.293    7.991E-20     48.232    
X00    4.875     2.019E-20     12.188    
X01    22.854    9.466E-20     57.136    
X02    20.329    8.420E-20     50.822    
X03    14.995    6.211E-20     37.487    
X04    39.654    1.642E-19     99.134    
X05    16.136    6.683E-20     40.340    
X06    12.204    5.055E-20     30.510    
X07    16.100    6.669E-20     40.250    
X08    16.086    6.663E-20     40.214    
X09    3.896     1.614E-20     9.740     
X0A    3.819     1.582E-20     9.547     
X0B    10.660    4.415E-20     26.651    
X0C    20.556    8.514E-20     51.390    
X0D    9.006     3.730E-20     22.514    
X0E    14.368    5.951E-20     35.919    
X0F    9.157     3.793E-20     22.893    
X0G    14.666    6.074E-20     36.664    
X0H    12.031    4.983E-20     30.079    
X0I    3.685     1.526E-20     9.212     
X0J    19.348    8.014E-20     48.370    
X0K    27.009    1.119E-19     67.523    
X0L    21.948    9.091E-20     54.869    
X0M    33.672    1.395E-19     84.181    
X0N    12.485    5.171E-20     31.212    
X0O    16.386    6.787E-20     40.965    
X0P    5.587     2.314E-20     13.968    
X0Q    51.438    2.131E-19     128.594   
X0R    33.672    1.395E-19     84.181    
X0S    27.009    1.119E-19     67.523    
X0T    12.485    5.171E-20     31.212    
X0U    19.348    8.014E-20     48.370    
X0V    21.948    9.091E-20     54.869    
X0W    32.394    1.342E-19     80.986    
X0X    20.072    8.314E-20     50.181    
X0Y    17.544    7.267E-20     43.861    
X0Z    17.544    7.267E-20     43.861    
X10    18.494    7.660E-20     46.235    
X11    13.694    5.672E-20     34.234    
X12    17.239    7.140E-20     43.098    
X13    16.260    6.735E-20     40.651    
X14    16.386    6.787E-20     40.965    
X15    5.749     2.381E-20     14.373    
X16    6.752     2.797E-20     16.879    
X17    5.317     2.202E-20     13.291    
X18    7.146     2.960E-20     17.866    
X19    7.772     3.219E-20     19.430    
X1A    8.250     3.417E-20     20.626    
X1B    8.251     3.418E-20     20.627    
X1C    9.578     3.967E-20     23.946    
X1D    23.895    9.897E-20     59.738    
X1E    40.647    1.684E-19     101.616   
X1F    14.155    5.863E-20     35.389    
X1G    21.751    9.009E-20     54.377    
X1H    61.795    2.560E-19     154.489   
X1I    25.327    1.049E-19     63.319    
X1J    16.897    6.999E-20     42.243    
X1K    15.770    6.532E-20     39.426    
X1L    18.214    7.544E-20     45.535    
X1M    16.715    6.923E-20     41.788    
X1N    18.536    7.677E-20     46.340    
X1O    18.572    7.693E-20     46.431    
X1P    18.517    7.670E-20     46.293    
X1Q    9.820     4.067E-20     24.550    
X1R    16.032    6.640E-20     40.079    
X1S    11.894    4.926E-20     29.735    
X1T    126.150   5.225E-19     315.374   
X1U    14.714    6.094E-20     36.784    
X1V    30.659    1.270E-19     76.649    
X1W    26.926    1.115E-19     67.316    
X1X    16.448    6.813E-20     41.121    
X1Y    15.276    6.327E-20     38.190    
X1Z    14.307    5.926E-20     35.768    
X20    22.742    9.420E-20     56.855    
X21    16.520    6.842E-20     41.299    
X22    28.750    1.191E-19     71.876    
X23    16.200    6.710E-20     40.499    
X24    47.058    1.949E-19     117.646   
X25    25.738    1.066E-19     64.345    
X26    17.314    7.171E-20     43.284    
X27    11.667    4.832E-20     29.167    
X28    28.010    1.160E-19     70.024    
X29    6.432     2.664E-20     16.081    
X2A    20.534    8.505E-20     51.335    
X2B    16.236    6.725E-20     40.590    
X2C    14.301    5.924E-20     35.753    
X2D    20.306    8.411E-20     50.765    
X2E    17.066    7.069E-20     42.665    
X2F    15.731    6.516E-20     39.329    
X2G    21.691    8.984E-20     54.227    
X2H    15.370    6.366E-20     38.426    
X2I    17.079    7.074E-20     42.696    
X2J    31.498    1.305E-19     78.745    
X2K    16.179    6.701E-20     40.447    
X2L    17.668    7.318E-20     44.170    
X2M    19.151    7.932E-20     47.878    
X2N    25.824    1.070E-19     64.561    
X2O    16.252    6.731E-20     40.629    
X2P    20.998    8.697E-20     52.495    
X2Q    21.867    9.057E-20     54.668    
X2R    16.063    6.653E-20     40.157    
X2S    10.272    4.255E-20     25.680    
X2T    14.738    6.104E-20     36.845    
X2U    15.236    6.311E-20     38.089    
X2V    13.177    5.458E-20     32.942    
X2W    26.560    1.100E-19     66.401    
X2X    21.286    8.817E-20     53.215    
X2Y    21.277    8.813E-20     53.192    
X2Z    21.654    8.969E-20     54.134    
X30    18.978    7.861E-20     47.446    
X31    14.868    6.158E-20     37.170    
X32    24.643    1.021E-19     61.606    
X33    16.233    6.724E-20     40.582    
X34    9.814     4.065E-20     24.534    
X35    30.383    1.258E-19     75.958    
X36    13.787    5.711E-20     34.468    
X37    18.854    7.809E-20     47.136    
X38    16.073    6.657E-20     40.183    
X39    21.130    8.752E-20     52.825    
X3A    18.336    7.595E-20     45.839    
X3B    15.215    6.302E-20     38.038    
X3C    18.162    7.523E-20     45.406    
X3D    9.684     4.011E-20     24.210    
X3E    23.447    9.712E-20     58.619    
X3F    19.071    7.899E-20     47.677    
X3G    15.263    6.322E-20     38.156    
X3H    20.136    8.340E-20     50.339    
X3I    14.503    6.007E-20     36.257    
X3J    18.002    7.456E-20     45.005    
X3K    13.887    5.752E-20     34.718    
X3L    14.636    6.062E-20     36.590    
X3M    14.347    5.942E-20     35.868    
X3N    18.207    7.541E-20     45.517    
X3O    16.865    6.985E-20     42.162    
X3P    17.327    7.177E-20     43.317    
X3Q    23.708    9.820E-20     59.270    
X3R    9.830     4.071E-20     24.574    
X3S    10.509    4.353E-20     26.272    
X3T    12.156    5.035E-20     30.390    
X3U    11.386    4.716E-20     28.465    
X3V    11.663    4.831E-20     29.157    
X3W    9.334     3.866E-20     23.336    
X3X    23.165    9.595E-20     57.914    
X3Y    17.098    7.082E-20     42.744    
X3Z    23.427    9.704E-20     58.569    
X40    14.000    5.799E-20     35.000    
X41    23.226    9.620E-20     58.064    
X42    20.392    8.446E-20     50.979    
X43    21.270    8.810E-20     53.174    
X44    21.838    9.045E-20     54.594    
X45    26.442    1.095E-19     66.105    
X46    13.107    5.429E-20     32.768    
X47    26.104    1.081E-19     65.261    
X48    17.158    7.107E-20     42.896    
X49    9.356     3.875E-20     23.390    
X4A    21.482    8.898E-20     53.706    
X4B    13.129    5.438E-20     32.823    
X4C    20.334    8.422E-20     50.834    
X4D    22.656    9.384E-20     56.639    
X4E    43.791    1.814E-19     109.478   
X4F    46.514    1.927E-19     116.285   
X4G    16.813    6.964E-20     42.033    
X4H    24.063    9.967E-20     60.159    
X4I    11.613    4.810E-20     29.033    
X4J    12.667    5.247E-20     31.668    
X4K    17.959    7.439E-20     44.898    
X4L    22.420    9.286E-20     56.050    
X4M    17.141    7.100E-20     42.852    
X4N    34.392    1.425E-19     85.981    
X4O    18.253    7.560E-20     45.632    
X4P    7.550     3.127E-20     18.874    
X4Q    23.318    9.658E-20     58.294    
X4R    27.984    1.159E-19     69.960    
X4S    24.668    1.022E-19     61.670    
X4T    22.409    9.282E-20     56.023    
X4U    25.049    1.038E-19     62.622    
X4V    21.749    9.008E-20     54.373    
X4W    20.626    8.543E-20     51.564    
X4X    21.998    9.112E-20     54.995    
X4Y    23.002    9.527E-20     57.506    
X4Z    24.086    9.976E-20     60.216    
X50    19.072    7.900E-20     47.680    
X51    35.531    1.472E-19     88.827    
X52    38.382    1.590E-19     95.956    
X53    32.119    1.330E-19     80.299    
