#Name  kT        Joules        kJ/mol    
X11    26.428    1.095E-19     66.069    
X12    33.270    1.378E-19     83.175    
X13    31.381    1.300E-19     78.452    
X14    31.623    1.310E-19     79.058    
X15    11.095    4.596E-20     27.738    
X16    13.030    5.397E-20     32.575    
X17    10.261    4.250E-20     25.651    
X18    13.792    5.712E-20     34.479    
X19    15.000    6.213E-20     37.499    
X1A    15.923    6.595E-20     39.806    
X1B    15.924    6.595E-20     39.809    
X1C    18.485    7.657E-20     46.213    
X1D    46.116    1.910E-19     115.289   
X1E    78.444    3.249E-19     196.111   
X1F    27.319    1.132E-19     68.297    
X1G    41.977    1.739E-19     104.943   
X1H    119.260   4.940E-19     298.150   
X1I    48.880    2.025E-19     122.199   
X1J    32.610    1.351E-19     81.524    
X1K    30.435    1.261E-19     76.088    
X1L    35.151    1.456E-19     87.878    
X1M    32.259    1.336E-19     80.647    
X1N    35.773    1.482E-19     89.432    
X1O    35.843    1.485E-19     89.608    
X1P    35.737    1.480E-19     89.342    
X1Q    18.952    7.850E-20     47.379    
X1R    30.940    1.282E-19     77.350    
X1S    22.954    9.508E-20     57.386    
X1T    243.458   1.008E-18     608.645   
X1U    28.396    1.176E-19     70.990    
X1V    59.170    2.451E-19     147.925   
X1W    51.966    2.152E-19     129.914   
X1X    31.744    1.315E-19     79.360    
X1Y    29.481    1.221E-19     73.703    
X1Z    27.611    1.144E-19     69.029    
X20    43.890    1.818E-19     109.725   
X21    31.882    1.321E-19     79.704    
X22    55.486    2.298E-19     138.714   
X23    31.264    1.295E-19     78.160    
X24    90.818    3.762E-19     227.046   
X25    49.672    2.057E-19     124.180   
X26    33.414    1.384E-19     83.535    
X27    22.516    9.326E-20     56.289    
X28    54.056    2.239E-19     135.141   
X29    12.414    5.142E-20     31.034    
X2A    39.629    1.641E-19     99.073    
X2B    31.334    1.298E-19     78.334    
X2C    27.600    1.143E-19     69.001    
X2D    39.189    1.623E-19     97.971    
X2E    32.936    1.364E-19     82.340    
X2F    30.360    1.258E-19     75.901    
X2G    41.861    1.734E-19     104.653   
X2H    29.664    1.229E-19     74.159    
X2I    32.960    1.365E-19     82.400    
X2J    60.789    2.518E-19     151.972   
X2K    31.224    1.293E-19     78.060    
X2L    34.097    1.412E-19     85.244    
X2M    36.960    1.531E-19     92.400    
X2N    49.839    2.064E-19     124.597   
X2O    31.365    1.299E-19     78.411    
X2P    40.524    1.678E-19     101.311   
X2Q    42.202    1.748E-19     105.505   
X2R    31.000    1.284E-19     77.500    
X2S    19.824    8.211E-20     49.561    
X2T    28.443    1.178E-19     71.108    
X2U    29.403    1.218E-19     73.509    
X2V    25.430    1.053E-19     63.574    
X2W    51.259    2.123E-19     128.148   
X2X    41.081    1.702E-19     102.701   
X2Y    41.063    1.701E-19     102.656   
X2Z    41.790    1.731E-19     104.475   
X30    36.626    1.517E-19     91.566    
X31    28.694    1.188E-19     71.735    
X32    47.558    1.970E-19     118.895   
X33    31.328    1.298E-19     78.321    
X34    18.940    7.845E-20     47.349    
X35    58.637    2.429E-19     146.593   
X36    26.608    1.102E-19     66.521    
X37    36.387    1.507E-19     90.969    
X38    31.020    1.285E-19     77.550    
X39    40.779    1.689E-19     101.948   
X3A    35.386    1.466E-19     88.466    
X3B    29.364    1.216E-19     73.410    
X3C    35.052    1.452E-19     87.630    
X3D    18.690    7.741E-20     46.724    
X3E    45.252    1.874E-19     113.129   
X3F    36.805    1.524E-19     92.013    
X3G    29.455    1.220E-19     73.639    
X3H    38.860    1.610E-19     97.150    
X3I    27.990    1.159E-19     69.974    
X3J    34.742    1.439E-19     86.856    
X3K    26.801    1.110E-19     67.003    
X3L    28.246    1.170E-19     70.616    
X3M    27.689    1.147E-19     69.221    
X3N    35.138    1.455E-19     87.845    
X3O    32.548    1.348E-19     81.369    
X3P    33.439    1.385E-19     83.598    
X3Q    45.754    1.895E-19     114.385   
X3R    18.970    7.857E-20     47.426    
X3S    20.281    8.400E-20     50.704    
X3T    23.460    9.717E-20     58.650    
X3U    21.974    9.101E-20     54.935    
X3V    22.508    9.323E-20     56.271    
X3W    18.015    7.462E-20     45.036    
X3X    44.707    1.852E-19     111.769   
X3Y    32.997    1.367E-19     82.493    
X3Z    45.213    1.873E-19     113.033   
X40    27.019    1.119E-19     67.547    
X41    44.824    1.857E-19     112.059   
X42    39.354    1.630E-19     98.386    
X43    41.048    1.700E-19     102.621   
X44    42.145    1.746E-19     105.361   
X45    51.031    2.114E-19     127.577   
X46    25.296    1.048E-19     63.240    
X47    50.379    2.087E-19     125.947   
X48    33.114    1.372E-19     82.786    
X49    18.056    7.479E-20     45.140    
X4A    41.459    1.717E-19     103.647   
X4B    25.338    1.049E-19     63.346    
X4C    39.242    1.625E-19     98.105    
X4D    43.723    1.811E-19     109.308   
X4E    84.514    3.501E-19     211.284   
X4F    89.768    3.718E-19     224.420   
X4G    32.448    1.344E-19     81.120    
X4H    46.440    1.924E-19     116.101   
X4I    22.413    9.283E-20     56.031    
X4J    24.447    1.013E-19     61.117    
X4K    34.660    1.436E-19     86.649    
X4L    43.268    1.792E-19     108.171   
X4M    33.080    1.370E-19     82.701    
X4N    66.374    2.749E-19     165.935   
X4O    35.226    1.459E-19     88.066    
X4P    14.570    6.035E-20     36.426    
X4Q    45.001    1.864E-19     112.503   
X4R    54.006    2.237E-19     135.016   
X4S    47.607    1.972E-19     119.017   
X4T    43.248    1.791E-19     108.119   
X4U    48.342    2.002E-19     120.856   
X4V    41.974    1.739E-19     104.935   
X4W    39.806    1.649E-19     99.514    
X4X    42.455    1.758E-19     106.137   
X4Y    44.392    1.839E-19     110.981   
X4Z    46.484    1.925E-19     116.211   
X50    36.808    1.525E-19     92.019    
X51    68.571    2.840E-19     171.428   
X52    74.075    3.068E-19     185.187   
X53    61.988    2.567E-19     154.969   
