#Name  kT        Joules        kJ/mol    
ALA    3.060     1.268E-20     7.651     
ARG    17.292    7.162E-20     43.229    
LYS    21.524    8.915E-20     53.810    
HID    17.510    7.253E-20     43.776    
HIE    17.522    7.257E-20     43.804    
ASP    19.662    8.144E-20     49.155    
GLU    16.653    6.898E-20     41.634    
SER    12.697    5.259E-20     31.742    
THR    10.839    4.489E-20     27.097    
ASN    16.736    6.932E-20     41.840    
GLN    14.679    6.080E-20     36.698    
CYS    30.492    1.263E-19     76.230    
GLY    15.762    6.528E-20     39.404    
PRO    14.731    6.102E-20     36.828    
VAL    6.440     2.668E-20     16.101    
ILE    6.923     2.868E-20     17.308    
LEU    6.839     2.833E-20     17.098    
MET    17.860    7.398E-20     44.651    
PHE    10.983    4.549E-20     27.459    
TYR    13.227    5.479E-20     33.068    
TRP    15.739    6.519E-20     39.347    
HIP    20.750    8.595E-20     51.876    
ETA    58.955    2.442E-19     147.387   
PHO    22.783    9.436E-20     56.956    
CHL    38.776    1.606E-19     96.941    
DGL    17.795    7.371E-20     44.487    
EST    13.503    5.593E-20     33.758    
CYM    30.638    1.269E-19     76.594    
GAN    15.045    6.232E-20     37.614    
HIS    18.405    7.623E-20     46.013    
X00    4.651     1.926E-20     11.628    
X01    21.803    9.031E-20     54.508    
X02    19.394    8.033E-20     48.484    
X03    14.305    5.925E-20     35.763    
X04    37.830    1.567E-19     94.574    
X05    15.394    6.376E-20     38.484    
X06    11.643    4.822E-20     29.107    
X07    15.359    6.362E-20     38.399    
X08    15.346    6.356E-20     38.364    
X09    3.717     1.539E-20     9.292     
X0A    3.643     1.509E-20     9.108     
X0B    10.170    4.212E-20     25.425    
X0C    19.611    8.123E-20     49.026    
X0D    8.591     3.558E-20     21.478    
X0E    13.707    5.677E-20     34.267    
X0F    8.736     3.618E-20     21.840    
X0G    13.991    5.795E-20     34.978    
X0H    11.478    4.754E-20     28.695    
X0I    3.515     1.456E-20     8.788     
X0J    18.458    7.645E-20     46.146    
X0K    25.767    1.067E-19     64.417    
X0L    20.938    8.672E-20     52.345    
X0M    32.123    1.331E-19     80.309    
X0N    11.911    4.933E-20     29.776    
X0O    15.632    6.475E-20     39.080    
X0P    5.330     2.208E-20     13.326    
X0Q    49.072    2.033E-19     122.679   
X0R    32.123    1.331E-19     80.309    
X0S    25.767    1.067E-19     64.417    
X0T    11.911    4.933E-20     29.776    
X0U    18.458    7.645E-20     46.146    
X0V    20.938    8.672E-20     52.345    
X0W    30.904    1.280E-19     77.261    
X0X    19.149    7.931E-20     47.873    
X0Y    16.737    6.933E-20     41.844    
X0Z    16.737    6.933E-20     41.844    
X10    17.643    7.308E-20     44.108    
X11    13.064    5.411E-20     32.660    
X12    16.446    6.812E-20     41.115    
X13    15.512    6.425E-20     38.781    
X14    15.632    6.475E-20     39.080    
X15    5.485     2.272E-20     13.712    
X16    6.441     2.668E-20     16.103    
X17    5.072     2.101E-20     12.680    
