#Name  kT        Joules        kJ/mol    
X2Y    3.007     1.245E-20     7.517     
X2Z    3.060     1.267E-20     7.650     
X30    2.682     1.111E-20     6.704     
X31    2.101     8.702E-21     5.252     
X32    3.482     1.442E-20     8.706     
X33    2.294     9.501E-21     5.735     
X34    1.387     5.744E-21     3.467     
X35    4.293     1.778E-20     10.734    
X36    1.948     8.070E-21     4.871     
X37    2.664     1.104E-20     6.661     
X38    2.271     9.408E-21     5.678     
X39    2.986     1.237E-20     7.465     
X3A    2.591     1.073E-20     6.478     
X3B    2.150     8.905E-21     5.375     
X3C    2.567     1.063E-20     6.416     
X3D    1.368     5.668E-21     3.421     
X3E    3.313     1.372E-20     8.283     
X3F    2.695     1.116E-20     6.737     
X3G    2.157     8.933E-21     5.392     
X3H    2.845     1.179E-20     7.113     
X3I    2.049     8.489E-21     5.124     
X3J    2.544     1.054E-20     6.360     
X3K    1.962     8.128E-21     4.906     
X3L    2.068     8.566E-21     5.170     
X3M    2.027     8.397E-21     5.068     
X3N    2.573     1.066E-20     6.432     
X3O    2.383     9.871E-21     5.958     
X3P    2.448     1.014E-20     6.121     
X3Q    3.350     1.388E-20     8.375     
X3R    1.389     5.753E-21     3.473     
X3S    1.485     6.151E-21     3.713     
X3T    1.718     7.115E-21     4.294     
X3U    1.609     6.664E-21     4.022     
X3V    1.648     6.826E-21     4.120     
X3W    1.319     5.463E-21     3.298     
X3X    3.273     1.356E-20     8.184     
X3Y    2.416     1.001E-20     6.040     
X3Z    3.311     1.371E-20     8.276     
X40    1.978     8.194E-21     4.946     
X41    3.282     1.359E-20     8.205     
X42    2.882     1.194E-20     7.204     
X43    3.006     1.245E-20     7.514     
X44    3.086     1.278E-20     7.715     
X45    3.736     1.548E-20     9.341     
X46    1.852     7.672E-21     4.630     
X47    3.689     1.528E-20     9.222     
X48    2.425     1.004E-20     6.062     
X49    1.322     5.476E-21     3.305     
X4A    3.036     1.257E-20     7.589     
X4B    1.855     7.684E-21     4.638     
X4C    2.873     1.190E-20     7.183     
X4D    3.201     1.326E-20     8.004     
X4E    6.188     2.563E-20     15.470    
X4F    6.573     2.722E-20     16.432    
X4G    2.376     9.841E-21     5.940     
X4H    3.400     1.408E-20     8.501     
X4I    1.641     6.797E-21     4.103     
X4J    1.790     7.414E-21     4.475     
X4K    2.538     1.051E-20     6.344     
X4L    3.168     1.312E-20     7.920     
X4M    2.422     1.003E-20     6.055     
X4N    4.860     2.013E-20     12.150    
X4O    2.579     1.068E-20     6.448     
X4P    1.067     4.419E-21     2.667     
X4Q    3.295     1.365E-20     8.237     
X4R    3.954     1.638E-20     9.886     
X4S    3.486     1.444E-20     8.714     
X4T    3.167     1.312E-20     7.917     
X4U    3.540     1.466E-20     8.849     
X4V    3.073     1.273E-20     7.683     
X4W    2.915     1.207E-20     7.286     
X4X    3.109     1.288E-20     7.771     
X4Y    3.250     1.346E-20     8.126     
X4Z    3.404     1.410E-20     8.509     
X50    2.695     1.116E-20     6.738     
X51    5.021     2.080E-20     12.552    
X52    5.424     2.246E-20     13.559    
X53    4.539     1.880E-20     11.347    
