#Predicted Hamaker constants for hydroxyapatite-101-ph10
#Estimated self-vacuum-self Hamaker: 19.70057777568121#Nominal refractive index: 1.5460329974956524
#Name  kT        Joules        kJ/mol    
X74    -0.816    -3.380E-21    -2.040    
X75    -1.810    -7.495E-21    -4.524    
X76    -1.579    -6.540E-21    -3.947    
X77    -2.019    -8.363E-21    -5.048    
X78    -0.030    -1.226E-22    -0.074    
X79    -1.313    -5.438E-21    -3.282    
X7A    -2.075    -8.594E-21    -5.187    
X7B    -2.815    -1.166E-20    -7.037    
X7C    11.452    4.743E-20     28.629    
X7D    2.276     9.426E-21     5.689     
X7E    7.729     3.201E-20     19.322    
X7F    3.880     1.607E-20     9.700     
X7G    13.199    5.467E-20     32.997    
X7H    7.263     3.008E-20     18.156    
X7I    7.379     3.056E-20     18.447    
X7J    6.314     2.615E-20     15.786    
X7K    5.407     2.240E-20     13.518    
X7L    5.901     2.444E-20     14.754    
X7M    3.282     1.359E-20     8.205     
X7N    12.786    5.296E-20     31.965    
X7O    4.876     2.020E-20     12.191    
X7P    8.681     3.596E-20     21.702    
X7Q    8.057     3.337E-20     20.143    
X7R    4.116     1.705E-20     10.290    
X7S    12.321    5.103E-20     30.804    
X7T    6.370     2.638E-20     15.924    
X7U    11.330    4.693E-20     28.325    
X7V    15.082    6.247E-20     37.705    
X7W    4.458     1.847E-20     11.146    
X7X    0.019     7.756E-23     0.047     
X7Y    6.248     2.588E-20     15.620    
X7Z    3.269     1.354E-20     8.171     
X80    0.623     2.580E-21     1.557     
X81    9.034     3.742E-20     22.584    
X82    2.319     9.605E-21     5.797     
X83    10.127    4.195E-20     25.318    
X84    5.624     2.330E-20     14.061    
X85    1.369     5.668E-21     3.421     
X86    0.432     1.789E-21     1.080     
X87    7.065     2.926E-20     17.661    
X88    0.343     1.420E-21     0.857     
X89    1.284     5.318E-21     3.210     
X8A    14.764    6.115E-20     36.909    
X8B    5.244     2.172E-20     13.110    
X8C    14.591    6.043E-20     36.476    
X8D    9.545     3.954E-20     23.864    
X8E    4.009     1.660E-20     10.022    
X8F    1.855     7.684E-21     4.638     
X8G    5.260     2.179E-20     13.149    
X8H    6.042     2.502E-20     15.104    
X8I    10.705    4.434E-20     26.762    
X8J    -1.715    -7.105E-21    -4.288    
X8K    0.321     1.331E-21     0.803     
X8L    4.733     1.961E-20     11.833    
X8M    0.066     2.743E-22     0.166     
X8N    8.603     3.563E-20     21.506    
X8O    7.222     2.991E-20     18.055    
X8P    11.138    4.613E-20     27.844    
X8Q    12.786    5.296E-20     31.966    
X8R    13.737    5.690E-20     34.343    
