#Name  kT        Joules        kJ/mol    
ALA    3.593     1.488E-20     8.983     
ARG    20.303    8.409E-20     50.757    
LYS    25.273    1.047E-19     63.182    
HID    20.560    8.516E-20     51.400    
HIE    20.573    8.521E-20     51.433    
ASP    23.086    9.562E-20     57.716    
GLU    19.554    8.099E-20     48.884    
SER    14.908    6.175E-20     37.270    
THR    12.726    5.271E-20     31.816    
ASN    19.651    8.139E-20     49.127    
GLN    17.235    7.139E-20     43.089    
CYS    35.802    1.483E-19     89.506    
GLY    18.507    7.665E-20     46.266    
PRO    17.297    7.164E-20     43.241    
VAL    7.562     3.132E-20     18.905    
ILE    8.129     3.367E-20     20.322    
LEU    8.030     3.326E-20     20.076    
MET    20.971    8.686E-20     52.427    
PHE    12.896    5.342E-20     32.241    
TYR    15.531    6.433E-20     38.827    
TRP    18.480    7.654E-20     46.199    
HIP    24.364    1.009E-19     60.910    
ETA    69.222    2.867E-19     173.055   
PHO    26.750    1.108E-19     66.875    
CHL    45.529    1.886E-19     113.823   
DGL    20.894    8.654E-20     52.235    
EST    15.855    6.567E-20     39.637    
CYM    35.973    1.490E-19     89.933    
GAN    17.666    7.317E-20     44.164    
HIS    21.611    8.951E-20     54.027    
X00    5.461     2.262E-20     13.653    
X01    25.600    1.060E-19     64.000    
X02    22.771    9.432E-20     56.928    
X03    16.797    6.957E-20     41.991    
X04    44.418    1.840E-19     111.044   
X05    18.075    7.486E-20     45.186    
X06    13.670    5.662E-20     34.176    
X07    18.034    7.470E-20     45.086    
X08    18.018    7.463E-20     45.046    
X09    4.364     1.808E-20     10.910    
X0A    4.278     1.772E-20     10.694    
X0B    11.941    4.946E-20     29.853    
X0C    23.026    9.537E-20     57.565    
X0D    10.087    4.178E-20     25.219    
X0E    16.094    6.666E-20     40.235    
X0F    10.257    4.249E-20     25.644    
X0G    16.428    6.804E-20     41.069    
X0H    13.477    5.582E-20     33.692    
X0I    4.127     1.710E-20     10.318    
X0J    21.673    8.977E-20     54.182    
X0K    30.254    1.253E-19     75.636    
X0L    24.584    1.018E-19     61.461    
X0M    37.718    1.562E-19     94.295    
X0N    13.985    5.792E-20     34.962    
X0O    18.355    7.602E-20     45.886    
X0P    6.259     2.592E-20     15.646    
X0Q    57.618    2.386E-19     144.044   
X0R    37.718    1.562E-19     94.295    
X0S    30.254    1.253E-19     75.636    
X0T    13.985    5.792E-20     34.962    
X0U    21.673    8.977E-20     54.182    
X0V    24.584    1.018E-19     61.461    
X0W    36.287    1.503E-19     90.716    
X0X    22.484    9.313E-20     56.210    
X0Y    19.652    8.140E-20     49.131    
X0Z    19.652    8.140E-20     49.131    
X10    20.716    8.580E-20     51.790    
X11    15.339    6.353E-20     38.347    
X12    19.310    7.998E-20     48.276    
X13    18.214    7.544E-20     45.535    
X14    18.355    7.602E-20     45.886    
X15    6.440     2.667E-20     16.100    
X16    7.563     3.132E-20     18.907    
X17    5.955     2.467E-20     14.888    
X18    8.005     3.316E-20     20.012    
X19    8.706     3.606E-20     21.765    
X1A    9.242     3.828E-20     23.104    
X1B    9.242     3.828E-20     23.106    
X1C    10.729    4.444E-20     26.823    
X1D    26.766    1.109E-19     66.915    
X1E    45.530    1.886E-19     113.825   
X1F    15.856    6.568E-20     39.640    
X1G    24.364    1.009E-19     60.910    
X1H    69.220    2.867E-19     173.050   
X1I    28.370    1.175E-19     70.926    
X1J    18.927    7.840E-20     47.318    
X1K    17.665    7.317E-20     44.162    
X1L    20.402    8.451E-20     51.006    
X1M    18.723    7.755E-20     46.809    
X1N    20.763    8.600E-20     51.907    
X1O    20.804    8.617E-20     52.010    
X1P    20.742    8.591E-20     51.855    
X1Q    11.000    4.556E-20     27.499    
X1R    17.958    7.438E-20     44.895    
X1S    13.323    5.518E-20     33.308    
X1T    141.306   5.853E-19     353.265   
X1U    16.481    6.827E-20     41.204    
X1V    34.343    1.422E-19     85.858    
X1W    30.162    1.249E-19     75.404    
X1X    18.425    7.631E-20     46.062    
X1Y    17.111    7.087E-20     42.778    
X1Z    16.026    6.638E-20     40.065    
