#Name  kT        Joules        kJ/mol    
X2C    20.028    8.295E-20     50.070    
X2D    28.437    1.178E-19     71.092    
X2E    23.900    9.899E-20     59.749    
X2F    22.031    9.125E-20     55.077    
X2G    30.376    1.258E-19     75.941    
X2H    21.525    8.916E-20     53.813    
X2I    23.917    9.906E-20     59.793    
X2J    44.111    1.827E-19     110.277   
X2K    22.657    9.385E-20     56.644    
X2L    24.743    1.025E-19     61.856    
X2M    26.820    1.111E-19     67.049    
X2N    36.165    1.498E-19     90.413    
X2O    22.759    9.427E-20     56.898    
X2P    29.406    1.218E-19     73.515    
X2Q    30.624    1.268E-19     76.559    
X2R    22.495    9.317E-20     56.237    
X2S    14.385    5.958E-20     35.963    
X2T    20.640    8.549E-20     51.599    
X2U    21.336    8.837E-20     53.341    
X2V    18.453    7.643E-20     46.132    
X2W    37.196    1.541E-19     92.989    
X2X    29.810    1.235E-19     74.524    
X2Y    29.797    1.234E-19     74.492    
X2Z    30.324    1.256E-19     75.811    
X30    26.578    1.101E-19     66.444    
X31    20.822    8.624E-20     52.054    
X32    34.510    1.429E-19     86.275    
X33    22.733    9.416E-20     56.833    
X34    13.743    5.692E-20     34.358    
X35    42.549    1.762E-19     106.374   
X36    19.308    7.997E-20     48.270    
X37    26.404    1.094E-19     66.011    
X38    22.510    9.323E-20     56.274    
X39    29.591    1.226E-19     73.977    
X3A    25.678    1.064E-19     64.195    
X3B    21.308    8.825E-20     53.269    
X3C    25.435    1.054E-19     63.588    
X3D    13.562    5.617E-20     33.905    
X3E    32.836    1.360E-19     82.091    
X3F    26.708    1.106E-19     66.769    
X3G    21.374    8.853E-20     53.435    
X3H    28.198    1.168E-19     70.496    
X3I    20.310    8.412E-20     50.776    
X3J    25.210    1.044E-19     63.026    
X3K    19.448    8.055E-20     48.620    
X3L    20.497    8.490E-20     51.242    
X3M    20.092    8.322E-20     50.230    
X3N    25.498    1.056E-19     63.744    
X3O    23.618    9.782E-20     59.045    
X3P    24.265    1.005E-19     60.662    
X3Q    33.201    1.375E-19     83.003    
X3R    13.766    5.702E-20     34.414    
X3S    14.717    6.096E-20     36.793    
X3T    17.024    7.051E-20     42.559    
X3U    15.945    6.604E-20     39.863    
X3V    16.333    6.765E-20     40.833    
X3W    13.072    5.414E-20     32.680    
X3X    32.442    1.344E-19     81.104    
X3Y    23.944    9.917E-20     59.860    
X3Z    32.808    1.359E-19     82.021    
X40    19.606    8.121E-20     49.015    
X41    32.526    1.347E-19     81.315    
X42    28.557    1.183E-19     71.393    
X43    29.786    1.234E-19     74.466    
X44    30.582    1.267E-19     76.455    
X45    37.030    1.534E-19     92.575    
X46    18.356    7.603E-20     45.889    
X47    36.557    1.514E-19     91.393    
X48    24.029    9.953E-20     60.073    
X49    13.102    5.427E-20     32.755    
X4A    30.084    1.246E-19     75.211    
X4B    18.387    7.616E-20     45.966    
X4C    28.476    1.179E-19     71.189    
X4D    31.727    1.314E-19     79.319    
X4E    61.327    2.540E-19     153.316   
X4F    65.139    2.698E-19     162.848   
X4G    23.546    9.752E-20     58.864    
X4H    33.699    1.396E-19     84.248    
X4I    16.263    6.736E-20     40.659    
X4J    17.740    7.348E-20     44.349    
X4K    25.151    1.042E-19     62.876    
X4L    31.397    1.300E-19     78.493    
X4M    24.004    9.943E-20     60.011    
X4N    48.164    1.995E-19     120.410   
X4O    25.562    1.059E-19     63.904    
X4P    10.573    4.379E-20     26.432    
X4Q    32.655    1.353E-19     81.637    
X4R    39.189    1.623E-19     97.973    
X4S    34.546    1.431E-19     86.364    
X4T    31.382    1.300E-19     78.456    
X4U    35.079    1.453E-19     87.698    
X4V    30.458    1.262E-19     76.145    
X4W    28.885    1.196E-19     72.212    
X4X    30.807    1.276E-19     77.017    
X4Y    32.213    1.334E-19     80.533    
X4Z    33.731    1.397E-19     84.328    
X50    26.709    1.106E-19     66.773    
X51    49.758    2.061E-19     124.396   
X52    53.752    2.226E-19     134.379   
X53    44.981    1.863E-19     112.452   
