#Predicted Hamaker constants for TricalciumSilicate-Wet-100
#Estimated self-vacuum-self Hamaker: 30.29291125060775#Nominal refractive index: 1.7098373980359425
#Name  kT        Joules        kJ/mol    
ALA    2.573     1.066E-20     6.432     
ARG    -4.414    -1.828E-20    -11.036   
LYS    2.912     1.206E-20     7.280     
HID    3.611     1.496E-20     9.027     
HIE    3.658     1.515E-20     9.146     
ASP    9.224     3.820E-20     23.059    
GLU    8.724     3.613E-20     21.809    
SER    9.327     3.863E-20     23.318    
THR    4.573     1.894E-20     11.433    
ASN    7.978     3.304E-20     19.944    
GLN    -0.569    -2.358E-21    -1.423    
CYS    15.795    6.542E-20     39.488    
GLY    11.869    4.916E-20     29.673    
PRO    3.292     1.364E-20     8.231     
VAL    1.662     6.884E-21     4.155     
ILE    -3.650    -1.512E-20    -9.125    
LEU    1.533     6.349E-21     3.832     
MET    1.427     5.911E-21     3.568     
PHE    0.300     1.241E-21     0.749     
TYR    -1.556    -6.443E-21    -3.889    
TRP    -2.401    -9.947E-21    -6.004    
HIP    1.190     4.929E-21     2.975     
ETA    26.935    1.116E-19     67.338    
PHO    -0.867    -3.590E-21    -2.167    
CHL    24.140    9.999E-20     60.350    
DGL    5.010     2.075E-20     12.525    
EST    4.617     1.912E-20     11.543    
CYM    8.953     3.708E-20     22.382    
GAN    3.009     1.246E-20     7.523     
MAN    9.363     3.878E-20     23.407    
FUC    7.536     3.121E-20     18.839    
BGL    12.160    5.037E-20     30.401    
NGL    2.111     8.745E-21     5.278     
NGA    4.799     1.988E-20     11.996    
NC4    24.136    9.997E-20     60.339    
MAS    4.613     1.911E-20     11.532    
PRA    3.009     1.246E-20     7.523     
DMP    -1.309    -5.421E-21    -3.272    
MMM    26.928    1.115E-19     67.319    
BTE    3.037     1.258E-20     7.592     
PAS    7.690     3.185E-20     19.224    
PGL    7.619     3.156E-20     19.048    
HMA    6.186     2.562E-20     15.466    
HMB    5.884     2.437E-20     14.711    
HMC    3.729     1.545E-20     9.323     
HMD    4.645     1.924E-20     11.613    
HFE    -4.724    -1.957E-20    -11.811   
PBB    0.000     0.000E+00     0.000     
NXX    0.000     0.000E+00     0.000     
HIS    2.999     1.242E-20     7.497     
HAF    2.999     1.242E-20     7.497     
HAS    5.545     2.297E-20     13.863    
X00    11.228    4.650E-20     28.069    
X01    -3.277    -1.357E-20    -8.192    
X02    10.333    4.280E-20     25.833    
X03    8.384     3.473E-20     20.961    
X04    10.990    4.552E-20     27.475    
X05    2.450     1.015E-20     6.125     
X06    0.492     2.038E-21     1.230     
X07    3.142     1.301E-20     7.855     
X08    4.725     1.957E-20     11.812    
X09    4.972     2.060E-20     12.431    
X0A    12.675    5.250E-20     31.687    
X0B    -1.010    -4.184E-21    -2.526    
X0C    1.699     7.037E-21     4.248     
X0D    4.659     1.930E-20     11.649    
X0E    13.396    5.549E-20     33.491    
X0F    6.281     2.602E-20     15.703    
X0G    1.608     6.662E-21     4.021     
X0H    0.439     1.819E-21     1.098     
X0I    8.280     3.429E-20     20.700    
X0J    2.186     9.056E-21     5.466     
X0K    24.025    9.951E-20     60.063    
X0L    22.549    9.339E-20     56.371    
X0M    1.732     7.174E-21     4.330     
X0N    3.711     1.537E-20     9.277     
X0O    -0.104    -4.310E-22    -0.260    
X0P    7.137     2.956E-20     17.843    
X0Q    19.551    8.098E-20     48.877    
X0R    1.732     7.174E-21     4.330     
X0S    24.025    9.951E-20     60.063    
