#Name  kT        Joules        kJ/mol    
X1E    26.111    1.082E-19     65.278    
X1F    9.093     3.766E-20     22.733    
X1G    13.972    5.787E-20     34.931    
X1H    39.697    1.644E-19     99.242    
X1I    16.270    6.739E-20     40.675    
X1J    10.855    4.496E-20     27.136    
X1K    10.131    4.196E-20     25.327    
X1L    11.700    4.846E-20     29.251    
X1M    10.738    4.447E-20     26.844    
X1N    11.907    4.932E-20     29.768    
X1O    11.931    4.942E-20     29.827    
X1P    11.895    4.927E-20     29.739    
X1Q    6.308     2.613E-20     15.771    
X1R    10.299    4.266E-20     25.747    
X1S    7.641     3.165E-20     19.102    
X1T    81.038    3.357E-19     202.594   
X1U    9.452     3.915E-20     23.630    
X1V    19.695    8.158E-20     49.238    
X1W    17.297    7.164E-20     43.243    
X1X    10.566    4.377E-20     26.416    
X1Y    9.813     4.065E-20     24.533    
X1Z    9.191     3.807E-20     22.977    
X20    14.609    6.051E-20     36.523    
X21    10.612    4.395E-20     26.530    
X22    18.469    7.650E-20     46.172    
X23    10.407    4.310E-20     26.016    
X24    30.230    1.252E-19     75.575    
X25    16.534    6.848E-20     41.335    
X26    11.122    4.607E-20     27.806    
X27    7.495     3.104E-20     18.736    
X28    17.993    7.453E-20     44.983    
X29    4.132     1.711E-20     10.330    
X2A    13.191    5.464E-20     32.977    
X2B    10.430    4.320E-20     26.074    
X2C    9.187     3.805E-20     22.968    
X2D    13.044    5.403E-20     32.611    
X2E    10.963    4.541E-20     27.408    
X2F    10.106    4.186E-20     25.264    
X2G    13.934    5.771E-20     34.835    
X2H    9.874     4.090E-20     24.685    
X2I    10.971    4.544E-20     27.428    
X2J    20.234    8.381E-20     50.585    
X2K    10.393    4.305E-20     25.983    
X2L    11.350    4.701E-20     28.374    
X2M    12.303    5.096E-20     30.756    
X2N    16.589    6.871E-20     41.474    
X2O    10.440    4.324E-20     26.100    
X2P    13.489    5.587E-20     33.722    
X2Q    14.047    5.818E-20     35.118    
X2R    10.319    4.274E-20     25.797    
X2S    6.599     2.733E-20     16.497    
X2T    9.468     3.921E-20     23.669    
X2U    9.787     4.054E-20     24.468    
X2V    8.465     3.506E-20     21.161    
X2W    17.062    7.067E-20     42.655    
X2X    13.674    5.664E-20     34.185    
X2Y    13.668    5.661E-20     34.170    
X2Z    13.910    5.762E-20     34.776    
X30    12.191    5.050E-20     30.479    
X31    9.551     3.956E-20     23.878    
X32    15.830    6.557E-20     39.575    
X33    10.428    4.319E-20     26.070    
X34    6.304     2.611E-20     15.761    
X35    19.518    8.084E-20     48.795    
X36    8.857     3.668E-20     22.142    
X37    12.112    5.017E-20     30.280    
X38    10.325    4.277E-20     25.813    
X39    13.574    5.622E-20     33.934    
X3A    11.779    4.879E-20     29.447    
X3B    9.774     4.048E-20     24.435    
X3C    11.667    4.833E-20     29.169    
X3D    6.221     2.577E-20     15.553    
X3E    15.062    6.239E-20     37.656    
X3F    12.251    5.074E-20     30.628    
X3G    9.805     4.061E-20     24.511    
X3H    12.935    5.358E-20     32.337    
X3I    9.317     3.859E-20     23.292    
X3J    11.564    4.790E-20     28.911    
X3K    8.921     3.695E-20     22.303    
X3L    9.402     3.894E-20     23.505    
X3M    9.216     3.817E-20     23.041    
X3N    11.696    4.844E-20     29.240    
X3O    10.834    4.487E-20     27.085    
X3P    11.131    4.610E-20     27.827    
X3Q    15.230    6.308E-20     38.074    
X3R    6.314     2.615E-20     15.786    
X3S    6.751     2.796E-20     16.877    
X3T    7.809     3.234E-20     19.522    
X3U    7.314     3.030E-20     18.286    
X3V    7.492     3.103E-20     18.730    
X3W    5.996     2.484E-20     14.991    
X3X    14.881    6.164E-20     37.203    
X3Y    10.983    4.549E-20     27.459    
X3Z    15.050    6.233E-20     37.624    
X40    8.993     3.725E-20     22.484    
X41    14.920    6.180E-20     37.300    
X42    13.099    5.426E-20     32.749    
X43    13.663    5.659E-20     34.158    
X44    14.028    5.810E-20     35.071    
X45    16.986    7.036E-20     42.465    
X46    8.420     3.488E-20     21.050    
X47    16.769    6.946E-20     41.923    
X48    11.022    4.565E-20     27.556    
X49    6.010     2.489E-20     15.025    
X4A    13.800    5.716E-20     34.500    
X4B    8.434     3.493E-20     21.085    
X4C    13.062    5.410E-20     32.655    
X4D    14.554    6.028E-20     36.384    
X4E    28.131    1.165E-19     70.328    
X4F    29.880    1.238E-19     74.700    
X4G    10.801    4.474E-20     27.002    
X4H    15.458    6.403E-20     38.645    
X4I    7.460     3.090E-20     18.651    
X4J    8.137     3.370E-20     20.343    
X4K    11.537    4.779E-20     28.842    
X4L    14.402    5.965E-20     36.006    
X4M    11.011    4.561E-20     27.528    
X4N    22.093    9.151E-20     55.233    
X4O    11.725    4.857E-20     29.314    
X4P    4.850     2.009E-20     12.125    
X4Q    14.979    6.204E-20     37.448    
X4R    17.977    7.446E-20     44.942    
X4S    15.846    6.564E-20     39.616    
X4T    14.395    5.963E-20     35.989    
X4U    16.091    6.665E-20     40.228    
X4V    13.971    5.787E-20     34.929    
X4W    13.250    5.488E-20     33.124    
X4X    14.131    5.853E-20     35.329    
X4Y    14.777    6.120E-20     36.941    
X4Z    15.473    6.409E-20     38.682    
X50    12.252    5.075E-20     30.629    
X51    22.825    9.454E-20     57.062    
X52    24.657    1.021E-19     61.641    
X53    20.633    8.546E-20     51.583    
