#Name  kT        Joules        kJ/mol    
ALA    2.805     1.162E-20     7.013     
ARG    15.850    6.565E-20     39.625    
LYS    19.730    8.172E-20     49.325    
HID    16.051    6.648E-20     40.127    
HIE    16.061    6.652E-20     40.153    
ASP    18.023    7.465E-20     45.057    
GLU    15.265    6.323E-20     38.163    
SER    11.638    4.821E-20     29.096    
THR    9.935     4.115E-20     24.838    
ASN    15.341    6.354E-20     38.352    
GLN    13.455    5.573E-20     33.638    
CYS    27.950    1.158E-19     69.875    
GLY    14.448    5.984E-20     36.119    
PRO    13.503    5.593E-20     33.758    
VAL    5.904     2.445E-20     14.759    
ILE    6.346     2.628E-20     15.865    
LEU    6.269     2.597E-20     15.673    
MET    16.371    6.781E-20     40.929    
PHE    10.068    4.170E-20     25.170    
TYR    12.125    5.022E-20     30.312    
TRP    14.427    5.975E-20     36.067    
HIP    19.020    7.878E-20     47.551    
ETA    54.040    2.238E-19     135.100   
PHO    20.883    8.650E-20     52.208    
CHL    35.544    1.472E-19     88.859    
DGL    16.311    6.756E-20     40.778    
EST    12.377    5.127E-20     30.943    
CYM    28.083    1.163E-19     70.209    
GAN    13.791    5.712E-20     34.478    
HIS    16.871    6.988E-20     42.177    
X00    4.263     1.766E-20     10.658    
X01    19.985    8.278E-20     49.964    
X02    17.777    7.363E-20     44.443    
X03    13.113    5.431E-20     32.782    
X04    34.676    1.436E-19     86.690    
X05    14.110    5.844E-20     35.276    
X06    10.672    4.420E-20     26.680    
X07    14.079    5.831E-20     35.197    
X08    14.066    5.826E-20     35.166    
X09    3.407     1.411E-20     8.517     
X0A    3.339     1.383E-20     8.348     
X0B    9.322     3.861E-20     23.306    
X0C    17.976    7.445E-20     44.939    
X0D    7.875     3.262E-20     19.688    
X0E    12.564    5.204E-20     31.410    
X0F    8.008     3.317E-20     20.019    
X0G    12.825    5.312E-20     32.062    
X0H    10.521    4.358E-20     26.303    
X0I    3.222     1.335E-20     8.055     
X0J    16.919    7.008E-20     42.299    
X0K    23.619    9.783E-20     59.047    
X0L    19.193    7.949E-20     47.981    
X0M    29.446    1.220E-19     73.614    
X0N    10.918    4.522E-20     27.294    
X0O    14.329    5.935E-20     35.822    
X0P    4.886     2.024E-20     12.215    
X0Q    44.981    1.863E-19     112.452   
X0R    29.446    1.220E-19     73.614    
X0S    23.619    9.783E-20     59.047    
X0T    10.918    4.522E-20     27.294    
X0U    16.919    7.008E-20     42.299    
X0V    19.193    7.949E-20     47.981    
X0W    28.328    1.173E-19     70.820    
X0X    17.553    7.270E-20     43.882    
X0Y    15.342    6.355E-20     38.355    
X0Z    15.342    6.355E-20     38.355    
X10    16.172    6.699E-20     40.431    
X11    11.975    4.960E-20     29.937    
X12    15.075    6.244E-20     37.688    
X13    14.219    5.889E-20     35.548    
X14    14.329    5.935E-20     35.822    
X15    5.027     2.082E-20     12.569    
X16    5.904     2.445E-20     14.760    
X17    4.649     1.926E-20     11.623    
X18    6.249     2.588E-20     15.623    
X19    6.797     2.815E-20     16.991    
X1A    7.215     2.988E-20     18.037    
X1B    7.215     2.989E-20     18.038    
X1C    8.376     3.469E-20     20.940    
X1D    20.896    8.655E-20     52.239    
X1E    35.544    1.472E-19     88.861    
X1F    12.379    5.127E-20     30.946    
X1G    19.020    7.878E-20     47.551    
X1H    54.038    2.238E-19     135.096   
X1I    22.148    9.174E-20     55.370    
X1J    14.776    6.120E-20     36.940    
X1K    13.791    5.712E-20     34.477    
X1L    15.928    6.597E-20     39.819    
X1M    14.617    6.054E-20     36.542    
X1N    16.209    6.714E-20     40.523    
X1O    16.241    6.727E-20     40.603    
X1P    16.193    6.707E-20     40.482    
X1Q    8.587     3.557E-20     21.468    
X1R    14.019    5.807E-20     35.048    
X1S    10.401    4.308E-20     26.003    
X1T    110.314   4.569E-19     275.786   
X1U    12.867    5.329E-20     32.167    
X1V    26.811    1.110E-19     67.027    
X1W    23.546    9.753E-20     58.866    
X1X    14.384    5.958E-20     35.959    
X1Y    13.358    5.533E-20     33.396    
X1Z    12.511    5.182E-20     31.278    
X20    19.887    8.237E-20     49.718    
X21    14.446    5.983E-20     36.115    
X22    25.141    1.041E-19     62.853    
X23    14.166    5.868E-20     35.415    
X24    41.151    1.704E-19     102.878   
X25    22.507    9.322E-20     56.268    
X26    15.140    6.271E-20     37.851    
X27    10.202    4.226E-20     25.505    
X28    24.494    1.015E-19     61.234    
X29    5.625     2.330E-20     14.062    
X2A    17.957    7.437E-20     44.891    
X2B    14.198    5.881E-20     35.494    
X2C    12.506    5.180E-20     31.265    
X2D    17.757    7.355E-20     44.392    
X2E    14.924    6.181E-20     37.309    
