#Predicted Hamaker constants for CaO001
#Estimated self-vacuum-self Hamaker: 28.832037000602533#Nominal refractive index: 1.6882617556594728
#Name  kT        Joules        kJ/mol    
X28    4.776     1.978E-20     11.940    
X29    2.402     9.950E-21     6.006     
X2A    8.305     3.440E-20     20.763    
X2B    9.671     4.006E-20     24.176    
X2C    5.177     2.144E-20     12.942    
X2D    2.639     1.093E-20     6.597     
X2E    22.755    9.425E-20     56.887    
X2F    15.004    6.214E-20     37.510    
X2G    4.092     1.695E-20     10.229    
X2H    1.171     4.850E-21     2.927     
X2I    6.657     2.757E-20     16.642    
X2J    6.507     2.695E-20     16.267    
X2K    6.427     2.662E-20     16.069    
X2L    -0.954    -3.949E-21    -2.384    
X2M    2.397     9.927E-21     5.992     
X2N    8.193     3.393E-20     20.482    
X2O    5.981     2.477E-20     14.951    
X2P    2.346     9.718E-21     5.866     
X2Q    9.877     4.091E-20     24.692    
X2R    0.483     2.002E-21     1.208     
X2S    0.045     1.877E-22     0.113     
X2T    0.651     2.698E-21     1.629     
X2U    4.132     1.712E-20     10.331    
X2V    1.020     4.224E-21     2.549     
X2W    4.087     1.693E-20     10.219    
X2X    4.264     1.766E-20     10.659    
X2Y    3.111     1.289E-20     7.777     
X2Z    9.484     3.928E-20     23.710    
X30    6.826     2.827E-20     17.065    
X31    2.411     9.987E-21     6.028     
X32    3.703     1.534E-20     9.257     
X33    7.238     2.998E-20     18.096    
X34    8.310     3.442E-20     20.774    
X35    1.374     5.690E-21     3.434     
X36    3.206     1.328E-20     8.016     
X37    7.410     3.069E-20     18.525    
X38    10.049    4.162E-20     25.122    
X39    3.009     1.246E-20     7.523     
X3A    5.874     2.433E-20     14.684    
X3B    10.280    4.258E-20     25.701    
X3C    2.327     9.638E-21     5.818     
X3D    6.292     2.606E-20     15.731    
X3E    7.720     3.198E-20     19.301    
X3F    4.126     1.709E-20     10.316    
X3G    9.016     3.734E-20     22.540    
X3H    2.985     1.236E-20     7.463     
X3I    7.431     3.078E-20     18.578    
X3J    1.582     6.552E-21     3.955     
X3K    4.063     1.683E-20     10.158    
X3L    1.070     4.433E-21     2.676     
X3M    6.786     2.811E-20     16.964    
X3N    2.055     8.512E-21     5.138     
X3O    2.577     1.067E-20     6.442     
X3P    2.423     1.004E-20     6.058     
X3Q    6.504     2.694E-20     16.261    
X3R    2.896     1.200E-20     7.241     
X3S    11.555    4.786E-20     28.887    
X3T    2.005     8.304E-21     5.012     
X3U    5.647     2.339E-20     14.118    
X3V    10.935    4.529E-20     27.338    
X3W    2.470     1.023E-20     6.175     
X3X    4.118     1.706E-20     10.296    
X3Y    1.958     8.111E-21     4.895     
X3Z    8.183     3.389E-20     20.458    
X40    4.598     1.905E-20     11.496    
X41    5.705     2.363E-20     14.262    
X42    13.754    5.697E-20     34.385    
X43    6.357     2.633E-20     15.892    
X44    10.278    4.257E-20     25.696    
X45    4.082     1.691E-20     10.205    
X46    7.546     3.126E-20     18.865    
X47    1.231     5.097E-21     3.076     
X48    7.694     3.187E-20     19.236    
X49    0.145     6.009E-22     0.363     
X4A    1.411     5.846E-21     3.529     
X4B    4.308     1.784E-20     10.770    
X4C    0.654     2.710E-21     1.636     
X4D    3.225     1.336E-20     8.063     
X4E    3.870     1.603E-20     9.675     
X4F    3.679     1.524E-20     9.197     
X4G    11.941    4.946E-20     29.853    
X4H    10.069    4.170E-20     25.171    
X4I    0.357     1.478E-21     0.892     
X4J    9.138     3.785E-20     22.845    
X4K    1.598     6.619E-21     3.995     
X4L    11.952    4.950E-20     29.880    
X4M    2.727     1.129E-20     6.817     
X4N    2.351     9.738E-21     5.878     
X4O    5.669     2.348E-20     14.172    
X4P    7.125     2.951E-20     17.813    
X4Q    11.457    4.745E-20     28.642    
X4R    0.114     4.701E-22     0.284     
X4S    8.680     3.595E-20     21.701    
X4T    6.370     2.639E-20     15.926    
X4U    8.080     3.347E-20     20.199    
X4V    3.649     1.511E-20     9.122     
X4W    -0.748    -3.099E-21    -1.871    
X4X    8.964     3.713E-20     22.410    
X4Y    4.070     1.686E-20     10.174    
X4Z    4.957     2.053E-20     12.392    
X50    -0.431    -1.786E-21    -1.078    
X51    1.768     7.323E-21     4.420     
X52    2.783     1.153E-20     6.958     
X53    5.718     2.368E-20     14.295    
X54    -4.601    -1.906E-20    -11.502   
X55    6.853     2.838E-20     17.132    
X56    7.618     3.155E-20     19.044    
X57    -0.037    -1.540E-22    -0.093    
X58    2.550     1.056E-20     6.374     
X59    4.319     1.789E-20     10.797    
X5A    5.949     2.464E-20     14.873    
X5B    14.161    5.865E-20     35.403    
X5C    0.111     4.601E-22     0.278     
X5D    -0.910    -3.771E-21    -2.276    
X5E    0.508     2.105E-21     1.271     
X5F    0.650     2.691E-21     1.624     
X5G    -3.934    -1.629E-20    -9.835    
X5H    -0.279    -1.155E-21    -0.697    
X5I    -2.063    -8.545E-21    -5.157    
X5J    2.659     1.102E-20     6.648     
X5K    0.454     1.879E-21     1.134     
X5L    3.898     1.615E-20     9.746     
X5M    2.299     9.524E-21     5.748     
X5N    -4.997    -2.070E-20    -12.492   
X5O    -0.470    -1.948E-21    -1.176    
X5P    2.668     1.105E-20     6.671     
X5Q    -1.794    -7.430E-21    -4.485    
X5R    -4.755    -1.969E-20    -11.886   
X5S    0.256     1.058E-21     0.639     
X5T    0.675     2.797E-21     1.688     
X5U    -3.645    -1.510E-20    -9.112    
X5V    1.146     4.748E-21     2.866     
X5W    -3.074    -1.273E-20    -7.685    
X5X    -1.403    -5.812E-21    -3.508    
X5Y    0.448     1.855E-21     1.120     
X5Z    3.036     1.257E-20     7.589     
X60    -2.357    -9.762E-21    -5.892    
X61    -1.790    -7.416E-21    -4.476    
X62    -1.758    -7.281E-21    -4.395    
X63    1.473     6.099E-21     3.681     
X64    -2.658    -1.101E-20    -6.644    
X65    -0.652    -2.701E-21    -1.630    
X66    -0.197    -8.173E-22    -0.493    
X67    3.434     1.422E-20     8.586     
X68    1.772     7.338E-21     4.429     
X69    21.104    8.741E-20     52.760    
X6A    0.049     2.028E-22     0.122     
X6B    3.209     1.329E-20     8.023     
X6C    4.965     2.057E-20     12.413    
X6D    1.578     6.537E-21     3.946     
X6E    -1.731    -7.170E-21    -4.328    
X6F    0.828     3.430E-21     2.070     
X6G    -5.094    -2.110E-20    -12.735   
X6H    2.399     9.936E-21     5.997     
X6I    7.518     3.114E-20     18.794    
X6J    14.917    6.179E-20     37.293    
X6K    -0.578    -2.392E-21    -1.444    
X6L    -3.497    -1.448E-20    -8.742    
X6M    1.414     5.856E-21     3.535     
X6N    1.314     5.441E-21     3.284     
X6O    0.246     1.018E-21     0.614     
X6P    8.795     3.643E-20     21.988    
X6Q    4.293     1.778E-20     10.734    
X6R    -2.313    -9.582E-21    -5.784    
X6S    -1.512    -6.263E-21    -3.780    
X6T    1.536     6.363E-21     3.841     
X6U    -4.221    -1.748E-20    -10.552   
X6V    8.697     3.602E-20     21.743    
X6W    3.382     1.401E-20     8.455     
X6X    3.427     1.420E-20     8.568     
X6Y    8.224     3.406E-20     20.560    
X6Z    2.720     1.127E-20     6.801     
X70    1.089     4.511E-21     2.723     
X71    7.245     3.001E-20     18.112    
X72    7.178     2.973E-20     17.945    
X73    0.076     3.163E-22     0.191     
X74    -0.871    -3.608E-21    -2.178    
X75    -2.476    -1.025E-20    -6.189    
X76    -2.103    -8.712E-21    -5.258    
X77    -2.814    -1.165E-20    -7.035    
X78    0.400     1.655E-21     0.999     
X79    -1.674    -6.933E-21    -4.185    
X7A    -2.904    -1.203E-20    -7.260    
X7B    -4.098    -1.698E-20    -10.246   
X7C    19.051    7.891E-20     47.628    
X7D    4.129     1.710E-20     10.323    
X7E    12.981    5.377E-20     32.452    
X7F    6.729     2.787E-20     16.822    
X7G    21.909    9.075E-20     54.772    
X7H    12.222    5.062E-20     30.555    
X7I    12.411    5.141E-20     31.027    
X7J    10.680    4.424E-20     26.700    
X7K    9.207     3.813E-20     23.017    
X7L    10.009    4.146E-20     25.023    
X7M    5.759     2.386E-20     14.399    
X7N    21.233    8.795E-20     53.083    
X7O    8.345     3.456E-20     20.863    
X7P    14.531    6.019E-20     36.327    
X7Q    13.515    5.598E-20     33.787    
X7R    7.111     2.945E-20     17.778    
X7S    20.473    8.480E-20     51.183    
X7T    10.770    4.461E-20     26.926    
X7U    18.852    7.808E-20     47.130    
X7V    24.997    1.035E-19     62.494    
X7W    7.667     3.176E-20     19.167    
X7X    0.478     1.979E-21     1.194     
X7Y    10.573    4.379E-20     26.432    
X7Z    5.738     2.376E-20     14.344    
X80    1.455     6.025E-21     3.636     
X81    15.105    6.257E-20     37.764    
X82    4.199     1.739E-20     10.498    
X83    16.888    6.995E-20     42.221    
X84    9.559     3.959E-20     23.898    
X85    2.661     1.102E-20     6.652     
X86    1.146     4.745E-21     2.864     
X87    11.900    4.929E-20     29.749    
X88    1.002     4.149E-21     2.504     
X89    2.524     1.045E-20     6.310     
X8A    24.475    1.014E-19     61.187    
X8B    8.942     3.704E-20     22.354    
X8C    24.191    1.002E-19     60.477    
X8D    15.940    6.602E-20     39.849    
X8E    6.938     2.874E-20     17.344    
X8F    3.448     1.428E-20     8.620     
X8G    8.967     3.714E-20     22.418    
X8H    10.237    4.240E-20     25.592    
X8I    17.831    7.385E-20     44.577    
X8J    -2.324    -9.625E-21    -5.809    
X8K    0.967     4.005E-21     2.417     
X8L    8.113     3.360E-20     20.282    
X8M    0.554     2.297E-21     1.386     
X8N    14.403    5.966E-20     36.007    
X8O    12.156    5.035E-20     30.390    
X8P    18.538    7.678E-20     46.345    
X8Q    21.234    8.795E-20     53.085    
X8R    22.791    9.440E-20     56.978    
