#Predicted Hamaker constants for bi-graphene
#Estimated self-vacuum-self Hamaker: 50.810429894325765#Nominal refractive index: 1.9945411312944081
#Name  kT        Joules        kJ/mol    
X3I    13.463    5.576E-20     33.658    
X3J    3.277     1.357E-20     8.192     
X3K    7.590     3.144E-20     18.976    
X3L    2.389     9.895E-21     5.972     
X3M    12.336    5.110E-20     30.840    
X3N    4.099     1.698E-20     10.247    
X3O    5.006     2.073E-20     12.514    
X3P    4.738     1.963E-20     11.846    
X3Q    11.845    4.906E-20     29.613    
X3R    5.561     2.303E-20     13.902    
X3S    20.685    8.567E-20     51.712    
X3T    4.012     1.662E-20     10.029    
X3U    10.350    4.287E-20     25.875    
X3V    19.597    8.117E-20     48.993    
X3W    4.820     1.996E-20     12.050    
X3X    7.687     3.184E-20     19.217    
X3Y    3.931     1.628E-20     9.826     
X3Z    14.778    6.121E-20     36.945    
X40    8.522     3.530E-20     21.306    
X41    10.451    4.329E-20     26.127    
X42    24.551    1.017E-19     61.379    
X43    11.588    4.800E-20     28.970    
X44    18.446    7.640E-20     46.114    
X45    7.623     3.157E-20     19.058    
X46    13.664    5.660E-20     34.161    
X47    2.667     1.105E-20     6.668     
X48    13.923    5.767E-20     34.808    
X49    0.784     3.247E-21     1.960     
X4A    2.981     1.235E-20     7.453     
X4B    8.017     3.321E-20     20.042    
X4C    1.667     6.906E-21     4.168     
X4D    6.133     2.540E-20     15.331    
X4E    7.255     3.005E-20     18.137    
X4F    6.922     2.867E-20     17.304    
X4G    21.363    8.849E-20     53.408    
X4H    18.078    7.488E-20     45.195    
X4I    1.151     4.768E-21     2.878     
X4J    16.448    6.813E-20     41.120    
X4K    3.305     1.369E-20     8.263     
X4L    21.382    8.856E-20     53.456    
X4M    5.266     2.181E-20     13.165    
X4N    4.613     1.911E-20     11.533    
X4O    10.388    4.303E-20     25.970    
X4P    12.929    5.355E-20     32.323    
X4Q    20.513    8.496E-20     51.282    
X4R    0.729     3.021E-21     1.823     
X4S    15.648    6.481E-20     39.119    
X4T    11.611    4.809E-20     29.029    
X4U    14.597    6.046E-20     36.492    
X4V    6.870     2.845E-20     17.174    
X4W    -0.764    -3.166E-21    -1.911    
X4X    16.143    6.687E-20     40.359    
X4Y    7.602     3.149E-20     19.005    
X4Z    9.147     3.788E-20     22.866    
X50    -0.215    -8.903E-22    -0.537    
X51    3.600     1.491E-20     9.001     
X52    5.364     2.222E-20     13.411    
X53    10.473    4.338E-20     26.184    
X54    -7.427    -3.076E-20    -18.569   
X55    12.454    5.158E-20     31.134    
X56    13.789    5.712E-20     34.474    
X57    0.468     1.938E-21     1.170     
X58    4.958     2.054E-20     12.396    
X59    8.036     3.328E-20     20.089    
X5A    10.877    4.505E-20     27.191    
X5B    25.268    1.047E-19     63.171    
X5C    0.725     3.003E-21     1.813     
X5D    -1.045    -4.329E-21    -2.613    
X5E    1.414     5.856E-21     3.535     
X5F    1.659     6.873E-21     4.148     
X5G    -6.276    -2.600E-20    -15.690   
X5H    0.049     2.041E-22     0.123     
X5I    -3.041    -1.259E-20    -7.602    
X5J    5.149     2.133E-20     12.872    
X5K    1.319     5.464E-21     3.298     
X5L    7.304     3.025E-20     18.259    
X5M    4.523     1.874E-20     11.308    
X5N    -8.111    -3.360E-20    -20.277   
X5O    -0.283    -1.171E-21    -0.707    
X5P    5.165     2.139E-20     12.911    
X5Q    -2.575    -1.067E-20    -6.437    
X5R    -7.693    -3.186E-20    -19.233   
X5S    0.976     4.041E-21     2.439     
X5T    1.703     7.056E-21     4.259     
X5U    -5.776    -2.392E-20    -14.441   
X5V    2.521     1.044E-20     6.302     
X5W    -4.789    -1.984E-20    -11.974   
X5X    -1.899    -7.864E-21    -4.747    
X5Y    1.309     5.423E-21     3.273     
X5Z    5.803     2.404E-20     14.508    
X60    -3.549    -1.470E-20    -8.873    
X61    -2.569    -1.064E-20    -6.423    
X62    -2.513    -1.041E-20    -6.282    
X63    3.087     1.279E-20     7.718     
X64    -4.070    -1.686E-20    -10.174   
X65    -0.598    -2.476E-21    -1.495    
X66    0.190     7.886E-22     0.476     
X67    6.496     2.691E-20     16.241    
X68    3.607     1.494E-20     9.017     
X69    37.561    1.556E-19     93.903    
X6A    0.617     2.557E-21     1.543     
X6B    6.105     2.529E-20     15.263    
X6C    9.162     3.795E-20     22.904    
X6D    3.271     1.355E-20     8.177     
X6E    -2.466    -1.022E-20    -6.166    
X6F    1.969     8.155E-21     4.922     
X6G    -8.279    -3.429E-20    -20.697   
X6H    4.696     1.945E-20     11.740    
X6I    13.614    5.639E-20     34.036    
X6J    26.601    1.102E-19     66.502    
X6K    -0.469    -1.941E-21    -1.172    
X6L    -5.520    -2.286E-20    -13.800   
X6M    2.985     1.237E-20     7.463     
X6N    2.812     1.165E-20     7.029     
X6O    0.959     3.970E-21     2.396     
X6P    15.849    6.564E-20     39.622    
X6Q    7.992     3.310E-20     19.979    
X6R    -3.474    -1.439E-20    -8.685    
X6S    -2.087    -8.645E-21    -5.218    
X6T    3.198     1.325E-20     7.995     
X6U    -6.771    -2.805E-20    -16.928   
X6V    15.677    6.493E-20     39.193    
X6W    6.406     2.653E-20     16.014    
X6X    6.484     2.686E-20     16.210    
X6Y    14.849    6.150E-20     37.122    
X6Z    5.255     2.177E-20     13.137    
X70    2.422     1.003E-20     6.055     
X71    13.138    5.442E-20     32.845    
X72    13.022    5.393E-20     32.554    
X73    9.595     3.974E-20     23.988    
X74    5.398     2.236E-20     13.494    
