#Name  kT        Joules        kJ/mol    
ALA    3.470     1.437E-20     8.675     
ARG    19.608    8.121E-20     49.019    
LYS    24.407    1.011E-19     61.017    
HID    19.856    8.224E-20     49.639    
HIE    19.868    8.229E-20     49.671    
ASP    22.295    9.235E-20     55.739    
GLU    18.884    7.822E-20     47.210    
SER    14.397    5.963E-20     35.993    
THR    12.290    5.091E-20     30.726    
ASN    18.978    7.860E-20     47.444    
GLN    16.645    6.894E-20     41.613    
CYS    34.576    1.432E-19     86.440    
GLY    17.873    7.403E-20     44.682    
PRO    16.704    6.919E-20     41.760    
VAL    7.303     3.025E-20     18.258    
ILE    7.850     3.252E-20     19.626    
LEU    7.755     3.212E-20     19.388    
MET    20.253    8.388E-20     50.631    
PHE    12.455    5.159E-20     31.136    
TYR    14.999    6.212E-20     37.497    
TRP    17.847    7.392E-20     44.617    
HIP    23.529    9.746E-20     58.823    
ETA    66.851    2.769E-19     167.127   
PHO    25.834    1.070E-19     64.585    
CHL    43.970    1.821E-19     109.924   
DGL    20.178    8.358E-20     50.445    
EST    15.312    6.342E-20     38.279    
CYM    34.741    1.439E-19     86.852    
GAN    17.061    7.066E-20     42.651    
HIS    20.870    8.644E-20     52.176    
X00    5.274     2.184E-20     13.185    
X01    24.723    1.024E-19     61.808    
X02    21.991    9.109E-20     54.978    
X03    16.221    6.719E-20     40.553    
X04    42.896    1.777E-19     107.241   
X05    17.455    7.230E-20     43.638    
X06    13.202    5.468E-20     33.005    
X07    17.417    7.214E-20     43.541    
X08    17.401    7.207E-20     43.503    
X09    4.214     1.746E-20     10.536    
X0A    4.131     1.711E-20     10.327    
X0B    11.532    4.777E-20     28.830    
X0C    22.237    9.210E-20     55.593    
X0D    9.742     4.035E-20     24.355    
X0E    15.543    6.438E-20     38.856    
X0F    9.906     4.103E-20     24.765    
X0G    15.865    6.571E-20     39.663    
X0H    13.015    5.391E-20     32.538    
X0I    3.986     1.651E-20     9.965     
X0J    20.930    8.669E-20     52.326    
X0K    29.218    1.210E-19     73.045    
X0L    23.742    9.834E-20     59.356    
X0M    36.426    1.509E-19     91.065    
X0N    13.506    5.594E-20     33.764    
X0O    17.726    7.342E-20     44.314    
X0P    6.044     2.503E-20     15.111    
X0Q    55.644    2.305E-19     139.110   
X0R    36.426    1.509E-19     91.065    
X0S    29.218    1.210E-19     73.045    
X0T    13.506    5.594E-20     33.764    
X0U    20.930    8.669E-20     52.326    
X0V    23.742    9.834E-20     59.356    
X0W    35.044    1.451E-19     87.609    
X0X    21.714    8.994E-20     54.285    
X0Y    18.979    7.861E-20     47.448    
X0Z    18.979    7.861E-20     47.448    
X10    20.006    8.286E-20     50.016    
X11    14.814    6.136E-20     37.034    
X12    18.649    7.724E-20     46.622    
X13    17.590    7.286E-20     43.975    
X14    17.726    7.342E-20     44.314    
X15    6.219     2.576E-20     15.548    
X16    7.304     3.025E-20     18.259    
X17    5.751     2.382E-20     14.378    
X18    7.731     3.202E-20     19.327    
X19    8.408     3.482E-20     21.019    
X1A    8.925     3.697E-20     22.313    
X1B    8.926     3.697E-20     22.314    
X1C    10.362    4.292E-20     25.904    
X1D    25.849    1.071E-19     64.623    
X1E    43.970    1.821E-19     109.926   
X1F    15.313    6.343E-20     38.283    
X1G    23.529    9.746E-20     58.823    
X1H    66.849    2.769E-19     167.122   
X1I    27.399    1.135E-19     68.497    
X1J    18.279    7.571E-20     45.697    
X1K    17.060    7.066E-20     42.650    
X1L    19.703    8.161E-20     49.259    
X1M    18.082    7.489E-20     45.205    
X1N    20.052    8.305E-20     50.129    
X1O    20.091    8.322E-20     50.228    
X1P    20.032    8.297E-20     50.079    
X1Q    10.623    4.400E-20     26.557    
X1R    17.343    7.183E-20     43.357    
X1S    12.867    5.329E-20     32.167    
X1T    136.466   5.652E-19     341.164   
X1U    15.917    6.593E-20     39.792    
X1V    33.167    1.374E-19     82.917    
X1W    29.128    1.206E-19     72.821    
X1X    17.794    7.370E-20     44.484    
X1Y    16.525    6.845E-20     41.313    
X1Z    15.477    6.411E-20     38.693    
X20    24.602    1.019E-19     61.504    
X21    17.871    7.402E-20     44.677    
X22    31.101    1.288E-19     77.753    
X23    17.524    7.259E-20     43.811    
X24    50.907    2.109E-19     127.266   
X25    27.843    1.153E-19     69.607    
X26    18.730    7.758E-20     46.824    
X27    12.621    5.227E-20     31.552    
X28    30.300    1.255E-19     75.751    
X29    6.958     2.882E-20     17.396    
X2A    22.213    9.201E-20     55.533    
X2B    17.564    7.275E-20     43.909    
X2C    15.471    6.408E-20     38.677    
X2D    21.966    9.098E-20     54.916    
X2E    18.462    7.647E-20     46.154    
X2F    17.018    7.049E-20     42.545    
X2G    23.465    9.719E-20     58.661    
X2H    16.627    6.887E-20     41.568    
X2I    18.475    7.652E-20     46.188    
X2J    34.074    1.411E-19     85.185    
X2K    17.502    7.249E-20     43.755    
X2L    19.113    7.916E-20     47.782    
X2M    20.717    8.581E-20     51.793    
X2N    27.936    1.157E-19     69.841    
X2O    17.581    7.282E-20     43.952    
X2P    22.715    9.408E-20     56.788    
X2Q    23.656    9.798E-20     59.139    
X2R    17.376    7.197E-20     43.441    
X2S    11.112    4.603E-20     27.780    
X2T    15.943    6.604E-20     39.858    
X2U    16.482    6.827E-20     41.204    
X2V    14.254    5.904E-20     35.635    
X2W    28.732    1.190E-19     71.831    
X2X    23.027    9.538E-20     57.567    
X2Y    23.017    9.533E-20     57.542    
X2Z    23.425    9.702E-20     58.561    
X30    20.530    8.503E-20     51.325    
X31    16.084    6.662E-20     40.210    
X32    26.658    1.104E-19     66.644    
X33    17.560    7.273E-20     43.901    
X34    10.616    4.397E-20     26.540    
X35    32.868    1.361E-19     82.170    
X36    14.915    6.178E-20     37.287    
X37    20.396    8.448E-20     50.991    
X38    17.388    7.202E-20     43.469    
X39    22.858    9.468E-20     57.145    
X3A    19.835    8.216E-20     49.588    
X3B    16.459    6.817E-20     41.148    
X3C    19.648    8.138E-20     49.119    
X3D    10.476    4.339E-20     26.190    
X3E    25.365    1.051E-19     63.412    
X3F    20.631    8.545E-20     51.576    
X3G    16.511    6.839E-20     41.277    
X3H    21.782    9.022E-20     54.455    
X3I    15.689    6.498E-20     39.222    
X3J    19.474    8.066E-20     48.685    
X3K    15.023    6.222E-20     37.557    
X3L    15.833    6.558E-20     39.582    
X3M    15.520    6.428E-20     38.801    
X3N    19.696    8.158E-20     49.240    
X3O    18.244    7.557E-20     45.610    
X3P    18.744    7.764E-20     46.859    
X3Q    25.647    1.062E-19     64.116    
X3R    10.633    4.404E-20     26.584    
X3S    11.368    4.709E-20     28.421    
X3T    13.150    5.447E-20     32.875    
X3U    12.317    5.102E-20     30.792    
X3V    12.617    5.226E-20     31.542    
X3W    10.098    4.182E-20     25.244    
X3X    25.060    1.038E-19     62.650    
X3Y    18.496    7.661E-20     46.240    
X3Z    25.343    1.050E-19     63.358    
X40    15.145    6.273E-20     37.862    
X41    25.125    1.041E-19     62.813    
X42    22.059    9.137E-20     55.148    
X43    23.009    9.530E-20     57.522    
X44    23.623    9.785E-20     59.058    
X45    28.604    1.185E-19     71.511    
X46    14.179    5.873E-20     35.448    
X47    28.239    1.170E-19     70.597    
X48    18.562    7.688E-20     46.404    
X49    10.121    4.192E-20     25.302    
X4A    23.239    9.625E-20     58.097    
X4B    14.203    5.883E-20     35.507    
X4C    21.996    9.111E-20     54.991    
X4D    24.508    1.015E-19     61.271    
X4E    47.372    1.962E-19     118.431   
X4F    50.318    2.084E-19     125.794   
X4G    18.188    7.533E-20     45.470    
X4H    26.031    1.078E-19     65.078    
X4I    12.563    5.203E-20     31.407    
X4J    13.703    5.676E-20     34.258    
X4K    19.428    8.047E-20     48.570    
X4L    24.253    1.005E-19     60.633    
X4M    18.543    7.680E-20     46.356    
X4N    37.205    1.541E-19     93.012    
X4O    19.745    8.178E-20     49.364    
X4P    8.167     3.383E-20     20.418    
X4Q    25.225    1.045E-19     63.061    
X4R    30.272    1.254E-19     75.681    
X4S    26.685    1.105E-19     66.713    
X4T    24.242    1.004E-19     60.604    
X4U    27.097    1.122E-19     67.743    
X4V    23.528    9.745E-20     58.819    
X4W    22.312    9.242E-20     55.781    
X4X    23.797    9.857E-20     59.493    
X4Y    24.883    1.031E-19     62.208    
X4Z    26.056    1.079E-19     65.140    
X50    20.632    8.546E-20     51.579    
X51    38.436    1.592E-19     96.091    
X52    41.521    1.720E-19     103.803   
X53    34.746    1.439E-19     86.865    
