#Predicted Hamaker constants for C-amorph-3
#Estimated self-vacuum-self Hamaker: 77.74304699951806#Nominal refractive index: 2.3450975872412982
#Name  kT        Joules        kJ/mol    
X2B    24.874    1.030E-19     62.184    
X2C    13.738    5.690E-20     34.345    
X2D    7.498     3.106E-20     18.744    
X2E    58.083    2.406E-19     145.207   
X2F    38.254    1.584E-19     95.635    
X2G    11.065    4.583E-20     27.663    
X2H    3.904     1.617E-20     9.759     
X2I    17.393    7.204E-20     43.482    
X2J    17.022    7.050E-20     42.554    
X2K    16.825    6.969E-20     42.063    
X2L    -1.280    -5.300E-21    -3.199    
X2M    6.904     2.860E-20     17.261    
X2N    21.199    8.780E-20     52.997    
X2O    15.721    6.512E-20     39.302    
X2P    6.781     2.809E-20     16.952    
X2Q    25.388    1.052E-19     63.470    
X2R    2.223     9.210E-21     5.559     
X2S    1.155     4.783E-21     2.887     
X2T    2.634     1.091E-20     6.585     
X2U    11.166    4.625E-20     27.914    
X2V    3.534     1.464E-20     8.835     
X2W    11.055    4.579E-20     27.638    
X2X    11.489    4.759E-20     28.723    
X2Y    8.656     3.585E-20     21.640    
X2Z    24.409    1.011E-19     61.022    
X30    17.811    7.377E-20     44.527    
X31    6.940     2.874E-20     17.350    
X32    10.109    4.187E-20     25.273    
X33    18.832    7.800E-20     47.080    
X34    21.488    8.900E-20     53.721    
X35    4.399     1.822E-20     10.998    
X36    8.890     3.682E-20     22.225    
X37    19.258    7.976E-20     48.144    
X38    25.817    1.069E-19     64.541    
X39    8.407     3.482E-20     21.016    
X3A    15.457    6.402E-20     38.642    
X3B    26.394    1.093E-19     65.986    
X3C    6.733     2.789E-20     16.834    
X3D    16.491    6.831E-20     41.228    
X3E    20.027    8.295E-20     50.067    
X3F    11.151    4.619E-20     27.878    
X3G    23.244    9.628E-20     58.110    
X3H    8.347     3.457E-20     20.868    
X3I    19.309    7.998E-20     48.273    
X3J    4.909     2.033E-20     12.271    
X3K    10.995    4.554E-20     27.488    
X3L    3.657     1.515E-20     9.144     
X3M    17.711    7.336E-20     44.278    
X3N    6.067     2.513E-20     15.168    
X3O    7.346     3.043E-20     18.365    
X3P    6.969     2.887E-20     17.423    
X3Q    17.015    7.048E-20     42.538    
X3R    8.129     3.367E-20     20.323    
X3S    29.579    1.225E-19     73.947    
X3T    5.944     2.462E-20     14.860    
X3U    14.898    6.171E-20     37.245    
X3V    28.029    1.161E-19     70.073    
X3W    7.084     2.934E-20     17.710    
X3X    11.131    4.611E-20     27.829    
X3Y    5.830     2.415E-20     14.575    
X3Z    21.175    8.771E-20     52.938    
X40    12.312    5.100E-20     30.781    
X41    15.041    6.230E-20     37.602    
X42    35.101    1.454E-19     87.753    
X43    16.651    6.897E-20     41.627    
X44    26.389    1.093E-19     65.973    
X45    11.041    4.573E-20     27.603    
X46    19.595    8.116E-20     48.986    
X47    4.049     1.677E-20     10.124    
X48    19.962    8.268E-20     49.904    
X49    1.398     5.791E-21     3.495     
X4A    4.492     1.860E-20     11.229    
X4B    11.598    4.804E-20     28.995    
X4C    2.641     1.094E-20     6.603     
X4D    8.936     3.701E-20     22.341    
X4E    10.521    4.358E-20     26.302    
X4F    10.050    4.163E-20     25.126    
X4G    30.547    1.265E-19     76.367    
X4H    25.866    1.071E-19     64.664    
X4I    1.915     7.931E-21     4.787     
X4J    23.548    9.753E-20     58.869    
X4K    4.948     2.050E-20     12.371    
X4L    30.574    1.266E-19     76.435    
X4M    7.713     3.195E-20     19.283    
X4N    6.792     2.813E-20     16.981    
X4O    14.951    6.193E-20     37.378    
X4P    18.552    7.684E-20     46.379    
X4Q    29.334    1.215E-19     73.335    
X4R    1.321     5.472E-21     3.303     
X4S    22.410    9.282E-20     56.025    
X4T    16.684    6.910E-20     41.710    
X4U    20.918    8.664E-20     52.295    
X4V    9.977     4.132E-20     24.942    
X4W    -0.780    -3.229E-21    -1.949    
X4X    23.114    9.574E-20     57.786    
X4Y    11.012    4.561E-20     27.529    
X4Z    13.195    5.465E-20     32.988    
X50    -0.007    -3.005E-23    -0.018    
X51    5.364     2.222E-20     13.411    
X52    7.852     3.252E-20     19.630    
X53    15.073    6.243E-20     37.681    
X54    -10.131   -4.196E-20    -25.327   
X55    17.878    7.405E-20     44.694    
X56    19.772    8.189E-20     49.430    
X57    0.953     3.949E-21     2.384     
X58    7.279     3.015E-20     18.198    
X59    11.624    4.815E-20     29.061    
X5A    15.643    6.479E-20     39.108    
X5B    36.127    1.496E-19     90.318    
X5C    1.315     5.447E-21     3.288     
X5D    -1.175    -4.865E-21    -2.936    
X5E    2.285     9.462E-21     5.711     
X5F    2.630     1.089E-20     6.575     
X5G    -8.518    -3.528E-20    -21.294   
X5H    0.364     1.509E-21     0.911     
X5I    -3.978    -1.648E-20    -9.946    
X5J    7.548     3.126E-20     18.870    
X5K    2.151     8.911E-21     5.379     
X5L    10.590    4.386E-20     26.475    
X5M    6.666     2.761E-20     16.664    
X5N    -11.088   -4.593E-20    -27.721   
X5O    -0.103    -4.254E-22    -0.257    
X5P    7.570     3.136E-20     18.926    
X5Q    -3.324    -1.377E-20    -8.310    
X5R    -10.503   -4.350E-20    -26.258   
X5S    1.668     6.907E-21     4.169     
X5T    2.692     1.115E-20     6.731     
X5U    -7.817    -3.238E-20    -19.542   
X5V    3.843     1.592E-20     9.608     
X5W    -6.433    -2.664E-20    -16.082   
X5X    -2.374    -9.834E-21    -5.935    
X5Y    2.137     8.852E-21     5.343     
X5Z    8.471     3.509E-20     21.179    
X60    -4.692    -1.943E-20    -11.731   
X61    -3.316    -1.373E-20    -8.290    
X62    -3.237    -1.341E-20    -8.092    
X63    4.641     1.922E-20     11.603    
X64    -5.423    -2.246E-20    -13.556   
X65    -0.546    -2.260E-21    -1.364    
X66    0.563     2.331E-21     1.407     
X67    9.450     3.914E-20     23.625    
X68    5.373     2.226E-20     13.433    
X69    53.817    2.229E-19     134.543   
X6A    1.164     4.819E-21     2.909     
X6B    8.898     3.685E-20     22.244    
X6C    13.216    5.474E-20     33.041    
X6D    4.900     2.030E-20     12.250    
X6E    -3.172    -1.314E-20    -7.929    
X6F    3.066     1.270E-20     7.665     
X6G    -11.324   -4.690E-20    -28.309   
X6H    6.909     2.862E-20     17.274    
X6I    19.524    8.087E-20     48.809    
X6J    38.035    1.575E-19     95.088    
X6K    -0.364    -1.508E-21    -0.910    
X6L    -7.458    -3.089E-20    -18.644   
X6M    4.498     1.863E-20     11.245    
X6N    4.253     1.762E-20     10.632    
X6O    1.644     6.808E-21     4.109     
X6P    22.695    9.400E-20     56.739    
X6Q    11.562    4.789E-20     28.905    
X6R    -4.587    -1.900E-20    -11.467   
X6S    -2.639    -1.093E-20    -6.597    
X6T    4.797     1.987E-20     11.993    
X6U    -9.211    -3.815E-20    -23.028   
X6V    22.452    9.299E-20     56.129    
X6W    9.322     3.861E-20     23.305    
X6X    9.433     3.907E-20     23.582    
X6Y    21.276    8.812E-20     53.189    
X6Z    7.698     3.188E-20     19.244    
X70    3.704     1.534E-20     9.260     
X71    18.848    7.807E-20     47.120    
X72    18.683    7.738E-20     46.707    
X73    13.830    5.728E-20     34.574    
X74    7.899     3.272E-20     19.747    
