#Name  kT        Joules        kJ/mol    
ALA    3.173     1.314E-20     7.933     
ARG    17.930    7.427E-20     44.826    
LYS    22.319    9.244E-20     55.798    
HID    18.157    7.521E-20     45.393    
HIE    18.169    7.525E-20     45.422    
ASP    20.388    8.445E-20     50.971    
GLU    17.269    7.153E-20     43.171    
SER    13.166    5.453E-20     32.914    
THR    11.239    4.655E-20     28.097    
ASN    17.354    7.188E-20     43.385    
GLN    15.221    6.305E-20     38.053    
CYS    31.618    1.310E-19     79.045    
GLY    16.344    6.770E-20     40.859    
PRO    15.275    6.327E-20     38.188    
VAL    6.678     2.766E-20     16.696    
ILE    7.179     2.973E-20     17.947    
LEU    7.092     2.937E-20     17.729    
MET    18.520    7.671E-20     46.300    
PHE    11.389    4.717E-20     28.473    
TYR    13.716    5.681E-20     34.290    
TRP    16.320    6.760E-20     40.800    
HIP    21.517    8.912E-20     53.792    
ETA    61.132    2.532E-19     152.831   
PHO    23.624    9.785E-20     59.060    
CHL    40.209    1.665E-19     100.521   
DGL    18.452    7.643E-20     46.130    
EST    14.002    5.799E-20     35.004    
CYM    31.769    1.316E-19     79.423    
GAN    15.601    6.462E-20     39.003    
HIS    19.085    7.905E-20     47.713    
X00    4.823     1.998E-20     12.057    
X01    22.608    9.364E-20     56.521    
X02    20.110    8.329E-20     50.275    
X03    14.834    6.144E-20     37.084    
X04    39.227    1.625E-19     98.067    
X05    15.962    6.611E-20     39.906    
X06    12.073    5.000E-20     30.182    
X07    15.927    6.597E-20     39.817    
X08    15.913    6.591E-20     39.781    
X09    3.854     1.596E-20     9.635     
X0A    3.778     1.565E-20     9.444     
X0B    10.546    4.368E-20     26.364    
X0C    20.335    8.423E-20     50.837    
X0D    8.909     3.690E-20     22.271    
X0E    14.213    5.887E-20     35.532    
X0F    9.059     3.752E-20     22.647    
X0G    14.508    6.009E-20     36.270    
X0H    11.902    4.930E-20     29.755    
X0I    3.645     1.510E-20     9.112     
X0J    19.140    7.928E-20     47.850    
X0K    26.719    1.107E-19     66.797    
X0L    21.711    8.993E-20     54.278    
X0M    33.310    1.380E-19     83.275    
X0N    12.350    5.115E-20     30.876    
X0O    16.209    6.714E-20     40.524    
X0P    5.527     2.289E-20     13.818    
X0Q    50.884    2.108E-19     127.210   
X0R    33.310    1.380E-19     83.275    
X0S    26.719    1.107E-19     66.797    
X0T    12.350    5.115E-20     30.876    
X0U    19.140    7.928E-20     47.850    
X0V    21.711    8.993E-20     54.278    
X0W    32.046    1.327E-19     80.115    
X0X    19.856    8.224E-20     49.641    
X0Y    17.356    7.189E-20     43.389    
X0Z    17.356    7.189E-20     43.389    
X10    18.295    7.578E-20     45.737    
X11    13.546    5.611E-20     33.866    
X12    17.054    7.064E-20     42.634    
X13    16.085    6.662E-20     40.213    
X14    16.209    6.714E-20     40.524    
X15    5.687     2.356E-20     14.218    
X16    6.679     2.766E-20     16.698    
X17    5.259     2.178E-20     13.148    
X18    7.069     2.928E-20     17.673    
X19    7.689     3.185E-20     19.221    
X1A    8.162     3.380E-20     20.404    
X1B    8.162     3.381E-20     20.405    
X1C    9.475     3.925E-20     23.688    
X1D    23.638    9.791E-20     59.095    
X1E    40.209    1.665E-19     100.523   
X1F    14.003    5.800E-20     35.008    
X1G    21.517    8.912E-20     53.792    
