#Name  kT        Joules        kJ/mol    
X1R    17.545    7.267E-20     43.862    
X1S    13.016    5.391E-20     32.541    
X1T    138.054   5.718E-19     345.136   
X1U    16.102    6.669E-20     40.256    
X1V    33.553    1.390E-19     83.882    
X1W    29.467    1.221E-19     73.669    
X1X    18.001    7.456E-20     45.002    
X1Y    16.717    6.924E-20     41.794    
X1Z    15.657    6.485E-20     39.143    
X20    24.888    1.031E-19     62.220    
X21    18.079    7.488E-20     45.197    
X22    31.463    1.303E-19     78.658    
X23    17.728    7.343E-20     44.321    
X24    51.499    2.133E-19     128.748   
X25    28.167    1.167E-19     70.417    
X26    18.948    7.848E-20     47.369    
X27    12.768    5.288E-20     31.919    
X28    30.653    1.270E-19     76.633    
X29    7.039     2.916E-20     17.598    
X2A    22.472    9.308E-20     56.180    
X2B    17.768    7.359E-20     44.420    
X2C    15.651    6.483E-20     39.127    
X2D    22.222    9.204E-20     55.555    
X2E    18.676    7.736E-20     46.691    
X2F    17.216    7.131E-20     43.040    
X2G    23.738    9.832E-20     59.344    
X2H    16.821    6.967E-20     42.052    
X2I    18.690    7.741E-20     46.726    
X2J    34.471    1.428E-19     86.176    
X2K    17.706    7.334E-20     44.264    
X2L    19.335    8.009E-20     48.338    
X2M    20.958    8.681E-20     52.396    
X2N    28.261    1.171E-19     70.654    
X2O    17.785    7.367E-20     44.464    
X2P    22.980    9.518E-20     57.449    
X2Q    23.931    9.912E-20     59.827    
X2R    17.579    7.281E-20     43.947    
X2S    11.241    4.656E-20     28.104    
X2T    16.129    6.681E-20     40.322    
X2U    16.673    6.906E-20     41.683    
X2V    14.420    5.973E-20     36.050    
X2W    29.067    1.204E-19     72.667    
X2X    23.295    9.649E-20     58.237    
X2Y    23.285    9.644E-20     58.212    
X2Z    23.697    9.815E-20     59.243    
X30    20.769    8.602E-20     51.923    
X31    16.271    6.739E-20     40.678    
X32    26.968    1.117E-19     67.420    
X33    17.765    7.358E-20     44.412    
X34    10.740    4.448E-20     26.849    
X35    33.250    1.377E-19     83.126    
X36    15.088    6.250E-20     37.721    
X37    20.634    8.546E-20     51.584    
X38    17.590    7.286E-20     43.975    
X39    23.124    9.578E-20     57.810    
X3A    20.066    8.311E-20     50.165    
X3B    16.651    6.897E-20     41.627    
X3C    19.876    8.233E-20     49.691    
X3D    10.598    4.390E-20     26.495    
X3E    25.660    1.063E-19     64.151    
X3F    20.871    8.645E-20     52.177    
X3G    16.703    6.918E-20     41.757    
X3H    22.036    9.127E-20     55.089    
X3I    15.872    6.574E-20     39.679    
X3J    19.701    8.160E-20     49.252    
X3K    15.198    6.295E-20     37.995    
X3L    16.017    6.634E-20     40.043    
X3M    15.701    6.503E-20     39.252    
X3N    19.925    8.253E-20     49.813    
X3O    18.456    7.644E-20     46.141    
X3P    18.962    7.854E-20     47.405    
X3Q    25.945    1.075E-19     64.863    
X3R    10.757    4.456E-20     26.893    
X3S    11.501    4.764E-20     28.752    
X3T    13.303    5.510E-20     33.258    
X3U    12.460    5.161E-20     31.151    
X3V    12.764    5.287E-20     31.909    
X3W    10.215    4.231E-20     25.538    
X3X    25.352    1.050E-19     63.379    
X3Y    18.711    7.750E-20     46.778    
X3Z    25.638    1.062E-19     64.096    
X40    15.321    6.346E-20     38.303    
X41    25.418    1.053E-19     63.544    
X42    22.316    9.243E-20     55.790    
X43    23.277    9.641E-20     58.192    
X44    23.898    9.899E-20     59.746    
X45    28.937    1.199E-19     72.343    
X46    14.344    5.941E-20     35.860    
X47    28.568    1.183E-19     71.419    
X48    18.778    7.778E-20     46.944    
X49    10.239    4.241E-20     25.597    
X4A    23.509    9.738E-20     58.774    
X4B    14.368    5.951E-20     35.921    
X4C    22.252    9.217E-20     55.631    
X4D    24.794    1.027E-19     61.984    
X4E    47.924    1.985E-19     119.810   
X4F    50.903    2.108E-19     127.259   
X4G    18.400    7.621E-20     45.999    
X4H    26.334    1.091E-19     65.836    
X4I    12.709    5.264E-20     31.773    
X4J    13.863    5.742E-20     34.657    
X4K    19.654    8.141E-20     49.135    
X4L    24.536    1.016E-19     61.339    
X4M    18.758    7.770E-20     46.896    
X4N    37.638    1.559E-19     94.095    
X4O    19.975    8.274E-20     49.938    
X4P    8.262     3.422E-20     20.656    
X4Q    25.518    1.057E-19     63.795    
X4R    30.625    1.268E-19     76.562    
X4S    26.996    1.118E-19     67.489    
X4T    24.524    1.016E-19     61.310    
X4U    27.413    1.135E-19     68.532    
X4V    23.802    9.858E-20     59.504    
X4W    22.572    9.349E-20     56.430    
X4X    24.074    9.971E-20     60.185    
X4Y    25.173    1.043E-19     62.933    
X4Z    26.359    1.092E-19     65.898    
X50    20.872    8.645E-20     52.180    
X51    38.884    1.611E-19     97.209    
X52    42.004    1.740E-19     105.011   
X53    35.150    1.456E-19     87.876    
