#Predicted Hamaker constants for hydroxyapatite-001-ph14
#Estimated self-vacuum-self Hamaker: 20.025046433336566#Nominal refractive index: 1.5513669644712913
#Name  kT        Joules        kJ/mol    
ALA    1.253     5.189E-21     3.132     
ARG    -2.942    -1.219E-20    -7.356    
LYS    1.456     6.032E-21     3.641     
HID    1.875     7.766E-21     4.688     
HIE    1.904     7.884E-21     4.759     
ASP    5.233     2.167E-20     13.082    
GLU    4.934     2.044E-20     12.335    
SER    5.295     2.193E-20     13.237    
THR    2.451     1.015E-20     6.128     
ASN    4.488     1.859E-20     11.221    
GLN    -0.632    -2.618E-21    -1.580    
CYS    9.150     3.790E-20     22.874    
GLY    6.812     2.821E-20     17.029    
PRO    1.684     6.976E-21     4.211     
VAL    0.707     2.928E-21     1.767     
ILE    -2.483    -1.028E-20    -6.207    
LEU    0.629     2.607E-21     1.573     
MET    0.566     2.344E-21     1.415     
PHE    -0.110    -4.574E-22    -0.276    
TYR    -1.224    -5.071E-21    -3.061    
TRP    -1.732    -7.176E-21    -4.331    
HIP    0.424     1.755E-21     1.059     
ETA    15.747    6.522E-20     39.367    
PHO    -0.811    -3.358E-21    -2.027    
CHL    14.097    5.839E-20     35.243    
DGL    2.713     1.124E-20     6.782     
EST    2.478     1.026E-20     6.195     
CYM    5.071     2.100E-20     12.677    
GAN    1.514     6.273E-21     3.786     
MAN    5.316     2.202E-20     13.290    
FUC    4.224     1.750E-20     10.560    
BGL    6.985     2.893E-20     17.463    
NGL    0.976     4.044E-21     2.441     
NGA    2.586     1.071E-20     6.466     
NC4    14.095    5.838E-20     35.237    
MAS    2.475     1.025E-20     6.188     
PRA    1.514     6.273E-21     3.786     
DMP    -1.076    -4.457E-21    -2.690    
MMM    15.742    6.520E-20     39.356    
BTE    1.531     6.342E-21     3.828     
PAS    4.316     1.788E-20     10.790    
PGL    4.274     1.770E-20     10.685    
HMA    3.417     1.415E-20     8.543     
HMB    3.236     1.340E-20     8.091     
HMC    1.946     8.060E-21     4.865     
HMD    2.495     1.033E-20     6.236     
HFE    -3.129    -1.296E-20    -7.822    
HIS    1.508     6.247E-21     3.771     
HAF    1.508     6.247E-21     3.771     
HAS    3.033     1.256E-20     7.583     
X00    6.429     2.663E-20     16.073    
X01    -2.259    -9.355E-21    -5.646    
X02    5.895     2.442E-20     14.738    
X03    4.731     1.960E-20     11.828    
X04    6.287     2.604E-20     15.718    
X05    1.179     4.884E-21     2.948     
X06    0.005     2.035E-23     0.012     
X07    1.594     6.603E-21     3.985     
X08    2.542     1.053E-20     6.356     
X09    2.690     1.114E-20     6.726     
X0A    7.292     3.020E-20     18.230    
X0B    -0.897    -3.714E-21    -2.242    
X0C    0.729     3.020E-21     1.823     
X0D    2.503     1.037E-20     6.258     
X0E    7.722     3.198E-20     19.305    
X0F    3.474     1.439E-20     8.684     
X0G    0.675     2.794E-21     1.687     
X0H    -0.027    -1.105E-22    -0.067    
X0I    4.669     1.934E-20     11.672    
X0J    1.021     4.230E-21     2.553     
X0K    14.030    5.811E-20     35.074    
X0L    13.156    5.449E-20     32.891    
X0M    0.749     3.101E-21     1.872     
X0N    1.935     8.014E-21     4.837     
X0O    -0.353    -1.461E-21    -0.882    
X0P    3.986     1.651E-20     9.964     
X0Q    11.380    4.714E-20     28.451    
X0R    0.749     3.101E-21     1.872     
X0S    14.030    5.811E-20     35.074    
X0T    1.935     8.014E-21     4.837     
X0U    1.021     4.230E-21     2.553     
X0V    13.156    5.449E-20     32.891    
X0W    3.925     1.626E-20     9.814     
X0X    1.652     6.844E-21     4.131     
X0Y    -0.270    -1.119E-21    -0.675    
X0Z    -0.270    -1.119E-21    -0.675    
X10    5.355     2.218E-20     13.389    
X11    0.133     5.510E-22     0.333     
X12    -0.720    -2.983E-21    -1.800    
X13    2.429     1.006E-20     6.072     
X14    -0.353    -1.461E-21    -0.882    
X15    10.676    4.422E-20     26.689    
X16    4.983     2.064E-20     12.459    
X17    7.128     2.953E-20     17.821    
X18    4.200     1.740E-20     10.499    
X19    1.413     5.853E-21     3.533     
X1A    -0.286    -1.183E-21    -0.714    
X1B    7.536     3.121E-20     18.840    
X1C    -0.366    -1.517E-21    -0.916    
X1D    4.616     1.912E-20     11.541    
X1E    5.669     2.348E-20     14.171    
X1F    5.135     2.127E-20     12.837    
X1G    0.048     1.980E-22     0.120     
X1H    0.319     1.321E-21     0.797     
X1I    2.939     1.217E-20     7.348     
X1J    2.938     1.217E-20     7.346     
X1K    3.224     1.335E-20     8.060     
X1L    8.047     3.333E-20     20.117    
X1M    3.792     1.570E-20     9.479     
X1N    0.962     3.984E-21     2.404     
X1O    2.372     9.825E-21     5.930     
X1P    8.326     3.448E-20     20.814    
X1Q    3.525     1.460E-20     8.812     
X1R    0.336     1.392E-21     0.840     
X1S    0.120     4.956E-22     0.299     
X1T    4.983     2.064E-20     12.456    
X1U    3.289     1.362E-20     8.223     
X1V    10.818    4.481E-20     27.044    
X1W    3.289     1.362E-20     8.223     
X1X    4.391     1.819E-20     10.978    
X1Y    1.214     5.027E-21     3.034     
X1Z    4.342     1.799E-20     10.856    
X20    4.019     1.664E-20     10.047    
X21    4.652     1.927E-20     11.629    
X22    2.947     1.221E-20     7.367     
X23    17.654    7.312E-20     44.136    
X24    0.894     3.704E-21     2.236     
X25    9.904     4.102E-20     24.761    
X26    7.458     3.089E-20     18.645    
X27    0.847     3.510E-21     2.118     
X28    2.756     1.142E-20     6.891     
X29    1.255     5.198E-21     3.137     
X2A    4.986     2.065E-20     12.464    
X2B    5.847     2.422E-20     14.617    
X2C    3.010     1.247E-20     7.525     
X2D    1.405     5.818E-21     3.512     
X2E    14.063    5.825E-20     35.158    
X2F    9.204     3.812E-20     23.011    
X2G    2.324     9.624E-21     5.809     
X2H    0.476     1.970E-21     1.189     
X2I    3.945     1.634E-20     9.862     
X2J    3.850     1.595E-20     9.625     
X2K    3.800     1.574E-20     9.500     
X2L    -0.870    -3.605E-21    -2.176    
X2M    1.252     5.184E-21     3.129     
X2N    4.915     2.036E-20     12.286    
X2O    3.518     1.457E-20     8.794     
X2P    1.220     5.052E-21     3.049     
X2Q    5.977     2.476E-20     14.942    
X2R    0.040     1.658E-22     0.100     
X2S    -0.237    -9.833E-22    -0.593    
X2T    0.147     6.070E-22     0.366     
X2U    2.349     9.731E-21     5.874     
X2V    0.380     1.573E-21     0.949     
X2W    2.321     9.614E-21     5.803     
X2X    2.433     1.008E-20     6.081     
X2Y    1.703     7.055E-21     4.258     
X2Z    5.729     2.373E-20     14.322    
X30    4.052     1.678E-20     10.129    
X31    1.261     5.222E-21     3.152     
X32    2.078     8.606E-21     5.194     
X33    4.312     1.786E-20     10.780    
X34    4.988     2.066E-20     12.470    
X35    0.604     2.501E-21     1.510     
X36    1.764     7.305E-21     4.409     
X37    4.420     1.831E-20     11.051    
X38    6.085     2.520E-20     15.213    
X39    1.639     6.789E-21     4.098     
X3A    3.450     1.429E-20     8.625     
X3B    6.231     2.581E-20     15.578    
X3C    1.207     5.001E-21     3.018     
X3D    3.715     1.539E-20     9.286     
X3E    4.616     1.912E-20     11.541    
X3F    2.346     9.716E-21     5.864     
X3G    5.434     2.251E-20     13.584    
X3H    1.624     6.726E-21     4.060     
X3I    4.434     1.836E-20     11.084    
X3J    0.736     3.047E-21     1.839     
X3K    2.306     9.550E-21     5.764     
X3L    0.412     1.706E-21     1.029     
X3M    4.026     1.668E-20     10.065    
X3N    1.035     4.288E-21     2.588     
X3O    1.366     5.656E-21     3.414     
X3P    1.268     5.253E-21     3.171     
X3Q    3.848     1.594E-20     9.621     
X3R    1.568     6.493E-21     3.919     
X3S    7.034     2.913E-20     17.585    
X3T    1.003     4.156E-21     2.509     
X3U    3.307     1.370E-20     8.268     
X3V    6.644     2.752E-20     16.609    
X3W    1.298     5.376E-21     3.245     
X3X    2.341     9.695E-21     5.852     
X3Y    0.974     4.034E-21     2.435     
X3Z    4.908     2.033E-20     12.271    
X40    2.644     1.095E-20     6.610     
X41    3.344     1.385E-20     8.359     
X42    8.418     3.487E-20     21.046    
X43    3.755     1.555E-20     9.388     
X44    6.230     2.580E-20     15.575    
X45    2.318     9.599E-21     5.794     
X46    4.506     1.866E-20     11.266    
X47    0.513     2.126E-21     1.283     
X48    4.600     1.905E-20     11.500    
X49    -0.174    -7.215E-22    -0.435    
X4A    0.628     2.600E-21     1.569     
X4B    2.461     1.019E-20     6.151     
X4C    0.148     6.147E-22     0.371     
X4D    1.776     7.355E-21     4.439     
X4E    2.184     9.044E-21     5.459     
X4F    2.063     8.543E-21     5.156     
X4G    7.277     3.014E-20     18.193    
X4H    6.098     2.526E-20     15.244    
X4I    -0.040    -1.661E-22    -0.100    
X4J    5.511     2.283E-20     13.777    
X4K    0.746     3.090E-21     1.865     
X4L    7.284     3.017E-20     18.211    
X4M    1.460     6.049E-21     3.651     
X4N    1.223     5.064E-21     3.057     
X4O    3.321     1.375E-20     8.302     
X4P    4.241     1.756E-20     10.601    
X4Q    6.972     2.888E-20     17.431    
X4R    -0.194    -8.043E-22    -0.485    
X4S    5.222     2.163E-20     13.055    
X4T    3.764     1.559E-20     9.410     
X4U    4.843     2.006E-20     12.108    
X4V    2.044     8.465E-21     5.109     
X4W    -0.740    -3.066E-21    -1.850    
X4X    5.401     2.237E-20     13.502    
X4Y    2.310     9.567E-21     5.775     
X4Z    2.871     1.189E-20     7.176     
X50    -0.539    -2.234E-21    -1.348    
X51    0.854     3.535E-21     2.134     
X52    1.496     6.197E-21     3.740     
X53    3.352     1.388E-20     8.379     
X54    -3.184    -1.319E-20    -7.959    
X55    4.069     1.685E-20     10.172    
X56    4.552     1.885E-20     11.379    
X57    -0.290    -1.200E-21    -0.724    
X58    1.348     5.585E-21     3.371     
X59    2.467     1.022E-20     6.168     
X5A    3.498     1.449E-20     8.744     
X5B    8.674     3.593E-20     21.686    
X5C    -0.196    -8.107E-22    -0.489    
X5D    -0.843    -3.491E-21    -2.107    
X5E    0.056     2.313E-22     0.140     
X5F    0.145     6.025E-22     0.364     
X5G    -2.761    -1.143E-20    -6.901    
X5H    -0.443    -1.834E-21    -1.107    
X5I    -1.574    -6.518E-21    -3.934    
X5J    1.418     5.872E-21     3.544     
X5K    0.021     8.837E-23     0.053     
X5L    2.201     9.118E-21     5.503     
X5M    1.190     4.928E-21     2.975     
X5N    -3.435    -1.423E-20    -8.587    
X5O    -0.564    -2.337E-21    -1.410    
X5P    1.423     5.896E-21     3.559     
X5Q    -1.403    -5.811E-21    -3.507    
X5R    -3.281    -1.359E-20    -8.203    
X5S    -0.104    -4.316E-22    -0.261    
X5T    0.162     6.694E-22     0.404     
