#Predicted Hamaker constants for ZnS-sphalerite-110
#Estimated self-vacuum-self Hamaker: 29.517958363412188#Nominal refractive index: 1.6984239018147962
#Name  kT        Joules        kJ/mol    
X0E    13.001    5.385E-20     32.502    
X0F    6.086     2.521E-20     15.215    
X0G    1.543     6.393E-21     3.859     
X0H    0.407     1.685E-21     1.017     
X0I    8.029     3.325E-20     20.071    
X0J    2.105     8.720E-21     5.264     
X0K    23.326    9.662E-20     58.316    
X0L    21.892    9.068E-20     54.730    
X0M    1.664     6.891E-21     4.159     
X0N    3.587     1.486E-20     8.968     
X0O    -0.121    -5.026E-22    -0.303    
X0P    6.918     2.865E-20     17.294    
X0Q    18.980    7.862E-20     47.451    
X0R    1.664     6.891E-21     4.159     
X0S    23.326    9.662E-20     58.316    
X0T    3.587     1.486E-20     8.968     
X0U    2.105     8.720E-21     5.264     
X0V    21.892    9.068E-20     54.730    
X0W    6.820     2.825E-20     17.050    
X0X    3.129     1.296E-20     7.822     
X0Y    0.013     5.200E-23     0.031     
X0Z    0.013     5.200E-23     0.031     
X10    9.145     3.788E-20     22.864    
X11    0.666     2.757E-21     1.664     
X12    -0.716    -2.967E-21    -1.791    
X13    4.389     1.818E-20     10.972    
X14    -0.121    -5.026E-22    -0.303    
X15    17.827    7.384E-20     44.567    
X16    8.540     3.537E-20     21.351    
X17    12.033    4.984E-20     30.083    
X18    7.266     3.009E-20     18.164    
X19    2.741     1.135E-20     6.852     
X1A    -0.013    -5.259E-23    -0.032    
X1B    12.698    5.259E-20     31.745    
X1C    -0.143    -5.930E-22    -0.358    
X1D    7.943     3.290E-20     19.858    
X1E    9.655     3.999E-20     24.138    
X1F    8.786     3.639E-20     21.966    
X1G    0.528     2.185E-21     1.319     
X1H    0.967     4.004E-21     2.417     
X1I    5.218     2.161E-20     13.044    
X1J    5.216     2.161E-20     13.041    
X1K    5.680     2.353E-20     14.201    
X1L    13.531    5.604E-20     33.827    
X1M    6.602     2.735E-20     16.506    
X1N    2.009     8.321E-21     5.022     
X1O    4.297     1.780E-20     10.742    
X1P    13.986    5.793E-20     34.965    
X1Q    6.169     2.555E-20     15.421    
X1R    0.995     4.120E-21     2.487     
X1S    0.644     2.667E-21     1.610     
X1T    8.539     3.537E-20     21.347    
X1U    5.786     2.397E-20     14.465    
X1V    18.059    7.480E-20     45.148    
X1W    5.786     2.397E-20     14.465    
X1X    7.577     3.138E-20     18.942    
X1Y    2.418     1.001E-20     6.044     
X1Z    7.498     3.106E-20     18.744    
X20    6.971     2.887E-20     17.428    
X21    8.000     3.314E-20     20.001    
X22    5.230     2.166E-20     13.076    
X23    29.299    1.214E-19     73.248    
X24    1.900     7.868E-21     4.749     
X25    16.565    6.861E-20     41.412    
X26    12.571    5.207E-20     31.426    
X27    1.823     7.552E-21     4.559     
X28    4.921     2.038E-20     12.302    
X29    2.484     1.029E-20     6.211     
X2A    8.544     3.539E-20     21.359    
X2B    9.945     4.119E-20     24.863    
X2C    5.332     2.209E-20     13.331    
X2D    2.727     1.130E-20     6.818     
X2E    23.381    9.684E-20     58.454    
X2F    15.421    6.387E-20     38.552    
X2G    4.218     1.747E-20     10.546    
X2H    1.221     5.056E-21     3.052     
X2I    6.851     2.838E-20     17.129    
X2J    6.697     2.774E-20     16.743    
X2K    6.616     2.740E-20     16.540    
X2L    -0.959    -3.974E-21    -2.399    
X2M    2.479     1.027E-20     6.197     
X2N    8.428     3.491E-20     21.070    
X2O    6.157     2.550E-20     15.393    
X2P    2.427     1.005E-20     6.068     
X2Q    10.157    4.207E-20     25.392    
X2R    0.515     2.133E-21     1.287     
X2S    0.066     2.715E-22     0.164     
X2T    0.688     2.848E-21     1.719     
X2U    4.260     1.765E-20     10.650    
X2V    1.066     4.414E-21     2.664     
X2W    4.214     1.745E-20     10.535    
X2X    4.395     1.820E-20     10.988    
X2Y    3.212     1.330E-20     8.029     
X2Z    9.753     4.040E-20     24.384    
X30    7.025     2.910E-20     17.562    
X31    2.494     1.033E-20     6.234     
X32    3.819     1.582E-20     9.548     
X33    7.448     3.085E-20     18.621    
X34    8.548     3.540E-20     21.370    
X35    1.429     5.918E-21     3.572     
X36    3.310     1.371E-20     8.274     
X37    7.625     3.158E-20     19.062    
X38    10.333    4.280E-20     25.833    
X39    3.107     1.287E-20     7.769     
X3A    6.047     2.505E-20     15.118    
X3B    10.571    4.379E-20     26.428    
X3C    2.407     9.971E-21     6.018     
X3D    6.477     2.683E-20     16.193    
X3E    7.943     3.290E-20     19.858    
X3F    4.254     1.762E-20     10.635    
X3G    9.273     3.841E-20     23.183    
X3H    3.083     1.277E-20     7.707     
X3I    7.646     3.167E-20     19.115    
X3J    1.642     6.803E-21     4.106     
X3K    4.189     1.735E-20     10.473    
X3L    1.117     4.628E-21     2.793     
X3M    6.983     2.893E-20     17.459    
X3N    2.128     8.814E-21     5.320     
X3O    2.664     1.103E-20     6.659     
X3P    2.506     1.038E-20     6.265     
X3Q    6.695     2.773E-20     16.737    
X3R    2.992     1.239E-20     7.479     
X3S    11.879    4.920E-20     29.698    
X3T    2.077     8.601E-21     5.191     
X3U    5.815     2.409E-20     14.538    
X3V    11.243    4.657E-20     28.108    
X3W    2.554     1.058E-20     6.385     
X3X    4.246     1.759E-20     10.615    
X3Y    2.029     8.403E-21     5.072     
X3Z    8.418     3.487E-20     21.046    
X40    4.738     1.963E-20     11.846    
X41    5.874     2.433E-20     14.686    
X42    14.138    5.856E-20     35.344    
X43    6.543     2.710E-20     16.359    
X44    10.569    4.378E-20     26.423    
X45    4.208     1.743E-20     10.521    
X46    7.764     3.216E-20     19.410    
X47    1.282     5.310E-21     3.205     
X48    7.916     3.279E-20     19.791    
X49    0.168     6.956E-22     0.420     
X4A    1.468     6.078E-21     3.669     
X4B    4.440     1.839E-20     11.101    
X4C    0.691     2.860E-21     1.727     
X4D    3.329     1.379E-20     8.323     
X4E    3.991     1.653E-20     9.977     
X4F    3.795     1.572E-20     9.486     
X4G    12.276    5.085E-20     30.690    
X4H    10.354    4.288E-20     25.884    
X4I    0.385     1.595E-21     0.963     
X4J    9.398     3.893E-20     23.496    
X4K    1.659     6.872E-21     4.148     
X4L    12.287    5.089E-20     30.718    
X4M    2.817     1.167E-20     7.044     
X4N    2.432     1.007E-20     6.080     
X4O    5.837     2.418E-20     14.593    
X4P    7.332     3.037E-20     18.330    
X4Q    11.779    4.879E-20     29.447    
X4R    0.136     5.614E-22     0.339     
X4S    8.929     3.698E-20     22.322    
X4T    6.557     2.716E-20     16.393    
X4U    8.312     3.443E-20     20.780    
X4V    3.764     1.559E-20     9.410     
X4W    -0.749    -3.101E-21    -1.872    
X4X    9.220     3.819E-20     23.049    
X4Y    4.196     1.738E-20     10.490    
X4Z    5.106     2.115E-20     12.765    
X50    -0.423    -1.754E-21    -1.059    
X51    1.834     7.594E-21     4.584     
X52    2.876     1.191E-20     7.189     
X53    5.888     2.439E-20     14.719    
X54    -4.702    -1.948E-20    -11.755   
X55    7.053     2.921E-20     17.632    
X56    7.838     3.246E-20     19.594    
X57    -0.019    -7.919E-23    -0.048    
X58    2.636     1.092E-20     6.590     
X59    4.451     1.844E-20     11.129    
X5A    6.125     2.537E-20     15.312    
X5B    14.556    6.029E-20     36.389    
X5C    0.133     5.510E-22     0.333     
X5D    -0.915    -3.791E-21    -2.288    
X5E    0.541     2.239E-21     1.352     
X5F    0.686     2.841E-21     1.715     
X5G    -4.018    -1.664E-20    -10.045   
X5H    -0.267    -1.106E-21    -0.668    
X5I    -2.098    -8.690E-21    -5.245    
X5J    2.748     1.138E-20     6.871     
X5K    0.485     2.008E-21     1.212     
X5L    4.020     1.665E-20     10.050    
X5M    2.379     9.853E-21     5.947     
X5N    -5.108    -2.116E-20    -12.771   
X5O    -0.464    -1.920E-21    -1.159    
X5P    2.758     1.142E-20     6.894     
X5Q    -1.822    -7.546E-21    -4.554    
X5R    -4.860    -2.013E-20    -12.150   
X5S    0.281     1.165E-21     0.703     
X5T    0.712     2.949E-21     1.780     
X5U    -3.721    -1.541E-20    -9.303    
X5V    1.195     4.951E-21     2.988     
X5W    -3.135    -1.299E-20    -7.839    
X5X    -1.421    -5.885E-21    -3.552    
X5Y    0.479     1.983E-21     1.197     
X5Z    3.135     1.298E-20     7.837     
X60    -2.400    -9.939E-21    -5.999    
X61    -1.818    -7.532E-21    -4.546    
X62    -1.785    -7.393E-21    -4.462    
X63    1.530     6.338E-21     3.826     
X64    -2.708    -1.122E-20    -6.771    
X65    -0.650    -2.693E-21    -1.626    
X66    -0.183    -7.599E-22    -0.459    
X67    3.544     1.468E-20     8.859     
X68    1.837     7.610E-21     4.593     
X69    21.686    8.982E-20     54.215    
X6A    0.069     2.870E-22     0.173     
X6B    3.313     1.372E-20     8.282     
X6C    5.115     2.119E-20     12.788    
X6D    1.639     6.788E-21     4.097     
X6E    -1.757    -7.279E-21    -4.394    
X6F    0.869     3.599E-21     2.172     
X6G    -5.208    -2.157E-20    -13.020   
X6H    2.481     1.028E-20     6.202     
X6I    7.735     3.204E-20     19.337    
X6J    15.332    6.350E-20     38.329    
X6K    -0.574    -2.376E-21    -1.434    
X6L    -3.569    -1.478E-20    -8.923    
X6M    1.470     6.089E-21     3.675     
X6N    1.367     5.663E-21     3.418     
X6O    0.271     1.123E-21     0.678     
X6P    9.047     3.747E-20     22.616    
X6Q    4.426     1.833E-20     11.064    
X6R    -2.355    -9.754E-21    -5.888    
X6S    -1.533    -6.348E-21    -3.832    
X6T    1.596     6.609E-21     3.989     
X6U    -4.312    -1.786E-20    -10.780   
X6V    8.946     3.705E-20     22.365    
X6W    3.490     1.446E-20     8.725     
X6X    3.536     1.465E-20     8.841     
X6Y    8.460     3.504E-20     21.150    
X6Z    2.811     1.164E-20     7.027     
X70    1.137     4.709E-21     2.842     
X71    7.455     3.088E-20     18.637    
X72    7.386     3.059E-20     18.466    
X73    0.097     4.035E-22     0.244     
X74    -0.875    -3.624E-21    -2.187    
X75    -2.521    -1.044E-20    -6.304    
X76    -2.139    -8.861E-21    -5.348    
X77    -2.869    -1.188E-20    -7.171    
X78    0.429     1.777E-21     1.073     
X79    -1.699    -7.036E-21    -4.247    
X7A    -2.961    -1.226E-20    -7.403    
X7B    -4.187    -1.734E-20    -10.466   
X7C    19.577    8.109E-20     48.943    
X7D    4.257     1.763E-20     10.642    
X7E    13.343    5.527E-20     33.358    
X7F    6.925     2.868E-20     17.313    
X7G    22.512    9.325E-20     56.281    
X7H    12.564    5.204E-20     31.411    
X7I    12.758    5.284E-20     31.896    
X7J    10.981    4.548E-20     27.454    
X7K    9.469     3.922E-20     23.672    
X7L    10.293    4.263E-20     25.732    
X7M    5.930     2.456E-20     14.826    
X7N    21.818    9.037E-20     54.546    
X7O    8.584     3.556E-20     21.461    
X7P    14.935    6.186E-20     37.337    
X7Q    13.892    5.754E-20     34.729    
X7R    7.318     3.031E-20     18.294    
X7S    21.038    8.714E-20     52.594    
X7T    11.074    4.587E-20     27.685    
X7U    19.372    8.024E-20     48.431    
X7V    25.685    1.064E-19     64.213    
X7W    7.888     3.267E-20     19.720    
X7X    0.509     2.109E-21     1.273     
X7Y    10.871    4.503E-20     27.178    
X7Z    5.908     2.447E-20     14.769    
X80    1.512     6.262E-21     3.780     
X81    15.525    6.430E-20     38.813    
X82    4.329     1.793E-20     10.822    
X83    17.356    7.189E-20     43.390    
X84    9.831     4.072E-20     24.577    
X85    2.750     1.139E-20     6.874     
X86    1.195     4.949E-21     2.987     
X87    12.234    5.067E-20     30.584    
X88    1.047     4.337E-21     2.618     
X89    2.609     1.081E-20     6.523     
X8A    25.148    1.042E-19     62.871    
X8B    9.197     3.809E-20     22.992    
X8C    24.856    1.030E-19     62.141    
X8D    16.382    6.785E-20     40.954    
X8E    7.140     2.957E-20     17.849    
X8F    3.558     1.474E-20     8.895     
X8G    9.223     3.820E-20     23.057    
X8H    10.526    4.360E-20     26.316    
X8I    18.324    7.590E-20     45.810    
X8J    -2.366    -9.798E-21    -5.914    
X8K    1.011     4.189E-21     2.528     
X8L    8.346     3.457E-20     20.865    
X8M    0.588     2.436E-21     1.470     
X8N    14.804    6.132E-20     37.009    
X8O    12.497    5.176E-20     31.241    
X8P    19.050    7.890E-20     47.625    
X8Q    21.819    9.037E-20     54.548    
X8R    23.419    9.700E-20     58.547    
