#Predicted Hamaker constants for CNT15-COOH-30
#Estimated self-vacuum-self Hamaker: 22.717663809009036#Nominal refractive index: 1.594706751231178
#Name  kT        Joules        kJ/mol    
ALA    1.624     6.725E-21     4.059     
ARG    -3.356    -1.390E-20    -8.391    
LYS    1.865     7.726E-21     4.664     
HID    2.363     9.786E-21     5.907     
HIE    2.397     9.927E-21     5.992     
ASP    6.353     2.631E-20     15.882    
GLU    5.998     2.484E-20     14.994    
SER    6.426     2.662E-20     16.066    
THR    3.047     1.262E-20     7.618     
ASN    5.468     2.265E-20     13.670    
GLN    -0.614    -2.545E-21    -1.536    
CYS    11.012    4.561E-20     27.530    
GLY    8.230     3.409E-20     20.576    
PRO    2.136     8.848E-21     5.340     
VAL    0.975     4.040E-21     2.438     
ILE    -2.811    -1.164E-20    -7.028    
LEU    0.883     3.659E-21     2.208     
MET    0.808     3.347E-21     2.020     
PHE    0.005     2.022E-23     0.012     
TYR    -1.318    -5.457E-21    -3.294    
TRP    -1.921    -7.955E-21    -4.802    
HIP    0.639     2.647E-21     1.598     
ETA    18.873    7.817E-20     47.184    
PHO    -0.826    -3.423E-21    -2.066    
CHL    16.906    7.002E-20     42.265    
DGL    3.358     1.391E-20     8.395     
EST    3.079     1.275E-20     7.697     
CYM    6.160     2.552E-20     15.401    
GAN    1.934     8.012E-21     4.836     
MAN    6.452     2.672E-20     16.129    
FUC    5.154     2.135E-20     12.885    
BGL    8.437     3.494E-20     21.092    
NGL    1.295     5.365E-21     3.238     
NGA    3.208     1.329E-20     8.019     
NC4    16.903    7.001E-20     42.258    
MAS    3.076     1.274E-20     7.689     
PRA    1.934     8.012E-21     4.836     
DMP    -1.142    -4.728E-21    -2.854    
MMM    18.868    7.815E-20     47.170    
BTE    1.954     8.094E-21     4.886     
PAS    5.263     2.180E-20     13.158    
PGL    5.213     2.159E-20     13.033    
HMA    4.195     1.737E-20     10.487    
HMB    3.980     1.648E-20     9.950     
