#Name  kT        Joules        kJ/mol    
ALA    1.662     6.882E-21     4.154     
ARG    9.389     3.889E-20     23.472    
LYS    11.687    4.841E-20     29.217    
HID    9.507     3.938E-20     23.769    
HIE    9.514     3.940E-20     23.784    
ASP    10.676    4.422E-20     26.689    
GLU    9.042     3.745E-20     22.605    
SER    6.894     2.855E-20     17.235    
THR    5.885     2.438E-20     14.712    
ASN    9.087     3.764E-20     22.717    
GLN    7.970     3.301E-20     19.925    
CYS    16.556    6.857E-20     41.390    
GLY    8.558     3.545E-20     21.395    
PRO    7.998     3.313E-20     19.996    
VAL    3.497     1.448E-20     8.742     
ILE    3.759     1.557E-20     9.397     
LEU    3.713     1.538E-20     9.283     
MET    9.697     4.017E-20     24.244    
PHE    5.964     2.470E-20     14.909    
TYR    7.182     2.975E-20     17.955    
TRP    8.545     3.539E-20     21.364    
HIP    11.267    4.667E-20     28.166    
ETA    32.010    1.326E-19     80.025    
PHO    12.370    5.124E-20     30.925    
CHL    21.054    8.720E-20     52.635    
DGL    9.662     4.002E-20     24.155    
EST    7.332     3.037E-20     18.329    
CYM    16.635    6.890E-20     41.587    
GAN    8.169     3.384E-20     20.423    
HIS    9.993     4.139E-20     24.983    
X00    2.525     1.046E-20     6.313     
X01    11.838    4.903E-20     29.595    
X02    10.530    4.361E-20     26.325    
X03    7.767     3.217E-20     19.418    
X04    20.540    8.508E-20     51.350    
X05    8.358     3.462E-20     20.895    
X06    6.321     2.618E-20     15.804    
X07    8.340     3.454E-20     20.849    
X08    8.332     3.451E-20     20.830    
X09    2.018     8.358E-21     5.045     
X0A    1.978     8.193E-21     4.945     
X0B    5.522     2.287E-20     13.805    
X0C    10.648    4.410E-20     26.619    
X0D    4.665     1.932E-20     11.662    
X0E    7.442     3.083E-20     18.605    
X0F    4.743     1.965E-20     11.858    
X0G    7.597     3.146E-20     18.991    
X0H    6.232     2.581E-20     15.580    
X0I    1.909     7.905E-21     4.771     
X0J    10.022    4.151E-20     25.055    
X0K    13.990    5.795E-20     34.976    
X0L    11.368    4.709E-20     28.421    
X0M    17.442    7.224E-20     43.604    
X0N    6.467     2.679E-20     16.167    
X0O    8.488     3.516E-20     21.219    
