#Name  kT        Joules        kJ/mol    
X2J    118.047   4.889E-19     295.117   
X2K    60.635    2.511E-19     151.587   
X2L    66.215    2.743E-19     165.537   
X2M    71.773    2.973E-19     179.434   
X2N    96.783    4.009E-19     241.959   
X2O    60.908    2.523E-19     152.269   
X2P    78.695    3.260E-19     196.738   
X2Q    81.953    3.394E-19     204.883   
X2R    60.199    2.493E-19     150.498   
X2S    38.497    1.595E-19     96.243    
X2T    55.235    2.288E-19     138.087   
X2U    57.099    2.365E-19     142.748   
X2V    49.383    2.045E-19     123.457   
X2W    99.541    4.123E-19     248.854   
X2X    79.775    3.304E-19     199.438   
X2Y    79.740    3.303E-19     199.351   
X2Z    81.153    3.361E-19     202.882   
X30    71.126    2.946E-19     177.814   
X31    55.722    2.308E-19     139.304   
X32    92.354    3.825E-19     230.885   
X33    60.837    2.520E-19     152.093   
X34    36.779    1.523E-19     91.948    
X35    113.869   4.716E-19     284.672   
X36    51.671    2.140E-19     129.179   
X37    70.662    2.927E-19     176.654   
X38    60.239    2.495E-19     150.597   
X39    79.190    3.280E-19     197.975   
X3A    68.718    2.846E-19     171.794   
X3B    57.022    2.362E-19     142.556   
X3C    68.068    2.819E-19     170.171   
X3D    36.294    1.503E-19     90.734    
X3E    87.875    3.640E-19     219.688   
X3F    71.473    2.960E-19     178.683   
X3G    57.200    2.369E-19     143.001   
X3H    75.463    3.126E-19     188.657   
X3I    54.354    2.251E-19     135.884   
X3J    67.467    2.794E-19     168.667   
X3K    52.046    2.156E-19     130.115   
X3L    54.852    2.272E-19     137.130   
X3M    53.769    2.227E-19     134.423   
X3N    68.235    2.826E-19     170.588   
X3O    63.205    2.618E-19     158.012   
X3P    64.937    2.690E-19     162.342   
X3Q    88.851    3.680E-19     222.127   
X3R    36.839    1.526E-19     92.097    
X3S    39.385    1.631E-19     98.462    
X3T    45.558    1.887E-19     113.895   
X3U    42.671    1.767E-19     106.679   
X3V    43.710    1.810E-19     109.274   
X3W    34.983    1.449E-19     87.457    
X3X    86.818    3.596E-19     217.046   
X3Y    64.078    2.654E-19     160.194   
X3Z    87.800    3.637E-19     219.501   
X40    52.468    2.173E-19     131.170   
X41    87.044    3.605E-19     217.611   
X42    76.423    3.165E-19     191.058   
X43    79.713    3.302E-19     199.282   
X44    81.842    3.390E-19     204.604   
X45    99.098    4.105E-19     247.744   
X46    49.123    2.035E-19     122.806   
X47    97.832    4.052E-19     244.580   
X48    64.305    2.663E-19     160.763   
X49    35.063    1.452E-19     87.658    
X4A    80.510    3.335E-19     201.275   
X4B    49.205    2.038E-19     123.013   
X4C    76.205    3.156E-19     190.513   
X4D    84.907    3.517E-19     212.268   
X4E    164.119   6.798E-19     410.297   
X4F    174.322   7.220E-19     435.806   
X4G    63.011    2.610E-19     157.529   
X4H    90.184    3.735E-19     225.459   
X4I    43.523    1.803E-19     108.809   
X4J    47.474    1.966E-19     118.685   
X4K    67.307    2.788E-19     168.267   
X4L    84.024    3.480E-19     210.060   
X4M    64.239    2.661E-19     160.599   
X4N    128.894   5.339E-19     322.234   
X4O    68.407    2.833E-19     171.017   
X4P    28.295    1.172E-19     70.736    
X4Q    87.389    3.620E-19     218.472   
X4R    104.876   4.344E-19     262.191   
X4S    92.449    3.829E-19     231.122   
X4T    83.984    3.479E-19     209.959   
X4U    93.877    3.888E-19     234.693   
X4V    81.510    3.376E-19     203.776   
X4W    77.300    3.202E-19     193.249   
X4X    82.444    3.415E-19     206.109   
X4Y    86.207    3.571E-19     215.517   
X4Z    90.269    3.739E-19     225.673   
X50    71.477    2.961E-19     178.694   
X51    133.160   5.515E-19     332.901   
X52    143.847   5.958E-19     359.619   
X53    120.375   4.986E-19     300.939   
