#Name  kT        Joules        kJ/mol    
ALA    2.700     1.118E-20     6.749     
ARG    15.254    6.318E-20     38.136    
LYS    18.988    7.865E-20     47.471    
HID    15.447    6.398E-20     38.619    
HIE    15.457    6.402E-20     38.644    
ASP    17.346    7.184E-20     43.364    
GLU    14.691    6.085E-20     36.729    
SER    11.201    4.639E-20     28.002    
THR    9.562     3.960E-20     23.904    
ASN    14.764    6.115E-20     36.911    
GLN    12.950    5.364E-20     32.374    
CYS    26.900    1.114E-19     67.249    
GLY    13.905    5.759E-20     34.762    
PRO    12.996    5.383E-20     32.489    
VAL    5.682     2.353E-20     14.204    
ILE    6.108     2.530E-20     15.269    
LEU    6.033     2.499E-20     15.084    
MET    15.756    6.526E-20     39.391    
PHE    9.690     4.013E-20     24.224    
TYR    11.669    4.833E-20     29.172    
TRP    13.884    5.751E-20     34.711    
HIP    18.306    7.582E-20     45.764    
ETA    52.009    2.154E-19     130.023   
PHO    20.098    8.325E-20     50.246    
CHL    34.208    1.417E-19     85.520    
DGL    15.698    6.502E-20     39.246    
EST    11.912    4.934E-20     29.780    
CYM    27.028    1.119E-19     67.570    
GAN    13.273    5.498E-20     33.182    
HIS    16.237    6.725E-20     40.592    
X00    4.103     1.699E-20     10.258    
X01    19.234    7.967E-20     48.086    
X02    17.109    7.086E-20     42.772    
X03    12.620    5.227E-20     31.550    
X04    33.373    1.382E-19     83.432    
X05    13.580    5.625E-20     33.950    
X06    10.271    4.254E-20     25.678    
X07    13.550    5.612E-20     33.875    
X08    13.538    5.607E-20     33.845    
X09    3.279     1.358E-20     8.197     
X0A    3.214     1.331E-20     8.035     
X0B    8.972     3.716E-20     22.430    
X0C    17.300    7.166E-20     43.251    
X0D    7.579     3.139E-20     18.948    
X0E    12.092    5.008E-20     30.230    
X0F    7.707     3.192E-20     19.267    
X0G    12.343    5.112E-20     30.857    
X0H    10.126    4.194E-20     25.314    
X0I    3.101     1.284E-20     7.753     
X0J    16.284    6.745E-20     40.709    
X0K    22.731    9.415E-20     56.828    
X0L    18.471    7.651E-20     46.178    
X0M    28.339    1.174E-19     70.847    
X0N    10.507    4.352E-20     26.268    
X0O    13.790    5.712E-20     34.476    
X0P    4.702     1.948E-20     11.756    
X0Q    43.290    1.793E-19     108.226   
X0R    28.339    1.174E-19     70.847    
X0S    22.731    9.415E-20     56.828    
X0T    10.507    4.352E-20     26.268    
X0U    16.284    6.745E-20     40.709    
X0V    18.471    7.651E-20     46.178    
X0W    27.264    1.129E-19     68.159    
X0X    16.893    6.997E-20     42.233    
X0Y    14.766    6.116E-20     36.914    
X0Z    14.766    6.116E-20     36.914    
X10    15.565    6.447E-20     38.912    
X11    11.525    4.773E-20     28.812    
X12    14.509    6.009E-20     36.272    
X13    13.685    5.668E-20     34.212    
X14    13.790    5.712E-20     34.476    
X15    4.838     2.004E-20     12.096    
X16    5.682     2.354E-20     14.206    
X17    4.474     1.853E-20     11.186    
X18    6.014     2.491E-20     15.036    
X19    6.541     2.709E-20     16.353    
X1A    6.944     2.876E-20     17.359    
X1B    6.944     2.876E-20     17.360    
X1C    8.061     3.339E-20     20.153    
X1D    20.110    8.330E-20     50.276    
X1E    34.208    1.417E-19     85.521    
X1F    11.913    4.934E-20     29.783    
X1G    18.306    7.582E-20     45.764    
X1H    52.008    2.154E-19     130.019   
X1I    21.316    8.829E-20     53.290    
X1J    14.221    5.890E-20     35.552    
X1K    13.272    5.497E-20     33.181    
X1L    15.329    6.349E-20     38.323    
X1M    14.068    5.827E-20     35.169    
X1N    15.600    6.461E-20     39.000    
X1O    15.631    6.474E-20     39.077    
X1P    15.584    6.455E-20     38.961    
X1Q    8.265     3.423E-20     20.661    
X1R    13.492    5.589E-20     33.731    
X1S    10.010    4.146E-20     25.025    
X1T    106.169   4.397E-19     265.422   
X1U    12.383    5.129E-20     30.958    
X1V    25.803    1.069E-19     64.508    
X1W    22.662    9.386E-20     56.654    
X1X    13.843    5.734E-20     34.608    
X1Y    12.856    5.325E-20     32.141    
X1Z    12.041    4.987E-20     30.102    
X20    19.140    7.928E-20     47.850    
X21    13.903    5.759E-20     34.758    
X22    24.196    1.002E-19     60.491    
X23    13.634    5.647E-20     34.085    
X24    39.605    1.640E-19     99.012    
X25    21.661    8.972E-20     54.153    
X26    14.571    6.035E-20     36.429    
X27    9.819     4.067E-20     24.547    
X28    23.573    9.764E-20     58.933    
X29    5.413     2.242E-20     13.534    
X2A    17.282    7.158E-20     43.204    
X2B    13.664    5.660E-20     34.161    
X2C    12.036    4.985E-20     30.090    
X2D    17.090    7.078E-20     42.724    
X2E    14.363    5.949E-20     35.907    
X2F    13.240    5.484E-20     33.099    
X2G    18.255    7.561E-20     45.638    
X2H    12.936    5.358E-20     32.340    
X2I    14.373    5.953E-20     35.934    
X2J    26.509    1.098E-19     66.273    
X2K    13.616    5.640E-20     34.041    
X2L    14.869    6.159E-20     37.174    
X2M    16.118    6.676E-20     40.294    
X2N    21.734    9.002E-20     54.335    
X2O    13.678    5.665E-20     34.194    
X2P    17.672    7.320E-20     44.180    
X2Q    18.404    7.623E-20     46.009    
X2R    13.519    5.599E-20     33.796    
X2S    8.645     3.581E-20     21.613    
X2T    12.404    5.138E-20     31.009    
