#Name  kT        Joules        kJ/mol    
ALA    3.686     1.527E-20     9.215     
ARG    20.826    8.626E-20     52.066    
LYS    25.924    1.074E-19     64.810    
HID    21.090    8.735E-20     52.724    
HIE    21.103    8.741E-20     52.758    
ASP    23.681    9.809E-20     59.203    
GLU    20.058    8.308E-20     50.144    
SER    15.292    6.334E-20     38.231    
THR    13.054    5.407E-20     32.635    
ASN    20.157    8.349E-20     50.393    
GLN    17.680    7.323E-20     44.199    
CYS    36.725    1.521E-19     91.812    
GLY    18.984    7.863E-20     47.459    
PRO    17.742    7.349E-20     44.356    
VAL    7.757     3.213E-20     19.392    
ILE    8.338     3.454E-20     20.846    
LEU    8.237     3.412E-20     20.593    
MET    21.511    8.910E-20     53.778    
PHE    13.229    5.479E-20     33.072    
TYR    15.931    6.599E-20     39.828    
TRP    18.956    7.851E-20     47.390    
HIP    24.992    1.035E-19     62.480    
ETA    71.006    2.941E-19     177.515   
PHO    27.440    1.137E-19     68.599    
CHL    46.703    1.934E-19     116.757   
DGL    21.432    8.877E-20     53.581    
EST    16.263    6.736E-20     40.658    
CYM    36.900    1.528E-19     92.251    
GAN    18.121    7.506E-20     45.302    
HIS    22.168    9.182E-20     55.419    
X00    5.602     2.320E-20     14.004    
X01    26.260    1.088E-19     65.650    
X02    23.358    9.675E-20     58.395    
X03    17.229    7.136E-20     43.073    
X04    45.562    1.887E-19     113.906   
X05    18.540    7.679E-20     46.351    
X06    14.023    5.808E-20     35.056    
X07    18.499    7.662E-20     46.248    
X08    18.483    7.655E-20     46.207    
X09    4.476     1.854E-20     11.191    
X0A    4.388     1.817E-20     10.969    
X0B    12.249    5.073E-20     30.622    
X0C    23.619    9.783E-20     59.048    
X0D    10.347    4.286E-20     25.869    
X0E    16.509    6.838E-20     41.271    
X0F    10.522    4.358E-20     26.304    
X0G    16.851    6.980E-20     42.128    
X0H    13.824    5.726E-20     34.561    
X0I    4.234     1.754E-20     10.584    
X0J    22.231    9.208E-20     55.578    
X0K    31.034    1.285E-19     77.585    
X0L    25.218    1.045E-19     63.045    
X0M    38.690    1.603E-19     96.725    
X0N    14.345    5.942E-20     35.863    
X0O    18.828    7.798E-20     47.069    
X0P    6.420     2.659E-20     16.050    
X0Q    59.102    2.448E-19     147.756   
X0R    38.690    1.603E-19     96.725    
X0S    31.034    1.285E-19     77.585    
X0T    14.345    5.942E-20     35.863    
X0U    22.231    9.208E-20     55.578    
X0V    25.218    1.045E-19     63.045    
X0W    37.222    1.542E-19     93.054    
X0X    23.063    9.553E-20     57.659    
X0Y    20.159    8.350E-20     50.397    
X0Z    20.159    8.350E-20     50.397    
X10    21.250    8.802E-20     53.124    
X11    15.734    6.517E-20     39.336    
X12    19.808    8.204E-20     49.520    
X13    18.683    7.738E-20     46.708    
X14    18.828    7.798E-20     47.069    
X15    6.606     2.736E-20     16.514    
X16    7.758     3.213E-20     19.394    
X17    6.109     2.530E-20     15.272    
X18    8.211     3.401E-20     20.528    
X19    8.930     3.699E-20     22.326    
X1A    9.480     3.926E-20     23.700    
X1B    9.480     3.927E-20     23.701    
X1C    11.006    4.558E-20     27.514    
X1D    27.456    1.137E-19     68.640    
X1E    46.703    1.934E-19     116.758   
X1F    16.265    6.737E-20     40.662    
X1G    24.992    1.035E-19     62.480    
X1H    71.004    2.941E-19     177.510   
X1I    29.102    1.205E-19     72.754    
X1J    19.415    8.042E-20     48.537    
X1K    18.120    7.505E-20     45.301    
X1L    20.928    8.668E-20     52.320    
X1M    19.206    7.955E-20     48.015    
X1N    21.298    8.822E-20     53.245    
X1O    21.340    8.839E-20     53.350    
X1P    21.277    8.813E-20     53.192    
X1Q    11.283    4.673E-20     28.208    
X1R    18.421    7.630E-20     46.052    
X1S    13.666    5.661E-20     34.166    
X1T    144.947   6.004E-19     362.369   
X1U    16.906    7.002E-20     42.266    
X1V    35.228    1.459E-19     88.070    
X1W    30.939    1.281E-19     77.347    
X1X    18.899    7.828E-20     47.249    
X1Y    17.552    7.270E-20     43.880    
X1Z    16.439    6.809E-20     41.098    
X20    26.131    1.082E-19     65.327    
X21    18.981    7.862E-20     47.453    
X22    33.034    1.368E-19     82.586    
X23    18.614    7.710E-20     46.534    
X24    54.071    2.240E-19     135.176   
X25    29.573    1.225E-19     73.933    
X26    19.894    8.240E-20     49.734    
X27    13.405    5.552E-20     33.513    
X28    32.184    1.333E-19     80.459    
X29    7.391     3.061E-20     18.477    
X2A    23.594    9.772E-20     58.985    
X2B    18.655    7.727E-20     46.638    
X2C    16.432    6.806E-20     41.081    
X2D    23.332    9.664E-20     58.329    
X2E    19.609    8.122E-20     49.023    
X2F    18.076    7.487E-20     45.189    
X2G    24.923    1.032E-19     62.308    
X2H    17.661    7.315E-20     44.152    
X2I    19.623    8.128E-20     49.059    
X2J    36.192    1.499E-19     90.479    
X2K    18.590    7.700E-20     46.475    
X2L    20.301    8.408E-20     50.751    
X2M    22.005    9.114E-20     55.012    
X2N    29.673    1.229E-19     74.181    
X2O    18.673    7.734E-20     46.684    
X2P    24.127    9.993E-20     60.317    
X2Q    25.126    1.041E-19     62.815    
X2R    18.456    7.645E-20     46.141    
X2S    11.803    4.889E-20     29.507    
X2T    16.934    7.014E-20     42.336    
X2U    17.506    7.251E-20     43.765    
X2V    15.140    6.271E-20     37.850    
X2W    30.518    1.264E-19     76.295    
X2X    24.458    1.013E-19     61.145    
X2Y    24.447    1.013E-19     61.119    
X2Z    24.880    1.031E-19     62.201    
X30    21.806    9.032E-20     54.516    
X31    17.084    7.076E-20     42.709    
X32    28.315    1.173E-19     70.787    
X33    18.652    7.726E-20     46.630    
X34    11.276    4.670E-20     28.190    
X35    34.911    1.446E-19     87.277    
X36    15.842    6.562E-20     39.605    
X37    21.664    8.973E-20     54.160    
X38    18.468    7.650E-20     46.171    
X39    24.279    1.006E-19     60.697    
X3A    21.068    8.726E-20     52.670    
X3B    17.482    7.241E-20     43.706    
X3C    20.869    8.644E-20     52.172    
X3D    11.127    4.609E-20     27.818    
X3E    26.941    1.116E-19     67.354    
X3F    21.913    9.076E-20     54.782    
X3G    17.537    7.264E-20     43.842    
X3H    23.136    9.583E-20     57.840    
X3I    16.664    6.902E-20     41.660    
X3J    20.684    8.567E-20     51.711    
X3K    15.957    6.609E-20     39.892    
X3L    16.817    6.965E-20     42.042    
X3M    16.485    6.828E-20     41.212    
X3N    20.920    8.665E-20     52.300    
X3O    19.378    8.026E-20     48.445    
X3P    19.909    8.246E-20     49.772    
X3Q    27.241    1.128E-19     68.101    
X3R    11.294    4.678E-20     28.236    
X3S    12.075    5.001E-20     30.187    
X3T    13.967    5.785E-20     34.919    
X3U    13.083    5.419E-20     32.706    
X3V    13.401    5.551E-20     33.502    
X3W    10.725    4.442E-20     26.813    
X3X    26.617    1.102E-19     66.544    
X3Y    19.645    8.137E-20     49.114    
X3Z    26.918    1.115E-19     67.296    
X40    16.086    6.663E-20     40.215    
X41    26.687    1.105E-19     66.717    
X42    23.430    9.705E-20     58.576    
X43    24.439    1.012E-19     61.097    
X44    25.092    1.039E-19     62.729    
X45    30.382    1.258E-19     75.955    
X46    15.060    6.238E-20     37.651    
X47    29.994    1.242E-19     74.985    
X48    19.715    8.166E-20     49.288    
X49    10.750    4.453E-20     26.875    
X4A    24.683    1.022E-19     61.708    
X4B    15.086    6.248E-20     37.714    
X4C    23.364    9.677E-20     58.409    
X4D    26.032    1.078E-19     65.079    
X4E    50.317    2.084E-19     125.792   
X4F    53.445    2.214E-19     133.613   
X4G    19.319    8.002E-20     48.296    
X4H    27.649    1.145E-19     69.123    
X4I    13.344    5.527E-20     33.359    
X4J    14.555    6.029E-20     36.387    
X4K    20.635    8.547E-20     51.588    
X4L    25.761    1.067E-19     64.402    
X4M    19.695    8.158E-20     49.238    
X4N    39.517    1.637E-19     98.793    
X4O    20.973    8.687E-20     52.432    
X4P    8.675     3.593E-20     21.687    
X4Q    26.792    1.110E-19     66.981    
X4R    32.154    1.332E-19     80.385    
X4S    28.344    1.174E-19     70.859    
X4T    25.748    1.066E-19     64.371    
X4U    28.782    1.192E-19     71.954    
X4V    24.990    1.035E-19     62.475    
X4W    23.699    9.816E-20     59.248    
X4X    25.276    1.047E-19     63.190    
X4Y    26.430    1.095E-19     66.075    
X4Z    27.675    1.146E-19     69.189    
X50    21.914    9.077E-20     54.785    
X51    40.825    1.691E-19     102.063   
