#Predicted Hamaker constants for C-amorph-2
#Estimated self-vacuum-self Hamaker: 79.77502819058954#Nominal refractive index: 2.3711611294972266
#Name  kT        Joules        kJ/mol    
ALA    7.058     2.923E-20     17.645    
ARG    -9.375    -3.883E-20    -23.436   
LYS    7.862     3.256E-20     19.655    
HID    9.518     3.942E-20     23.795    
HIE    9.631     3.989E-20     24.077    
ASP    22.909    9.489E-20     57.272    
GLU    21.709    8.992E-20     54.272    
SER    23.157    9.592E-20     57.894    
THR    11.802    4.888E-20     29.506    
ASN    19.922    8.252E-20     49.805    
GLN    -0.357    -1.479E-21    -0.893    
CYS    38.810    1.607E-19     97.025    
GLY    29.279    1.213E-19     73.197    
PRO    8.763     3.630E-20     21.908    
VAL    4.905     2.031E-20     12.262    
ILE    -7.587    -3.143E-20    -18.968   
LEU    4.599     1.905E-20     11.498    
MET    4.350     1.802E-20     10.874    
PHE    1.690     6.999E-21     4.224     
TYR    -2.676    -1.108E-20    -6.690    
TRP    -4.661    -1.931E-20    -11.653   
HIP    3.790     1.570E-20     9.475     
ETA    66.461    2.753E-19     166.151   
PHO    -1.057    -4.378E-21    -2.642    
CHL    59.427    2.461E-19     148.568   
DGL    12.841    5.319E-20     32.102    
EST    11.907    4.932E-20     29.769    
CYM    22.258    9.219E-20     55.646    
GAN    8.091     3.351E-20     20.229    
MAN    23.243    9.627E-20     58.107    
FUC    18.865    7.814E-20     47.162    
BGL    29.982    1.242E-19     74.956    
NGL    5.967     2.471E-20     14.917    
NGA    12.338    5.110E-20     30.846    
NC4    59.417    2.461E-19     148.543   
MAS    11.897    4.928E-20     29.743    
PRA    8.091     3.351E-20     20.229    
DMP    -2.096    -8.682E-21    -5.240    
MMM    66.442    2.752E-19     166.104   
BTE    8.158     3.379E-20     20.394    
PAS    19.233    7.966E-20     48.082    
PGL    19.064    7.896E-20     47.661    
HMA    15.643    6.479E-20     39.107    
HMB    14.922    6.181E-20     37.306    
HMC    9.798     4.058E-20     24.496    
HMD    11.974    4.959E-20     29.934    
HFE    -10.099   -4.183E-20    -25.248   
HIS    8.067     3.341E-20     20.167    
HAF    8.067     3.341E-20     20.167    
HAS    14.115    5.846E-20     35.287    
X00    27.730    1.149E-19     69.326    
X01    -6.713    -2.781E-20    -16.783   
X02    25.575    1.059E-19     63.938    
X03    20.896    8.655E-20     52.240    
X04    27.157    1.125E-19     67.893    
X05    6.768     2.803E-20     16.919    
X06    2.143     8.875E-21     5.357     
X07    8.406     3.482E-20     21.016    
X08    12.163    5.038E-20     30.407    
X09    12.751    5.282E-20     31.879    
X0A    31.227    1.293E-19     78.067    
X0B    -1.394    -5.774E-21    -3.485    
X0C    4.992     2.068E-20     12.480    
X0D    12.008    4.974E-20     30.019    
X0E    32.975    1.366E-19     82.437    
X0F    15.869    6.573E-20     39.672    
X0G    4.778     1.979E-20     11.944    
X0H    2.019     8.361E-21     5.046     
X0I    20.646    8.551E-20     51.614    
X0J    6.144     2.545E-20     15.360    
X0K    59.141    2.450E-19     147.852   
X0L    55.454    2.297E-19     138.634   
X0M    5.070     2.100E-20     12.674    
X0N    9.755     4.040E-20     24.387    
X0O    0.738     3.058E-21     1.846     
X0P    17.912    7.419E-20     44.779    
X0Q    48.024    1.989E-19     120.060   
X0R    5.070     2.100E-20     12.674    
X0S    59.141    2.450E-19     147.852   
X0T    9.755     4.040E-20     24.387    
X0U    6.144     2.545E-20     15.360    
X0V    55.454    2.297E-19     138.634   
X0W    17.671    7.319E-20     44.177    
X0X    8.636     3.577E-20     21.591    
X0Y    1.063     4.402E-21     2.657     
X0Z    1.063     4.402E-21     2.657     
X10    23.402    9.693E-20     58.505    
X11    2.646     1.096E-20     6.616     
X12    -0.702    -2.908E-21    -1.755    
X13    11.713    4.851E-20     29.282    
X14    0.738     3.058E-21     1.846     
X15    45.100    1.868E-19     112.749   
X16    21.907    9.074E-20     54.768    
X17    30.563    1.266E-19     76.408    
X18    18.767    7.773E-20     46.918    
X19    7.691     3.186E-20     19.228    
X1A    1.002     4.148E-21     2.504     
X1B    32.220    1.335E-19     80.549    
X1C    0.685     2.839E-21     1.714     
X1D    20.435    8.464E-20     51.088    
X1E    24.662    1.021E-19     61.655    
X1F    22.515    9.325E-20     56.287    
X1G    2.311     9.573E-21     5.778     
X1H    3.377     1.399E-20     8.442     
X1I    13.740    5.691E-20     34.351    
X1J    13.737    5.690E-20     34.343    
X1K    14.874    6.161E-20     37.186    
X1L    34.298    1.421E-19     85.745    
X1M    17.137    7.098E-20     42.842    
X1N    5.909     2.448E-20     14.773    
X1O    11.488    4.758E-20     28.719    
X1P    35.437    1.468E-19     88.591    
X1Q    16.071    6.657E-20     40.178    
X1R    3.445     1.427E-20     8.611     
X1S    2.594     1.074E-20     6.484     
X1T    21.904    9.072E-20     54.759    
X1U    15.133    6.268E-20     37.833    
X1V    45.688    1.892E-19     114.220   
X1W    15.133    6.268E-20     37.833    
X1X    19.533    8.091E-20     48.833    
X1Y    6.904     2.859E-20     17.259    
X1Z    19.338    8.010E-20     48.346    
X20    18.043    7.473E-20     45.108    
X21    20.576    8.523E-20     51.440    
X22    13.771    5.704E-20     34.428    
X23    74.710    3.094E-19     186.776   
X24    5.644     2.338E-20     14.109    
X25    41.913    1.736E-19     104.782   
X26    31.902    1.321E-19     79.754    
X27    5.458     2.261E-20     13.645    
X28    13.014    5.390E-20     32.534    
X29    7.067     2.927E-20     17.666    
X2A    21.916    9.077E-20     54.789    
X2B    25.379    1.051E-19     63.449    
X2C    14.021    5.807E-20     35.053    
X2D    7.658     3.172E-20     19.145    
X2E    59.283    2.455E-19     148.207   
X2F    39.034    1.617E-19     97.584    
X2G    11.296    4.679E-20     28.239    
X2H    3.994     1.654E-20     9.984     
X2I    17.749    7.351E-20     44.372    
X2J    17.370    7.195E-20     43.425    
X2K    17.170    7.112E-20     42.924    
X2L    -1.290    -5.344E-21    -3.226    
X2M    7.053     2.921E-20     17.632    
X2N    21.631    8.959E-20     54.077    
X2O    16.043    6.645E-20     40.109    
X2P    6.927     2.869E-20     17.317    
X2Q    25.904    1.073E-19     64.760    
X2R    2.281     9.447E-21     5.702     
X2S    1.191     4.934E-21     2.978     
X2T    2.699     1.118E-20     6.748     
X2U    11.398    4.721E-20     28.495    
X2V    3.617     1.498E-20     9.042     
X2W    11.285    4.674E-20     28.213    
X2X    11.728    4.858E-20     29.319    
X2Y    8.839     3.661E-20     22.097    
X2Z    24.905    1.032E-19     62.263    
X30    18.175    7.528E-20     45.437    
X31    7.089     2.936E-20     17.723    
X32    10.321    4.275E-20     25.802    
X33    19.216    7.959E-20     48.041    
X34    21.926    9.082E-20     54.815    
X35    4.499     1.863E-20     11.247    
X36    9.077     3.760E-20     22.694    
X37    19.651    8.139E-20     49.126    
X38    26.341    1.091E-19     65.853    
X39    8.585     3.556E-20     21.461    
X3A    15.774    6.534E-20     39.435    
X3B    26.931    1.115E-19     67.327    
X3C    6.879     2.849E-20     17.197    
X3D    16.829    6.970E-20     42.072    
X3E    20.435    8.464E-20     51.087    
X3F    11.383    4.715E-20     28.458    
X3G    23.717    9.823E-20     59.292    
X3H    8.524     3.531E-20     21.310    
X3I    19.703    8.161E-20     49.258    
X3J    5.018     2.078E-20     12.545    
X3K    11.224    4.649E-20     28.061    
X3L    3.743     1.550E-20     9.356     
X3M    18.073    7.486E-20     45.183    
X3N    6.199     2.568E-20     15.498    
X3O    7.503     3.108E-20     18.758    
X3P    7.119     2.949E-20     17.797    
X3Q    17.363    7.192E-20     43.409    
X3R    8.302     3.439E-20     20.755    
X3S    30.180    1.250E-19     75.450    
X3T    6.074     2.516E-20     15.185    
X3U    15.204    6.297E-20     38.010    
X3V    28.599    1.185E-19     71.497    
X3W    7.236     2.997E-20     18.091    
X3X    11.363    4.707E-20     28.408    
X3Y    5.957     2.468E-20     14.894    
X3Z    21.606    8.949E-20     54.016    
X40    12.567    5.205E-20     31.418    
X41    15.350    6.358E-20     38.374    
X42    35.816    1.483E-19     89.539    
X43    16.992    7.038E-20     42.479    
X44    26.926    1.115E-19     67.314    
X45    11.271    4.668E-20     28.178    
X46    19.994    8.281E-20     49.986    
X47    4.142     1.716E-20     10.356    
X48    20.369    8.437E-20     50.922    
X49    1.439     5.961E-21     3.598     
X4A    4.593     1.902E-20     11.483    
X4B    11.839    4.904E-20     29.597    
X4C    2.707     1.121E-20     6.767     
X4D    9.125     3.779E-20     22.812    
X4E    10.740    4.449E-20     26.851    
X4F    10.261    4.250E-20     25.652    
