#Name  kT        Joules        kJ/mol    
X1P    9.062     3.754E-20     22.656    
X1Q    4.806     1.991E-20     12.015    
X1R    7.846     3.250E-20     19.615    
X1S    5.821     2.411E-20     14.552    
X1T    61.738    2.557E-19     154.346   
X1U    7.201     2.983E-20     18.002    
X1V    15.005    6.215E-20     37.512    
X1W    13.178    5.458E-20     32.945    
X1X    8.050     3.334E-20     20.125    
X1Y    7.476     3.097E-20     18.690    
X1Z    7.002     2.900E-20     17.505    
X20    11.130    4.610E-20     27.825    
X21    8.085     3.349E-20     20.212    
X22    14.071    5.828E-20     35.176    
X23    7.928     3.284E-20     19.821    
X24    23.031    9.539E-20     57.576    
X25    12.596    5.217E-20     31.491    
X26    8.473     3.510E-20     21.184    
X27    5.710     2.365E-20     14.274    
X28    13.708    5.678E-20     34.270    
X29    3.148     1.304E-20     7.870     
X2A    10.050    4.162E-20     25.124    
X2B    7.946     3.291E-20     19.865    
X2C    6.999     2.899E-20     17.498    
X2D    9.938     4.116E-20     24.844    
X2E    8.352     3.459E-20     20.880    
X2F    7.699     3.189E-20     19.248    
X2G    10.616    4.397E-20     26.539    
X2H    7.522     3.116E-20     18.806    
X2I    8.358     3.462E-20     20.896    
X2J    15.415    6.385E-20     38.538    
X2K    7.918     3.280E-20     19.795    
X2L    8.647     3.581E-20     21.617    
X2M    9.373     3.882E-20     23.432    
X2N    12.639    5.235E-20     31.596    
X2O    7.954     3.294E-20     19.884    
X2P    10.277    4.256E-20     25.691    
X2Q    10.702    4.433E-20     26.755    
X2R    7.861     3.256E-20     19.653    
X2S    5.027     2.082E-20     12.568    
X2T    7.213     2.988E-20     18.032    
X2U    7.456     3.088E-20     18.641    
X2V    6.449     2.671E-20     16.122    
X2W    12.999    5.384E-20     32.497    
X2X    10.418    4.315E-20     26.044    
X2Y    10.413    4.313E-20     26.033    
X2Z    10.597    4.389E-20     26.494    
X30    9.288     3.847E-20     23.220    
X31    7.276     3.014E-20     18.191    
X32    12.060    4.995E-20     30.150    
X33    7.945     3.291E-20     19.861    
X34    4.803     1.989E-20     12.007    
X35    14.870    6.159E-20     37.174    
X36    6.748     2.795E-20     16.869    
X37    9.227     3.822E-20     23.069    
X38    7.866     3.258E-20     19.666    
X39    10.341    4.283E-20     25.853    
X3A    8.974     3.717E-20     22.434    
X3B    7.446     3.084E-20     18.616    
X3C    8.889     3.682E-20     22.222    
X3D    4.739     1.963E-20     11.849    
X3E    11.475    4.753E-20     28.688    
X3F    9.333     3.866E-20     23.334    
X3G    7.470     3.094E-20     18.674    
X3H    9.854     4.082E-20     24.636    
X3I    7.098     2.940E-20     17.745    
X3J    8.810     3.649E-20     22.026    
X3K    6.797     2.815E-20     16.991    
X3L    7.163     2.967E-20     17.907    
X3M    7.022     2.908E-20     17.554    
X3N    8.911     3.691E-20     22.276    
X3O    8.254     3.419E-20     20.634    
X3P    8.480     3.512E-20     21.200    
X3Q    11.603    4.806E-20     29.007    
X3R    4.811     1.993E-20     12.027    
X3S    5.143     2.130E-20     12.858    
X3T    5.949     2.464E-20     14.873    
X3U    5.572     2.308E-20     13.931    
X3V    5.708     2.364E-20     14.270    
X3W    4.568     1.892E-20     11.421    
X3X    11.337    4.696E-20     28.343    
X3Y    8.368     3.466E-20     20.919    
X3Z    11.466    4.749E-20     28.664    
X40    6.852     2.838E-20     17.129    
X41    11.367    4.708E-20     28.417    
X42    9.980     4.134E-20     24.950    
X43    10.409    4.312E-20     26.024    
X44    10.687    4.427E-20     26.718    
X45    12.941    5.360E-20     32.352    
X46    6.415     2.657E-20     16.037    
X47    12.776    5.292E-20     31.939    
X48    8.397     3.478E-20     20.994    
X49    4.579     1.897E-20     11.447    
X4A    10.514    4.355E-20     26.284    
X4B    6.426     2.661E-20     16.064    
X4C    9.951     4.122E-20     24.878    
X4D    11.088    4.592E-20     27.719    
X4E    21.432    8.877E-20     53.579    
X4F    22.764    9.429E-20     56.910    
X4G    8.228     3.408E-20     20.571    
X4H    11.777    4.878E-20     29.442    
X4I    5.684     2.354E-20     14.209    
X4J    6.199     2.568E-20     15.499    
X4K    8.789     3.640E-20     21.973    
X4L    10.972    4.545E-20     27.431    
X4M    8.389     3.475E-20     20.972    
X4N    16.832    6.972E-20     42.079    
X4O    8.933     3.700E-20     22.333    
X4P    3.695     1.530E-20     9.237     
X4Q    11.412    4.727E-20     28.529    
X4R    13.695    5.673E-20     34.239    
X4S    12.073    5.000E-20     30.181    
X4T    10.967    4.543E-20     27.418    
X4U    12.259    5.078E-20     30.648    
X4V    10.644    4.409E-20     26.610    
X4W    10.094    4.181E-20     25.236    
X4X    10.766    4.459E-20     26.915    
X4Y    11.257    4.663E-20     28.144    
X4Z    11.788    4.882E-20     29.470    
X50    9.334     3.866E-20     23.335    
X51    17.389    7.202E-20     43.472    
X52    18.785    7.780E-20     46.961    
X53    15.719    6.511E-20     39.298    
