#Predicted Hamaker constants for Kaolinite-001
#Estimated self-vacuum-self Hamaker: 10.316918608068635#Nominal refractive index: 1.3759679883929177
#Name  kT        Joules        kJ/mol    
ALA    -0.323    -1.337E-21    -0.807    
ARG    -1.179    -4.883E-21    -2.947    
LYS    -0.281    -1.166E-21    -0.704    
HID    -0.196    -8.125E-22    -0.490    
HIE    -0.190    -7.884E-22    -0.476    
ASP    0.486     2.014E-21     1.215     
GLU    0.426     1.763E-21     1.064     
SER    0.499     2.066E-21     1.247     
THR    -0.079    -3.267E-22    -0.197    
ASN    0.335     1.388E-21     0.838     
GLN    -0.707    -2.929E-21    -1.768    
CYS    1.279     5.297E-21     3.197     
GLY    0.806     3.339E-21     2.015     
PRO    -0.235    -9.733E-22    -0.587    
VAL    -0.434    -1.798E-21    -1.085    
ILE    -1.085    -4.494E-21    -2.712    
LEU    -0.450    -1.863E-21    -1.125    
MET    -0.463    -1.917E-21    -1.157    
PHE    -0.601    -2.488E-21    -1.502    
TYR    -0.828    -3.429E-21    -2.070    
TRP    -0.932    -3.859E-21    -2.329    
HIP    -0.492    -2.037E-21    -1.229    
ETA    2.604     1.079E-20     6.511     
PHO    -0.744    -3.080E-21    -1.859    
CHL    2.274     9.420E-21     5.685     
DGL    -0.026    -1.063E-22    -0.064    
EST    -0.073    -3.044E-22    -0.184    
CYM    0.453     1.878E-21     1.133     
GAN    -0.270    -1.117E-21    -0.674    
MAN    0.503     2.083E-21     1.258     
FUC    0.281     1.166E-21     0.704     
BGL    0.841     3.485E-21     2.103     
NGL    -0.379    -1.571E-21    -0.948    
NGA    -0.051    -2.130E-22    -0.129    
NC4    2.274     9.418E-21     5.684     
MAS    -0.074    -3.066E-22    -0.185    
PRA    -0.270    -1.117E-21    -0.674    
DMP    -0.798    -3.304E-21    -1.994    
MMM    2.603     1.078E-20     6.509     
BTE    -0.266    -1.102E-21    -0.665    
PAS    0.300     1.243E-21     0.750     
PGL    0.292     1.208E-21     0.729     
HIS    -0.271    -1.122E-21    -0.677    
X00    0.729     3.018E-21     1.822     
X01    -1.039    -4.304E-21    -2.598    
X02    0.620     2.570E-21     1.551     
X03    0.384     1.592E-21     0.961     
X04    0.700     2.899E-21     1.750     
X05    -0.338    -1.399E-21    -0.845    
X06    -0.577    -2.391E-21    -1.443    
X07    -0.253    -1.049E-21    -0.633    
X08    -0.060    -2.502E-22    -0.151    
X09    -0.030    -1.253E-22    -0.076    
X0A    0.903     3.742E-21     2.258     
X0B    -0.761    -3.152E-21    -1.903    
X0C    -0.430    -1.779E-21    -1.074    
X0D    -0.068    -2.831E-22    -0.171    
X0E    0.990     4.102E-21     2.476     
X0F    0.129     5.344E-22     0.323     
X0G    -0.441    -1.825E-21    -1.102    
X0H    -0.584    -2.417E-21    -1.459    
X0I    0.372     1.540E-21     0.929     
X0J    -0.370    -1.533E-21    -0.925    
X0K    2.261     9.363E-21     5.652     
X0L    2.085     8.638E-21     5.214     
X0M    -0.426    -1.763E-21    -1.064    
