#Name  kT        Joules        kJ/mol    
ALA    4.694     1.944E-20     11.736    
ARG    26.525    1.099E-19     66.313    
LYS    33.018    1.368E-19     82.544    
HID    26.861    1.113E-19     67.152    
HIE    26.878    1.113E-19     67.195    
ASP    30.161    1.249E-19     75.403    
GLU    25.546    1.058E-19     63.865    
SER    19.477    8.067E-20     48.692    
THR    16.626    6.887E-20     41.566    
ASN    25.673    1.063E-19     64.182    
GLN    22.517    9.327E-20     56.294    
CYS    46.774    1.937E-19     116.936   
GLY    24.178    1.001E-19     60.445    
PRO    22.597    9.360E-20     56.493    
VAL    9.880     4.092E-20     24.699    
ILE    10.620    4.399E-20     26.550    
LEU    10.491    4.345E-20     26.228    
MET    27.398    1.135E-19     68.494    
PHE    16.849    6.979E-20     42.121    
TYR    20.291    8.404E-20     50.726    
TRP    24.143    1.000E-19     60.357    
HIP    31.831    1.318E-19     79.576    
ETA    90.436    3.746E-19     226.089   
PHO    34.948    1.448E-19     87.370    
CHL    59.482    2.464E-19     148.706   
DGL    27.297    1.131E-19     68.242    
EST    20.713    8.579E-20     51.784    
CYM    46.998    1.947E-19     117.494   
GAN    23.079    9.559E-20     57.699    
HIS    28.233    1.169E-19     70.584    
X00    7.135     2.955E-20     17.836    
X01    33.446    1.385E-19     83.614    
X02    29.750    1.232E-19     74.374    
X03    21.944    9.089E-20     54.860    
X04    58.030    2.404E-19     145.075   
X05    23.614    9.781E-20     59.034    
X06    17.860    7.397E-20     44.649    
X07    23.561    9.759E-20     58.903    
X08    23.540    9.750E-20     58.851    
X09    5.701     2.361E-20     14.253    
X0A    5.588     2.315E-20     13.971    
X0B    15.601    6.462E-20     39.002    
X0C    30.082    1.246E-19     75.206    
X0D    13.179    5.459E-20     32.947    
X0E    21.026    8.709E-20     52.565    
X0F    13.401    5.551E-20     33.502    
X0G    21.462    8.890E-20     53.655    
X0H    17.607    7.293E-20     44.018    
X0I    5.392     2.233E-20     13.480    
X0J    28.315    1.173E-19     70.787    
X0K    39.526    1.637E-19     98.815    
X0L    32.119    1.330E-19     80.297    
X0M    49.277    2.041E-19     123.192   
X0N    18.271    7.568E-20     45.676    
X0O    23.979    9.932E-20     59.949    
X0P    8.177     3.387E-20     20.442    
X0Q    75.275    3.118E-19     188.188   
X0R    49.277    2.041E-19     123.192   
X0S    39.526    1.637E-19     98.815    
X0T    18.271    7.568E-20     45.676    
X0U    28.315    1.173E-19     70.787    
X0V    32.119    1.330E-19     80.297    
X0W    47.407    1.964E-19     118.517   
X0X    29.374    1.217E-19     73.436    
X0Y    25.675    1.063E-19     64.187    
X0Z    25.675    1.063E-19     64.187    
X10    27.064    1.121E-19     67.661    
X11    20.040    8.300E-20     50.099    
X12    25.228    1.045E-19     63.071    
X13    23.796    9.856E-20     59.489    
X14    23.979    9.932E-20     59.949    
X15    8.413     3.485E-20     21.033    
X16    9.881     4.092E-20     24.701    
X17    7.780     3.223E-20     19.451    
X18    10.458    4.332E-20     26.145    
X19    11.374    4.711E-20     28.435    
X1A    12.074    5.001E-20     30.185    
X1B    12.075    5.001E-20     30.187    
X1C    14.017    5.806E-20     35.043    
X1D    34.969    1.448E-19     87.422    
X1E    59.483    2.464E-19     148.708   
X1F    20.715    8.580E-20     51.789    
X1G    31.831    1.318E-19     79.576    
X1H    90.433    3.746E-19     226.083   
X1I    37.065    1.535E-19     92.662    
X1J    24.728    1.024E-19     61.819    
X1K    23.079    9.559E-20     57.696    
X1L    26.655    1.104E-19     66.637    
X1M    24.461    1.013E-19     61.154    
X1N    27.126    1.124E-19     67.815    
X1O    27.179    1.126E-19     67.948    
X1P    27.099    1.122E-19     67.747    
X1Q    14.371    5.952E-20     35.927    
X1R    23.461    9.718E-20     58.653    
X1S    17.406    7.209E-20     43.515    
X1T    184.611   7.646E-19     461.527   
X1U    21.532    8.919E-20     53.831    
X1V    44.868    1.858E-19     112.170   
X1W    39.405    1.632E-19     98.512    
X1X    24.071    9.970E-20     60.178    
X1Y    22.355    9.259E-20     55.888    
X1Z    20.937    8.672E-20     52.343    
X20    33.281    1.378E-19     83.203    
X21    24.175    1.001E-19     60.438    
X22    42.074    1.743E-19     105.185   
X23    23.707    9.819E-20     59.268    
X24    68.866    2.852E-19     172.166   
X25    37.666    1.560E-19     94.164    
X26    25.337    1.049E-19     63.343    
X27    17.073    7.072E-20     42.683    
X28    40.990    1.698E-19     102.476   
X29    9.413     3.899E-20     23.533    
X2A    30.050    1.245E-19     75.126    
X2B    23.760    9.841E-20     59.400    
X2C    20.929    8.669E-20     52.322    
X2D    29.716    1.231E-19     74.290    
X2E    24.975    1.034E-19     62.437    
X2F    23.022    9.535E-20     57.554    
X2G    31.743    1.315E-19     79.357    
X2H    22.493    9.317E-20     56.234    
X2I    24.993    1.035E-19     62.483    
X2J    46.095    1.909E-19     115.238   
X2K    23.677    9.807E-20     59.192    
X2L    25.856    1.071E-19     64.639    
X2M    28.026    1.161E-19     70.066    
X2N    37.792    1.565E-19     94.480    
X2O    23.783    9.851E-20     59.458    
X2P    30.729    1.273E-19     76.822    
X2Q    32.001    1.325E-19     80.003    
X2R    23.507    9.736E-20     58.767    
X2S    15.032    6.226E-20     37.581    
X2T    21.568    8.933E-20     53.920    
X2U    22.296    9.235E-20     55.741    
X2V    19.283    7.987E-20     48.208    
X2W    38.869    1.610E-19     97.173    
X2X    31.151    1.290E-19     77.877    
X2Y    31.137    1.290E-19     77.843    
X2Z    31.689    1.313E-19     79.222    
X30    27.773    1.150E-19     69.433    
X31    21.758    9.012E-20     54.396    
X32    36.063    1.494E-19     90.156    
X33    23.756    9.840E-20     59.389    
X34    14.362    5.948E-20     35.904    
X35    44.464    1.842E-19     111.159   
X36    20.177    8.357E-20     50.442    
X37    27.592    1.143E-19     68.980    
X38    23.522    9.743E-20     58.805    
X39    30.922    1.281E-19     77.305    
X3A    26.833    1.111E-19     67.083    
X3B    22.266    9.223E-20     55.665    
X3C    26.579    1.101E-19     66.449    
X3D    14.172    5.870E-20     35.430    
X3E    34.314    1.421E-19     85.784    
