#Name  kT        Joules        kJ/mol    
X1F    7.527     3.117E-20     18.816    
X1G    11.565    4.790E-20     28.913    
X1H    32.857    1.361E-19     82.143    
X1I    13.467    5.578E-20     33.667    
X1J    8.984     3.721E-20     22.461    
X1K    8.385     3.473E-20     20.963    
X1L    9.685     4.011E-20     24.211    
X1M    8.888     3.681E-20     22.219    
X1N    9.856     4.082E-20     24.639    
X1O    9.875     4.090E-20     24.688    
X1P    9.846     4.078E-20     24.615    
X1Q    5.221     2.163E-20     13.053    
X1R    8.524     3.531E-20     21.311    
X1S    6.324     2.619E-20     15.810    
X1T    67.075    2.778E-19     167.688   
X1U    7.823     3.240E-20     19.559    
X1V    16.302    6.752E-20     40.755    
X1W    14.317    5.930E-20     35.793    
X1X    8.746     3.622E-20     21.865    
X1Y    8.122     3.364E-20     20.306    
X1Z    7.607     3.151E-20     19.018    
X20    12.092    5.009E-20     30.230    
X21    8.784     3.638E-20     21.959    
X22    15.287    6.332E-20     38.217    
X23    8.614     3.568E-20     21.534    
X24    25.021    1.036E-19     62.553    
X25    13.685    5.668E-20     34.213    
X26    9.206     3.813E-20     23.015    
X27    6.203     2.569E-20     15.508    
X28    14.893    6.169E-20     37.233    
X29    3.420     1.417E-20     8.550     
X2A    10.918    4.522E-20     27.296    
X2B    8.633     3.576E-20     21.582    
X2C    7.604     3.150E-20     19.010    
X2D    10.797    4.472E-20     26.992    
X2E    9.074     3.758E-20     22.685    
X2F    8.365     3.465E-20     20.911    
X2G    11.533    4.777E-20     28.833    
X2H    8.173     3.385E-20     20.431    
X2I    9.081     3.761E-20     22.702    
X2J    16.748    6.937E-20     41.870    
X2K    8.603     3.563E-20     21.506    
X2L    9.394     3.891E-20     23.485    
X2M    10.183    4.218E-20     25.457    
X2N    13.731    5.687E-20     34.328    
X2O    8.641     3.579E-20     21.603    
X2P    11.165    4.624E-20     27.912    
X2Q    11.627    4.816E-20     29.068    
X2R    8.541     3.538E-20     21.352    
X2S    5.462     2.262E-20     13.654    
X2T    7.836     3.246E-20     19.591    
X2U    8.101     3.355E-20     20.252    
X2V    7.006     2.902E-20     17.515    
X2W    14.122    5.849E-20     35.306    
X2X    11.318    4.688E-20     28.295    
X2Y    11.313    4.686E-20     28.283    
X2Z    11.514    4.769E-20     28.784    
X30    10.091    4.180E-20     25.227    
X31    7.905     3.274E-20     19.764    
X32    13.103    5.427E-20     32.757    
X33    8.631     3.575E-20     21.578    
X34    5.218     2.161E-20     13.045    
X35    16.155    6.691E-20     40.388    
X36    7.331     3.036E-20     18.327    
X37    10.025    4.152E-20     25.063    
X38    8.546     3.540E-20     21.366    
X39    11.235    4.653E-20     28.088    
X3A    9.749     4.038E-20     24.373    
X3B    8.090     3.351E-20     20.225    
X3C    9.657     4.000E-20     24.143    
X3D    5.149     2.133E-20     12.873    
X3E    12.467    5.164E-20     31.168    
X3F    10.140    4.200E-20     25.351    
X3G    8.115     3.361E-20     20.288    
X3H    10.706    4.434E-20     26.766    
X3I    7.711     3.194E-20     19.278    
X3J    9.572     3.965E-20     23.930    
X3K    7.384     3.058E-20     18.460    
X3L    7.782     3.223E-20     19.455    
X3M    7.628     3.160E-20     19.071    
X3N    9.681     4.010E-20     24.202    
X3O    8.967     3.714E-20     22.418    
X3P    9.213     3.816E-20     23.032    
X3Q    12.606    5.221E-20     31.514    
X3R    5.226     2.165E-20     13.066    
X3S    5.588     2.314E-20     13.969    
X3T    6.464     2.677E-20     16.159    
X3U    6.054     2.508E-20     15.135    
X3V    6.201     2.569E-20     15.503    
X3W    4.963     2.056E-20     12.408    
X3X    12.317    5.102E-20     30.793    
X3Y    9.091     3.765E-20     22.728    
X3Z    12.457    5.159E-20     31.142    
X40    7.444     3.083E-20     18.610    
X41    12.349    5.115E-20     30.873    
X42    10.842    4.491E-20     27.106    
X43    11.309    4.684E-20     28.273    
X44    11.611    4.809E-20     29.028    
X45    14.059    5.823E-20     35.149    
X46    6.969     2.887E-20     17.423    
X47    13.880    5.749E-20     34.700    
X48    9.123     3.779E-20     22.808    
X49    4.975     2.060E-20     12.436    
X4A    11.422    4.731E-20     28.556    
X4B    6.981     2.891E-20     17.452    
X4C    10.812    4.478E-20     27.029    
X4D    12.046    4.989E-20     30.115    
X4E    23.284    9.644E-20     58.211    
X4F    24.732    1.024E-19     61.830    
X4G    8.940     3.703E-20     22.349    
X4H    12.795    5.300E-20     31.987    
X4I    6.175     2.558E-20     15.437    
X4J    6.735     2.790E-20     16.838    
X4K    9.549     3.955E-20     23.873    
X4L    11.921    4.938E-20     29.802    
X4M    9.114     3.775E-20     22.785    
X4N    18.287    7.574E-20     45.717    
X4O    9.705     4.020E-20     24.263    
X4P    4.014     1.663E-20     10.036    
X4Q    12.398    5.135E-20     30.996    
X4R    14.879    6.163E-20     37.198    
X4S    13.116    5.433E-20     32.790    
X4T    11.915    4.935E-20     29.788    
X4U    13.319    5.517E-20     33.297    
X4V    11.564    4.790E-20     28.911    
X4W    10.967    4.542E-20     27.417    
X4X    11.697    4.845E-20     29.242    
X4Y    12.231    5.066E-20     30.576    
X4Z    12.807    5.305E-20     32.017    
X50    10.141    4.200E-20     25.352    
X51    18.892    7.825E-20     47.230    
X52    20.408    8.453E-20     51.021    
X53    17.078    7.074E-20     42.696    
