#Name  kT        Joules        kJ/mol    
ALA    4.153     1.720E-20     10.384    
ARG    23.468    9.720E-20     58.671    
LYS    29.213    1.210E-19     73.032    
HID    23.765    9.843E-20     59.413    
HIE    23.781    9.850E-20     59.451    
ASP    26.685    1.105E-19     66.713    
GLU    22.602    9.362E-20     56.505    
SER    17.232    7.137E-20     43.080    
THR    14.710    6.093E-20     36.776    
ASN    22.714    9.408E-20     56.785    
GLN    19.922    8.252E-20     49.806    
CYS    41.384    1.714E-19     103.459   
GLY    21.392    8.860E-20     53.479    
PRO    19.993    8.281E-20     49.983    
VAL    8.741     3.620E-20     21.852    
ILE    9.396     3.892E-20     23.490    
LEU    9.282     3.845E-20     23.205    
MET    24.240    1.004E-19     60.601    
PHE    14.907    6.174E-20     37.267    
TYR    17.952    7.436E-20     44.880    
TRP    21.361    8.847E-20     53.402    
HIP    28.162    1.166E-19     70.406    
ETA    80.014    3.314E-19     200.034   
PHO    30.921    1.281E-19     77.301    
CHL    52.627    2.180E-19     131.568   
DGL    24.151    1.000E-19     60.378    
EST    18.326    7.591E-20     45.816    
CYM    41.581    1.722E-19     103.954   
GAN    20.420    8.458E-20     51.049    
HIS    24.980    1.035E-19     62.449    
X00    6.312     2.615E-20     15.781    
X01    29.591    1.226E-19     73.978    
X02    26.321    1.090E-19     65.803    
X03    19.415    8.042E-20     48.538    
X04    51.342    2.127E-19     128.356   
X05    20.892    8.653E-20     52.231    
X06    15.801    6.545E-20     39.504    
X07    20.846    8.634E-20     52.115    
X08    20.827    8.627E-20     52.068    
X09    5.044     2.089E-20     12.611    
X0A    4.944     2.048E-20     12.361    
X0B    13.803    5.717E-20     34.507    
X0C    26.616    1.102E-19     66.539    
X0D    11.660    4.830E-20     29.150    
X0E    18.603    7.705E-20     46.507    
X0F    11.857    4.911E-20     29.641    
X0G    18.989    7.865E-20     47.472    
X0H    15.578    6.452E-20     38.945    
X0I    4.771     1.976E-20     11.927    
X0J    25.052    1.038E-19     62.629    
X0K    34.971    1.448E-19     87.427    
X0L    28.417    1.177E-19     71.043    
X0M    43.598    1.806E-19     108.995   
X0N    16.165    6.695E-20     40.413    
X0O    21.216    8.788E-20     53.040    
X0P    7.234     2.996E-20     18.086    
X0Q    66.600    2.759E-19     166.501   
X0R    43.598    1.806E-19     108.995   
X0S    34.971    1.448E-19     87.427    
X0T    16.165    6.695E-20     40.413    
X0U    25.052    1.038E-19     62.629    
X0V    28.417    1.177E-19     71.043    
X0W    41.944    1.737E-19     104.859   
X0X    25.989    1.076E-19     64.973    
X0Y    22.716    9.409E-20     56.790    
X0Z    22.716    9.409E-20     56.790    
X10    23.945    9.918E-20     59.864    
X11    17.730    7.344E-20     44.326    
X12    22.321    9.245E-20     55.802    
X13    21.053    8.720E-20     52.633    
X14    21.216    8.788E-20     53.040    
X15    7.444     3.083E-20     18.609    
X16    8.742     3.621E-20     21.855    
X17    6.884     2.851E-20     17.209    
X18    9.253     3.832E-20     23.132    
X19    10.063    4.168E-20     25.158    
X1A    10.682    4.425E-20     26.706    
X1B    10.683    4.425E-20     26.708    
X1C    12.402    5.137E-20     31.004    
X1D    30.939    1.281E-19     77.347    
X1E    52.628    2.180E-19     131.570   
X1F    18.328    7.591E-20     45.820    
X1G    28.162    1.166E-19     70.406    
X1H    80.011    3.314E-19     200.028   
X1I    32.793    1.358E-19     81.983    
X1J    21.878    9.062E-20     54.695    
X1K    20.419    8.457E-20     51.047    
X1L    23.583    9.768E-20     58.957    
X1M    21.642    8.964E-20     54.106    
X1N    24.000    9.941E-20     60.000    
X1O    24.047    9.960E-20     60.118    
X1P    23.976    9.931E-20     59.940    
X1Q    12.715    5.266E-20     31.786    
X1R    20.758    8.598E-20     51.894    
X1S    15.400    6.379E-20     38.500    
X1T    163.335   6.765E-19     408.339   
X1U    19.051    7.891E-20     47.627    
X1V    39.697    1.644E-19     99.243    
X1W    34.864    1.444E-19     87.159    
X1X    21.297    8.821E-20     53.243    
X1Y    19.779    8.192E-20     49.447    
X1Z    18.524    7.673E-20     46.311    
X20    29.446    1.220E-19     73.614    
X21    21.389    8.859E-20     53.473    
X22    37.225    1.542E-19     93.063    
X23    20.975    8.688E-20     52.437    
X24    60.930    2.524E-19     152.325   
X25    33.325    1.380E-19     83.312    
X26    22.417    9.285E-20     56.043    
X27    15.106    6.257E-20     37.764    
X28    36.266    1.502E-19     90.666    
X29    8.328     3.450E-20     20.821    
X2A    26.587    1.101E-19     66.468    
X2B    21.022    8.707E-20     52.554    
X2C    18.517    7.670E-20     46.293    
X2D    26.292    1.089E-19     65.729    
X2E    22.097    9.152E-20     55.242    
X2F    20.369    8.437E-20     50.922    
X2G    28.085    1.163E-19     70.212    
X2H    19.901    8.243E-20     49.753    
X2I    22.113    9.159E-20     55.282    
X2J    40.783    1.689E-19     101.957   
X2K    20.948    8.677E-20     52.370    
X2L    22.876    9.475E-20     57.190    
X2M    24.796    1.027E-19     61.991    
X2N    33.437    1.385E-19     83.592    
X2O    21.042    8.716E-20     52.606    
X2P    27.188    1.126E-19     67.969    
X2Q    28.313    1.173E-19     70.783    
X2R    20.798    8.614E-20     51.994    
X2S    13.300    5.509E-20     33.250    
X2T    19.083    7.904E-20     47.706    
X2U    19.727    8.171E-20     49.317    
X2V    17.061    7.066E-20     42.652    
X2W    34.390    1.424E-19     85.974    
X2X    27.561    1.142E-19     68.902    
X2Y    27.549    1.141E-19     68.872    
X2Z    28.037    1.161E-19     70.092    
X30    24.573    1.018E-19     61.431    
X31    19.251    7.974E-20     48.127    
X32    31.907    1.322E-19     79.766    
X33    21.018    8.706E-20     52.545    
X34    12.706    5.263E-20     31.766    
X35    39.339    1.629E-19     98.349    
X36    17.852    7.394E-20     44.629    
X37    24.412    1.011E-19     61.031    
X38    20.811    8.620E-20     52.028    
X39    27.359    1.133E-19     68.396    
X3A    23.741    9.833E-20     59.352    
X3B    19.700    8.160E-20     49.250    
X3C    23.516    9.740E-20     58.791    
X3D    12.539    5.193E-20     31.347    
X3E    30.359    1.257E-19     75.898    
X3F    24.693    1.023E-19     61.732    
X3G    19.762    8.185E-20     49.404    
X3H    26.071    1.080E-19     65.178    
X3I    18.778    7.778E-20     46.945    
X3J    23.308    9.654E-20     58.271    
X3K    17.981    7.448E-20     44.952    
X3L    18.950    7.849E-20     47.376    
X3M    18.576    7.694E-20     46.441    
X3N    23.574    9.764E-20     58.935    
X3O    21.836    9.044E-20     54.590    
X3P    22.434    9.292E-20     56.086    
X3Q    30.696    1.271E-19     76.741    
