#Predicted Hamaker constants for C-amorph-1
#Estimated self-vacuum-self Hamaker: 77.83526082106985#Nominal refractive index: 2.3462809356646543
#Name  kT        Joules        kJ/mol    
ALA    6.916     2.865E-20     17.291    
ARG    -9.219    -3.818E-20    -23.047   
LYS    7.705     3.191E-20     19.263    
HID    9.331     3.865E-20     23.327    
HIE    9.442     3.911E-20     23.604    
ASP    22.473    9.308E-20     56.182    
GLU    21.295    8.820E-20     53.238    
SER    22.717    9.409E-20     56.792    
THR    11.573    4.794E-20     28.933    
ASN    19.542    8.094E-20     48.855    
GLN    -0.364    -1.507E-21    -0.909    
CYS    38.070    1.577E-19     95.176    
GLY    28.722    1.190E-19     71.805    
PRO    8.590     3.558E-20     21.475    
VAL    4.802     1.989E-20     12.005    
ILE    -7.464    -3.091E-20    -18.659   
LEU    4.502     1.865E-20     11.256    
MET    4.257     1.763E-20     10.643    
PHE    1.646     6.817E-21     4.115     
TYR    -2.641    -1.094E-20    -6.602    
TRP    -4.590    -1.901E-20    -11.476   
HIP    3.708     1.536E-20     9.270     
ETA    65.169    2.699E-19     162.922   
PHO    -1.051    -4.353E-21    -2.627    
CHL    58.279    2.414E-19     145.698   
DGL    12.593    5.216E-20     31.481    
EST    11.676    4.836E-20     29.191    
CYM    21.834    9.044E-20     54.586    
GAN    7.931     3.285E-20     19.827    
MAN    22.800    9.444E-20     57.001    
FUC    18.504    7.664E-20     46.261    
BGL    29.412    1.218E-19     73.531    
NGL    5.845     2.421E-20     14.612    
NGA    12.099    5.011E-20     30.248    
NC4    58.269    2.413E-19     145.673   
MAS    11.666    4.832E-20     29.166    
PRA    7.931     3.285E-20     19.827    
DMP    -2.071    -8.579E-21    -5.178    
MMM    65.150    2.698E-19     162.876   
BTE    7.995     3.312E-20     19.989    
PAS    18.865    7.814E-20     47.164    
PGL    18.700    7.746E-20     46.751    
HMA    15.342    6.355E-20     38.356    
HMB    14.636    6.062E-20     36.589    
HMC    9.606     3.979E-20     24.015    
HMD    11.741    4.863E-20     29.353    
HFE    -9.931    -4.113E-20    -24.826   
HIS    7.907     3.275E-20     19.767    
HAF    7.907     3.275E-20     19.767    
HAS    13.843    5.734E-20     34.607    
X00    27.203    1.127E-19     68.008    
X01    -6.605    -2.736E-20    -16.513   
X02    25.089    1.039E-19     62.722    
X03    20.498    8.490E-20     51.244    
X04    26.641    1.103E-19     66.602    
X05    6.631     2.747E-20     16.578    
X06    2.091     8.659E-21     5.227     
X07    8.240     3.413E-20     20.600    
X08    11.927    4.940E-20     29.818    
X09    12.505    5.179E-20     31.262    
X0A    30.633    1.269E-19     76.583    
X0B    -1.382    -5.724E-21    -3.455    
X0C    4.888     2.025E-20     12.220    
X0D    11.775    4.877E-20     29.437    
X0E    32.348    1.340E-19     80.869    
X0F    15.564    6.447E-20     38.910    
X0G    4.677     1.937E-20     11.694    
X0H    1.969     8.154E-21     4.922     
X0I    20.252    8.388E-20     50.630    
X0J    6.019     2.493E-20     15.047    
X0K    57.999    2.402E-19     144.996   
X0L    54.386    2.253E-19     135.965   
X0M    4.964     2.056E-20     12.411    
X0N    9.563     3.961E-20     23.908    
X0O    0.712     2.948E-21     1.779     
X0P    17.569    7.277E-20     43.923    
X0Q    47.104    1.951E-19     117.761   
X0R    4.964     2.056E-20     12.411    
X0S    57.999    2.402E-19     144.996   
X0T    9.563     3.961E-20     23.908    
X0U    6.019     2.493E-20     15.047    
X0V    54.386    2.253E-19     135.965   
X0W    17.333    7.179E-20     43.332    
X0X    8.466     3.506E-20     21.164    
X0Y    1.030     4.267E-21     2.576     
X0Z    1.030     4.267E-21     2.576     
X10    22.956    9.508E-20     57.391    
X11    2.585     1.071E-20     6.463     
X12    -0.703    -2.910E-21    -1.756    
X13    11.485    4.757E-20     28.713    
X14    0.712     2.948E-21     1.779     
X15    44.237    1.832E-19     110.593   
X16    21.490    8.901E-20     53.725    
X17    29.982    1.242E-19     74.955    
X18    18.409    7.625E-20     46.022    
X19    7.538     3.122E-20     18.844    
X1A    0.970     4.018E-21     2.425     
X1B    31.607    1.309E-19     79.017    
X1C    0.660     2.733E-21     1.650     
X1D    20.046    8.303E-20     50.114    
