#Predicted Hamaker constants for Cr2O3-001
#Estimated self-vacuum-self Hamaker: 36.99751388395038#Nominal refractive index: 1.8060444046743076
#Name  kT        Joules        kJ/mol    
ALA    3.325     1.377E-20     8.313     
ARG    -5.251    -2.175E-20    -13.128   
LYS    3.742     1.550E-20     9.356     
HID    4.601     1.906E-20     11.503    
HIE    4.660     1.930E-20     11.649    
ASP    11.506    4.766E-20     28.765    
GLU    10.890    4.511E-20     27.226    
SER    11.634    4.819E-20     29.084    
THR    5.784     2.396E-20     14.460    
ASN    9.972     4.130E-20     24.930    
GLN    -0.534    -2.210E-21    -1.334    
CYS    19.608    8.122E-20     49.020    
GLY    14.765    6.116E-20     36.913    
PRO    4.210     1.744E-20     10.524    
VAL    2.207     9.139E-21     5.516     
ILE    -4.314    -1.787E-20    -10.785   
LEU    2.048     8.482E-21     5.120     
MET    1.918     7.944E-21     4.795     
PHE    0.533     2.209E-21     1.333     
TYR    -1.744    -7.225E-21    -4.361    
TRP    -2.782    -1.152E-20    -6.955    
HIP    1.627     6.738E-21     4.067     
ETA    33.396    1.383E-19     83.489    
PHO    -0.899    -3.723E-21    -2.247    
CHL    29.929    1.240E-19     74.822    
DGL    6.321     2.618E-20     15.803    
EST    5.838     2.418E-20     14.596    
CYM    11.172    4.628E-20     27.931    
GAN    3.861     1.599E-20     9.654     
MAN    11.677    4.837E-20     29.194    
FUC    9.428     3.905E-20     23.571    
BGL    15.124    6.264E-20     37.810    
NGL    2.758     1.143E-20     6.896     
NGA    6.061     2.510E-20     15.153    
NC4    29.924    1.239E-19     74.809    
MAS    5.833     2.416E-20     14.582    
PRA    3.862     1.599E-20     9.654     
DMP    -1.441    -5.970E-21    -3.603    
MMM    33.386    1.383E-19     83.466    
BTE    3.896     1.614E-20     9.739     
PAS    9.618     3.984E-20     24.044    
PGL    9.531     3.948E-20     23.827    
HMA    7.768     3.217E-20     19.420    
HMB    7.396     3.064E-20     18.491    
HMC    4.746     1.966E-20     11.866    
HMD    5.873     2.432E-20     14.681    
HFE    -5.631    -2.333E-20    -14.079   
HIS    3.849     1.594E-20     9.622     
HAF    3.849     1.594E-20     9.622     
HAS    6.979     2.891E-20     17.448    
X00    13.975    5.788E-20     34.937    
X01    -3.856    -1.597E-20    -9.640    
X02    12.872    5.332E-20     32.181    
X03    10.473    4.338E-20     26.182    
X04    13.682    5.667E-20     34.204    
X05    3.174     1.315E-20     7.936     
X06    0.769     3.187E-21     1.923     
X07    4.025     1.667E-20     10.062    
X08    5.970     2.473E-20     14.926    
X09    6.275     2.599E-20     15.687    
X0A    15.758    6.527E-20     39.396    
X0B    -1.075    -4.452E-21    -2.687    
X0C    2.252     9.327E-21     5.630     
X0D    5.890     2.440E-20     14.725    
X0E    16.648    6.896E-20     41.620    
X0F    7.885     3.266E-20     19.711    
X0G    2.141     8.866E-21     5.351     
X0H    0.705     2.919E-21     1.762     
X0I    10.344    4.284E-20     25.860    
X0J    2.851     1.181E-20     7.127     
X0K    29.787    1.234E-19     74.467    
X0L    27.957    1.158E-19     69.894    
X0M    2.292     9.495E-21     5.731     
X0N    4.724     1.957E-20     11.809    
X0O    0.038     1.557E-22     0.094     
X0P    8.938     3.702E-20     22.344    
X0Q    24.248    1.004E-19     60.620    
X0R    2.292     9.495E-21     5.731     
X0S    29.787    1.234E-19     74.467    
X0T    4.724     1.957E-20     11.809    
X0U    2.851     1.181E-20     7.127     
X0V    27.957    1.158E-19     69.894    
X0W    8.813     3.650E-20     22.034    
X0X    4.144     1.716E-20     10.360    
X0Y    0.207     8.560E-22     0.517     
X0Z    0.207     8.560E-22     0.517     
X10    11.759    4.871E-20     29.397    
X11    1.032     4.273E-21     2.579     
X12    -0.714    -2.956E-21    -1.784    
X13    5.738     2.376E-20     14.344    
X14    0.038     1.557E-22     0.094     
X15    22.780    9.435E-20     56.950    
X16    10.992    4.553E-20     27.480    
X17    15.420    6.387E-20     38.550    
X18    9.378     3.884E-20     23.445    
X19    3.654     1.513E-20     9.135     
X1A    0.175     7.240E-22     0.437     
X1B    16.264    6.736E-20     40.660    
X1C    0.010     4.149E-23     0.025     
X1D    10.236    4.240E-20     25.590    
X1E    12.405    5.138E-20     31.012    
X1F    11.304    4.682E-20     28.260    
X1G    0.857     3.550E-21     2.143     
X1H    1.412     5.848E-21     3.530     
X1I    6.786     2.811E-20     16.965    
X1J    6.784     2.810E-20     16.961    
X1K    7.371     3.053E-20     18.429    
X1L    17.321    7.174E-20     43.302    
X1M    8.538     3.537E-20     21.346    
X1N    2.729     1.130E-20     6.822     
X1O    5.621     2.328E-20     14.053    
X1P    17.899    7.414E-20     44.747    
X1Q    7.989     3.309E-20     19.973    
X1R    1.447     5.994E-21     3.618     
X1S    1.004     4.159E-21     2.511     
X1T    10.990    4.552E-20     27.476    
X1U    7.505     3.109E-20     18.763    
X1V    23.076    9.558E-20     57.689    
X1W    7.505     3.109E-20     18.763    
X1X    9.772     4.048E-20     24.430    
X1Y    3.245     1.344E-20     8.113     
X1Z    9.672     4.006E-20     24.180    
X20    9.005     3.730E-20     22.513    
X21    10.308    4.270E-20     25.771    
X22    6.802     2.817E-20     17.004    
X23    37.423    1.550E-19     93.558    
X24    2.591     1.073E-20     6.477     
X25    21.175    8.771E-20     52.938    
X26    16.102    6.669E-20     40.255    
X27    2.494     1.033E-20     6.236     
X28    6.410     2.655E-20     16.026    
X29    3.330     1.379E-20     8.324     
X2A    10.996    4.555E-20     27.491    
X2B    12.772    5.290E-20     31.931    
X2C    6.931     2.871E-20     17.327    
X2D    3.637     1.506E-20     9.091     
X2E    29.857    1.237E-19     74.643    
X2F    19.721    8.168E-20     49.303    
X2G    5.522     2.287E-20     13.804    
X2H    1.733     7.177E-21     4.332     
X2I    8.854     3.667E-20     22.134    
X2J    8.659     3.586E-20     21.646    
X2K    8.555     3.544E-20     21.388    
X2L    -1.021    -4.228E-21    -2.552    
X2M    3.323     1.376E-20     8.306     
X2N    10.850    4.494E-20     27.125    
X2O    7.975     3.303E-20     19.937    
X2P    3.257     1.349E-20     8.143     
X2Q    13.041    5.401E-20     32.602    
X2R    0.841     3.484E-21     2.103     
X2S    0.274     1.133E-21     0.684     
X2T    1.059     4.387E-21     2.648     
X2U    5.575     2.309E-20     13.937    
X2V    1.537     6.365E-21     3.842     
X2W    5.516     2.285E-20     13.791    
X2X    5.745     2.380E-20     14.363    
