#Name  kT        Joules        kJ/mol    
ALA    2.253     9.333E-21     5.633     
ARG    12.732    5.274E-20     31.830    
LYS    15.849    6.564E-20     39.621    
HID    12.893    5.340E-20     32.233    
HIE    12.901    5.344E-20     32.254    
ASP    14.477    5.996E-20     36.194    
GLU    12.262    5.079E-20     30.655    
SER    9.349     3.872E-20     23.372    
THR    7.981     3.306E-20     19.952    
ASN    12.323    5.104E-20     30.807    
GLN    10.808    4.477E-20     27.021    
CYS    22.452    9.299E-20     56.129    
GLY    11.606    4.807E-20     29.014    
PRO    10.847    4.493E-20     27.117    
VAL    4.742     1.964E-20     11.855    
ILE    5.098     2.111E-20     12.744    
LEU    5.036     2.086E-20     12.589    
MET    13.151    5.447E-20     32.877    
PHE    8.087     3.350E-20     20.218    
TYR    9.739     4.034E-20     24.349    
TRP    11.589    4.800E-20     28.972    
HIP    15.279    6.328E-20     38.197    
ETA    43.409    1.798E-19     108.523   
PHO    16.775    6.948E-20     41.938    
CHL    28.552    1.183E-19     71.379    
DGL    13.103    5.427E-20     32.756    
EST    9.942     4.118E-20     24.856    
CYM    22.559    9.344E-20     56.397    
GAN    11.078    4.589E-20     27.695    
HIS    13.552    5.613E-20     33.880    
X00    3.425     1.418E-20     8.562     
X01    16.054    6.649E-20     40.135    
X02    14.280    5.915E-20     35.700    
X03    10.533    4.363E-20     26.333    
X04    27.854    1.154E-19     69.636    
X05    11.335    4.695E-20     28.336    
X06    8.573     3.551E-20     21.432    
X07    11.309    4.684E-20     28.273    
X08    11.299    4.680E-20     28.248    
X09    2.737     1.134E-20     6.842     
X0A    2.682     1.111E-20     6.706     
X0B    7.488     3.102E-20     18.721    
X0C    14.440    5.981E-20     36.099    
X0D    6.326     2.620E-20     15.815    
X0E    10.092    4.180E-20     25.231    
X0F    6.432     2.664E-20     16.081    
X0G    10.302    4.267E-20     25.755    
X0H    8.451     3.501E-20     21.129    
X0I    2.588     1.072E-20     6.471     
X0J    13.591    5.629E-20     33.978    
X0K    18.973    7.858E-20     47.431    
X0L    15.417    6.386E-20     38.542    
X0M    23.653    9.797E-20     59.132    
X0N    8.770     3.632E-20     21.925    
X0O    11.510    4.767E-20     28.775    
X0P    3.925     1.626E-20     9.812     
X0Q    36.132    1.497E-19     90.330    
X0R    23.653    9.797E-20     59.132    
X0S    18.973    7.858E-20     47.431    
X0T    8.770     3.632E-20     21.925    
X0U    13.591    5.629E-20     33.978    
X0V    15.417    6.386E-20     38.542    
X0W    22.755    9.425E-20     56.888    
X0X    14.100    5.840E-20     35.249    
X0Y    12.324    5.105E-20     30.810    
X0Z    12.324    5.105E-20     30.810    
X10    12.991    5.381E-20     32.477    
X11    9.619     3.984E-20     24.048    
X12    12.110    5.016E-20     30.274    
X13    11.422    4.731E-20     28.555    
X14    11.510    4.767E-20     28.775    
X15    4.038     1.673E-20     10.096    
X16    4.743     1.964E-20     11.857    
X17    3.735     1.547E-20     9.337     
X18    5.020     2.079E-20     12.550    
X19    5.460     2.261E-20     13.649    
X1A    5.795     2.400E-20     14.489    
X1B    5.796     2.401E-20     14.490    
X1C    6.728     2.787E-20     16.821    
X1D    16.785    6.952E-20     41.963    
X1E    28.552    1.183E-19     71.380    
X1F    9.943     4.119E-20     24.859    
X1G    15.279    6.328E-20     38.197    
X1H    43.408    1.798E-19     108.520   
X1I    17.791    7.369E-20     44.478    
X1J    11.869    4.916E-20     29.673    
X1K    11.078    4.588E-20     27.694    
X1L    12.794    5.299E-20     31.986    
X1M    11.741    4.863E-20     29.354    
X1N    13.020    5.393E-20     32.551    
X1O    13.046    5.404E-20     32.615    
X1P    13.007    5.388E-20     32.519    
X1Q    6.898     2.857E-20     17.245    
X1R    11.261    4.664E-20     28.154    
X1S    8.355     3.461E-20     20.887    
X1T    88.613    3.670E-19     221.533   
X1U    10.336    4.281E-20     25.839    
X1V    21.537    8.920E-20     53.842    
X1W    18.914    7.834E-20     47.286    
X1X    11.554    4.786E-20     28.885    
X1Y    10.730    4.444E-20     26.826    
X1Z    10.050    4.163E-20     25.125    
X20    15.975    6.617E-20     39.938    
X21    11.604    4.806E-20     29.010    
X22    20.195    8.365E-20     50.489    
X23    11.379    4.713E-20     28.449    
X24    33.056    1.369E-19     82.640    
X25    18.080    7.488E-20     45.199    
X26    12.162    5.037E-20     30.405    
X27    8.195     3.394E-20     20.488    
X28    19.675    8.149E-20     49.188    
X29    4.518     1.871E-20     11.296    
X2A    14.424    5.974E-20     36.060    
X2B    11.405    4.724E-20     28.512    
X2C    10.046    4.161E-20     25.115    
X2D    14.264    5.908E-20     35.659    
X2E    11.988    4.965E-20     29.970    
X2F    11.050    4.577E-20     27.626    
X2G    15.237    6.311E-20     38.092    
X2H    10.797    4.472E-20     26.992    
X2I    11.997    4.969E-20     29.992    
X2J    22.126    9.164E-20     55.314    
X2K    11.365    4.707E-20     28.412    
X2L    12.411    5.140E-20     31.027    
X2M    13.453    5.572E-20     33.632    
X2N    18.140    7.514E-20     45.351    
X2O    11.416    4.728E-20     28.540    
X2P    14.750    6.109E-20     36.875    
X2Q    15.361    6.362E-20     38.402    
X2R    11.283    4.673E-20     28.208    
X2S    7.216     2.989E-20     18.039    
X2T    10.353    4.288E-20     25.882    
X2U    10.702    4.433E-20     26.755    
X2V    9.256     3.834E-20     23.140    
X2W    18.657    7.728E-20     46.643    
X2X    14.952    6.193E-20     37.381    
X2Y    14.946    6.190E-20     37.365    
X2Z    15.211    6.300E-20     38.026    
X30    13.331    5.522E-20     33.328    
X31    10.444    4.326E-20     26.110    
X32    17.310    7.170E-20     43.275    
X33    11.403    4.723E-20     28.507    
X34    6.894     2.855E-20     17.234    
X35    21.343    8.840E-20     53.356    
X36    9.685     4.011E-20     24.212    
X37    13.244    5.486E-20     33.111    
X38    11.291    4.677E-20     28.227    
X39    14.843    6.148E-20     37.107    
X3A    12.880    5.335E-20     32.200    
X3B    10.688    4.427E-20     26.719    
X3C    12.758    5.284E-20     31.895    
X3D    6.803     2.818E-20     17.006    
X3E    16.471    6.822E-20     41.176    
X3F    13.396    5.549E-20     33.491    
X3G    10.721    4.441E-20     26.803    
X3H    14.144    5.858E-20     35.360    
X3I    10.188    4.220E-20     25.469    
X3J    12.645    5.238E-20     31.613    
X3K    9.755     4.041E-20     24.388    
X3L    10.281    4.258E-20     25.702    
X3M    10.078    4.174E-20     25.195    
X3N    12.789    5.297E-20     31.974    
X3O    11.847    4.907E-20     29.616    
X3P    12.171    5.041E-20     30.428    
X3Q    16.653    6.898E-20     41.634    
X3R    6.905     2.860E-20     17.262    
X3S    7.382     3.058E-20     18.455    
X3T    8.539     3.537E-20     21.347    
X3U    7.998     3.313E-20     19.995    
X3V    8.193     3.393E-20     20.481    
X3W    6.557     2.716E-20     16.392    
X3X    16.273    6.740E-20     40.681    
X3Y    12.010    4.975E-20     30.025    
X3Z    16.457    6.816E-20     41.141    
X40    9.834     4.073E-20     24.585    
X41    16.315    6.758E-20     40.787    
X42    14.324    5.933E-20     35.810    
X43    14.941    6.188E-20     37.352    
X44    15.340    6.354E-20     38.349    
X45    18.574    7.693E-20     46.435    
X46    9.207     3.814E-20     23.018    
X47    18.337    7.595E-20     45.842    
X48    12.053    4.992E-20     30.132    
X49    6.572     2.722E-20     16.430    
X4A    15.090    6.250E-20     37.725    
X4B    9.223     3.820E-20     23.056    
X4C    14.283    5.916E-20     35.708    
X4D    15.914    6.592E-20     39.786    
X4E    30.761    1.274E-19     76.903    
X4F    32.674    1.353E-19     81.684    
X4G    11.810    4.892E-20     29.526    
X4H    16.903    7.001E-20     42.258    
X4I    8.158     3.379E-20     20.394    
X4J    8.898     3.686E-20     22.245    
X4K    12.615    5.225E-20     31.538    
X4L    15.749    6.523E-20     39.372    
X4M    12.041    4.987E-20     30.101    
X4N    24.159    1.001E-19     60.397    
X4O    12.822    5.311E-20     32.054    
X4P    5.303     2.197E-20     13.258    
X4Q    16.379    6.784E-20     40.949    
X4R    19.657    8.142E-20     49.143    
X4S    17.328    7.177E-20     43.320    
X4T    15.741    6.520E-20     39.353    
X4U    17.596    7.288E-20     43.989    
X4V    15.278    6.328E-20     38.194    
X4W    14.488    6.001E-20     36.221    
X4X    15.453    6.400E-20     38.631    
X4Y    16.158    6.693E-20     40.395    
X4Z    16.919    7.008E-20     42.298    
X50    13.397    5.549E-20     33.493    
X51    24.958    1.034E-19     62.396    
X52    26.962    1.117E-19     67.404    
X53    22.562    9.345E-20     56.405    
