#Predicted Hamaker constants for ZnO10m10BOND
#Estimated self-vacuum-self Hamaker: 45.39084812567006#Nominal refractive index: 1.9217418412969016
#Name  kT        Joules        kJ/mol    
ALA    4.183     1.732E-20     10.457    
ARG    -6.202    -2.569E-20    -15.506   
LYS    4.688     1.942E-20     11.721    
HID    5.730     2.373E-20     14.324    
HIE    5.801     2.403E-20     14.501    
ASP    14.112    5.845E-20     35.281    
GLU    13.364    5.535E-20     33.410    
SER    14.268    5.910E-20     35.669    
THR    7.164     2.967E-20     17.911    
ASN    12.249    5.073E-20     30.621    
GLN    -0.493    -2.042E-21    -1.233    
CYS    23.974    9.930E-20     59.935    
GLY    18.076    7.487E-20     45.190    
PRO    5.255     2.177E-20     13.138    
VAL    2.827     1.171E-20     7.067     
ILE    -5.069    -2.099E-20    -12.672   
LEU    2.634     1.091E-20     6.586     
MET    2.477     1.026E-20     6.192     
PHE    0.799     3.311E-21     1.998     
TYR    -1.959    -8.113E-21    -4.897    
TRP    -3.215    -1.332E-20    -8.038    
HIP    2.124     8.798E-21     5.310     
ETA    40.833    1.691E-19     102.082   
PHO    -0.935    -3.874E-21    -2.338    
CHL    36.583    1.515E-19     91.459    
DGL    7.816     3.237E-20     19.540    
EST    7.230     2.995E-20     18.076    
CYM    13.707    5.677E-20     34.267    
GAN    4.833     2.002E-20     12.082    
MAN    14.321    5.932E-20     35.802    
FUC    11.588    4.800E-20     28.970    
BGL    18.513    7.668E-20     46.282    
NGL    3.496     1.448E-20     8.739     
NGA    7.501     3.107E-20     18.752    
NC4    36.577    1.515E-19     91.443    
MAS    7.224     2.992E-20     18.060    
PRA    4.833     2.002E-20     12.082    
DMP    -1.592    -6.595E-21    -3.980    
MMM    40.821    1.691E-19     102.054   
BTE    4.874     2.019E-20     12.186    
PAS    11.818    4.895E-20     29.545    
PGL    11.713    4.851E-20     29.282    
HMA    9.572     3.965E-20     23.930    
HMB    9.121     3.778E-20     22.802    
HMC    5.906     2.446E-20     14.765    
HMD    7.272     3.012E-20     18.180    
HFE    -6.662    -2.760E-20    -16.656   
HIS    4.817     1.995E-20     12.043    
HAF    4.817     1.995E-20     12.043    
HAS    8.615     3.568E-20     21.537    
X00    17.114    7.089E-20     42.785    
X01    -4.515    -1.870E-20    -11.287   
X02    15.774    6.533E-20     39.434    
X03    12.857    5.325E-20     32.142    
X04    16.758    6.941E-20     41.894    
X05    4.000     1.657E-20     9.999     
X06    1.085     4.495E-21     2.713     
X07    5.031     2.084E-20     12.577    
X08    7.391     3.061E-20     18.476    
X09    7.760     3.214E-20     19.400    
X0A    19.285    7.988E-20     48.211    
X0B    -1.148    -4.756E-21    -2.871    
X0C    2.882     1.194E-20     7.204     
X0D    7.293     3.021E-20     18.233    
X0E    20.368    8.436E-20     50.919    
X0F    9.714     4.023E-20     24.284    
X0G    2.747     1.138E-20     6.866     
X0H    1.007     4.171E-21     2.517     
X0I    12.700    5.260E-20     31.751    
X0J    3.607     1.494E-20     9.018     
X0K    36.410    1.508E-19     91.024    
X0L    34.170    1.415E-19     85.426    
X0M    2.931     1.214E-20     7.327     
X0N    5.878     2.435E-20     14.696    
X0O    0.199     8.235E-22     0.497     
X0P    10.992    4.553E-20     27.480    
X0Q    29.636    1.227E-19     74.089    
X0R    2.931     1.214E-20     7.327     
X0S    36.410    1.508E-19     91.024    
X0T    5.878     2.435E-20     14.696    
X0U    3.607     1.494E-20     9.018     
X0V    34.170    1.415E-19     85.426    
X0W    10.841    4.490E-20     27.104    
X0X    5.175     2.144E-20     12.939    
X0Y    0.404     1.672E-21     1.009     
X0Z    0.404     1.672E-21     1.009     
X10    14.420    5.973E-20     36.050    
X11    1.403     5.811E-21     3.507     
X12    -0.711    -2.945E-21    -1.777    
X13    7.108     2.944E-20     17.770    
X14    0.199     8.235E-22     0.497     
X15    27.843    1.153E-19     69.608    
X16    13.488    5.587E-20     33.720    
X17    18.873    7.817E-20     47.182    
X18    11.527    4.774E-20     28.818    
X19    4.581     1.897E-20     11.452    
X1A    0.365     1.512E-21     0.912     
X1B    19.900    8.242E-20     49.750    
X1C    0.165     6.852E-22     0.414     
X1D    12.569    5.206E-20     31.423    
X1E    15.205    6.298E-20     38.013    
X1F    13.867    5.744E-20     34.667    
