#Predicted Hamaker constants for hydroxyapatite-010-ph5
#Estimated self-vacuum-self Hamaker: 24.827886826239638#Nominal refractive index: 1.6276672324455699
#Name  kT        Joules        kJ/mol    
ALA    1.901     7.873E-21     4.752     
ARG    -3.666    -1.518E-20    -9.164    
LYS    2.171     8.992E-21     5.428     
HID    2.727     1.130E-20     6.818     
HIE    2.765     1.145E-20     6.913     
ASP    7.190     2.978E-20     17.976    
GLU    6.793     2.814E-20     16.982    
SER    7.273     3.012E-20     18.181    
THR    3.493     1.447E-20     8.732     
ASN    6.200     2.568E-20     15.500    
GLN    -0.601    -2.490E-21    -1.503    
CYS    12.406    5.138E-20     31.015    
GLY    9.291     3.848E-20     23.228    
PRO    2.474     1.025E-20     6.184     
VAL    1.176     4.870E-21     2.940     
ILE    -3.056    -1.266E-20    -7.641    
LEU    1.073     4.444E-21     2.682     
MET    0.989     4.096E-21     2.472     
PHE    0.091     3.769E-22     0.227     
TYR    -1.387    -5.745E-21    -3.468    
TRP    -2.061    -8.537E-21    -5.153    
HIP    0.800     3.314E-21     2.000     
ETA    21.218    8.788E-20     53.045    
PHO    -0.838    -3.472E-21    -2.096    
CHL    19.011    7.874E-20     47.527    
DGL    3.840     1.591E-20     9.601     
EST    3.528     1.461E-20     8.820     
CYM    6.975     2.889E-20     17.437    
GAN    2.248     9.312E-21     5.620     
MAN    7.301     3.024E-20     18.252    
FUC    5.849     2.423E-20     14.622    
BGL    9.522     3.944E-20     23.806    
NGL    1.534     6.352E-21     3.834     
NGA    3.672     1.521E-20     9.180     
NC4    19.008    7.873E-20     47.519    
MAS    3.524     1.460E-20     8.811     
PRA    2.248     9.312E-21     5.620     
DMP    -1.190    -4.931E-21    -2.976    
MMM    21.212    8.786E-20     53.030    
BTE    2.270     9.404E-21     5.676     
PAS    5.971     2.473E-20     14.928    
PGL    5.915     2.450E-20     14.788    
HMA    4.776     1.978E-20     11.940    
HMB    4.536     1.879E-20     11.339    
HMC    2.821     1.169E-20     7.053     
HMD    3.550     1.470E-20     8.875     
HFE    -3.913    -1.621E-20    -9.782    
PBB    0.000     0.000E+00     0.000     
NXX    0.000     0.000E+00     0.000     
HIS    2.240     9.278E-21     5.600     
HAF    2.240     9.278E-21     5.600     
HAS    4.266     1.767E-20     10.665    
X00    8.782     3.637E-20     21.955    
X01    -2.759    -1.143E-20    -6.897    
X02    8.072     3.343E-20     20.179    
X03    6.523     2.702E-20     16.308    
X04    8.593     3.559E-20     21.483    
X05    1.803     7.468E-21     4.508     
X06    0.244     1.011E-21     0.610     
X07    2.354     9.750E-21     5.885     
X08    3.613     1.497E-20     9.034     
X09    3.810     1.578E-20     9.526     
X0A    9.931     4.113E-20     24.827    
X0B    -0.953    -3.945E-21    -2.381    
X0C    1.205     4.992E-21     3.013     
X0D    3.561     1.475E-20     8.904     
X0E    10.503    4.350E-20     26.258    
X0F    4.851     2.009E-20     12.128    
X0G    1.133     4.693E-21     2.833     
X0H    0.202     8.372E-22     0.505     
X0I    6.440     2.668E-20     16.101    
X0J    1.593     6.599E-21     3.983     
X0K    18.920    7.837E-20     47.301    
X0L    17.753    7.353E-20     44.383    
X0M    1.232     5.101E-21     3.079     
X0N    2.807     1.162E-20     7.016     
X0O    -0.231    -9.552E-22    -0.577    
X0P    5.532     2.291E-20     13.830    
X0Q    15.381    6.371E-20     38.453    
X0R    1.232     5.101E-21     3.079     
X0S    18.920    7.837E-20     47.301    
X0T    2.807     1.162E-20     7.016     
X0U    1.593     6.599E-21     3.983     
X0V    17.753    7.353E-20     44.383    
X0W    5.452     2.258E-20     13.629    
X0X    2.431     1.007E-20     6.078     
X0Y    -0.121    -5.009E-22    -0.302    
X0Z    -0.121    -5.009E-22    -0.302    
X10    7.353     3.046E-20     18.384    
X11    0.414     1.715E-21     1.035     
X12    -0.718    -2.974E-21    -1.795    
X13    3.463     1.434E-20     8.657     
X14    -0.231    -9.552E-22    -0.577    
X15    14.441    5.981E-20     36.102    
X16    6.859     2.841E-20     17.147    
X17    9.713     4.023E-20     24.283    
X18    5.816     2.409E-20     14.541    
X19    2.114     8.755E-21     5.284     
X1A    -0.142    -5.866E-22    -0.354    
X1B    10.256    4.248E-20     25.640    
X1C    -0.249    -1.029E-21    -0.621    
X1D    6.371     2.639E-20     15.926    
X1E    7.770     3.218E-20     19.425    
X1F    7.060     2.924E-20     17.650    
X1G    0.301     1.247E-21     0.753     
X1H    0.661     2.737E-21     1.652     
X1I    4.141     1.715E-20     10.352    
X1J    4.140     1.715E-20     10.350    
X1K    4.520     1.872E-20     11.299    
X1L    10.936    4.530E-20     27.340    
X1M    5.274     2.184E-20     13.185    
X1N    1.514     6.272E-21     3.786     
X1O    3.387     1.403E-20     8.468     
X1P    11.308    4.684E-20     28.269    
X1Q    4.919     2.037E-20     12.297    
X1R    0.684     2.831E-21     1.709     
X1S    0.396     1.642E-21     0.991     
X1T    6.857     2.840E-20     17.144    
X1U    4.606     1.908E-20     11.515    
X1V    14.630    6.060E-20     36.576    
X1W    4.606     1.908E-20     11.515    
X1X    6.071     2.515E-20     15.178    
X1Y    1.849     7.658E-21     4.622     
X1Z    6.006     2.488E-20     15.016    
X20    5.576     2.309E-20     13.939    
X21    6.417     2.658E-20     16.043    
X22    4.151     1.719E-20     10.378    
X23    23.774    9.847E-20     59.434    
X24    1.425     5.902E-21     3.562     
X25    13.412    5.555E-20     33.530    
X26    10.152    4.205E-20     25.380    
X27    1.362     5.643E-21     3.406     
X28    3.898     1.615E-20     9.745     
X29    1.904     7.885E-21     4.759     
X2A    6.861     2.842E-20     17.153    
X2B    8.007     3.316E-20     20.017    
X2C    4.235     1.754E-20     10.587    
X2D    2.102     8.708E-21     5.256     
X2E    18.965    7.855E-20     47.413    
X2F    12.479    5.169E-20     31.197    
X2G    3.323     1.376E-20     8.308     
X2H    0.869     3.599E-21     2.172     
X2I    5.478     2.269E-20     13.694    
X2J    5.352     2.217E-20     13.379    
X2K    5.285     2.189E-20     13.212    
X2L    -0.917    -3.800E-21    -2.293    
X2M    1.899     7.866E-21     4.748     
X2N    6.767     2.803E-20     16.918    
X2O    4.910     2.034E-20     12.274    
X2P    1.857     7.690E-21     4.642     
X2Q    8.180     3.388E-20     20.450    
X2R    0.291     1.204E-21     0.727     
X2S    -0.078    -3.210E-22    -0.194    
X2T    0.432     1.790E-21     1.080     
X2U    3.357     1.391E-20     8.393     
X2V    0.742     3.072E-21     1.854     
X2W    3.320     1.375E-20     8.299     
X2X    3.468     1.436E-20     8.669     
X2Y    2.499     1.035E-20     6.248     
X2Z    7.850     3.252E-20     19.626    
X30    5.619     2.328E-20     14.049    
X31    1.911     7.916E-21     4.778     
X32    2.996     1.241E-20     7.491     
X33    5.966     2.471E-20     14.914    
X34    6.865     2.843E-20     17.162    
X35    1.039     4.304E-21     2.598     
X36    2.579     1.068E-20     6.448     
X37    6.110     2.531E-20     15.275    
X38    8.324     3.448E-20     20.811    
X39    2.414     9.998E-21     6.034     
X3A    4.820     1.996E-20     12.050    
X3B    8.519     3.528E-20     21.297    
X3C    1.840     7.623E-21     4.601     
X3D    5.171     2.142E-20     12.929    
X3E    6.370     2.639E-20     15.926    
X3F    3.352     1.389E-20     8.381     
X3G    7.458     3.089E-20     18.644    
X3H    2.393     9.914E-21     5.984     
X3I    6.127     2.538E-20     15.319    
X3J    1.214     5.029E-21     3.035     
X3K    3.299     1.366E-20     8.248     
X3L    0.784     3.248E-21     1.960     
X3M    5.586     2.314E-20     13.964    
X3N    1.612     6.676E-21     4.030     
X3O    2.050     8.493E-21     5.126     
X3P    1.921     7.958E-21     4.803     
X3Q    5.349     2.216E-20     13.374    
X3R    2.319     9.605E-21     5.797     
X3S    9.587     3.971E-20     23.968    
X3T    1.570     6.502E-21     3.924     
X3U    4.630     1.918E-20     11.574    
X3V    9.068     3.756E-20     22.670    
X3W    1.961     8.121E-21     4.902     
X3X    3.346     1.386E-20     8.364     
X3Y    1.530     6.339E-21     3.826     
X3Z    6.759     2.800E-20     16.897    
X40    3.749     1.553E-20     9.372     
X41    4.678     1.938E-20     11.696    
X42    11.431    4.735E-20     28.578    
X43    5.226     2.164E-20     13.064    
X44    8.517     3.528E-20     21.292    
X45    3.315     1.373E-20     8.287     
X46    6.224     2.578E-20     15.560    
X47    0.919     3.806E-21     2.297     
X48    6.348     2.629E-20     15.871    
X49    0.006     2.635E-23     0.016     
X4A    1.071     4.436E-21     2.677     
X4B    3.505     1.452E-20     8.762     
X4C    0.435     1.800E-21     1.086     
X4D    2.595     1.075E-20     6.488     
X4E    3.137     1.299E-20     7.843     
X4F    2.976     1.233E-20     7.441     
X4G    9.911     4.105E-20     24.779    
X4H    8.341     3.455E-20     20.852    
X4I    0.184     7.635E-22     0.461     
X4J    7.560     3.131E-20     18.900    
X4K    1.228     5.085E-21     3.070     
X4L    9.921     4.109E-20     24.802    
X4M    2.176     9.014E-21     5.441     
X4N    1.861     7.707E-21     4.652     
X4O    4.648     1.925E-20     11.620    
X4P    5.871     2.432E-20     14.677    
X4Q    9.505     3.937E-20     23.763    
X4R    -0.020    -8.358E-23    -0.050    
X4S    7.176     2.972E-20     17.940    
X4T    5.237     2.169E-20     13.092    
X4U    6.672     2.763E-20     16.680    
X4V    2.951     1.222E-20     7.378     
X4W    -0.745    -3.085E-21    -1.862    
X4X    7.414     3.071E-20     18.535    
X4Y    3.305     1.369E-20     8.262     
X4Z    4.050     1.677E-20     10.124    
X50    -0.478    -1.981E-21    -1.195    
X51    1.371     5.677E-21     3.427     
X52    2.224     9.211E-21     5.560     
X53    4.689     1.942E-20     11.723    
X54    -3.985    -1.651E-20    -9.963    
X55    5.642     2.337E-20     14.105    
X56    6.284     2.603E-20     15.710    
X57    -0.147    -6.084E-22    -0.367    
X58    2.028     8.398E-21     5.069     
X59    3.514     1.455E-20     8.785     
X5A    4.883     2.023E-20     12.208    
X5B    11.773    4.876E-20     29.431    
X5C    -0.022    -9.204E-23    -0.056    
X5D    -0.881    -3.649E-21    -2.203    
X5E    0.312     1.291E-21     0.779     
X5F    0.431     1.784E-21     1.077     
X5G    -3.424    -1.418E-20    -8.561    
X5H    -0.350    -1.450E-21    -0.875    
X5I    -1.850    -7.664E-21    -4.626    
X5J    2.120     8.780E-21     5.299     
X5K    0.266     1.101E-21     0.665     
X5L    3.161     1.309E-20     7.902     
X5M    1.817     7.527E-21     4.543     
X5N    -4.319    -1.789E-20    -10.796   
X5O    -0.511    -2.117E-21    -1.278    
X5P    2.127     8.811E-21     5.318     
X5Q    -1.624    -6.727E-21    -4.060    
X5R    -4.115    -1.704E-20    -10.287   
X5S    0.099     4.111E-22     0.248     
X5T    0.452     1.872E-21     1.130     
X5U    -3.181    -1.318E-20    -7.953    
X5V    0.848     3.512E-21     2.120     
X5W    -2.701    -1.119E-20    -6.752    
X5X    -1.296    -5.366E-21    -3.239    
X5Y    0.261     1.081E-21     0.652     
X5Z    2.436     1.009E-20     6.090     
X60    -2.098    -8.688E-21    -5.244    
X61    -1.621    -6.715E-21    -4.053    
X62    -1.594    -6.601E-21    -3.984    
X63    1.122     4.649E-21     2.806     
X64    -2.351    -9.736E-21    -5.877    
X65    -0.664    -2.750E-21    -1.660    
X66    -0.282    -1.166E-21    -0.704    
X67    2.771     1.148E-20     6.927     
X68    1.374     5.690E-21     3.434     
