#Predicted Hamaker constants for TricalciumSilicate-Wet-001
#Estimated self-vacuum-self Hamaker: 30.637730932185683#Nominal refractive index: 1.7148937011342933
#Name  kT        Joules        kJ/mol    
X0D    4.726     1.957E-20     11.814    
X0E    13.571    5.621E-20     33.927    
X0F    6.367     2.637E-20     15.918    
X0G    1.637     6.780E-21     4.092     
X0H    0.454     1.879E-21     1.134     
X0I    8.391     3.475E-20     20.977    
X0J    2.222     9.204E-21     5.555     
X0K    24.334    1.008E-19     60.835    
X0L    22.838    9.460E-20     57.096    
X0M    1.762     7.299E-21     4.405     
X0N    3.765     1.559E-20     9.413     
X0O    -0.096    -3.995E-22    -0.241    
X0P    7.234     2.996E-20     18.084    
X0Q    19.803    8.202E-20     49.507    
X0R    1.762     7.299E-21     4.405     
X0S    24.334    1.008E-19     60.835    
X0T    3.765     1.559E-20     9.413     
X0U    2.222     9.204E-21     5.555     
X0V    22.838    9.460E-20     57.096    
X0W    7.132     2.954E-20     17.829    
X0X    3.288     1.362E-20     8.219     
X0Y    0.043     1.779E-22     0.107     
X0Z    0.043     1.779E-22     0.107     
X10    9.554     3.957E-20     23.886    
X11    0.723     2.995E-21     1.807     
X12    -0.716    -2.965E-21    -1.790    
X13    4.600     1.905E-20     11.500    
X14    -0.096    -3.995E-22    -0.241    
X15    18.600    7.704E-20     46.500    
X16    8.924     3.696E-20     22.309    
X17    12.563    5.203E-20     31.407    
X18    7.596     3.146E-20     18.990    
X19    2.884     1.194E-20     7.210     
X1A    0.017     6.902E-23     0.042     
X1B    13.255    5.490E-20     33.139    
X1C    -0.119    -4.936E-22    -0.298    
X1D    8.302     3.439E-20     20.755    
X1E    10.085    4.177E-20     25.213    
X1F    9.180     3.802E-20     22.950    
X1G    0.579     2.399E-21     1.448     
X1H    1.036     4.293E-21     2.591     
X1I    5.463     2.263E-20     13.658    
X1J    5.462     2.262E-20     13.654    
X1K    5.945     2.462E-20     14.863    
X1L    14.123    5.850E-20     35.307    
X1M    6.905     2.860E-20     17.263    
X1N    2.122     8.788E-21     5.304     
X1O    4.504     1.866E-20     11.260    
X1P    14.597    6.046E-20     36.494    
X1Q    6.453     2.673E-20     16.133    
X1R    1.065     4.413E-21     2.664     
X1S    0.700     2.901E-21     1.751     
X1T    8.922     3.696E-20     22.305    
X1U    6.055     2.508E-20     15.138    
X1V    18.842    7.804E-20     47.106    
X1W    6.055     2.508E-20     15.138    
X1X    7.920     3.281E-20     19.801    
X1Y    2.547     1.055E-20     6.368     
X1Z    7.838     3.246E-20     19.595    
X20    7.290     3.019E-20     18.224    
X21    8.361     3.463E-20     20.904    
X22    5.476     2.268E-20     13.690    
X23    30.564    1.266E-19     76.411    
X24    2.008     8.316E-21     5.020     
X25    17.285    7.159E-20     43.212    
X26    13.122    5.435E-20     32.806    
X27    1.928     7.987E-21     4.821     
X28    5.154     2.135E-20     12.885    
X29    2.617     1.084E-20     6.542     
X2A    8.927     3.698E-20     22.318    
X2B    10.387    4.302E-20     25.968    
X2C    5.582     2.312E-20     13.956    
X2D    2.870     1.189E-20     7.174     
X2E    24.391    1.010E-19     60.978    
X2F    16.093    6.665E-20     40.231    
X2G    4.422     1.832E-20     11.056    
X2H    1.301     5.388E-21     3.252     
X2I    7.165     2.968E-20     17.912    
X2J    7.004     2.901E-20     17.511    
X2K    6.919     2.866E-20     17.298    
X2L    -0.969    -4.014E-21    -2.423    
X2M    2.611     1.081E-20     6.527     
X2N    8.807     3.648E-20     22.017    
X2O    6.442     2.668E-20     16.104    
X2P    2.557     1.059E-20     6.392     
X2Q    10.608    4.394E-20     26.520    
X2R    0.566     2.345E-21     1.415     
X2S    0.098     4.065E-22     0.245     
X2T    0.746     3.089E-21     1.864     
X2U    4.466     1.850E-20     11.165    
X2V    1.139     4.719E-21     2.848     
X2W    4.418     1.830E-20     11.045    
X2X    4.606     1.908E-20     11.516    
X2Y    3.374     1.398E-20     8.435     
X2Z    10.188    4.220E-20     25.469    
X30    7.345     3.042E-20     18.363    
X31    2.626     1.088E-20     6.566     
X32    4.007     1.660E-20     10.017    
X33    7.786     3.225E-20     19.466    
X34    8.932     3.699E-20     22.329    
X35    1.518     6.286E-21     3.794     
X36    3.476     1.440E-20     8.690     
X37    7.970     3.301E-20     19.925    
X38    10.792    4.470E-20     26.979    
X39    3.266     1.353E-20     8.164     
X3A    6.327     2.621E-20     15.818    
X3B    11.039    4.572E-20     27.599    
X3C    2.536     1.051E-20     6.341     
X3D    6.775     2.806E-20     16.937    
X3E    8.302     3.439E-20     20.754    
X3F    4.460     1.847E-20     11.149    
X3G    9.687     4.012E-20     24.218    
X3H    3.240     1.342E-20     8.099     
X3I    7.992     3.310E-20     19.981    
X3J    1.740     7.207E-21     4.350     
X3K    4.392     1.819E-20     10.980    
X3L    1.193     4.943E-21     2.983     
X3M    7.302     3.025E-20     18.255    
X3N    2.246     9.302E-21     5.614     
X3O    2.803     1.161E-20     7.009     
X3P    2.639     1.093E-20     6.598     
X3Q    7.001     2.900E-20     17.504    
X3R    3.145     1.303E-20     7.862     
X3S    12.402    5.137E-20     31.006    
X3T    2.192     9.079E-21     5.480     
X3U    6.085     2.520E-20     15.213    
X3V    11.740    4.862E-20     29.349    
X3W    2.689     1.114E-20     6.723     
X3X    4.451     1.844E-20     11.127    
X3Y    2.142     8.873E-21     5.356     
X3Z    8.797     3.644E-20     21.992    
X40    4.964     2.056E-20     12.410    
X41    6.147     2.546E-20     15.367    
X42    14.755    6.112E-20     36.888    
X43    6.844     2.835E-20     17.110    
X44    11.037    4.572E-20     27.593    
X45    4.412     1.827E-20     11.030    
X46    8.115     3.361E-20     20.288    
X47    1.365     5.652E-21     3.412     
X48    8.274     3.427E-20     20.684    
X49    0.205     8.480E-22     0.512     
X4A    1.558     6.453E-21     3.895     
X4B    4.654     1.928E-20     11.634    
X4C    0.749     3.102E-21     1.872     
X4D    3.496     1.448E-20     8.741     
X4E    4.186     1.734E-20     10.464    
X4F    3.981     1.649E-20     9.952     
X4G    12.816    5.308E-20     32.039    
X4H    10.813    4.479E-20     27.032    
X4I    0.431     1.785E-21     1.077     
X4J    9.818     4.066E-20     24.544    
X4K    1.757     7.279E-21     4.393     
X4L    12.827    5.313E-20     32.068    
X4M    2.964     1.227E-20     7.409     
X4N    2.562     1.061E-20     6.405     
X4O    6.108     2.530E-20     15.271    
X4P    7.665     3.175E-20     19.163    
X4Q    12.298    5.094E-20     30.744    
X4R    0.171     7.083E-22     0.427     
X4S    9.328     3.864E-20     23.321    
X4T    6.858     2.841E-20     17.146    
X4U    8.686     3.598E-20     21.715    
X4V    3.949     1.636E-20     9.873     
X4W    -0.750    -3.105E-21    -1.874    
X4X    9.631     3.989E-20     24.078    
X4Y    4.399     1.822E-20     10.997    
X4Z    5.347     2.215E-20     13.367    
X50    -0.411    -1.702E-21    -1.028    
X51    1.939     8.031E-21     4.847     
X52    3.024     1.253E-20     7.560     
X53    6.161     2.552E-20     15.402    
X54    -4.865    -2.015E-20    -12.163   
X55    7.374     3.054E-20     18.435    
X56    8.192     3.393E-20     20.480    
X57    0.010     4.134E-23     0.025     
X58    2.774     1.149E-20     6.936     
X59    4.665     1.932E-20     11.663    
X5A    6.408     2.654E-20     16.020    
X5B    15.191    6.292E-20     37.977    
X5C    0.168     6.975E-22     0.421     
X5D    -0.923    -3.823E-21    -2.307    
X5E    0.593     2.455E-21     1.482     
X5F    0.744     3.081E-21     1.860     
X5G    -4.153    -1.720E-20    -10.383   
X5H    -0.248    -1.028E-21    -0.620    
X5I    -2.154    -8.923E-21    -5.386    
X5J    2.892     1.198E-20     7.229     
X5K    0.535     2.214E-21     1.336     
X5L    4.216     1.746E-20     10.539    
X5M    2.507     1.038E-20     6.267     
X5N    -5.288    -2.190E-20    -13.220   
X5O    -0.453    -1.876E-21    -1.132    
X5P    2.901     1.202E-20     7.253     
X5Q    -1.867    -7.732E-21    -4.667    
X5R    -5.029    -2.083E-20    -12.574   
X5S    0.323     1.337E-21     0.807     
X5T    0.771     3.194E-21     1.928     
X5U    -3.844    -1.592E-20    -9.610    
X5V    1.275     5.279E-21     3.186     
X5W    -3.234    -1.340E-20    -8.086    
X5X    -1.449    -6.004E-21    -3.624    
X5Y    0.528     2.188E-21     1.321     
X5Z    3.294     1.364E-20     8.235     
X60    -2.468    -1.022E-20    -6.171    
X61    -1.863    -7.718E-21    -4.658    
X62    -1.828    -7.573E-21    -4.571    
X63    1.623     6.723E-21     4.058     
X64    -2.790    -1.155E-20    -6.974    
X65    -0.647    -2.680E-21    -1.618    
X66    -0.161    -6.674E-22    -0.403    
X67    3.720     1.541E-20     9.300     
X68    1.943     8.047E-21     4.857     
X69    22.623    9.370E-20     56.558    
X6A    0.102     4.226E-22     0.255     
X6B    3.479     1.441E-20     8.698     
X6C    5.356     2.218E-20     13.390    
X6D    1.736     7.191E-21     4.341     
X6E    -1.800    -7.455E-21    -4.500    
X6F    0.935     3.871E-21     2.337     
X6G    -5.392    -2.233E-20    -13.480   
X6H    2.613     1.082E-20     6.533     
X6I    8.085     3.349E-20     20.212    
X6J    16.000    6.627E-20     39.999    
X6K    -0.567    -2.350E-21    -1.419    
X6L    -3.686    -1.527E-20    -9.215    
X6M    1.561     6.464E-21     3.901     
X6N    1.454     6.020E-21     3.634     
X6O    0.312     1.293E-21     0.781     
X6P    9.451     3.915E-20     23.628    
X6Q    4.638     1.921E-20     11.595    
X6R    -2.422    -1.003E-20    -6.055    
X6S    -1.566    -6.485E-21    -3.914    
X6T    1.691     7.006E-21     4.228     
X6U    -4.459    -1.847E-20    -11.148   
X6V    9.346     3.871E-20     23.366    
X6W    3.664     1.518E-20     9.160     
X6X    3.712     1.538E-20     9.281     
X6Y    8.840     3.661E-20     22.100    
X6Z    2.957     1.225E-20     7.392     
X70    1.214     5.027E-21     3.034     
X71    7.793     3.228E-20     19.483    
X72    7.722     3.198E-20     19.305    
X73    0.131     5.439E-22     0.328     
X74    -0.881    -3.649E-21    -2.203    
X75    -2.595    -1.075E-20    -6.488    
X76    -2.197    -9.102E-21    -5.494    
X77    -2.957    -1.225E-20    -7.391    
X78    0.477     1.974E-21     1.192     
X79    -1.739    -7.202E-21    -4.347    
X7A    -3.053    -1.264E-20    -7.632    
X7B    -4.329    -1.793E-20    -10.821   
X7C    20.425    8.460E-20     51.062    
X7D    4.463     1.848E-20     11.156    
X7E    13.928    5.769E-20     34.819    
X7F    7.241     2.999E-20     18.103    
X7G    23.485    9.727E-20     58.713    
X7H    13.116    5.433E-20     32.790    
X7I    13.318    5.516E-20     33.295    
X7J    11.467    4.750E-20     28.667    
X7K    9.891     4.097E-20     24.727    
X7L    10.749    4.452E-20     26.873    
X7M    6.205     2.570E-20     15.513    
X7N    22.761    9.428E-20     56.904    
X7O    8.970     3.715E-20     22.424    
X7P    15.586    6.456E-20     38.965    
X7Q    14.499    6.005E-20     36.248    
X7R    7.650     3.169E-20     19.126    
X7S    21.947    9.091E-20     54.869    
X7T    11.563    4.789E-20     28.908    
X7U    20.211    8.371E-20     50.529    
X7V    26.794    1.110E-19     66.985    
X7W    8.244     3.415E-20     20.611    
X7X    0.560     2.320E-21     1.400     
X7Y    11.352    4.702E-20     28.380    
X7Z    6.182     2.560E-20     15.454    
X80    1.604     6.644E-21     4.010     
X81    16.201    6.710E-20     40.503    
X82    4.537     1.879E-20     11.343    
X83    18.110    7.501E-20     45.274    
X84    10.268    4.253E-20     25.670    
X85    2.893     1.198E-20     7.232     
X86    1.274     5.276E-21     3.185     
X87    12.771    5.290E-20     31.929    
X88    1.120     4.639E-21     2.800     
X89    2.747     1.138E-20     6.867     
X8A    26.234    1.087E-19     65.585    
X8B    9.608     3.979E-20     24.019    
X8C    25.930    1.074E-19     64.824    
X8D    17.094    7.080E-20     42.735    
X8E    7.465     3.092E-20     18.662    
X8F    3.735     1.547E-20     9.336     
X8G    9.635     3.991E-20     24.087    
X8H    10.993    4.553E-20     27.482    
X8I    19.118    7.919E-20     47.796    
X8J    -2.433    -1.008E-20    -6.082    
X8K    1.083     4.485E-21     2.707     
X8L    8.721     3.612E-20     21.803    
X8M    0.642     2.660E-21     1.605     
X8N    15.450    6.399E-20     38.624    
X8O    13.045    5.403E-20     32.613    
