#Name  kT        Joules        kJ/mol    
ALA    4.286     1.775E-20     10.714    
ARG    24.215    1.003E-19     60.537    
LYS    30.142    1.248E-19     75.355    
HID    24.521    1.016E-19     61.303    
HIE    24.537    1.016E-19     61.342    
ASP    27.534    1.140E-19     68.835    
GLU    23.321    9.659E-20     58.303    
SER    17.780    7.365E-20     44.451    
THR    15.178    6.287E-20     37.945    
ASN    23.437    9.707E-20     58.592    
GLN    20.556    8.514E-20     51.390    
CYS    42.700    1.769E-19     106.750   
GLY    22.072    9.142E-20     55.180    
PRO    20.629    8.544E-20     51.573    
VAL    9.019     3.736E-20     22.548    
ILE    9.695     4.016E-20     24.237    
LEU    9.577     3.967E-20     23.944    
MET    25.011    1.036E-19     62.528    
PHE    15.381    6.371E-20     38.453    
TYR    18.523    7.672E-20     46.308    
TRP    22.040    9.129E-20     55.100    
HIP    29.058    1.204E-19     72.645    
ETA    82.559    3.420E-19     206.397   
PHO    31.904    1.321E-19     79.760    
CHL    54.301    2.249E-19     135.754   
DGL    24.919    1.032E-19     62.298    
EST    18.909    7.832E-20     47.273    
CYM    42.904    1.777E-19     107.260   
GAN    21.069    8.727E-20     52.673    
HIS    25.774    1.068E-19     64.436    
X00    6.513     2.698E-20     16.283    
X01    30.532    1.265E-19     76.331    
X02    27.159    1.125E-19     67.896    
X03    20.033    8.297E-20     50.082    
X04    52.976    2.194E-19     132.439   
X05    21.557    8.929E-20     53.892    
X06    16.304    6.753E-20     40.760    
X07    21.509    8.909E-20     53.772    
X08    21.490    8.901E-20     53.725    
X09    5.205     2.156E-20     13.012    
X0A    5.102     2.113E-20     12.754    
X0B    14.242    5.899E-20     35.605    
X0C    27.462    1.137E-19     68.655    
X0D    12.031    4.983E-20     30.078    
X0E    19.195    7.950E-20     47.986    
X0F    12.234    5.067E-20     30.584    
X0G    19.593    8.115E-20     48.982    
X0H    16.073    6.658E-20     40.184    
X0I    4.922     2.039E-20     12.306    
X0J    25.848    1.071E-19     64.621    
X0K    36.083    1.495E-19     90.208    
X0L    29.321    1.214E-19     73.303    
X0M    44.985    1.863E-19     112.462   
X0N    16.679    6.908E-20     41.698    
X0O    21.891    9.067E-20     54.727    
X0P    7.464     3.092E-20     18.661    
X0Q    68.719    2.846E-19     171.797   
X0R    44.985    1.863E-19     112.462   
X0S    36.083    1.495E-19     90.208    
X0T    16.679    6.908E-20     41.698    
X0U    25.848    1.071E-19     64.621    
X0V    29.321    1.214E-19     73.303    
X0W    43.278    1.793E-19     108.195   
X0X    26.816    1.111E-19     67.040    
X0Y    23.439    9.708E-20     58.597    
X0Z    23.439    9.708E-20     58.597    
X10    24.707    1.023E-19     61.768    
X11    18.294    7.577E-20     45.736    
X12    23.031    9.539E-20     57.577    
X13    21.723    8.998E-20     54.308    
X14    21.891    9.067E-20     54.727    
X15    7.681     3.181E-20     19.201    
X16    9.020     3.736E-20     22.550    
X17    7.103     2.942E-20     17.757    
X18    9.547     3.954E-20     23.868    
X19    10.383    4.301E-20     25.958    
X1A    11.022    4.565E-20     27.556    
X1B    11.023    4.566E-20     27.557    
X1C    12.796    5.300E-20     31.991    
X1D    31.923    1.322E-19     79.808    
X1E    54.302    2.249E-19     135.755   
X1F    18.911    7.833E-20     47.278    
X1G    29.058    1.204E-19     72.645    
X1H    82.556    3.419E-19     206.391   
X1I    33.836    1.401E-19     84.591    
X1J    22.574    9.350E-20     56.434    
X1K    21.068    8.726E-20     52.671    
X1L    24.333    1.008E-19     60.833    
X1M    22.331    9.249E-20     55.827    
X1N    24.763    1.026E-19     61.908    
X1O    24.812    1.028E-19     62.030    
X1P    24.739    1.025E-19     61.846    
X1Q    13.119    5.434E-20     32.797    
X1R    21.418    8.871E-20     53.545    
X1S    15.890    6.582E-20     39.725    
X1T    168.531   6.980E-19     421.327   
X1U    19.657    8.142E-20     49.142    
X1V    40.960    1.697E-19     102.400   
X1W    35.973    1.490E-19     89.932    
X1X    21.975    9.102E-20     54.936    
X1Y    20.408    8.453E-20     51.020    
X1Z    19.114    7.917E-20     47.784    
X20    30.382    1.258E-19     75.956    
X21    22.070    9.141E-20     55.174    
X22    38.409    1.591E-19     96.023    
X23    21.642    8.964E-20     54.105    
X24    62.868    2.604E-19     157.170   
X25    34.385    1.424E-19     85.962    
X26    23.130    9.581E-20     57.826    
X27    15.586    6.456E-20     38.965    
X28    37.420    1.550E-19     93.550    
X29    8.593     3.559E-20     21.483    
X2A    27.433    1.136E-19     68.582    
X2B    21.690    8.984E-20     54.226    
X2C    19.106    7.914E-20     47.765    
X2D    27.128    1.124E-19     67.820    
X2E    22.799    9.443E-20     56.999    
