#Predicted Hamaker constants for graphene
#Estimated self-vacuum-self Hamaker: 44.39768483034842#Nominal refractive index: 1.9082604197622468
#Name  kT        Joules        kJ/mol    
X3M    10.858    4.497E-20     27.144    
X3N    3.555     1.473E-20     8.889     
X3O    4.360     1.806E-20     10.900    
X3P    4.123     1.708E-20     10.307    
X3Q    10.423    4.317E-20     26.057    
X3R    4.852     2.010E-20     12.131    
X3S    18.248    7.558E-20     45.619    
X3T    3.478     1.441E-20     8.695     
X3U    9.098     3.768E-20     22.745    
X3V    17.286    7.160E-20     43.215    
X3W    4.195     1.738E-20     10.488    
X3X    6.737     2.791E-20     16.843    
X3Y    3.406     1.411E-20     8.516     
X3Z    13.020    5.393E-20     32.551    
X40    7.478     3.097E-20     18.695    
X41    9.187     3.805E-20     22.968    
X42    21.667    8.974E-20     54.166    
X43    10.195    4.223E-20     25.487    
X44    16.267    6.738E-20     40.668    
X45    6.681     2.767E-20     16.702    
X46    12.034    4.985E-20     30.086    
X47    2.285     9.466E-21     5.713     
X48    12.263    5.079E-20     30.659    
X49    0.614     2.544E-21     1.536     
X4A    2.564     1.062E-20     6.410     
X4B    7.030     2.912E-20     17.575    
X4C    1.398     5.791E-21     3.495     
X4D    5.359     2.220E-20     13.398    
X4E    6.354     2.632E-20     15.886    
X4F    6.059     2.510E-20     15.147    
X4G    18.848    7.807E-20     47.120    
X4H    15.942    6.603E-20     39.854    
X4I    0.940     3.894E-21     2.350     
X4J    14.499    6.005E-20     36.248    
X4K    2.851     1.181E-20     7.129     
X4L    18.865    7.814E-20     47.162    
X4M    4.591     1.901E-20     11.477    
X4N    4.012     1.662E-20     10.029    
X4O    9.131     3.782E-20     22.829    
X4P    11.383    4.715E-20     28.458    
X4Q    18.096    7.495E-20     45.239    
X4R    0.566     2.343E-21     1.414     
X4S    13.790    5.712E-20     34.476    
X4T    10.216    4.231E-20     25.539    
X4U    12.860    5.327E-20     32.150    
X4V    6.013     2.490E-20     15.032    
X4W    -0.760    -3.148E-21    -1.900    
X4X    14.229    5.894E-20     35.573    
X4Y    6.662     2.759E-20     16.655    
X4Z    8.031     3.327E-20     20.078    
X50    -0.272    -1.128E-21    -0.681    
X51    3.113     1.289E-20     7.783     
X52    4.678     1.938E-20     11.695    
X53    9.207     3.814E-20     23.018    
X54    -6.678    -2.766E-20    -16.694   
X55    10.962    4.540E-20     27.405    
X56    12.145    5.030E-20     30.363    
X57    0.334     1.383E-21     0.835     
X58    4.318     1.788E-20     10.795    
X59    7.047     2.919E-20     17.617    
X5A    9.565     3.962E-20     23.911    
X5B    22.300    9.237E-20     55.750    
X5C    0.562     2.328E-21     1.405     
X5D    -1.009    -4.181E-21    -2.523    
X5E    1.173     4.859E-21     2.933     
X5F    1.391     5.762E-21     3.478     
X5G    -5.655    -2.342E-20    -14.137   
X5H    -0.038    -1.568E-22    -0.095    
X5I    -2.781    -1.152E-20    -6.953    
X5J    4.487     1.858E-20     11.217    
X5K    1.089     4.512E-21     2.723     
X5L    6.398     2.650E-20     15.994    
X5M    3.932     1.629E-20     9.830     
X5N    -7.285    -3.017E-20    -18.213   
X5O    -0.333    -1.378E-21    -0.832    
X5P    4.501     1.864E-20     11.252    
X5Q    -2.368    -9.806E-21    -5.919    
X5R    -6.914    -2.864E-20    -17.284   
X5S    0.784     3.248E-21     1.961     
X5T    1.430     5.924E-21     3.576     
X5U    -5.211    -2.158E-20    -13.027   
X5V    2.155     8.928E-21     5.389     
X5W    -4.334    -1.795E-20    -10.836   
X5X    -1.767    -7.319E-21    -4.418    
X5Y    1.080     4.475E-21     2.701     
X5Z    5.067     2.099E-20     12.668    
X60    -3.233    -1.339E-20    -8.082    
X61    -2.362    -9.785E-21    -5.906    
X62    -2.312    -9.577E-21    -5.781    
X63    2.658     1.101E-20     6.645     
X64    -3.695    -1.530E-20    -9.237    
X65    -0.612    -2.536E-21    -1.531    
X66    0.087     3.620E-22     0.219     
X67    5.682     2.353E-20     14.205    
X68    3.119     1.292E-20     7.797     
X69    33.147    1.373E-19     82.869    
X6A    0.466     1.932E-21     1.166     
X6B    5.335     2.210E-20     13.337    
X6C    8.045     3.332E-20     20.112    
X6D    2.821     1.168E-20     7.052     
X6E    -2.271    -9.407E-21    -5.678    
X6F    1.666     6.899E-21     4.164     
X6G    -7.434    -3.079E-20    -18.586   
X6H    4.085     1.692E-20     10.213    
X6I    11.990    4.966E-20     29.975    
X6J    23.477    9.724E-20     58.693    
X6K    -0.498    -2.061E-21    -1.244    
X6L    -4.983    -2.064E-20    -12.458   
X6M    2.568     1.064E-20     6.419     
X6N    2.413     9.996E-21     6.034     
X6O    0.769     3.186E-21     1.923     
X6P    13.968    5.786E-20     34.921    
X6Q    7.008     2.902E-20     17.519    
X6R    -3.166    -1.311E-20    -7.915    
X6S    -1.934    -8.013E-21    -4.836    
X6T    2.756     1.142E-20     6.891     
X6U    -6.095    -2.524E-20    -15.237   
X6V    13.816    5.723E-20     34.541    
X6W    5.601     2.320E-20     14.004    
X6X    5.671     2.349E-20     14.178    
X6Y    13.083    5.419E-20     32.708    
X6Z    4.581     1.897E-20     11.453    
X70    2.068     8.564E-21     5.169     
X71    11.568    4.791E-20     28.920    
X72    11.465    4.749E-20     28.662    
X73    0.509     2.106E-21     1.271     
X74    -0.949    -3.931E-21    -2.373    
X75    -3.415    -1.415E-20    -8.538    
X76    -2.843    -1.178E-20    -7.108    
X77    -3.935    -1.630E-20    -9.837    
X78    1.006     4.167E-21     2.515     
X79    -2.183    -9.043E-21    -5.458    
X7A    -4.073    -1.687E-20    -10.183   
X7B    -5.907    -2.447E-20    -14.767   
X7C    29.931    1.240E-19     74.828    
X7D    6.754     2.798E-20     16.885    
X7E    20.463    8.476E-20     51.159    
X7F    10.770    4.461E-20     26.924    
X7G    34.410    1.425E-19     86.025    
X7H    19.284    7.987E-20     48.210    
X7I    19.578    8.109E-20     48.944    
X7J    16.890    6.996E-20     42.226    
X7K    14.606    6.050E-20     36.514    
X7L    15.850    6.565E-20     39.624    
X7M    9.272     3.840E-20     23.179    
X7N    33.350    1.381E-19     83.375    
X7O    13.271    5.497E-20     33.177    
X7P    22.875    9.475E-20     57.188    
X7Q    21.294    8.820E-20     53.235    
X7R    11.361    4.706E-20     28.403    
X7S    32.158    1.332E-19     80.395    
X7T    17.030    7.054E-20     42.575    
X7U    29.620    1.227E-19     74.049    
X7V    39.269    1.626E-19     98.172    
X7W    12.221    5.062E-20     30.553    
X7X    1.126     4.665E-21     2.816     
X7Y    16.724    6.927E-20     41.809    
X7Z    9.238     3.826E-20     23.094    
X80    2.630     1.089E-20     6.576     
X81    23.771    9.846E-20     59.427    
X82    6.862     2.842E-20     17.155    
X83    26.551    1.100E-19     66.378    
X84    15.152    6.276E-20     37.880    
X85    4.489     1.859E-20     11.222    
X86    2.155     8.924E-21     5.386     
X87    18.784    7.780E-20     46.959    
X88    1.933     8.006E-21     4.832     
X89    4.278     1.772E-20     10.695    
X8A    38.445    1.592E-19     96.113    
X8B    14.195    5.879E-20     35.487    
X8C    37.998    1.574E-19     94.995    
X8D    25.071    1.038E-19     62.677    
X8E    11.093    4.595E-20     27.732    
X8F    5.703     2.362E-20     14.258    
X8G    14.235    5.896E-20     35.586    
X8H    16.203    6.711E-20     40.507    
X8I    28.023    1.161E-19     70.058    
X8J    -3.182    -1.318E-20    -7.955    
X8K    1.879     7.784E-21     4.698     
X8L    12.911    5.348E-20     32.278    
X8M    1.244     5.154E-21     3.111     
X8N    22.676    9.392E-20     56.691    
X8O    19.181    7.945E-20     47.954    
X8P    29.128    1.206E-19     72.821    
X8Q    33.351    1.381E-19     83.377    
X8R    35.796    1.483E-19     89.490    
