#Predicted Hamaker constants for CNT15-NH2-14
#Estimated self-vacuum-self Hamaker: 20.915622308729958#Nominal refractive index: 1.5658778813506562
#Name  kT        Joules        kJ/mol    
X1R    0.403     1.670E-21     1.008     
X1S    0.173     7.168E-22     0.433     
X1T    5.344     2.213E-20     13.360    
X1U    3.543     1.468E-20     8.858     
X1V    11.552    4.785E-20     28.880    
X1W    3.543     1.468E-20     8.858     
X1X    4.715     1.953E-20     11.788    
X1Y    1.336     5.535E-21     3.341     
X1Z    4.663     1.932E-20     11.658    
X20    4.319     1.789E-20     10.797    
X21    4.992     2.068E-20     12.480    
X22    3.179     1.317E-20     7.948     
X23    18.831    7.800E-20     47.077    
X24    0.997     4.128E-21     2.492     
X25    10.580    4.382E-20     26.450    
X26    7.977     3.304E-20     19.943    
X27    0.947     3.921E-21     2.367     
X28    2.977     1.233E-20     7.442     
X29    1.380     5.716E-21     3.450     
X2A    5.347     2.215E-20     13.368    
X2B    6.263     2.594E-20     15.658    
X2C    3.246     1.345E-20     8.115     
X2D    1.539     6.376E-21     3.848     
X2E    15.006    6.216E-20     37.516    
X2F    9.835     4.074E-20     24.588    
X2G    2.516     1.042E-20     6.291     
X2H    0.551     2.284E-21     1.379     
X2I    4.240     1.756E-20     10.601    
X2J    4.140     1.715E-20     10.349    
X2K    4.086     1.693E-20     10.216    
X2L    -0.879    -3.642E-21    -2.198    
X2M    1.376     5.701E-21     3.441     
X2N    5.272     2.184E-20     13.179    
X2O    3.786     1.568E-20     9.465     
X2P    1.343     5.561E-21     3.356     
X2Q    6.401     2.651E-20     16.004    
X2R    0.088     3.661E-22     0.221     
X2S    -0.207    -8.555E-22    -0.516    
X2T    0.202     8.352E-22     0.504     
X2U    2.544     1.054E-20     6.360     
X2V    0.450     1.862E-21     1.124     
X2W    2.514     1.041E-20     6.284     
X2X    2.632     1.090E-20     6.581     
X2Y    1.857     7.691E-21     4.642     
X2Z    6.138     2.542E-20     15.345    
X30    4.354     1.803E-20     10.885    
X31    1.386     5.742E-21     3.466     
X32    2.255     9.340E-21     5.637     
X33    4.631     1.918E-20     11.577    
X34    5.350     2.216E-20     13.375    
X35    0.688     2.849E-21     1.720     
X36    1.921     7.957E-21     4.803     
X37    4.746     1.966E-20     11.866    
X38    6.517     2.699E-20     16.292    
X39    1.789     7.408E-21     4.471     
X3A    3.714     1.538E-20     9.286     
X3B    6.672     2.764E-20     16.680    
X3C    1.330     5.507E-21     3.324     
X3D    3.996     1.655E-20     9.989     
X3E    4.955     2.052E-20     12.386    
X3F    2.540     1.052E-20     6.350     
X3G    5.824     2.412E-20     14.560    
X3H    1.772     7.341E-21     4.431     
X3I    4.760     1.972E-20     11.901    
X3J    0.828     3.430E-21     2.070     
X3K    2.497     1.034E-20     6.243     
X3L    0.484     2.003E-21     1.209     
X3M    4.327     1.792E-20     10.817    
X3N    1.146     4.749E-21     2.866     
X3O    1.498     6.203E-21     3.744     
X3P    1.394     5.775E-21     3.486     
X3Q    4.138     1.714E-20     10.345    
X3R    1.713     7.093E-21     4.281     
X3S    7.526     3.117E-20     18.815    
X3T    1.113     4.609E-21     2.782     
X3U    3.562     1.475E-20     8.905     
X3V    7.111     2.945E-20     17.777    
X3W    1.426     5.906E-21     3.565     
X3X    2.535     1.050E-20     6.336     
X3Y    1.081     4.479E-21     2.703     
X3Z    5.265     2.181E-20     13.163    
X40    2.857     1.183E-20     7.143     
X41    3.601     1.491E-20     9.002     
X42    8.999     3.727E-20     22.497    
X43    4.039     1.673E-20     10.097    
X44    6.671     2.763E-20     16.677    
X45    2.510     1.040E-20     6.275     
X46    4.838     2.004E-20     12.094    
X47    0.592     2.450E-21     1.479     
X48    4.937     2.045E-20     12.342    
X49    -0.139    -5.772E-22    -0.348    
X4A    0.713     2.954E-21     1.783     
X4B    2.662     1.103E-20     6.655     
X4C    0.204     8.434E-22     0.509     
X4D    1.934     8.010E-21     4.834     
X4E    2.368     9.806E-21     5.919     
X4F    2.239     9.273E-21     5.597     
X4G    7.785     3.225E-20     19.463    
X4H    6.530     2.705E-20     16.325    
X4I    0.003     1.330E-23     0.008     
X4J    5.906     2.446E-20     14.765    
X4K    0.839     3.475E-21     2.097     
X4L    7.792     3.228E-20     19.481    
X4M    1.598     6.621E-21     3.996     
X4N    1.346     5.574E-21     3.364     
X4O    3.577     1.481E-20     8.942     
X4P    4.555     1.887E-20     11.387    
X4Q    7.461     3.090E-20     18.651    
X4R    -0.161    -6.652E-22    -0.402    
X4S    5.599     2.319E-20     13.997    
X4T    4.048     1.677E-20     10.120    
X4U    5.196     2.152E-20     12.989    
X4V    2.219     9.190E-21     5.547     
X4W    -0.741    -3.069E-21    -1.853    
X4X    5.789     2.398E-20     14.473    
X4Y    2.502     1.036E-20     6.254     
X4Z    3.098     1.283E-20     7.745     
X50    -0.528    -2.185E-21    -1.319    
X51    0.953     3.949E-21     2.383     
X52    1.637     6.779E-21     4.091     
X53    3.610     1.495E-20     9.024     
X54    -3.338    -1.383E-20    -8.346    
X55    4.372     1.811E-20     10.930    
X56    4.886     2.024E-20     12.214    
X57    -0.262    -1.086E-21    -0.655    
X58    1.479     6.128E-21     3.698     
X59    2.669     1.106E-20     6.673     
X5A    3.765     1.559E-20     9.412     
X5B    9.271     3.840E-20     23.178    
X5C    -0.162    -6.720E-22    -0.406    
X5D    -0.850    -3.522E-21    -2.126    
X5E    0.105     4.358E-22     0.263     
X5F    0.200     8.304E-22     0.501     
X5G    -2.889    -1.196E-20    -7.222    
X5H    -0.425    -1.760E-21    -1.062    
X5I    -1.627    -6.739E-21    -4.068    
X5J    1.553     6.433E-21     3.883     
X5K    0.069     2.838E-22     0.171     
X5L    2.386     9.884E-21     5.966     
X5M    1.311     5.430E-21     3.277     
X5N    -3.605    -1.493E-20    -9.014    
X5O    -0.554    -2.294E-21    -1.385    
X5P    1.559     6.458E-21     3.898     
X5Q    -1.446    -5.988E-21    -3.614    
X5R    -3.442    -1.426E-20    -8.605    
X5S    -0.065    -2.690E-22    -0.162    
X5T    0.218     9.015E-22     0.544     
X5U    -2.694    -1.116E-20    -6.734    
X5V    0.535     2.215E-21     1.337     
X5W    -2.309    -9.562E-21    -5.772    
X5X    -1.182    -4.897E-21    -2.956    
X5Y    0.065     2.675E-22     0.161     
X5Z    1.806     7.482E-21     4.516     
X60    -1.825    -7.560E-21    -4.563    
X61    -1.443    -5.978E-21    -3.608    
X62    -1.421    -5.887E-21    -3.553    
X63    0.754     3.125E-21     1.886     
X64    -2.028    -8.400E-21    -5.070    
X65    -0.676    -2.801E-21    -1.691    
X66    -0.370    -1.532E-21    -0.925    
X67    2.074     8.592E-21     5.186     
X68    0.956     3.959E-21     2.390     
X69    13.907    5.760E-20     34.768    
X6A    -0.204    -8.453E-22    -0.510    
X6B    1.923     7.966E-21     4.808     
X6C    3.104     1.286E-20     7.760     
X6D    0.826     3.420E-21     2.064     
X6E    -1.403    -5.813E-21    -3.508    
X6F    0.321     1.328E-21     0.802     
X6G    -3.671    -1.521E-20    -9.178    
X6H    1.378     5.707E-21     3.445     
X6I    4.818     1.996E-20     12.046    
X6J    9.777     4.050E-20     24.443    
X6K    -0.626    -2.593E-21    -1.565    
X6L    -2.594    -1.074E-20    -6.484    
X6M    0.715     2.961E-21     1.787     
X6N    0.648     2.682E-21     1.619     
X6O    -0.072    -2.964E-22    -0.179    
X6P    5.676     2.351E-20     14.190    
X6Q    2.652     1.099E-20     6.631     
X6R    -1.796    -7.439E-21    -4.490    
X6S    -1.256    -5.201E-21    -3.139    
X6T    0.797     3.303E-21     1.993     
X6U    -3.082    -1.277E-20    -7.705    
X6V    5.610     2.324E-20     14.025    
X6W    2.039     8.447E-21     5.098     
X6X    2.070     8.573E-21     5.174     
X6Y    5.292     2.192E-20     13.231    
X6Z    1.594     6.603E-21     3.986     
X70    0.496     2.056E-21     1.241     
X71    4.635     1.920E-20     11.588    
X72    4.590     1.901E-20     11.476    
X73    -0.186    -7.688E-22    -0.464    
X74    -0.824    -3.412E-21    -2.060    
X75    -1.905    -7.891E-21    -4.763    
X76    -1.654    -6.852E-21    -4.136    
X77    -2.133    -8.836E-21    -5.333    
X78    0.032     1.328E-22     0.080     
X79    -1.365    -5.653E-21    -3.412    
X7A    -2.194    -9.088E-21    -5.485    
X7B    -2.999    -1.242E-20    -7.499    
X7C    12.539    5.193E-20     31.346    
X7D    2.542     1.053E-20     6.354     
X7E    8.481     3.513E-20     21.203    
X7F    4.289     1.776E-20     10.722    
X7G    14.443    5.982E-20     36.108    
X7H    7.973     3.302E-20     19.933    
X7I    8.100     3.355E-20     20.249    
X7J    6.940     2.875E-20     17.350    
X7K    5.952     2.465E-20     14.880    
X7L    6.490     2.688E-20     16.226    
X7M    3.638     1.507E-20     9.094     
X7N    13.993    5.796E-20     34.983    
X7O    5.374     2.226E-20     13.435    
X7P    9.519     3.943E-20     23.796    
X7Q    8.839     3.661E-20     22.097    
X7R    4.546     1.883E-20     11.364    
X7S    13.487    5.586E-20     33.717    
X7T    7.000     2.900E-20     17.501    
X7U    12.406    5.138E-20     31.014    
X7V    16.498    6.833E-20     41.244    
X7W    4.919     2.037E-20     12.297    
X7X    0.085     3.506E-22     0.212     
X7Y    6.868     2.845E-20     17.170    
X7Z    3.623     1.501E-20     9.057     
X80    0.742     3.075E-21     1.856     
X81    9.903     4.102E-20     24.757    
X82    2.589     1.072E-20     6.472     
X83    11.095    4.595E-20     27.737    
X84    6.188     2.563E-20     15.471    
X85    1.554     6.437E-21     3.885     
X86    0.534     2.213E-21     1.336     
X87    7.757     3.213E-20     19.393    
X88    0.438     1.812E-21     1.094     
X89    1.462     6.056E-21     3.655     
X8A    16.150    6.689E-20     40.376    
X8B    5.774     2.392E-20     14.435    
X8C    15.961    6.611E-20     39.903    
X8D    10.461    4.333E-20     26.152    
X8E    4.429     1.834E-20     11.072    
X8F    2.084     8.631E-21     5.209     
X8G    5.791     2.399E-20     14.478    
X8H    6.643     2.751E-20     16.607    
X8I    11.724    4.856E-20     29.310    
X8J    -1.803    -7.467E-21    -4.507    
X8K    0.414     1.715E-21     1.035     
X8L    5.218     2.161E-20     13.045    
X8M    0.136     5.647E-22     0.341     
X8N    9.433     3.907E-20     23.583    
X8O    7.929     3.284E-20     19.822    
X8P    12.196    5.052E-20     30.490    
X8Q    13.994    5.796E-20     34.984    
X8R    15.031    6.226E-20     37.576    
