#Name  kT        Joules        kJ/mol    
ALA    0.424     1.758E-21     1.061     
ARG    2.398     9.931E-21     5.994     
LYS    2.985     1.236E-20     7.462     
HID    2.428     1.006E-20     6.070     
HIE    2.430     1.006E-20     6.074     
ASP    2.726     1.129E-20     6.816     
GLU    2.309     9.565E-21     5.773     
SER    1.761     7.292E-21     4.402     
THR    1.503     6.225E-21     3.757     
ASN    2.321     9.612E-21     5.802     
GLN    2.035     8.431E-21     5.089     
CYS    4.228     1.751E-20     10.571    
GLY    2.186     9.053E-21     5.464     
PRO    2.043     8.461E-21     5.107     
VAL    0.893     3.699E-21     2.233     
ILE    0.960     3.976E-21     2.400     
LEU    0.948     3.928E-21     2.371     
MET    2.477     1.026E-20     6.192     
PHE    1.523     6.308E-21     3.808     
TYR    1.834     7.597E-21     4.585     
TRP    2.182     9.040E-21     5.456     
HIP    2.877     1.192E-20     7.193     
ETA    8.175     3.386E-20     20.438    
PHO    3.159     1.309E-20     7.898     
CHL    5.377     2.227E-20     13.442    
DGL    2.468     1.022E-20     6.169     
EST    1.872     7.755E-21     4.681     
CYM    4.248     1.760E-20     10.621    
GAN    2.086     8.641E-21     5.216     
HIS    2.552     1.057E-20     6.381     
X00    0.645     2.671E-21     1.612     
X01    3.023     1.252E-20     7.558     
X02    2.689     1.114E-20     6.723     
X03    1.984     8.216E-21     4.959     
X04    5.246     2.173E-20     13.114    
X05    2.135     8.841E-21     5.336     
X06    1.614     6.687E-21     4.036     
X07    2.130     8.822E-21     5.325     
X08    2.128     8.814E-21     5.320     
X09    0.515     2.135E-21     1.288     
X0A    0.505     2.092E-21     1.263     
X0B    1.410     5.841E-21     3.526     
X0C    2.719     1.126E-20     6.798     
X0D    1.191     4.934E-21     2.978     
X0E    1.901     7.872E-21     4.752     
X0F    1.211     5.018E-21     3.028     
X0G    1.940     8.036E-21     4.850     
X0H    1.592     6.592E-21     3.979     
X0I    0.487     2.019E-21     1.219     
X0J    2.560     1.060E-20     6.399     
X0K    3.573     1.480E-20     8.933     
X0L    2.903     1.203E-20     7.259     
X0M    4.454     1.845E-20     11.136    
X0N    1.652     6.841E-21     4.129     
X0O    2.168     8.978E-21     5.419     
X0P    0.739     3.061E-21     1.848     
X0Q    6.805     2.818E-20     17.012    
X0R    4.454     1.845E-20     11.136    
X0S    3.573     1.480E-20     8.933     
X0T    1.652     6.841E-21     4.129     
X0U    2.560     1.060E-20     6.399     
X0V    2.903     1.203E-20     7.259     
X0W    4.285     1.775E-20     10.714    
X0X    2.655     1.100E-20     6.638     
X0Y    2.321     9.613E-21     5.802     
X0Z    2.321     9.613E-21     5.802     
X10    2.447     1.013E-20     6.116     
X11    1.812     7.503E-21     4.529     
X12    2.281     9.446E-21     5.701     
X13    2.151     8.910E-21     5.378     
X14    2.168     8.978E-21     5.419     
X15    0.761     3.150E-21     1.901     
X16    0.893     3.699E-21     2.233     
X17    0.703     2.913E-21     1.758     
X18    0.945     3.916E-21     2.363     
X19    1.028     4.259E-21     2.570     
X1A    1.091     4.521E-21     2.729     
X1B    1.092     4.521E-21     2.729     
X1C    1.267     5.248E-21     3.168     
X1D    3.161     1.309E-20     7.903     
X1E    5.377     2.227E-20     13.443    
X1F    1.873     7.756E-21     4.682     
X1G    2.877     1.192E-20     7.193     
X1H    8.175     3.386E-20     20.437    
X1I    3.351     1.388E-20     8.376     
X1J    2.235     9.258E-21     5.588     
X1K    2.086     8.641E-21     5.216     
X1L    2.409     9.980E-21     6.024     
X1M    2.211     9.159E-21     5.528     
X1N    2.452     1.016E-20     6.130     
X1O    2.457     1.018E-20     6.142     
X1P    2.450     1.015E-20     6.124     
X1Q    1.299     5.381E-21     3.248     
X1R    2.121     8.784E-21     5.302     
X1S    1.573     6.517E-21     3.934     
X1T    16.688    6.912E-20     41.720    
X1U    1.946     8.062E-21     4.866     
X1V    4.056     1.680E-20     10.140    
X1W    3.562     1.475E-20     8.905     
X1X    2.176     9.013E-21     5.440     
X1Y    2.021     8.370E-21     5.052     
X1Z    1.893     7.839E-21     4.732     
X20    3.009     1.246E-20     7.521     
X21    2.185     9.052E-21     5.463     
X22    3.803     1.575E-20     9.508     
X23    2.143     8.876E-21     5.358     
X24    6.225     2.578E-20     15.563    
X25    3.405     1.410E-20     8.512     
X26    2.290     9.487E-21     5.726     
X27    1.543     6.393E-21     3.858     
X28    3.705     1.535E-20     9.263     
X29    0.851     3.524E-21     2.127     
X2A    2.716     1.125E-20     6.791     
X2B    2.148     8.896E-21     5.370     
X2C    1.892     7.836E-21     4.730     
X2D    2.686     1.113E-20     6.716     
X2E    2.258     9.351E-21     5.644     
X2F    2.081     8.620E-21     5.203     
X2G    2.869     1.189E-20     7.174     
X2H    2.033     8.422E-21     5.083     
X2I    2.259     9.358E-21     5.648     
X2J    4.167     1.726E-20     10.417    
X2K    2.140     8.865E-21     5.351     
X2L    2.337     9.681E-21     5.843     
X2M    2.533     1.049E-20     6.334     
X2N    3.416     1.415E-20     8.541     
X2O    2.150     8.905E-21     5.375     
X2P    2.778     1.151E-20     6.944     
X2Q    2.893     1.198E-20     7.232     
X2R    2.125     8.801E-21     5.312     
X2S    1.359     5.628E-21     3.397     
X2T    1.950     8.075E-21     4.874     
X2U    2.015     8.348E-21     5.039     
X2V    1.743     7.220E-21     4.358     
X2W    3.514     1.455E-20     8.784     
X2X    2.816     1.166E-20     7.040     
X2Y    2.815     1.166E-20     7.037     
X2Z    2.865     1.186E-20     7.161     
X30    2.511     1.040E-20     6.276     
X31    1.967     8.147E-21     4.917     
X32    3.260     1.350E-20     8.150     
X33    2.147     8.895E-21     5.369     
X34    1.298     5.377E-21     3.246     
X35    4.019     1.665E-20     10.048    
X36    1.824     7.555E-21     4.560     
X37    2.494     1.033E-20     6.236     
X38    2.126     8.807E-21     5.316     
X39    2.795     1.158E-20     6.988     
X3A    2.426     1.005E-20     6.064     
X3B    2.013     8.337E-21     5.032     
X3C    2.403     9.952E-21     6.007     
X3D    1.281     5.306E-21     3.203     
X3E    3.102     1.285E-20     7.755     
X3F    2.523     1.045E-20     6.307     
X3G    2.019     8.363E-21     5.048     
X3H    2.664     1.103E-20     6.659     
X3I    1.919     7.947E-21     4.796     
X3J    2.381     9.864E-21     5.954     
X3K    1.837     7.609E-21     4.593     
X3L    1.936     8.020E-21     4.840     
X3M    1.898     7.861E-21     4.745     
X3N    2.409     9.976E-21     6.021     
X3O    2.231     9.241E-21     5.578     
X3P    2.292     9.494E-21     5.730     
X3Q    3.136     1.299E-20     7.841     
X3R    1.300     5.386E-21     3.251     
X3S    1.390     5.758E-21     3.476     
X3T    1.608     6.661E-21     4.020     
X3U    1.506     6.239E-21     3.766     
X3V    1.543     6.390E-21     3.857     
X3W    1.235     5.115E-21     3.087     
X3X    3.065     1.269E-20     7.661     
X3Y    2.262     9.368E-21     5.655     
X3Z    3.099     1.284E-20     7.748     
X40    1.852     7.671E-21     4.630     
X41    3.073     1.273E-20     7.681     
X42    2.698     1.117E-20     6.744     
X43    2.814     1.165E-20     7.034     
X44    2.889     1.197E-20     7.222     
X45    3.498     1.449E-20     8.745     
X46    1.734     7.182E-21     4.335     
X47    3.453     1.430E-20     8.633     
X48    2.270     9.402E-21     5.675     
X49    1.238     5.126E-21     3.094     
X4A    2.842     1.177E-20     7.105     
X4B    1.737     7.194E-21     4.342     
X4C    2.690     1.114E-20     6.725     
X4D    2.997     1.241E-20     7.493     
X4E    5.793     2.399E-20     14.483    
X4F    6.153     2.549E-20     15.383    
X4G    2.224     9.212E-21     5.560     
X4H    3.183     1.319E-20     7.958     
X4I    1.536     6.363E-21     3.841     
X4J    1.676     6.941E-21     4.189     
X4K    2.376     9.840E-21     5.939     
X4L    2.966     1.228E-20     7.415     
X4M    2.268     9.392E-21     5.669     
X4N    4.550     1.884E-20     11.374    
X4O    2.415     1.000E-20     6.037     
X4P    0.999     4.137E-21     2.497     
X4Q    3.085     1.278E-20     7.712     
X4R    3.702     1.533E-20     9.255     
X4S    3.263     1.352E-20     8.158     
X4T    2.964     1.228E-20     7.411     
X4U    3.314     1.373E-20     8.284     
X4V    2.877     1.192E-20     7.193     
X4W    2.729     1.130E-20     6.821     
X4X    2.910     1.205E-20     7.275     
X4Y    3.043     1.260E-20     7.607     
X4Z    3.186     1.320E-20     7.966     
X50    2.523     1.045E-20     6.308     
X51    4.700     1.947E-20     11.751    
X52    5.078     2.103E-20     12.694    
X53    4.249     1.760E-20     10.623    
