#Predicted Hamaker constants for CNT15
#Estimated self-vacuum-self Hamaker: 26.345473163981843#Nominal refractive index: 1.6509073223961175
#Name  kT        Joules        kJ/mol    
X0A    10.717    4.439E-20     26.793    
X0B    -0.969    -4.014E-21    -2.423    
X0C    1.347     5.579E-21     3.367     
X0D    3.876     1.606E-20     9.691     
X0E    11.332    4.694E-20     28.331    
X0F    5.261     2.179E-20     13.154    
X0G    1.269     5.258E-21     3.174     
X0H    0.270     1.119E-21     0.675     
X0I    6.968     2.886E-20     17.419    
X0J    1.763     7.304E-21     4.409     
X0K    20.381    8.442E-20     50.953    
X0L    19.126    7.922E-20     47.814    
X0M    1.375     5.696E-21     3.438     
X0N    3.066     1.270E-20     7.665     
X0O    -0.194    -8.048E-22    -0.486    
X0P    5.992     2.482E-20     14.980    
X0Q    16.575    6.865E-20     41.438    
X0R    1.375     5.696E-21     3.438     
X0S    20.381    8.442E-20     50.953    
X0T    3.066     1.270E-20     7.665     
X0U    1.763     7.304E-21     4.409     
X0V    19.126    7.922E-20     47.814    
X0W    5.906     2.446E-20     14.765    
X0X    2.663     1.103E-20     6.657     
X0Y    -0.077    -3.172E-22    -0.191    
X0Z    -0.077    -3.172E-22    -0.191    
X10    7.949     3.292E-20     19.871    
X11    0.498     2.062E-21     1.244     
X12    -0.717    -2.972E-21    -1.794    
X13    3.770     1.562E-20     9.426     
X14    -0.194    -8.048E-22    -0.486    
X15    15.564    6.447E-20     38.911    
X16    7.417     3.072E-20     18.543    
X17    10.483    4.342E-20     26.208    
X18    6.298     2.609E-20     15.744    
X19    2.322     9.618E-21     5.805     
X1A    -0.099    -4.091E-22    -0.247    
X1B    11.067    4.584E-20     27.667    
X1C    -0.214    -8.843E-22    -0.534    
X1D    6.893     2.855E-20     17.232    
X1E    8.396     3.478E-20     20.990    
X1F    7.633     3.162E-20     19.083    
X1G    0.376     1.559E-21     0.941     
X1H    0.762     3.158E-21     1.906     
X1I    4.499     1.863E-20     11.247    
X1J    4.497     1.863E-20     11.244    
X1K    4.905     2.032E-20     12.263    
X1L    11.797    4.886E-20     29.493    
X1M    5.715     2.367E-20     14.288    
X1N    1.679     6.953E-21     4.197     
X1O    3.689     1.528E-20     9.224     
X1P    12.197    5.052E-20     30.492    
X1Q    5.334     2.209E-20     13.335    
X1R    0.787     3.259E-21     1.967     
X1S    0.479     1.983E-21     1.197     
X1T    7.416     3.072E-20     18.539    
X1U    4.998     2.070E-20     12.495    
X1V    15.768    6.531E-20     39.420    
X1W    4.998     2.070E-20     12.495    
X1X    6.571     2.722E-20     16.428    
X1Y    2.038     8.440E-21     5.094     
X1Z    6.502     2.693E-20     16.254    
X20    6.039     2.501E-20     15.098    
X21    6.943     2.876E-20     17.358    
X22    4.510     1.868E-20     11.274    
X23    25.605    1.061E-19     64.011    
X24    1.583     6.555E-21     3.956     
X25    14.458    5.989E-20     36.146    
X26    10.955    4.537E-20     27.387    
X27    1.516     6.277E-21     3.789     
X28    4.238     1.755E-20     10.594    
X29    2.097     8.684E-21     5.242     
X2A    7.420     3.073E-20     18.550    
X2B    8.651     3.583E-20     21.626    
X2C    4.599     1.905E-20     11.498    
X2D    2.310     9.568E-21     5.775     
X2E    20.430    8.462E-20     51.074    
X2F    13.455    5.573E-20     33.638    
X2G    3.620     1.500E-20     9.051     
X2H    0.986     4.083E-21     2.464     
X2I    5.934     2.458E-20     14.835    
X2J    5.799     2.402E-20     14.496    
X2K    5.727     2.372E-20     14.317    
X2L    -0.931    -3.858E-21    -2.328    
X2M    2.092     8.664E-21     5.229     
X2N    7.319     3.031E-20     18.297    
X2O    5.324     2.205E-20     13.310    
X2P    2.046     8.475E-21     5.115     
X2Q    8.836     3.660E-20     22.091    
X2R    0.365     1.513E-21     0.913     
X2S    -0.030    -1.241E-22    -0.075    
X2T    0.517     2.141E-21     1.292     
X2U    3.657     1.515E-20     9.143     
X2V    0.849     3.518E-21     2.123     
X2W    3.617     1.498E-20     9.042     
X2X    3.776     1.564E-20     9.439     
X2Y    2.736     1.133E-20     6.840     
X2Z    8.482     3.513E-20     21.206    
X30    6.086     2.521E-20     15.216    
X31    2.105     8.718E-21     5.262     
X32    3.270     1.354E-20     8.174     
X33    6.458     2.675E-20     16.145    
X34    7.424     3.075E-20     18.559    
X35    1.169     4.840E-21     2.922     
X36    2.822     1.169E-20     7.055     
X37    6.613     2.739E-20     16.533    
X38    8.991     3.724E-20     22.479    
X39    2.644     1.095E-20     6.611     
X3A    5.228     2.165E-20     13.069    
X3B    9.200     3.811E-20     23.000    
X3C    2.029     8.403E-21     5.072     
X3D    5.605     2.322E-20     14.013    
X3E    6.893     2.855E-20     17.232    
X3F    3.652     1.513E-20     9.130     
X3G    8.061     3.339E-20     20.151    
X3H    2.622     1.086E-20     6.556     
X3I    6.632     2.747E-20     16.579    
X3J    1.356     5.618E-21     3.391     
X3K    3.595     1.489E-20     8.987     
X3L    0.895     3.706E-21     2.237     
X3M    6.050     2.506E-20     15.125    
X3N    1.783     7.387E-21     4.458     
X3O    2.254     9.337E-21     5.636     
X3P    2.116     8.762E-21     5.289     
X3Q    5.796     2.401E-20     14.491    
X3R    2.542     1.053E-20     6.356     
X3S    10.348    4.286E-20     25.871    
X3T    1.738     7.199E-21     4.345     
X3U    5.023     2.081E-20     12.559    
X3V    9.790     4.055E-20     24.475    
X3W    2.158     8.938E-21     5.395     
X3X    3.645     1.510E-20     9.112     
X3Y    1.696     7.025E-21     4.240     
X3Z    7.310     3.028E-20     18.275    
X40    4.077     1.689E-20     10.194    
X41    5.076     2.102E-20     12.689    
X42    12.330    5.107E-20     30.824    
X43    5.663     2.346E-20     14.158    
X44    9.198     3.810E-20     22.996    
X45    3.612     1.496E-20     9.029     
X46    6.736     2.790E-20     16.839    
X47    1.040     4.306E-21     2.599     
X48    6.869     2.845E-20     17.173    
X49    0.060     2.487E-22     0.150     
X4A    1.203     4.981E-21     3.007     
X4B    3.816     1.580E-20     9.539     
X4C    0.520     2.152E-21     1.299     
X4D    2.839     1.176E-20     7.097     
X4E    3.421     1.417E-20     8.552     
X4F    3.248     1.345E-20     8.120     
X4G    10.696    4.430E-20     26.741    
X4H    9.009     3.732E-20     22.523    
X4I    0.251     1.040E-21     0.628     
X4J    8.170     3.384E-20     20.426    
X4K    1.371     5.679E-21     3.428     
X4L    10.706    4.434E-20     26.766    
X4M    2.389     9.896E-21     5.973     
X4N    2.050     8.493E-21     5.126     
X4O    5.043     2.089E-20     12.607    
X4P    6.356     2.633E-20     15.890    
X4Q    10.260    4.250E-20     25.650    
X4R    0.032     1.307E-22     0.079     
X4S    7.758     3.213E-20     19.395    
X4T    5.675     2.351E-20     14.189    
X4U    7.217     2.989E-20     18.041    
X4V    3.221     1.334E-20     8.053     
X4W    -0.746    -3.090E-21    -1.865    
X4X    8.014     3.319E-20     20.034    
X4Y    3.601     1.491E-20     9.002     
X4Z    4.401     1.823E-20     11.002    
X50    -0.460    -1.905E-21    -1.150    
X51    1.524     6.314E-21     3.811     
X52    2.440     1.011E-20     6.101     
X53    5.087     2.107E-20     12.718    
X54    -4.224    -1.749E-20    -10.559   
X55    6.111     2.531E-20     15.276    
X56    6.800     2.817E-20     17.000    
X57    -0.104    -4.325E-22    -0.261    
X58    2.230     9.235E-21     5.574     
X59    3.825     1.584E-20     9.563     
X5A    5.296     2.193E-20     13.239    
X5B    12.696    5.259E-20     31.740    
X5C    0.029     1.217E-22     0.073     
X5D    -0.892    -3.696E-21    -2.231    
X5E    0.388     1.606E-21     0.969     
X5F    0.515     2.135E-21     1.289     
X5G    -3.622    -1.500E-20    -9.055    
X5H    -0.322    -1.335E-21    -0.806    
X5I    -1.933    -8.005E-21    -4.832    
X5J    2.329     9.645E-21     5.821     
X5K    0.339     1.402E-21     0.846     
X5L    3.446     1.427E-20     8.615     
X5M    2.004     8.300E-21     5.010     
X5N    -4.581    -1.897E-20    -11.453   
X5O    -0.495    -2.052E-21    -1.238    
X5P    2.337     9.679E-21     5.842     
X5Q    -1.690    -6.999E-21    -4.224    
X5R    -4.362    -1.807E-20    -10.906   
X5S    0.160     6.616E-22     0.399     
X5T    0.538     2.230E-21     1.346     
X5U    -3.361    -1.392E-20    -8.402    
X5V    0.963     3.990E-21     2.409     
X5W    -2.845    -1.178E-20    -7.113    
X5X    -1.337    -5.539E-21    -3.343    
X5Y    0.333     1.381E-21     0.833     
X5Z    2.668     1.105E-20     6.670     
X60    -2.198    -9.104E-21    -5.495    
X61    -1.687    -6.986E-21    -4.217    
X62    -1.657    -6.864E-21    -4.143    
X63    1.258     5.210E-21     3.145     
X64    -2.469    -1.023E-20    -6.174    
X65    -0.659    -2.731E-21    -1.648    
X66    -0.249    -1.031E-21    -0.622    
X67    3.028     1.254E-20     7.569     
X68    1.528     6.328E-21     3.819     
X69    18.945    7.847E-20     47.363    
X6A    -0.027    -1.105E-22    -0.067    
X6B    2.825     1.170E-20     7.062     
X6C    4.408     1.826E-20     11.021    
X6D    1.353     5.605E-21     3.383     
X6E    -1.633    -6.765E-21    -4.083    
X6F    0.676     2.802E-21     1.691     
X6G    -4.669    -1.934E-20    -11.672   
X6H    2.094     8.671E-21     5.234     
X6I    6.710     2.779E-20     16.774    
X6J    13.377    5.541E-20     33.442    
X6K    -0.592    -2.453E-21    -1.480    
X6L    -3.227    -1.337E-20    -8.067    
X6M    1.205     4.991E-21     3.012     
X6N    1.115     4.617E-21     2.786     
X6O    0.151     6.250E-22     0.377     
X6P    7.862     3.256E-20     19.654    
X6Q    3.803     1.575E-20     9.506     
X6R    -2.159    -8.942E-21    -5.397    
X6S    -1.435    -5.946E-21    -3.589    
X6T    1.315     5.448E-21     3.288     
X6U    -3.880    -1.607E-20    -9.701    
X6V    7.773     3.220E-20     19.433    
X6W    2.981     1.235E-20     7.451     
X6X    3.021     1.251E-20     7.553     
X6Y    7.346     3.043E-20     18.366    
X6Z    2.384     9.873E-21     5.959     
X70    0.912     3.777E-21     2.280     
X71    6.464     2.677E-20     16.160    
X72    6.404     2.652E-20     16.010    
X73    4.633     1.919E-20     11.582    
X74    2.458     1.018E-20     6.144     
