#Predicted Hamaker constants for Au-001-PEG
#Estimated self-vacuum-self Hamaker: 111.19235781207391#Nominal refractive index: 2.7734063218768514
#Name  kT        Joules        kJ/mol    
X2B    32.406    1.342E-19     81.014    
X2C    17.941    7.431E-20     44.853    
X2D    9.872     4.089E-20     24.680    
X2E    76.144    3.154E-19     190.359   
X2F    49.910    2.067E-19     124.774   
X2G    14.482    5.998E-20     36.205    
X2H    5.236     2.169E-20     13.089    
X2I    22.679    9.394E-20     56.698    
X2J    22.197    9.194E-20     55.494    
X2K    21.943    9.089E-20     54.857    
X2L    -1.438    -5.956E-21    -3.595    
X2M    9.106     3.772E-20     22.765    
X2N    27.623    1.144E-19     69.057    
X2O    20.511    8.495E-20     51.277    
X2P    8.946     3.706E-20     22.366    
X2Q    33.076    1.370E-19     82.690    
X2R    3.071     1.272E-20     7.676     
X2S    1.694     7.017E-21     4.236     
X2T    3.600     1.491E-20     8.999     
X2U    14.612    6.052E-20     36.530    
X2V    4.759     1.971E-20     11.898    
X2W    14.469    5.993E-20     36.173    
X2X    15.030    6.225E-20     37.576    
X2Y    11.368    4.708E-20     28.419    
X2Z    31.800    1.317E-19     79.500    
X30    23.222    9.618E-20     58.054    
X31    9.152     3.791E-20     22.880    
X32    13.246    5.486E-20     33.115    
X33    24.547    1.017E-19     61.368    
X34    27.999    1.160E-19     69.998    
X35    5.874     2.433E-20     14.686    
X36    11.670    4.834E-20     29.175    
X37    25.100    1.040E-19     62.750    
X38    33.635    1.393E-19     84.086    
X39    11.046    4.575E-20     27.614    
X3A    20.168    8.354E-20     50.421    
X3B    34.388    1.424E-19     85.970    
X3C    8.885     3.680E-20     22.213    
X3D    21.509    8.909E-20     53.774    
X3E    26.099    1.081E-19     65.248    
X3F    14.593    6.044E-20     36.483    
X3G    30.283    1.254E-19     75.709    
X3H    10.969    4.543E-20     27.422    
X3I    25.167    1.042E-19     62.918    
X3J    6.531     2.705E-20     16.328    
X3K    14.392    5.961E-20     35.979    
X3L    4.918     2.037E-20     12.295    
X3M    23.092    9.565E-20     57.730    
X3N    8.025     3.324E-20     20.063    
X3O    9.676     4.008E-20     24.190    
X3P    9.189     3.806E-20     22.974    
X3Q    22.189    9.191E-20     55.473    
X3R    10.687    4.427E-20     26.719    
X3S    38.545    1.596E-19     96.362    
X3T    7.867     3.258E-20     19.667    
X3U    19.444    8.054E-20     48.610    
X3V    36.521    1.513E-19     91.302    
X3W    9.338     3.868E-20     23.345    
X3X    14.568    6.034E-20     36.419    
X3Y    7.719     3.197E-20     19.299    
X3Z    27.592    1.143E-19     68.979    
X40    16.095    6.667E-20     40.238    
X41    19.629    8.130E-20     49.072    
X42    45.772    1.896E-19     114.430   
X43    21.716    8.995E-20     54.291    
X44    34.381    1.424E-19     85.953    
X45    14.451    5.986E-20     36.128    
X46    25.538    1.058E-19     63.844    
X47    5.423     2.246E-20     13.558    
X48    26.015    1.078E-19     65.037    
X49    2.008     8.315E-21     5.019     
X4A    5.994     2.482E-20     14.984    
X4B    15.171    6.284E-20     37.928    
X4C    3.609     1.495E-20     9.022     
X4D    11.730    4.858E-20     29.325    
X4E    13.778    5.707E-20     34.445    
X4F    13.170    5.455E-20     32.924    
X4G    39.810    1.649E-19     99.524    
X4H    33.699    1.396E-19     84.247    
X4I    2.673     1.107E-20     6.682     
X4J    30.679    1.271E-19     76.696    
X4K    6.582     2.726E-20     16.456    
X4L    39.845    1.650E-19     99.614    
X4M    10.150    4.204E-20     25.375    
X4N    8.961     3.712E-20     22.404    
X4O    19.513    8.082E-20     48.783    
X4P    24.183    1.002E-19     60.458    
X4Q    38.225    1.583E-19     95.562    
X4R    1.908     7.905E-21     4.771     
X4S    29.198    1.209E-19     72.995    
X4T    21.760    9.013E-20     54.399    
X4U    27.257    1.129E-19     68.144    
X4V    13.075    5.416E-20     32.687    
X4W    -0.795    -3.293E-21    -1.987    
X4X    30.115    1.247E-19     75.287    
X4Y    14.413    5.970E-20     36.032    
X4Z    17.238    7.140E-20     43.095    
X50    0.199     8.233E-22     0.497     
X51    7.119     2.949E-20     17.797    
X52    10.330    4.278E-20     25.824    
X53    19.670    8.147E-20     49.176    
X54    -12.800   -5.302E-20    -31.999   
X55    23.308    9.654E-20     58.271    
X56    25.768    1.067E-19     64.420    
X57    1.435     5.944E-21     3.588     
X58    9.590     3.972E-20     23.975    
X59    15.205    6.298E-20     38.013    
X5A    20.410    8.454E-20     51.025    
X5B    47.117    1.952E-19     117.793   
X5C    1.901     7.873E-21     4.752     
X5D    -1.303    -5.396E-21    -3.257    
X5E    3.149     1.304E-20     7.873     
X5F    3.594     1.489E-20     8.986     
X5G    -10.732   -4.445E-20    -26.829   
X5H    0.677     2.804E-21     1.693     
X5I    -4.906    -2.032E-20    -12.266   
X5J    9.937     4.116E-20     24.843    
X5K    2.978     1.233E-20     7.444     
X5L    13.867    5.744E-20     34.668    
X5M    8.798     3.644E-20     21.995    
X5N    -14.026   -5.810E-20    -35.066   
X5O    0.076     3.146E-22     0.190     
X5P    9.966     4.128E-20     24.914    
X5Q    -4.066    -1.684E-20    -10.165   
X5R    -13.276   -5.499E-20    -33.191   
X5S    2.355     9.753E-21     5.887     
X5T    3.674     1.522E-20     9.186     
X5U    -9.833    -4.073E-20    -24.583   
X5V    5.158     2.136E-20     12.894    
X5W    -8.058    -3.337E-20    -20.144   
X5X    -2.845    -1.178E-20    -7.113    
X5Y    2.959     1.226E-20     7.398     
X5Z    11.129    4.610E-20     27.824    
X60    -5.823    -2.412E-20    -14.558   
X61    -4.056    -1.680E-20    -10.139   
X62    -3.954    -1.638E-20    -9.884    
X63    6.186     2.562E-20     15.466    
X64    -6.761    -2.800E-20    -16.903   
X65    -0.494    -2.046E-21    -1.235    
X66    0.932     3.862E-21     2.331     
X67    12.394    5.133E-20     30.985    
X68    7.130     2.953E-20     17.826    
X69    70.467    2.919E-19     176.167   
X6A    1.706     7.065E-21     4.264     
X6B    11.680    4.838E-20     29.200    
X6C    17.266    7.151E-20     43.164    
X6D    6.520     2.701E-20     16.300    
X6E    -3.870    -1.603E-20    -9.675    
X6F    4.156     1.721E-20     10.389    
X6G    -14.328   -5.934E-20    -35.819   
X6H    9.112     3.774E-20     22.781    
X6I    25.446    1.054E-19     63.614    
X6J    49.622    2.055E-19     124.055   
X6K    -0.260    -1.078E-21    -0.651    
X6L    -9.372    -3.882E-20    -23.431   
X6M    6.001     2.486E-20     15.003    
X6N    5.686     2.355E-20     14.214    
X6O    2.324     9.625E-21     5.810     
X6P    29.570    1.225E-19     73.924    
X6Q    15.125    6.265E-20     37.812    
X6R    -5.688    -2.356E-20    -14.220   
X6S    -3.186    -1.319E-20    -7.964    
X6T    6.388     2.646E-20     15.969    
X6U    -11.621   -4.813E-20    -29.053   
X6V    29.252    1.212E-19     73.131    
X6W    12.228    5.065E-20     30.571    
X6X    12.371    5.124E-20     30.929    
X6Y    27.722    1.148E-19     69.306    
X6Z    10.130    4.196E-20     25.326    
X70    4.978     2.062E-20     12.445    
X71    24.568    1.018E-19     61.420    
X72    24.354    1.009E-19     60.884    
X73    18.060    7.480E-20     45.150    
X74    10.390    4.303E-20     25.975    
