#Predicted Hamaker constants for PLA-CHARMM
#Estimated self-vacuum-self Hamaker: 5.049557031742381#Nominal refractive index: 1.25386141724738
#Name  kT        Joules        kJ/mol    
X0X    -1.639    -6.788E-21    -4.097    
X0Y    -0.902    -3.734E-21    -2.254    
X0Z    -0.902    -3.734E-21    -2.254    
X10    -3.052    -1.264E-20    -7.631    
X11    -1.056    -4.375E-21    -2.641    
X12    -0.729    -3.018E-21    -1.822    
X13    -1.936    -8.019E-21    -4.840    
X14    -0.870    -3.603E-21    -2.175    
X15    -5.065    -2.098E-20    -12.664   
X16    -2.911    -1.206E-20    -7.277    
X17    -3.726    -1.543E-20    -9.314    
X18    -2.612    -1.082E-20    -6.531    
X19    -1.547    -6.409E-21    -3.868    
X1A    -0.896    -3.709E-21    -2.239    
X1B    -3.880    -1.607E-20    -9.701    
X1C    -0.865    -3.581E-21    -2.162    
X1D    -2.771    -1.148E-20    -6.928    
X1E    -3.171    -1.314E-20    -7.929    
X1F    -2.968    -1.229E-20    -7.421    
X1G    -1.024    -4.240E-21    -2.559    
X1H    -1.128    -4.671E-21    -2.819    
X1I    -2.131    -8.827E-21    -5.328    
X1J    -2.131    -8.826E-21    -5.327    
X1K    -2.240    -9.278E-21    -5.600    
X1L    -4.073    -1.687E-20    -10.184   
X1M    -2.457    -1.018E-20    -6.141    
X1N    -1.374    -5.692E-21    -3.436    
X1O    -1.914    -7.929E-21    -4.786    
X1P    -4.179    -1.731E-20    -10.448   
X1Q    -2.355    -9.753E-21    -5.887    
X1R    -1.134    -4.698E-21    -2.836    
X1S    -1.051    -4.354E-21    -2.628    
X1T    -2.910    -1.205E-20    -7.276    
X1U    -2.265    -9.381E-21    -5.662    
X1V    -5.119    -2.120E-20    -12.797   
X1W    -2.265    -9.381E-21    -5.662    
X1X    -2.685    -1.112E-20    -6.713    
X1Y    -1.471    -6.092E-21    -3.677    
X1Z    -2.667    -1.104E-20    -6.667    
X20    -2.543    -1.053E-20    -6.358    
X21    -2.784    -1.153E-20    -6.961    
X22    -2.134    -8.839E-21    -5.335    
X23    -7.666    -3.175E-20    -19.166   
X24    -1.348    -5.585E-21    -3.371    
X25    -4.775    -1.978E-20    -11.937   
X26    -3.851    -1.595E-20    -9.627    
X27    -1.330    -5.510E-21    -3.326    
X28    -2.061    -8.538E-21    -5.153    
X29    -1.487    -6.158E-21    -3.717    
X2A    -2.912    -1.206E-20    -7.279    
X2B    -3.239    -1.342E-20    -8.098    
X2C    -2.158    -8.939E-21    -5.395    
X2D    -1.544    -6.395E-21    -3.860    
X2E    -6.334    -2.624E-20    -15.836   
X2F    -4.511    -1.868E-20    -11.277   
X2G    -1.896    -7.852E-21    -4.739    
X2H    -1.188    -4.920E-21    -2.970    
X2I    -2.515    -1.042E-20    -6.288    
X2J    -2.479    -1.027E-20    -6.197    
X2K    -2.460    -1.019E-20    -6.149    
X2L    -0.671    -2.779E-21    -1.677    
X2M    -1.485    -6.152E-21    -3.713    
X2N    -2.885    -1.195E-20    -7.211    
X2O    -2.352    -9.742E-21    -5.880    
X2P    -1.473    -6.101E-21    -3.683    
X2Q    -3.289    -1.362E-20    -8.221    
X2R    -1.021    -4.228E-21    -2.552    
X2S    -0.914    -3.786E-21    -2.285    
X2T    -1.062    -4.397E-21    -2.654    
X2U    -1.906    -7.893E-21    -4.764    
X2V    -1.151    -4.768E-21    -2.878    
X2W    -1.895    -7.848E-21    -4.737    
X2X    -1.937    -8.025E-21    -4.844    
X2Y    -1.658    -6.869E-21    -4.146    
X2Z    -3.194    -1.323E-20    -7.986    
X30    -2.556    -1.059E-20    -6.389    
X31    -1.489    -6.167E-21    -3.722    
X32    -1.802    -7.462E-21    -4.504    
X33    -2.655    -1.100E-20    -6.638    
X34    -2.913    -1.206E-20    -7.281    
X35    -1.237    -5.124E-21    -3.093    
X36    -1.681    -6.965E-21    -4.204    
X37    -2.696    -1.117E-20    -6.741    
X38    -3.330    -1.379E-20    -8.324    
X39    -1.634    -6.767E-21    -4.084    
X3A    -2.326    -9.635E-21    -5.815    
X3B    -3.385    -1.402E-20    -8.463    
X3C    -1.468    -6.082E-21    -3.671    
X3D    -2.427    -1.005E-20    -6.068    
X3E    -2.771    -1.148E-20    -6.927    
X3F    -1.904    -7.887E-21    -4.761    
X3G    -3.082    -1.277E-20    -7.705    
X3H    -1.628    -6.743E-21    -4.070    
X3I    -2.701    -1.119E-20    -6.753    
X3J    -1.288    -5.333E-21    -3.219    
X3K    -1.889    -7.824E-21    -4.722    
X3L    -1.163    -4.818E-21    -2.908    
X3M    -2.546    -1.055E-20    -6.365    
X3N    -1.402    -5.809E-21    -3.506    
X3O    -1.529    -6.333E-21    -3.823    
X3P    -1.492    -6.179E-21    -3.729    
X3Q    -2.478    -1.026E-20    -6.196    
X3R    -1.606    -6.654E-21    -4.016    
X3S    -3.690    -1.528E-20    -9.225    
X3T    -1.390    -5.758E-21    -3.476    
X3U    -2.272    -9.409E-21    -5.679    
X3V    -3.542    -1.467E-20    -8.855    
X3W    -1.503    -6.226E-21    -3.758    
X3X    -1.902    -7.879E-21    -4.756    
X3Y    -1.379    -5.711E-21    -3.447    
X3Z    -2.882    -1.194E-20    -7.206    
X40    -2.018    -8.360E-21    -5.046    
X41    -2.286    -9.467E-21    -5.714    
X42    -4.214    -1.745E-20    -10.535   
X43    -2.443    -1.012E-20    -6.107    
X44    -3.385    -1.402E-20    -8.462    
X45    -1.893    -7.842E-21    -4.734    
X46    -2.729    -1.130E-20    -6.823    
X47    -1.202    -4.980E-21    -3.006    
X48    -2.765    -1.145E-20    -6.912    
X49    -0.938    -3.887E-21    -2.346    
X4A    -1.246    -5.162E-21    -3.116    
X4B    -1.948    -8.069E-21    -4.870    
X4C    -1.062    -4.400E-21    -2.656    
X4D    -1.686    -6.984E-21    -4.215    
X4E    -1.842    -7.630E-21    -4.606    
X4F    -1.796    -7.438E-21    -4.490    
X4G    -3.782    -1.567E-20    -9.455    
X4H    -3.334    -1.381E-20    -8.336    
X4I    -0.990    -4.100E-21    -2.475    
X4J    -3.111    -1.289E-20    -7.779    
X4K    -1.292    -5.349E-21    -3.229    
X4L    -3.785    -1.568E-20    -9.462    
X4M    -1.565    -6.483E-21    -3.913    
X4N    -1.474    -6.106E-21    -3.686    
X4O    -2.277    -9.430E-21    -5.692    
X4P    -2.628    -1.088E-20    -6.569    
X4Q    -3.667    -1.519E-20    -9.166    
X4R    -0.931    -3.855E-21    -2.327    
X4S    -3.002    -1.243E-20    -7.504    
X4T    -2.446    -1.013E-20    -6.115    
X4U    -2.857    -1.183E-20    -7.143    
X4V    -1.789    -7.408E-21    -4.472    
X4W    -0.721    -2.986E-21    -1.802    
X4X    -3.070    -1.271E-20    -7.674    
X4Y    -1.890    -7.830E-21    -4.726    
X4Z    -2.105    -8.718E-21    -5.262    
X50    -0.798    -3.306E-21    -1.995    
X51    -1.333    -5.520E-21    -3.332    
X52    -1.579    -6.540E-21    -3.948    
X53    -2.289    -9.479E-21    -5.722    
X54    0.220     9.103E-22     0.549     
X55    -2.562    -1.061E-20    -6.406    
X56    -2.746    -1.137E-20    -6.866    
X57    -0.894    -3.703E-21    -2.235    
X58    -1.522    -6.306E-21    -3.806    
X59    -1.951    -8.080E-21    -4.877    
X5A    -2.344    -9.710E-21    -5.861    
X5B    -4.311    -1.786E-20    -10.777   
X5C    -0.930    -3.853E-21    -2.325    
X5D    -0.681    -2.823E-21    -1.704    
X5E    -1.027    -4.253E-21    -2.567    
X5F    -1.061    -4.395E-21    -2.653    
X5G    0.057     2.347E-22     0.142     
X5H    -0.835    -3.460E-21    -2.088    
X5I    -0.400    -1.659E-21    -1.001    
X5J    -1.549    -6.416E-21    -3.872    
X5K    -1.013    -4.198E-21    -2.534    
X5L    -1.849    -7.658E-21    -4.622    
X5M    -1.462    -6.054E-21    -3.654    
X5N    0.317     1.312E-21     0.792     
X5O    -0.789    -3.266E-21    -1.972    
X5P    -1.551    -6.425E-21    -3.878    
X5Q    -0.466    -1.931E-21    -1.165    
X5R    0.257     1.066E-21     0.644     
X5S    -0.965    -3.998E-21    -2.413    
X5T    -1.067    -4.421E-21    -2.668    
X5U    -0.014    -5.832E-23    -0.035    
X5V    -1.182    -4.895E-21    -2.954    
X5W    -0.154    -6.362E-22    -0.384    
X5X    -0.561    -2.325E-21    -1.403    
X5Y    -1.012    -4.192E-21    -2.530    
X5Z    -1.640    -6.794E-21    -4.100    
X60    -0.329    -1.362E-21    -0.822    
X61    -0.467    -1.934E-21    -1.167    
X62    -0.475    -1.967E-21    -1.187    
X63    -1.261    -5.223E-21    -3.153    
X64    -0.255    -1.057E-21    -0.638    
X65    -0.744    -3.083E-21    -1.861    
X66    -0.855    -3.542E-21    -2.138    
X67    -1.737    -7.193E-21    -4.342    
X68    -1.334    -5.524E-21    -3.334    
X69    -5.949    -2.464E-20    -14.872   
X6A    -0.915    -3.790E-21    -2.288    
X6B    -1.682    -6.968E-21    -4.206    
X6C    -2.107    -8.727E-21    -5.267    
X6D    -1.287    -5.330E-21    -3.217    
X6E    -0.481    -1.994E-21    -1.204    
X6F    -1.105    -4.575E-21    -2.761    
X6G    0.341     1.411E-21     0.851     
X6H    -1.486    -6.154E-21    -3.715    
X6I    -2.722    -1.128E-20    -6.805    
X6J    -4.490    -1.860E-20    -11.226   
X6K    -0.763    -3.158E-21    -1.906    
X6L    -0.050    -2.084E-22    -0.126    
X6M    -1.247    -5.164E-21    -3.117    
X6N    -1.222    -5.063E-21    -3.056    
X6O    -0.963    -3.988E-21    -2.407    
X6P    -3.029    -1.255E-20    -7.573    
X6Q    -1.945    -8.054E-21    -4.862    
X6R    -0.339    -1.405E-21    -0.848    
X6S    -0.535    -2.215E-21    -1.337    
X6T    -1.277    -5.287E-21    -3.191    
X6U    0.127     5.250E-22     0.317     
X6V    -3.006    -1.245E-20    -7.514    
X6W    -1.724    -7.141E-21    -4.310    
X6X    -1.735    -7.186E-21    -4.338    
X6Y    -2.892    -1.198E-20    -7.230    
X6Z    -1.564    -6.477E-21    -3.909    
X70    -1.168    -4.838E-21    -2.920    
X71    -2.657    -1.100E-20    -6.641    
X72    -2.641    -1.094E-20    -6.601    
X73    -0.922    -3.818E-21    -2.304    
X74    -0.691    -2.862E-21    -1.728    
X75    -0.300    -1.241E-21    -0.749    
X76    -0.391    -1.618E-21    -0.977    
X77    -0.217    -8.994E-22    -0.543    
X78    -1.000    -4.143E-21    -2.501    
X79    -0.495    -2.052E-21    -1.238    
X7A    -0.195    -8.081E-22    -0.488    
X7B    0.097     4.011E-22     0.242     
X7C    -5.467    -2.264E-20    -13.668   
X7D    -1.905    -7.890E-21    -4.762    
X7E    -4.030    -1.669E-20    -10.075   
X7F    -2.532    -1.049E-20    -6.331    
X7G    -6.137    -2.542E-20    -15.342   
X7H    -3.849    -1.594E-20    -9.623    
X7I    -3.894    -1.613E-20    -9.736    
X7J    -3.481    -1.442E-20    -8.702    
X7K    -3.128    -1.296E-20    -7.820    
X7L    -3.320    -1.375E-20    -8.301    
X7M    -2.299    -9.521E-21    -5.747    
X7N    -5.979    -2.476E-20    -14.947   
X7O    -2.921    -1.210E-20    -7.303    
X7P    -4.399    -1.822E-20    -10.997   
X7Q    -4.157    -1.722E-20    -10.393   
X7R    -2.624    -1.087E-20    -6.561    
X7S    -5.801    -2.403E-20    -14.502   
X7T    -3.502    -1.451E-20    -8.756    
X7U    -5.420    -2.245E-20    -13.550   
X7V    -6.855    -2.839E-20    -17.138   
X7W    -2.758    -1.142E-20    -6.895    
X7X    -1.019    -4.222E-21    -2.548    
X7Y    -3.455    -1.431E-20    -8.638    
X7Z    -2.293    -9.499E-21    -5.733    
X80    -1.257    -5.205E-21    -3.142    
X81    -4.535    -1.878E-20    -11.338   
X82    -1.922    -7.960E-21    -4.804    
X83    -4.957    -2.053E-20    -12.393   
X84    -3.212    -1.331E-20    -8.031    
X85    -1.549    -6.417E-21    -3.873    
X86    -1.182    -4.894E-21    -2.954    
X87    -3.772    -1.562E-20    -9.431    
X88    -1.147    -4.750E-21    -2.867    
X89    -1.516    -6.280E-21    -3.790    
X8A    -6.734    -2.789E-20    -16.835   
X8B    -3.064    -1.269E-20    -7.661    
X8C    -6.668    -2.762E-20    -16.671   
X8D    -4.733    -1.960E-20    -11.832   
X8E    -2.583    -1.070E-20    -6.457    
X8F    -1.740    -7.207E-21    -4.350    
X8G    -3.070    -1.272E-20    -7.676    
X8H    -3.375    -1.398E-20    -8.437    
X8I    -5.180    -2.145E-20    -12.949   
X8J    -0.337    -1.395E-21    -0.842    
X8K    -1.138    -4.714E-21    -2.846    
X8L    -2.865    -1.187E-20    -7.163    
X8M    -1.038    -4.299E-21    -2.595    
X8N    -4.368    -1.809E-20    -10.921   
X8O    -3.833    -1.588E-20    -9.584    
X8P    -5.346    -2.214E-20    -13.366   
X8Q    -5.979    -2.476E-20    -14.948   
X8R    -6.343    -2.627E-20    -15.857   
