#Predicted Hamaker constants for Gypsum-011
#Estimated self-vacuum-self Hamaker: 21.69582991324569#Nominal refractive index: 1.5784432010980463
#Name  kT        Joules        kJ/mol    
X2G    2.682     1.111E-20     6.706     
X2H    0.617     2.554E-21     1.542     
X2I    4.495     1.862E-20     11.237    
X2J    4.389     1.818E-20     10.972    
X2K    4.333     1.795E-20     10.832    
X2L    -0.887    -3.675E-21    -2.218    
X2M    1.484     6.146E-21     3.710     
X2N    5.579     2.311E-20     13.948    
X2O    4.017     1.664E-20     10.043    
X2P    1.448     5.999E-21     3.621     
X2Q    6.767     2.803E-20     16.918    
X2R    0.130     5.385E-22     0.325     
X2S    -0.180    -7.455E-22    -0.450    
X2T    0.249     1.032E-21     0.623     
X2U    2.711     1.123E-20     6.778     
X2V    0.510     2.111E-21     1.274     
X2W    2.679     1.110E-20     6.699     
X2X    2.804     1.161E-20     7.010     
X2Y    1.989     8.238E-21     4.973     
X2Z    6.490     2.688E-20     16.225    
X30    4.614     1.911E-20     11.535    
X31    1.494     6.189E-21     3.736     
X32    2.407     9.971E-21     6.019     
X33    4.905     2.032E-20     12.263    
X34    5.661     2.345E-20     14.154    
X35    0.760     3.149E-21     1.900     
X36    2.056     8.518E-21     5.141     
X37    5.027     2.082E-20     12.567    
X38    6.888     2.853E-20     17.221    
X39    1.917     7.941E-21     4.793     
X3A    3.942     1.633E-20     9.854     
X3B    7.052     2.921E-20     17.629    
X3C    1.435     5.942E-21     3.587     
X3D    4.237     1.755E-20     10.593    
X3E    5.246     2.173E-20     13.114    
X3F    2.707     1.121E-20     6.768     
X3G    6.160     2.551E-20     15.400    
X3H    1.900     7.870E-21     4.750     
X3I    5.041     2.088E-20     12.603    
X3J    0.907     3.759E-21     2.269     
X3K    2.662     1.103E-20     6.656     
X3L    0.545     2.259E-21     1.364     
X3M    4.586     1.899E-20     11.464    
X3N    1.242     5.145E-21     3.106     
X3O    1.611     6.674E-21     4.029     
X3P    1.503     6.224E-21     3.757     
X3Q    4.387     1.817E-20     10.968    
X3R    1.837     7.610E-21     4.593     
X3S    7.950     3.293E-20     19.874    
X3T    1.207     4.998E-21     3.017     
X3U    3.782     1.566E-20     9.454     
X3V    7.513     3.112E-20     18.783    
X3W    1.536     6.361E-21     3.840     
X3X    2.701     1.119E-20     6.753     
X3Y    1.174     4.861E-21     2.934     
X3Z    5.572     2.308E-20     13.931    
X40    3.040     1.259E-20     7.601     
X41    3.822     1.583E-20     9.556     
X42    9.499     3.934E-20     23.747    
X43    4.283     1.774E-20     10.707    
X44    7.050     2.920E-20     17.625    
X45    2.675     1.108E-20     6.689     
X46    5.123     2.122E-20     12.807    
X47    0.659     2.729E-21     1.647     
X48    5.227     2.165E-20     13.068    
X49    -0.109    -4.530E-22    -0.273    
X4A    0.787     3.259E-21     1.967     
X4B    2.835     1.174E-20     7.088     
X4C    0.251     1.040E-21     0.628     
X4D    2.070     8.573E-21     5.175     
X4E    2.526     1.046E-20     6.315     
X4F    2.390     9.901E-21     5.976     
X4G    8.222     3.406E-20     20.555    
X4H    6.902     2.859E-20     17.256    
X4I    0.040     1.677E-22     0.101     
X4J    6.246     2.587E-20     15.615    
X4K    0.919     3.806E-21     2.297     
X4L    8.230     3.409E-20     20.574    
X4M    1.717     7.113E-21     4.293     
X4N    1.452     6.013E-21     3.629     
X4O    3.797     1.573E-20     9.492     
X4P    4.826     1.999E-20     12.064    
X4Q    7.881     3.264E-20     19.702    
X4R    -0.132    -5.456E-22    -0.329    
X4S    5.923     2.453E-20     14.808    
X4T    4.292     1.778E-20     10.731    
X4U    5.499     2.278E-20     13.748    
X4V    2.369     9.814E-21     5.923     
X4W    -0.742    -3.073E-21    -1.855    
X4X    6.123     2.536E-20     15.308    
X4Y    2.667     1.105E-20     6.667     
X4Z    3.294     1.364E-20     8.234     
X50    -0.517    -2.143E-21    -1.293    
X51    1.039     4.304E-21     2.598     
X52    1.757     7.279E-21     4.393     
X53    3.832     1.587E-20     9.579     
X54    -3.472    -1.438E-20    -8.679    
X55    4.633     1.919E-20     11.583    
X56    5.173     2.143E-20     12.933    
X57    -0.238    -9.874E-22    -0.596    
X58    1.592     6.595E-21     3.980     
X59    2.843     1.178E-20     7.107     
X5A    3.995     1.655E-20     9.987     
X5B    9.785     4.053E-20     24.463    
X5C    -0.133    -5.527E-22    -0.334    
X5D    -0.857    -3.548E-21    -2.142    
X5E    0.148     6.118E-22     0.369     
X5F    0.248     1.027E-21     0.620     
X5G    -2.999    -1.242E-20    -7.497    
X5H    -0.409    -1.696E-21    -1.024    
X5I    -1.673    -6.929E-21    -4.182    
X5J    1.670     6.916E-21     4.174     
X5K    0.109     4.520E-22     0.273     
X5L    2.546     1.054E-20     6.364     
X5M    1.415     5.861E-21     3.538     
X5N    -3.752    -1.554E-20    -9.381    
X5O    -0.545    -2.258E-21    -1.363    
X5P    1.676     6.942E-21     4.190     
X5Q    -1.482    -6.140E-21    -3.706    
X5R    -3.581    -1.483E-20    -8.951    
X5S    -0.031    -1.291E-22    -0.078    
X5T    0.266     1.101E-21     0.665     
X5U    -2.794    -1.157E-20    -6.985    
X5V    0.599     2.482E-21     1.498     
X5W    -2.389    -9.896E-21    -5.973    
X5X    -1.206    -4.994E-21    -3.014    
X5Y    0.105     4.349E-22     0.262     
X5Z    1.936     8.018E-21     4.840     
X60    -1.881    -7.792E-21    -4.703    
X61    -1.480    -6.130E-21    -3.700    
X62    -1.457    -6.034E-21    -3.642    
X63    0.830     3.438E-21     2.075     
X64    -2.094    -8.675E-21    -5.236    
X65    -0.674    -2.791E-21    -1.685    
X66    -0.352    -1.457E-21    -0.879    
X67    2.218     9.186E-21     5.544     
X68    1.042     4.315E-21     2.604     
X69    14.662    6.073E-20     36.656    
X6A    -0.177    -7.348E-22    -0.444    
X6B    2.059     8.527E-21     5.147     
X6C    3.300     1.367E-20     8.250     
X6D    0.905     3.748E-21     2.262     
X6E    -1.438    -5.956E-21    -3.595    
X6F    0.374     1.550E-21     0.935     
X6G    -3.821    -1.583E-20    -9.553    
X6H    1.485     6.153E-21     3.714     
X6I    5.102     2.113E-20     12.756    
X6J    10.317    4.273E-20     25.793    
X6K    -0.621    -2.572E-21    -1.553    
X6L    -2.689    -1.114E-20    -6.722    
X6M    0.789     3.266E-21     1.972     
X6N    0.718     2.973E-21     1.794     
X6O    -0.038    -1.579E-22    -0.095    
X6P    6.004     2.487E-20     15.011    
X6Q    2.825     1.170E-20     7.063     
X6R    -1.850    -7.665E-21    -4.626    
X6S    -1.283    -5.313E-21    -3.207    
X6T    0.875     3.625E-21     2.188     
X6U    -3.202    -1.326E-20    -8.005    
X6V    5.935     2.458E-20     14.838    
X6W    2.181     9.033E-21     5.452     
X6X    2.213     9.165E-21     5.532     
X6Y    5.601     2.320E-20     14.002    
X6Z    1.713     7.095E-21     4.282     
X70    0.559     2.315E-21     1.397     
X71    4.910     2.034E-20     12.275    
X72    4.863     2.014E-20     12.157    
X73    -0.158    -6.544E-22    -0.395    
X74    -0.829    -3.433E-21    -2.072    
X75    -1.965    -8.141E-21    -4.913    
X76    -1.702    -7.048E-21    -4.254    
X77    -2.205    -9.133E-21    -5.513    
X78    0.071     2.932E-22     0.177     
X79    -1.397    -5.788E-21    -3.494    
X7A    -2.269    -9.398E-21    -5.672    
X7B    -3.115    -1.290E-20    -7.788    
X7C    13.222    5.477E-20     33.056    
X7D    2.709     1.122E-20     6.773     
X7E    8.954     3.709E-20     22.386    
X7F    4.546     1.883E-20     11.364    
X7G    15.226    6.307E-20     38.066    
X7H    8.420     3.487E-20     21.050    
X7I    8.553     3.543E-20     21.382    
X7J    7.333     3.037E-20     18.334    
X7K    6.294     2.607E-20     15.736    
X7L    6.860     2.842E-20     17.151    
X7M    3.861     1.599E-20     9.652     
X7N    14.753    6.111E-20     36.882    
X7O    5.687     2.355E-20     14.216    
X7P    10.045    4.161E-20     25.113    
X7Q    9.330     3.865E-20     23.326    
X7R    4.816     1.995E-20     12.039    
X7S    14.220    5.890E-20     35.550    
X7T    7.397     3.064E-20     18.492    
X7U    13.082    5.419E-20     32.706    
X7V    17.388    7.202E-20     43.471    
X7W    5.208     2.157E-20     13.020    
X7X    0.126     5.222E-22     0.315     
X7Y    7.258     3.006E-20     18.144    
X7Z    3.846     1.593E-20     9.614     
X80    0.817     3.386E-21     2.044     
X81    10.450    4.328E-20     26.124    
X82    2.758     1.143E-20     6.896     
X83    11.703    4.847E-20     29.258    
X84    6.543     2.710E-20     16.358    
X85    1.671     6.920E-21     4.177     
X86    0.599     2.480E-21     1.497     
X87    8.193     3.393E-20     20.482    
X88    0.497     2.058E-21     1.242     
X89    1.574     6.519E-21     3.935     
X8A    17.023    7.051E-20     42.557    
X8B    6.107     2.530E-20     15.269    
X8C    16.824    6.968E-20     42.060    
X8D    11.036    4.571E-20     27.591    
X8E    4.693     1.944E-20     11.733    
X8F    2.227     9.226E-21     5.569     
X8G    6.125     2.537E-20     15.314    
X8H    7.021     2.908E-20     17.552    
X8I    12.365    5.122E-20     30.913    
X8J    -1.858    -7.695E-21    -4.644    
X8K    0.472     1.956E-21     1.181     
X8L    5.523     2.287E-20     13.807    
X8M    0.180     7.473E-22     0.451     
X8N    9.955     4.123E-20     24.889    
X8O    8.373     3.468E-20     20.933    
X8P    12.862    5.327E-20     32.155    
X8Q    14.753    6.111E-20     36.883    
X8R    15.844    6.563E-20     39.611    
