#Name  kT        Joules        kJ/mol    
ALA    6.709     2.779E-20     16.772    
ARG    37.907    1.570E-19     94.768    
LYS    47.186    1.954E-19     117.965   
HID    38.387    1.590E-19     95.967    
HIE    38.412    1.591E-19     96.029    
ASP    43.104    1.785E-19     107.759   
GLU    36.508    1.512E-19     91.271    
SER    27.834    1.153E-19     69.586    
THR    23.761    9.842E-20     59.402    
ASN    36.689    1.520E-19     91.723    
GLN    32.180    1.333E-19     80.450    
CYS    66.846    2.769E-19     167.114   
GLY    34.553    1.431E-19     86.383    
PRO    32.294    1.338E-19     80.735    
VAL    14.119    5.848E-20     35.297    
ILE    15.177    6.286E-20     37.943    
LEU    14.993    6.210E-20     37.483    
MET    39.154    1.622E-19     97.886    
PHE    24.078    9.973E-20     60.196    
TYR    28.997    1.201E-19     72.493    
TRP    34.503    1.429E-19     86.257    
HIP    45.489    1.884E-19     113.723   
ETA    129.243   5.353E-19     323.107   
PHO    49.945    2.069E-19     124.862   
CHL    85.007    3.521E-19     212.517   
DGL    39.010    1.616E-19     97.526    
EST    29.602    1.226E-19     74.004    
CYM    67.165    2.782E-19     167.912   
GAN    32.983    1.366E-19     82.458    
HIS    40.349    1.671E-19     100.872   
X00    10.196    4.223E-20     25.490    
X01    47.797    1.980E-19     119.494   
X02    42.516    1.761E-19     106.289   
X03    31.360    1.299E-19     78.401    
X04    82.931    3.435E-19     207.328   
X05    33.747    1.398E-19     84.366    
X06    25.523    1.057E-19     63.809    
X07    33.671    1.395E-19     84.179    
X08    33.642    1.393E-19     84.104    
X09    8.148     3.375E-20     20.370    
X0A    7.986     3.308E-20     19.966    
X0B    22.295    9.235E-20     55.738    
X0C    42.991    1.781E-19     107.477   
X0D    18.834    7.801E-20     47.085    
X0E    30.048    1.245E-19     75.121    
X0F    19.151    7.932E-20     47.878    
X0G    30.672    1.270E-19     76.680    
X0H    25.162    1.042E-19     62.906    
X0I    7.706     3.192E-20     19.265    
X0J    40.465    1.676E-19     101.162   
X0K    56.487    2.340E-19     141.218   
X0L    45.901    1.901E-19     114.753   
X0M    70.422    2.917E-19     176.055   
X0N    26.111    1.081E-19     65.277    
X0O    34.269    1.419E-19     85.673    
X0P    11.685    4.840E-20     29.213    
X0Q    107.577   4.456E-19     268.941   
X0R    70.422    2.917E-19     176.055   
X0S    56.487    2.340E-19     141.218   
X0T    26.111    1.081E-19     65.277    
X0U    40.465    1.676E-19     101.162   
X0V    45.901    1.901E-19     114.753   
X0W    67.750    2.806E-19     169.374   
X0X    41.979    1.739E-19     104.948   
X0Y    36.692    1.520E-19     91.731    
X0Z    36.692    1.520E-19     91.731    
X10    38.678    1.602E-19     96.695    
X11    28.639    1.186E-19     71.598    
X12    36.054    1.493E-19     90.135    
X13    34.007    1.409E-19     85.017    
X14    34.269    1.419E-19     85.673    
X15    12.024    4.980E-20     30.059    
X16    14.120    5.849E-20     35.301    
X17    11.119    4.605E-20     27.798    
X18    14.946    6.190E-20     37.364    
X19    16.255    6.733E-20     40.637    
X1A    17.255    7.147E-20     43.137    
X1B    17.256    7.147E-20     43.140    
X1C    20.032    8.297E-20     50.080    
X1D    49.974    2.070E-19     124.936   
X1E    85.008    3.521E-19     212.520   
X1F    29.605    1.226E-19     74.012    
X1G    45.489    1.884E-19     113.723   
X1H    129.239   5.353E-19     323.097   
X1I    52.970    2.194E-19     132.424   
X1J    35.338    1.464E-19     88.346    
X1K    32.982    1.366E-19     82.455    
X1L    38.093    1.578E-19     95.232    
X1M    34.958    1.448E-19     87.395    
X1N    38.766    1.606E-19     96.915    
X1O    38.842    1.609E-19     97.106    
X1P    38.727    1.604E-19     96.818    
X1Q    20.537    8.506E-20     51.343    
X1R    33.529    1.389E-19     83.822    
X1S    24.875    1.030E-19     62.188    
X1T    263.829   1.093E-18     659.572   
X1U    30.772    1.275E-19     76.930    
X1V    64.121    2.656E-19     160.303   
X1W    56.314    2.332E-19     140.785   
X1X    34.400    1.425E-19     86.001    
X1Y    31.948    1.323E-19     79.870    
X1Z    29.922    1.239E-19     74.805    
X20    47.563    1.970E-19     118.906   
X21    34.549    1.431E-19     86.373    
X22    60.128    2.490E-19     150.321   
X23    33.880    1.403E-19     84.700    
X24    98.418    4.076E-19     246.044   
X25    53.828    2.230E-19     134.571   
X26    36.210    1.500E-19     90.525    
X27    24.400    1.011E-19     60.999    
X28    58.580    2.426E-19     146.449   
X29    13.452    5.572E-20     33.631    
X2A    42.945    1.779E-19     107.363   
X2B    33.956    1.406E-19     84.889    
X2C    29.910    1.239E-19     74.775    
X2D    42.468    1.759E-19     106.169   
X2E    35.692    1.478E-19     89.229    
X2F    32.901    1.363E-19     82.252    
