#Predicted Hamaker constants for Au-001-PE
#Estimated self-vacuum-self Hamaker: 129.25267546625236#Nominal refractive index: 3.0061715804844407
#Name  kT        Joules        kJ/mol    
ALA    10.122    4.192E-20     25.304    
ARG    -12.718   -5.268E-20    -31.795   
LYS    11.245    4.658E-20     28.112    
HID    13.561    5.617E-20     33.902    
HIE    13.719    5.682E-20     34.298    
ASP    32.389    1.342E-19     80.973    
GLU    30.695    1.271E-19     76.737    
SER    32.741    1.356E-19     81.852    
THR    16.760    6.942E-20     41.900    
ASN    28.174    1.167E-19     70.434    
GLN    -0.213    -8.820E-22    -0.532    
CYS    55.009    2.278E-19     137.522   
GLY    41.414    1.715E-19     103.535   
PRO    12.505    5.179E-20     31.262    
VAL    7.115     2.947E-20     17.788    
ILE    -10.245   -4.243E-20    -25.611   
LEU    6.689     2.771E-20     16.723    
MET    6.341     2.626E-20     15.853    
PHE    2.635     1.091E-20     6.587     
TYR    -3.435    -1.423E-20    -8.587    
TRP    -6.190    -2.564E-20    -15.475   
HIP    5.561     2.303E-20     13.902    
ETA    95.185    3.943E-19     237.962   
PHO    -1.186    -4.912E-21    -2.965    
CHL    84.849    3.514E-19     212.123   
DGL    18.216    7.545E-20     45.541    
EST    16.908    7.003E-20     42.269    
CYM    31.471    1.303E-19     78.676    
GAN    11.566    4.790E-20     28.914    
MAN    32.862    1.361E-19     82.154    
FUC    26.684    1.105E-19     66.709    
BGL    42.414    1.757E-19     106.035   
NGL    8.597     3.561E-20     21.494    
NGA    17.511    7.253E-20     43.779    
NC4    84.834    3.514E-19     212.085   
MAS    16.893    6.997E-20     42.233    
PRA    11.566    4.791E-20     28.915    
DMP    -2.630    -1.089E-20    -6.574    
MMM    95.157    3.941E-19     237.892   
BTE    11.658    4.829E-20     29.145    
PAS    27.202    1.127E-19     68.005    
PGL    26.965    1.117E-19     67.412    
HMA    22.150    9.174E-20     55.375    
HMB    21.138    8.755E-20     52.845    
HMC    13.953    5.779E-20     34.884    
HMD    17.000    7.041E-20     42.501    
HFE    -13.720   -5.683E-20    -34.301   
HIS    11.532    4.776E-20     28.829    
HAF    11.532    4.776E-20     28.829    
HAS    20.004    8.285E-20     50.009    
X00    39.216    1.624E-19     98.040    
X01    -9.034    -3.742E-20    -22.585   
X02    36.161    1.498E-19     90.404    
X03    29.547    1.224E-19     73.868    
X04    38.403    1.591E-19     96.008    
X05    9.716     4.024E-20     24.289    
X06    3.266     1.353E-20     8.164     
X07    12.006    4.973E-20     30.016    
X08    17.266    7.151E-20     43.164    
X09    18.091    7.493E-20     45.227    
X0A    44.183    1.830E-19     110.459   
X0B    -1.654    -6.853E-21    -4.136    
X0C    7.237     2.998E-20     18.093    
X0D    17.048    7.061E-20     42.620    
X0E    46.672    1.933E-19     116.681   
X0F    22.468    9.306E-20     56.169    
X0G    6.938     2.874E-20     17.345    
X0H    3.093     1.281E-20     7.732     
X0I    29.194    1.209E-19     72.985    
X0J    8.845     3.664E-20     22.113    
X0K    84.430    3.497E-19     211.074   
X0L    79.047    3.274E-19     197.617   
X0M    7.346     3.043E-20     18.364    
X0N    13.892    5.754E-20     34.731    
X0O    1.311     5.429E-21     3.277     
X0P    25.341    1.050E-19     63.353    
X0Q    68.266    2.828E-19     170.665   
X0R    7.346     3.043E-20     18.364    
X0S    84.430    3.497E-19     211.074   
X0T    13.892    5.754E-20     34.731    
X0U    8.845     3.664E-20     22.113    
X0V    79.047    3.274E-19     197.617   
X0W    25.002    1.036E-19     62.506    
X0X    12.328    5.106E-20     30.820    
X0Y    1.762     7.298E-21     4.405     
X0Z    1.762     7.298E-21     4.405     
X10    33.086    1.370E-19     82.716    
X11    3.967     1.643E-20     9.917     
X12    -0.693    -2.869E-21    -1.732    
X13    16.635    6.890E-20     41.586    
X14    1.311     5.429E-21     3.277     
X15    64.045    2.653E-19     160.113   
X16    30.975    1.283E-19     77.437    
X17    43.239    1.791E-19     108.098   
X18    26.546    1.100E-19     66.366    
X19    11.006    4.559E-20     27.516    
X1A    1.677     6.946E-21     4.192     
X1B    45.596    1.889E-19     113.991   
X1C    1.237     5.124E-21     3.093     
X1D    28.898    1.197E-19     72.244    
X1E    34.869    1.444E-19     87.172    
X1F    31.832    1.318E-19     79.581    
X1G    3.500     1.450E-20     8.751     
X1H    4.985     2.065E-20     12.463    
X1I    19.478    8.068E-20     48.696    
X1J    19.474    8.066E-20     48.685    
X1K    21.070    8.727E-20     52.676    
X1L    48.559    2.011E-19     121.397   
X1M    24.251    1.004E-19     60.627    
X1N    8.517     3.528E-20     21.293    
X1O    16.319    6.759E-20     40.798    
X1P    50.184    2.079E-19     125.460   
X1Q    22.752    9.424E-20     56.881    
X1R    5.079     2.104E-20     12.698    
X1S    3.894     1.613E-20     9.734     
X1T    30.970    1.283E-19     77.424    
X1U    21.434    8.878E-20     53.585    
X1V    64.893    2.688E-19     162.234   
X1W    21.434    8.878E-20     53.585    
X1X    27.626    1.144E-19     69.064    
X1Y    9.906     4.103E-20     24.765    
X1Z    27.351    1.133E-19     68.377    
X20    25.527    1.057E-19     63.817    
X21    29.096    1.205E-19     72.740    
X22    19.522    8.086E-20     48.804    
X23    107.425   4.449E-19     268.562   
X24    8.146     3.374E-20     20.366    
X25    59.460    2.463E-19     148.650   
X26    45.144    1.870E-19     112.859   
X27    7.888     3.267E-20     19.719    
X28    18.459    7.645E-20     46.147    
X29    10.133    4.197E-20     25.334    
X2A    30.986    1.283E-19     77.466    
X2B    35.884    1.486E-19     89.711    
X2C    19.872    8.231E-20     49.681    
X2D    10.960    4.539E-20     27.400    
X2E    84.637    3.506E-19     211.593   
X2F    55.329    2.292E-19     138.323   
X2G    16.050    6.648E-20     40.125    
X2H    5.845     2.421E-20     14.612    
X2I    25.112    1.040E-19     62.780    
X2J    24.579    1.018E-19     61.448    
X2K    24.297    1.006E-19     60.743    
X2L    -1.510    -6.255E-21    -3.776    
X2M    10.114    4.189E-20     25.286    
X2N    30.584    1.267E-19     76.461    
X2O    22.713    9.408E-20     56.783    
X2P    9.938     4.116E-20     24.846    
X2Q    36.627    1.517E-19     91.568    
X2R    3.458     1.432E-20     8.644     
X2S    1.941     8.039E-21     4.852     
X2T    4.041     1.674E-20     10.102    
X2U    16.194    6.707E-20     40.484    
X2V    5.319     2.203E-20     13.298    
X2W    16.036    6.642E-20     40.089    
X2X    16.656    6.899E-20     41.639    
X2Y    12.611    5.223E-20     31.527    
X2Z    35.213    1.458E-19     88.032    
X30    25.712    1.065E-19     64.280    
X31    10.165    4.210E-20     25.413    
X32    14.685    6.082E-20     36.712    
X33    27.179    1.126E-19     67.948    
X34    31.001    1.284E-19     77.503    
X35    6.549     2.713E-20     16.374    
X36    12.945    5.362E-20     32.362    
X37    27.791    1.151E-19     69.477    
X38    37.247    1.543E-19     93.117    
X39    12.255    5.076E-20     30.638    
X3A    22.335    9.251E-20     55.837    
X3B    38.082    1.577E-19     95.206    
X3C    9.871     4.088E-20     24.677    
X3D    23.818    9.865E-20     59.545    
X3E    28.897    1.197E-19     72.242    
X3F    16.173    6.699E-20     40.432    
X3G    33.532    1.389E-19     83.830    
X3H    12.171    5.041E-20     30.427    
X3I    27.865    1.154E-19     69.663    
X3J    7.274     3.013E-20     18.184    
X3K    15.950    6.606E-20     39.875    
X3L    5.495     2.276E-20     13.737    
X3M    25.569    1.059E-19     63.922    
X3N    8.922     3.695E-20     22.305    
X3O    10.744    4.450E-20     26.859    
X3P    10.207    4.228E-20     25.517    
X3Q    24.570    1.018E-19     61.425    
X3R    11.860    4.912E-20     29.650    
X3S    42.695    1.768E-19     106.737   
X3T    8.747     3.623E-20     21.868    
X3U    21.534    8.919E-20     53.835    
X3V    40.449    1.675E-19     101.122   
X3W    10.371    4.295E-20     25.926    
X3X    16.145    6.687E-20     40.362    
X3Y    8.585     3.556E-20     21.461    
X3Z    30.550    1.265E-19     76.375    
X40    17.832    7.386E-20     44.581    
X41    21.738    9.004E-20     54.345    
X42    50.725    2.101E-19     126.814   
X43    24.047    9.960E-20     60.117    
X44    38.075    1.577E-19     95.187    
X45    16.016    6.634E-20     40.040    
X46    28.275    1.171E-19     70.689    
X47    6.052     2.507E-20     15.130    
X48    28.804    1.193E-19     72.009    
X49    2.286     9.469E-21     5.715     
X4A    6.681     2.767E-20     16.702    
X4B    16.811    6.963E-20     42.028    
X4C    4.051     1.678E-20     10.128    
X4D    13.011    5.389E-20     32.527    
X4E    15.272    6.326E-20     38.181    
X4F    14.601    6.047E-20     36.501    
X4G    44.100    1.827E-19     110.249   
X4H    37.318    1.546E-19     93.294    
X4I    3.019     1.251E-20     7.548     
X4J    33.970    1.407E-19     84.924    
X4K    7.330     3.036E-20     18.326    
X4L    44.139    1.828E-19     110.348   
X4M    11.267    4.667E-20     28.167    
X4N    9.955     4.123E-20     24.887    
X4O    21.610    8.951E-20     54.026    
X4P    26.776    1.109E-19     66.941    
X4Q    42.340    1.754E-19     105.849   
X4R    2.177     9.016E-21     5.442     
X4S    32.329    1.339E-19     80.823    
X4T    24.095    9.980E-20     60.237    
X4U    30.180    1.250E-19     75.449    
X4V    14.496    6.004E-20     36.239    
X4W    -0.802    -3.322E-21    -2.005    
X4X    33.345    1.381E-19     83.362    
X4Y    15.973    6.616E-20     39.933    
X4Z    19.095    7.909E-20     47.738    
X50    0.293     1.213E-21     0.732     
X51    7.922     3.281E-20     19.805    
X52    11.465    4.749E-20     28.662    
X53    21.784    9.023E-20     54.460    
X54    -14.014   -5.804E-20    -35.035   
X55    25.808    1.069E-19     64.520    
X56    28.531    1.182E-19     71.327    
X57    1.655     6.856E-21     4.138     
X58    10.649    4.411E-20     26.621    
X59    16.849    6.979E-20     42.123    
X5A    22.602    9.362E-20     56.505    
X5B    52.222    2.163E-19     130.554   
X5C    2.168     8.982E-21     5.421     
X5D    -1.361    -5.639E-21    -3.403    
X5E    3.544     1.468E-20     8.861     
X5F    4.035     1.671E-20     10.088    
X5G    -11.740   -4.863E-20    -29.349   
X5H    0.820     3.396E-21     2.050     
X5I    -5.330    -2.208E-20    -13.324   
X5J    11.032    4.569E-20     27.579    
X5K    3.356     1.390E-20     8.389     
X5L    15.371    6.367E-20     38.428    
X5M    9.774     4.049E-20     24.436    
X5N    -15.362   -6.363E-20    -38.406   
X5O    0.158     6.526E-22     0.394     
X5P    11.063    4.582E-20     27.658    
X5Q    -4.404    -1.824E-20    -11.011   
X5R    -14.538   -6.022E-20    -36.345   
X5S    2.669     1.105E-20     6.672     
X5T    4.123     1.708E-20     10.309    
X5U    -10.751   -4.453E-20    -26.878   
X5V    5.759     2.385E-20     14.397    
X5W    -8.798    -3.644E-20    -21.995   
X5X    -3.060    -1.267E-20    -7.650    
X5Y    3.335     1.381E-20     8.338     
X5Z    12.348    5.114E-20     30.870    
X60    -6.339    -2.626E-20    -15.848   
X61    -4.393    -1.820E-20    -10.983   
X62    -4.281    -1.773E-20    -10.702   
X63    6.893     2.855E-20     17.234    
X64    -7.371    -3.053E-20    -18.428   
X65    -0.470    -1.948E-21    -1.176    
X66    1.101     4.562E-21     2.753     
X67    13.744    5.693E-20     34.359    
X68    7.935     3.287E-20     19.837    
X69    78.277    3.242E-19     195.692   
X6A    1.953     8.091E-21     4.884     
X6B    12.955    5.366E-20     32.389    
X6C    19.126    7.922E-20     47.814    
X6D    7.261     3.008E-20     18.154    
X6E    -4.189    -1.735E-20    -10.472   
X6F    4.654     1.928E-20     11.636    
X6G    -15.694   -6.500E-20    -39.234   
X6H    10.122    4.192E-20     25.304    
X6I    28.174    1.167E-19     70.434    
X6J    55.009    2.278E-19     137.522   
X6K    -0.213    -8.820E-22    -0.532    
X6L    -10.245   -4.243E-20    -25.611   
X6M    6.689     2.771E-20     16.723    
X6N    6.341     2.626E-20     15.853    
X6O    2.635     1.091E-20     6.587     
X6P    32.741    1.356E-19     81.852    
X6Q    16.760    6.942E-20     41.900    
X6R    -6.190    -2.564E-20    -15.475   
X6S    -3.435    -1.423E-20    -8.587    
X6T    7.115     2.947E-20     17.788    
X6U    -12.718   -5.268E-20    -31.795   
X6V    32.389    1.342E-19     80.973    
X6W    13.561    5.617E-20     33.902    
X6X    13.719    5.682E-20     34.298    
X6Y    30.695    1.271E-19     76.737    
X6Z    11.245    4.658E-20     28.112    
X70    5.561     2.303E-20     13.902    
X71    27.202    1.127E-19     68.005    
X72    26.965    1.117E-19     67.412    
X73    2.048     8.484E-21     5.121     
X74    -1.226    -5.078E-21    -3.065    
X75    -6.747    -2.795E-20    -16.867   
X76    -5.468    -2.265E-20    -13.671   
X77    -7.907    -3.275E-20    -19.767   
X78    3.168     1.312E-20     7.919     
X79    -3.992    -1.653E-20    -9.980    
X7A    -8.216    -3.403E-20    -20.540   
X7B    -12.300   -5.095E-20    -30.751   
X7C    70.460    2.918E-19     176.151   
X7D    16.183    6.703E-20     40.457    
X7E    47.891    1.984E-19     119.728   
X7F    25.367    1.051E-19     63.417    
X7G    81.369    3.370E-19     203.421   
X7H    45.121    1.869E-19     112.803   
X7I    45.810    1.897E-19     114.526   
X7J    39.526    1.637E-19     98.815    
X7K    34.216    1.417E-19     85.541    
X7L    37.104    1.537E-19     92.760    
X7M    21.931    9.084E-20     54.827    
X7N    78.771    3.263E-19     196.929   
X7O    31.128    1.289E-19     77.821    
X7P    53.582    2.219E-19     133.956   
X7Q    49.847    2.065E-19     124.617   
X7R    26.726    1.107E-19     66.816    
X7S    75.863    3.142E-19     189.659   
X7T    39.852    1.651E-19     99.630    
X7U    69.707    2.887E-19     174.267   
X7V    93.394    3.868E-19     233.486   
X7W    28.706    1.189E-19     71.765    
X7X    3.439     1.424E-20     8.596     
X7Y    39.137    1.621E-19     97.844    
X7Z    21.853    9.052E-20     54.633    
X80    6.831     2.829E-20     17.077    
X81    55.705    2.307E-19     139.262   
X82    16.428    6.805E-20     41.071    
X83    62.331    2.582E-19     155.828   
X84    35.483    1.470E-19     88.708    
X85    11.036    4.571E-20     27.590    
X86    5.757     2.384E-20     14.392    
X87    43.949    1.820E-19     109.873   
X88    5.257     2.177E-20     13.142    
X89    10.558    4.373E-20     26.396    
X8A    91.341    3.783E-19     228.352   
X8B    33.265    1.378E-19     83.163    
X8C    90.228    3.737E-19     225.570   
X8D    58.797    2.435E-19     146.992   
X8E    26.109    1.081E-19     65.273    
X8F    13.792    5.713E-20     34.480    
X8G    33.357    1.382E-19     83.392    
X8H    37.925    1.571E-19     94.813    
X8I    65.861    2.728E-19     164.651   
X8J    -6.225    -2.578E-20    -15.563   
X8K    5.136     2.127E-20     12.839    
X8L    30.298    1.255E-19     75.745    
X8M    3.705     1.534E-20     9.262     
X8N    53.112    2.200E-19     132.779   
X8O    44.881    1.859E-19     112.203   
