#Name  kT        Joules        kJ/mol    
ALA    3.623     1.501E-20     9.057     
ARG    20.471    8.479E-20     51.176    
LYS    25.481    1.055E-19     63.703    
HID    20.730    8.586E-20     51.824    
HIE    20.743    8.592E-20     51.857    
ASP    23.277    9.641E-20     58.192    
GLU    19.715    8.166E-20     49.288    
SER    15.031    6.226E-20     37.578    
THR    12.831    5.315E-20     32.078    
ASN    19.813    8.206E-20     49.532    
GLN    17.378    7.198E-20     43.444    
CYS    36.098    1.495E-19     90.244    
GLY    18.659    7.729E-20     46.648    
PRO    17.439    7.223E-20     43.598    
VAL    7.624     3.158E-20     19.061    
ILE    8.196     3.395E-20     20.490    
LEU    8.097     3.354E-20     20.241    
MET    21.144    8.758E-20     52.860    
PHE    13.003    5.386E-20     32.507    
TYR    15.659    6.486E-20     39.148    
TRP    18.632    7.717E-20     46.580    
HIP    24.565    1.017E-19     61.413    
ETA    69.793    2.891E-19     174.483   
PHO    26.971    1.117E-19     67.427    
CHL    45.905    1.901E-19     114.763   
DGL    21.066    8.726E-20     52.666    
EST    15.985    6.621E-20     39.964    
CYM    36.270    1.502E-19     90.675    
GAN    17.811    7.377E-20     44.529    
HIS    21.789    9.025E-20     54.473    
X00    5.506     2.281E-20     13.765    
X01    25.811    1.069E-19     64.529    
X02    22.959    9.510E-20     57.398    
X03    16.935    7.014E-20     42.338    
X04    44.784    1.855E-19     111.961   
X05    18.224    7.548E-20     45.559    
X06    13.783    5.709E-20     34.458    
X07    18.183    7.531E-20     45.458    
X08    18.167    7.525E-20     45.418    
X09    4.400     1.822E-20     11.000    
X0A    4.313     1.786E-20     10.782    
X0B    12.040    4.987E-20     30.099    
X0C    23.216    9.616E-20     58.040    
X0D    10.171    4.213E-20     25.427    
X0E    16.227    6.721E-20     40.567    
X0F    10.342    4.284E-20     25.855    
X0G    16.563    6.860E-20     41.408    
X0H    13.588    5.628E-20     33.970    
X0I    4.161     1.724E-20     10.403    
X0J    21.852    9.051E-20     54.629    
X0K    30.504    1.263E-19     76.260    
X0L    24.787    1.027E-19     61.968    
X0M    38.029    1.575E-19     95.073    
X0N    14.100    5.840E-20     35.251    
X0O    18.506    7.665E-20     46.265    
X0P    6.310     2.614E-20     15.776    
X0Q    58.093    2.406E-19     145.233   
X0R    38.029    1.575E-19     95.073    
X0S    30.504    1.263E-19     76.260    
X0T    14.100    5.840E-20     35.251    
X0U    21.852    9.051E-20     54.629    
X0V    24.787    1.027E-19     61.968    
X0W    36.586    1.515E-19     91.465    
X0X    22.670    9.390E-20     56.674    
X0Y    19.815    8.207E-20     49.536    
X0Z    19.815    8.207E-20     49.536    
X10    20.887    8.651E-20     52.217    
X11    15.466    6.406E-20     38.664    
X12    19.470    8.064E-20     48.674    
X13    18.364    7.606E-20     45.910    
X14    18.506    7.665E-20     46.265    
