#Name  kT        Joules        kJ/mol    
ALA    3.933     1.629E-20     9.832     
ARG    22.221    9.204E-20     55.554    
LYS    27.661    1.146E-19     69.152    
HID    22.503    9.320E-20     56.257    
HIE    22.517    9.327E-20     56.293    
ASP    25.268    1.047E-19     63.169    
GLU    21.401    8.864E-20     53.503    
SER    16.317    6.758E-20     40.792    
THR    13.929    5.769E-20     34.822    
ASN    21.507    8.908E-20     53.769    
GLN    18.864    7.813E-20     47.160    
CYS    39.185    1.623E-19     97.963    
GLY    20.255    8.390E-20     50.638    
PRO    18.931    7.841E-20     47.327    
VAL    8.277     3.428E-20     20.692    
ILE    8.897     3.685E-20     22.242    
LEU    8.789     3.640E-20     21.973    
MET    22.952    9.507E-20     57.381    
PHE    14.115    5.846E-20     35.287    
TYR    16.998    7.041E-20     42.496    
TRP    20.226    8.377E-20     50.565    
HIP    26.666    1.104E-19     66.665    
ETA    75.763    3.138E-19     189.407   
PHO    29.278    1.213E-19     73.195    
CHL    49.832    2.064E-19     124.579   
DGL    22.868    9.472E-20     57.170    
EST    17.353    7.187E-20     43.382    
CYM    39.372    1.631E-19     98.431    
GAN    19.335    8.008E-20     48.337    
HIS    23.653    9.797E-20     59.132    
X00    5.977     2.476E-20     14.943    
X01    28.019    1.161E-19     70.048    
X02    24.923    1.032E-19     62.308    
X03    18.384    7.614E-20     45.959    
X04    48.615    2.014E-19     121.537   
X05    19.782    8.194E-20     49.456    
X06    14.962    6.197E-20     37.405    
X07    19.738    8.176E-20     49.346    
X08    19.721    8.168E-20     49.302    
X09    4.776     1.978E-20     11.941    
X0A    4.682     1.939E-20     11.704    
X0B    13.070    5.413E-20     32.674    
X0C    25.202    1.044E-19     63.004    
X0D    11.041    4.573E-20     27.602    
X0E    17.615    7.296E-20     44.036    
X0F    11.227    4.650E-20     28.067    
X0G    17.980    7.447E-20     44.950    
X0H    14.750    6.110E-20     36.876    
X0I    4.517     1.871E-20     11.293    
X0J    23.721    9.825E-20     59.302    
X0K    33.113    1.372E-19     82.783    
X0L    26.908    1.114E-19     67.269    
X0M    41.282    1.710E-19     103.205   
X0N    15.306    6.340E-20     38.266    
X0O    20.089    8.321E-20     50.222    
X0P    6.850     2.837E-20     17.125    
X0Q    63.062    2.612E-19     157.655   
X0R    41.282    1.710E-19     103.205   
X0S    33.113    1.372E-19     82.783    
X0T    15.306    6.340E-20     38.266    
X0U    23.721    9.825E-20     59.302    
X0V    26.908    1.114E-19     67.269    
X0W    39.715    1.645E-19     99.288    
X0X    24.609    1.019E-19     61.521    
X0Y    21.509    8.909E-20     53.773    
X0Z    21.509    8.909E-20     53.773    
X10    22.673    9.391E-20     56.683    
X11    16.788    6.954E-20     41.971    
X12    21.135    8.754E-20     52.838    
X13    19.935    8.257E-20     49.837    
X14    20.089    8.321E-20     50.222    
X15    7.048     2.919E-20     17.621    
X16    8.277     3.428E-20     20.694    
X17    6.518     2.700E-20     16.295    
X18    8.761     3.629E-20     21.903    
X19    9.529     3.947E-20     23.822    
X1A    10.115    4.190E-20     25.287    
X1B    10.116    4.190E-20     25.289    
