#Predicted Hamaker constants for hydroxyapatite-010-ph10
#Estimated self-vacuum-self Hamaker: 25.290979829468604#Nominal refractive index: 1.6347975342623027
#Name  kT        Joules        kJ/mol    
ALA    1.960     8.119E-21     4.900     
ARG    -3.732    -1.546E-20    -9.329    
LYS    2.237     9.264E-21     5.591     
HID    2.805     1.162E-20     7.013     
HIE    2.844     1.178E-20     7.110     
ASP    7.370     3.053E-20     18.425    
GLU    6.963     2.884E-20     17.408    
SER    7.454     3.087E-20     18.635    
THR    3.588     1.486E-20     8.970     
ASN    6.357     2.633E-20     15.893    
GLN    -0.598    -2.479E-21    -1.496    
CYS    12.705    5.262E-20     31.762    
GLY    9.519     3.943E-20     23.797    
PRO    2.546     1.055E-20     6.365     
VAL    1.219     5.048E-21     3.047     
ILE    -3.109    -1.288E-20    -7.772    
LEU    1.114     4.613E-21     2.784     
MET    1.028     4.256E-21     2.569     
PHE    0.109     4.533E-22     0.274     
TYR    -1.402    -5.807E-21    -3.505    
TRP    -2.091    -8.662E-21    -5.228    
HIP    0.835     3.457E-21     2.086     
ETA    21.721    8.997E-20     54.303    
PHO    -0.841    -3.483E-21    -2.102    
CHL    19.463    8.061E-20     48.657    
DGL    3.944     1.633E-20     9.859     
EST    3.624     1.501E-20     9.060     
CYM    7.150     2.961E-20     17.874    
GAN    2.315     9.590E-21     5.788     
MAN    7.483     3.099E-20     18.707    
FUC    5.998     2.484E-20     14.995    
BGL    9.755     4.041E-20     24.388    
NGL    1.585     6.563E-21     3.962     
NGA    3.772     1.562E-20     9.429     
NC4    19.459    8.060E-20     48.648    
MAS    3.621     1.500E-20     9.052     
PRA    2.315     9.590E-21     5.789     
DMP    -1.201    -4.974E-21    -3.002    
MMM    21.715    8.994E-20     54.288    
BTE    2.338     9.684E-21     5.845     
PAS    6.123     2.536E-20     15.307    
PGL    6.066     2.512E-20     15.164    
HIS    2.307     9.555E-21     5.767     
X00    8.998     3.727E-20     22.495    
X01    -2.805    -1.162E-20    -7.012    
X02    8.271     3.426E-20     20.678    
X03    6.688     2.770E-20     16.719    
X04    8.805     3.647E-20     22.012    
X05    1.860     7.705E-21     4.651     
X06    0.266     1.102E-21     0.665     
X07    2.424     1.004E-20     6.059     
X08    3.712     1.537E-20     9.279     
X09    3.913     1.621E-20     9.782     
X0A    10.173    4.214E-20     25.432    
X0B    -0.958    -3.966E-21    -2.394    
X0C    1.249     5.173E-21     3.122     
X0D    3.658     1.515E-20     9.146     
X0E    10.759    4.456E-20     26.897    
X0F    4.978     2.062E-20     12.444    
X0G    1.175     4.867E-21     2.938     
X0H    0.223     9.240E-22     0.558     
X0I    6.603     2.735E-20     16.507    
X0J    1.646     6.816E-21     4.114     
X0K    19.370    8.023E-20     48.425    
X0L    18.176    7.528E-20     45.439    
X0M    1.276     5.284E-21     3.189     
X0N    2.886     1.196E-20     7.216     
X0O    -0.219    -9.089E-22    -0.549    
X0P    5.674     2.350E-20     14.184    
X0Q    15.749    6.523E-20     39.372    
X0R    1.276     5.284E-21     3.189     
X0S    19.370    8.023E-20     48.425    
X0T    2.886     1.196E-20     7.216     
X0U    1.646     6.816E-21     4.114     
X0V    18.176    7.528E-20     45.439    
X0W    5.592     2.316E-20     13.979    
X0X    2.503     1.037E-20     6.257     
X0Y    -0.107    -4.443E-22    -0.268    
X0Z    -0.107    -4.443E-22    -0.268    
X10    7.537     3.122E-20     18.842    
X11    0.440     1.822E-21     1.100     
X12    -0.718    -2.974E-21    -1.795    
X13    3.557     1.473E-20     8.894     
X14    -0.219    -9.089E-22    -0.549    
X15    14.787    6.125E-20     36.967    
X16    7.031     2.912E-20     17.577    
X17    9.950     4.121E-20     24.876    
X18    5.965     2.471E-20     14.912    
X19    2.178     9.021E-21     5.445     
X1A    -0.128    -5.319E-22    -0.321    
X1B    10.506    4.351E-20     26.264    
X1C    -0.238    -9.847E-22    -0.594    
X1D    6.531     2.705E-20     16.328    
X1E    7.963     3.298E-20     19.907    
X1F    7.236     2.997E-20     18.091    
X1G    0.324     1.343E-21     0.811     
X1H    0.692     2.867E-21     1.730     
X1I    4.251     1.761E-20     10.628    
X1J    4.250     1.760E-20     10.625    
X1K    4.638     1.921E-20     11.596    
X1L    11.201    4.639E-20     28.003    
X1M    5.410     2.241E-20     13.525    
X1N    1.565     6.482E-21     3.912     
X1O    3.480     1.442E-20     8.701     
X1P    11.581    4.797E-20     28.954    
X1Q    5.047     2.090E-20     12.617    
X1R    0.715     2.963E-21     1.788     
X1S    0.422     1.747E-21     1.054     
X1T    7.029     2.912E-20     17.573    
X1U    4.727     1.958E-20     11.817    
X1V    14.981    6.205E-20     37.452    
X1W    4.727     1.958E-20     11.817    
X1X    6.225     2.578E-20     15.563    
X1Y    1.907     7.899E-21     4.768     
X1Z    6.159     2.551E-20     15.397    
X20    5.718     2.369E-20     14.296    
X21    6.579     2.725E-20     16.448    
X22    4.262     1.765E-20     10.654    
X23    24.337    1.008E-19     60.843    
X24    1.473     6.103E-21     3.684     
X25    13.734    5.689E-20     34.335    
X26    10.399    4.307E-20     25.998    
X27    1.410     5.838E-21     3.524     
X28    4.003     1.658E-20     10.007    
X29    1.963     8.131E-21     4.908     
X2A    7.033     2.913E-20     17.584    
X2B    8.205     3.399E-20     20.513    
X2C    4.347     1.801E-20     10.868    
X2D    2.166     8.973E-21     5.416     
X2E    19.416    8.042E-20     48.540    
X2F    12.779    5.293E-20     31.948    
X2G    3.415     1.414E-20     8.537     
X2H    0.905     3.748E-21     2.262     
X2I    5.618     2.327E-20     14.045    
X2J    5.489     2.274E-20     13.723    
X2K    5.421     2.245E-20     13.553    
X2L    -0.922    -3.817E-21    -2.304    
X2M    1.958     8.111E-21     4.896     
X2N    6.937     2.873E-20     17.342    
X2O    5.037     2.086E-20     12.593    
X2P    1.915     7.932E-21     4.788     
X2Q    8.382     3.472E-20     20.956    
X2R    0.314     1.299E-21     0.784     
X2S    -0.063    -2.604E-22    -0.157    
X2T    0.458     1.898E-21     1.146     
X2U    3.450     1.429E-20     8.624     
X2V    0.775     3.209E-21     1.937     
X2W    3.411     1.413E-20     8.528     
X2X    3.563     1.476E-20     8.907     
X2Y    2.572     1.065E-20     6.430     
X2Z    8.045     3.332E-20     20.112    
X30    5.763     2.387E-20     14.408    
X31    1.971     8.163E-21     4.927     
X32    3.081     1.276E-20     7.701     
X33    6.117     2.534E-20     15.293    
X34    7.037     2.915E-20     17.592    
X35    1.079     4.469E-21     2.698     
X36    2.654     1.099E-20     6.635     
X37    6.265     2.595E-20     15.662    
X38    8.530     3.533E-20     21.324    
X39    2.485     1.029E-20     6.212     
X3A    4.945     2.048E-20     12.363    
X3B    8.729     3.615E-20     21.821    
X3C    1.898     7.863E-21     4.746     
X3D    5.305     2.197E-20     13.262    
X3E    6.531     2.705E-20     16.328    
X3F    3.445     1.427E-20     8.612     
X3G    7.643     3.166E-20     19.108    
X3H    2.464     1.021E-20     6.160     
X3I    6.283     2.602E-20     15.707    
X3J    1.258     5.210E-21     3.145     
X3K    3.390     1.404E-20     8.475     
X3L    0.818     3.389E-21     2.046     
X3M    5.729     2.373E-20     14.321    
X3N    1.665     6.895E-21     4.162     
X3O    2.113     8.753E-21     5.283     
X3P    1.981     8.206E-21     4.953     
X3Q    5.487     2.273E-20     13.718    
X3R    2.388     9.890E-21     5.969     
X3S    9.822     4.068E-20     24.554    
X3T    1.622     6.716E-21     4.054     
X3U    4.751     1.968E-20     11.877    
X3V    9.290     3.848E-20     23.226    
X3W    2.021     8.373E-21     5.054     
X3X    3.438     1.424E-20     8.594     
X3Y    1.581     6.550E-21     3.954     
X3Z    6.929     2.870E-20     17.322    
X40    3.850     1.595E-20     9.625     
X41    4.801     1.988E-20     12.001    
X42    11.708    4.849E-20     29.270    
X43    5.360     2.220E-20     13.401    
