#Name  kT        Joules        kJ/mol    
ALA    3.562     1.475E-20     8.904     
ARG    20.124    8.335E-20     50.310    
LYS    25.050    1.038E-19     62.624    
HID    20.379    8.441E-20     50.946    
HIE    20.392    8.446E-20     50.979    
ASP    22.883    9.478E-20     57.206    
GLU    19.381    8.028E-20     48.453    
SER    14.777    6.120E-20     36.941    
THR    12.614    5.225E-20     31.535    
ASN    19.477    8.067E-20     48.693    
GLN    17.083    7.076E-20     42.709    
CYS    35.486    1.470E-19     88.716    
GLY    18.343    7.598E-20     45.858    
PRO    17.144    7.101E-20     42.860    
VAL    7.495     3.105E-20     18.738    
ILE    8.057     3.337E-20     20.143    
LEU    7.959     3.297E-20     19.899    
MET    20.786    8.609E-20     51.965    
PHE    12.783    5.294E-20     31.956    
TYR    15.394    6.376E-20     38.485    
TRP    18.317    7.587E-20     45.792    
HIP    24.149    1.000E-19     60.373    
ETA    68.611    2.842E-19     171.529   
PHO    26.514    1.098E-19     66.286    
CHL    45.128    1.869E-19     112.820   
DGL    20.710    8.578E-20     51.774    
EST    15.715    6.509E-20     39.287    
CYM    35.656    1.477E-19     89.140    
GAN    17.510    7.252E-20     43.775    
HIS    21.420    8.872E-20     53.550    
X00    5.413     2.242E-20     13.532    
X01    25.374    1.051E-19     63.436    
X02    22.570    9.349E-20     56.426    
X03    16.648    6.896E-20     41.621    
X04    44.026    1.824E-19     110.065   
X05    17.915    7.420E-20     44.788    
X06    13.550    5.612E-20     33.874    
X07    17.875    7.404E-20     44.688    
X08    17.859    7.397E-20     44.649    
X09    4.325     1.792E-20     10.814    
X0A    4.240     1.756E-20     10.599    
X0B    11.836    4.902E-20     29.590    
X0C    22.823    9.453E-20     57.057    
X0D    9.999     4.141E-20     24.996    
X0E    15.952    6.607E-20     39.880    
X0F    10.167    4.211E-20     25.417    
X0G    16.283    6.744E-20     40.707    
X0H    13.358    5.533E-20     33.395    
X0I    4.091     1.694E-20     10.227    
X0J    21.482    8.898E-20     53.704    
X0K    29.988    1.242E-19     74.969    
X0L    24.368    1.009E-19     60.919    
X0M    37.385    1.548E-19     93.463    
X0N    13.861    5.741E-20     34.654    
X0O    18.193    7.535E-20     45.482    
X0P    6.203     2.569E-20     15.508    
X0Q    57.109    2.365E-19     142.774   
X0R    37.385    1.548E-19     93.463    
X0S    29.988    1.242E-19     74.969    
X0T    13.861    5.741E-20     34.654    
X0U    21.482    8.898E-20     53.704    
X0V    24.368    1.009E-19     60.919    
X0W    35.967    1.490E-19     89.916    
X0X    22.286    9.231E-20     55.714    
X0Y    19.479    8.068E-20     48.697    
X0Z    19.479    8.068E-20     48.697    
X10    20.533    8.505E-20     51.333    
X11    15.204    6.297E-20     38.009    
X12    19.140    7.928E-20     47.850    
X13    18.053    7.478E-20     45.133    
X14    18.193    7.535E-20     45.482    
X15    6.383     2.644E-20     15.958    
X16    7.496     3.105E-20     18.740    
X17    5.903     2.445E-20     14.757    
X18    7.934     3.286E-20     19.836    
X19    8.629     3.574E-20     21.573    
X1A    9.160     3.794E-20     22.900    
X1B    9.161     3.794E-20     22.902    
X1C    10.634    4.405E-20     26.586    
X1D    26.530    1.099E-19     66.325    
X1E    45.128    1.869E-19     112.821   
X1F    15.716    6.510E-20     39.291    
X1G    24.149    1.000E-19     60.373    
X1H    68.609    2.842E-19     171.524   
X1I    28.120    1.165E-19     70.300    
X1J    18.760    7.770E-20     46.900    
X1K    17.509    7.252E-20     43.773    
X1L    20.222    8.376E-20     50.556    
X1M    18.558    7.687E-20     46.396    
X1N    20.580    8.524E-20     51.449    
X1O    20.620    8.541E-20     51.551    
X1P    20.559    8.516E-20     51.398    
X1Q    10.903    4.516E-20     27.257    
X1R    17.800    7.372E-20     44.499    
X1S    13.206    5.470E-20     33.014    
X1T    140.060   5.801E-19     350.149   
X1U    16.336    6.766E-20     40.840    
X1V    34.040    1.410E-19     85.100    
X1W    29.895    1.238E-19     74.739    
X1X    18.262    7.564E-20     45.655    
X1Y    16.960    7.025E-20     42.401    
X1Z    15.885    6.579E-20     39.712    
X20    25.250    1.046E-19     63.124    
X21    18.341    7.597E-20     45.853    
X22    31.920    1.322E-19     79.801    
X23    17.986    7.450E-20     44.965    
X24    52.247    2.164E-19     130.618   
X25    28.576    1.184E-19     71.440    
X26    19.223    7.962E-20     48.057    
X27    12.953    5.365E-20     32.383    
X28    31.098    1.288E-19     77.746    
X29    7.142     2.958E-20     17.854    
X2A    22.798    9.443E-20     56.996    
X2B    18.026    7.466E-20     45.065    
X2C    15.878    6.577E-20     39.696    
X2D    22.545    9.338E-20     56.362    
X2E    18.948    7.848E-20     47.369    
X2F    17.466    7.234E-20     43.665    
X2G    24.083    9.975E-20     60.206    
X2H    17.065    7.068E-20     42.663    
X2I    18.962    7.854E-20     47.404    
X2J    34.971    1.448E-19     87.428    
X2K    17.963    7.440E-20     44.907    
X2L    19.616    8.125E-20     49.040    
X2M    21.263    8.807E-20     53.157    
X2N    28.672    1.188E-19     71.680    
X2O    18.044    7.474E-20     45.109    
X2P    23.313    9.656E-20     58.283    
X2Q    24.279    1.006E-19     60.696    
X2R    17.834    7.387E-20     44.585    
X2S    11.405    4.724E-20     28.512    
X2T    16.363    6.778E-20     40.908    
X2U    16.916    7.006E-20     42.289    
X2V    14.630    6.059E-20     36.574    
X2W    29.489    1.221E-19     73.723    
X2X    23.633    9.789E-20     59.083    
X2Y    23.623    9.785E-20     59.058    
X2Z    24.041    9.958E-20     60.104    
X30    21.071    8.727E-20     52.677    
X31    16.507    6.837E-20     41.269    
X32    27.360    1.133E-19     68.399    
X33    18.023    7.465E-20     45.057    
X34    10.896    4.513E-20     27.239    
X35    33.733    1.397E-19     84.334    
X36    15.308    6.340E-20     38.269    
X37    20.933    8.671E-20     52.334    
X38    17.846    7.392E-20     44.614    
X39    23.460    9.717E-20     58.650    
X3A    20.358    8.432E-20     50.894    
X3B    16.893    6.997E-20     42.232    
X3C    20.165    8.352E-20     50.413    
X3D    10.752    4.453E-20     26.880    
X3E    26.033    1.078E-19     65.082    
X3F    21.174    8.770E-20     52.935    
X3G    16.946    7.019E-20     42.364    
X3H    22.356    9.260E-20     55.890    
X3I    16.102    6.669E-20     40.255    
X3J    19.987    8.278E-20     49.967    
X3K    15.419    6.386E-20     38.547    
X3L    16.250    6.731E-20     40.625    
X3M    15.929    6.598E-20     39.823    
X3N    20.215    8.373E-20     50.536    
X3O    18.724    7.756E-20     46.811    
X3P    19.237    7.968E-20     48.094    
X3Q    26.322    1.090E-19     65.805    
X3R    10.913    4.520E-20     27.284    
X3S    11.668    4.833E-20     29.169    
X3T    13.496    5.590E-20     33.741    
X3U    12.641    5.236E-20     31.603    
X3V    12.949    5.363E-20     32.372    
X3W    10.364    4.293E-20     25.909    
X3X    25.720    1.065E-19     64.300    
X3Y    18.983    7.863E-20     47.457    
X3Z    26.011    1.077E-19     65.027    
X40    15.544    6.438E-20     38.859    
X41    25.787    1.068E-19     64.467    
X42    22.640    9.377E-20     56.601    
X43    23.615    9.781E-20     59.037    
X44    24.245    1.004E-19     60.614    
X45    29.358    1.216E-19     73.394    
X46    14.553    6.028E-20     36.381    
X47    28.983    1.200E-19     72.457    
X48    19.050    7.891E-20     47.626    
X49    10.387    4.302E-20     25.969    
X4A    23.851    9.879E-20     59.627    
X4B    14.577    6.038E-20     36.442    
X4C    22.576    9.351E-20     56.439    
X4D    25.154    1.042E-19     62.884    
X4E    48.620    2.014E-19     121.550   
X4F    51.643    2.139E-19     129.107   
X4G    18.667    7.732E-20     46.668    
X4H    26.717    1.107E-19     66.792    
X4I    12.894    5.341E-20     32.234    
X4J    14.064    5.825E-20     35.160    
X4K    19.940    8.259E-20     49.849    
X4L    24.892    1.031E-19     62.230    
X4M    19.031    7.882E-20     47.577    
X4N    38.185    1.582E-19     95.461    
X4O    20.265    8.394E-20     50.664    
X4P    8.382     3.472E-20     20.956    
X4Q    25.889    1.072E-19     64.722    
X4R    31.070    1.287E-19     77.674    
X4S    27.388    1.134E-19     68.470    
X4T    24.880    1.031E-19     62.200    
X4U    27.811    1.152E-19     69.527    
