#Predicted Hamaker constants for Fe2O3-001O
#Estimated self-vacuum-self Hamaker: 67.83229632701502#Nominal refractive index: 2.2174857907676873
#Name  kT        Joules        kJ/mol    
ALA    6.151     2.548E-20     15.378    
ARG    -8.377    -3.470E-20    -20.943   
LYS    6.861     2.842E-20     17.152    
HID    8.322     3.447E-20     20.806    
HIE    8.422     3.488E-20     21.055    
ASP    20.124    8.335E-20     50.311    
GLU    19.068    7.898E-20     47.671    
SER    20.343    8.426E-20     50.858    
THR    10.338    4.282E-20     25.845    
ASN    17.495    7.246E-20     43.737    
GLN    -0.400    -1.656E-21    -1.000    
CYS    34.096    1.412E-19     85.239    
GLY    25.727    1.066E-19     64.318    
PRO    7.656     3.171E-20     19.140    
VAL    4.249     1.760E-20     10.624    
ILE    -6.795    -2.815E-20    -16.988   
LEU    3.980     1.648E-20     9.950     
MET    3.759     1.557E-20     9.398     
PHE    1.409     5.837E-21     3.523     
TYR    -2.450    -1.015E-20    -6.125    
TRP    -4.206    -1.742E-20    -10.516   
HIP    3.265     1.352E-20     8.162     
ETA    58.254    2.413E-19     145.635   
PHO    -1.019    -4.219E-21    -2.546    
CHL    52.127    2.159E-19     130.319   
DGL    11.254    4.661E-20     28.135    
EST    10.431    4.320E-20     26.077    
CYM    19.552    8.098E-20     48.880    
GAN    7.063     2.926E-20     17.658    
MAN    20.419    8.457E-20     51.046    
FUC    16.564    6.861E-20     41.409    
BGL    26.346    1.091E-19     65.865    
NGL    5.187     2.149E-20     12.969    
NGA    10.811    4.478E-20     27.027    
NC4    52.119    2.159E-19     130.296   
MAS    10.422    4.317E-20     26.054    
PRA    7.063     2.926E-20     17.658    
DMP    -1.937    -8.025E-21    -4.844    
MMM    58.237    2.412E-19     145.593   
BTE    7.122     2.950E-20     17.804    
PAS    16.888    6.995E-20     42.219    
PGL    16.739    6.933E-20     41.848    
HIS    7.042     2.917E-20     17.604    
X00    24.366    1.009E-19     60.916    
X01    -6.022    -2.494E-20    -15.054   
X02    22.471    9.307E-20     56.177    
X03    18.352    7.602E-20     45.881    
X04    23.862    9.884E-20     59.656    
X05    5.895     2.441E-20     14.736    
X06    1.810     7.495E-21     4.524     
X07    7.341     3.041E-20     18.354    
X08    10.656    4.414E-20     26.640    
X09    11.175    4.629E-20     27.938    
X0A    27.439    1.137E-19     68.598    
X0B    -1.317    -5.454E-21    -3.292    
X0C    4.327     1.792E-20     10.817    
X0D    10.519    4.357E-20     26.298    
X0E    28.975    1.200E-19     72.437    
X0F    13.924    5.767E-20     34.809    
X0G    4.137     1.714E-20     10.343    
X0H    1.700     7.041E-21     4.250     
X0I    18.132    7.510E-20     45.330    
X0J    5.344     2.213E-20     13.360    
X0K    51.878    2.149E-19     129.694   
X0L    48.660    2.015E-19     121.651   
X0M    4.395     1.821E-20     10.988    
X0N    8.531     3.534E-20     21.328    
X0O    0.568     2.354E-21     1.421     
X0P    15.724    6.513E-20     39.310    
