#Predicted Hamaker constants for Montmorillonite-001-NaCEC108
#Estimated self-vacuum-self Hamaker: 8.953680708442509#Nominal refractive index: 1.3473303227984113
#Name  kT        Joules        kJ/mol    
X13    -0.511    -2.116E-21    -1.277    
X14    -0.701    -2.902E-21    -1.752    
X15    0.049     2.013E-22     0.122     
X16    -0.337    -1.395E-21    -0.842    
X17    -0.191    -7.921E-22    -0.478    
X18    -0.390    -1.616E-21    -0.975    
X19    -0.580    -2.403E-21    -1.450    
X1A    -0.696    -2.883E-21    -1.740    
X1B    -0.164    -6.776E-22    -0.409    
X1C    -0.702    -2.906E-21    -1.754    
X1D    -0.362    -1.499E-21    -0.904    
X1E    -0.290    -1.202E-21    -0.726    
X1F    -0.327    -1.353E-21    -0.816    
X1G    -0.673    -2.789E-21    -1.683    
X1H    -0.655    -2.712E-21    -1.637    
X1I    -0.476    -1.971E-21    -1.190    
X1J    -0.476    -1.972E-21    -1.190    
X1K    -0.457    -1.891E-21    -1.141    
X1L    -0.129    -5.344E-22    -0.323    
X1M    -0.418    -1.731E-21    -1.045    
X1N    -0.611    -2.530E-21    -1.527    
X1O    -0.515    -2.132E-21    -1.287    
X1P    -0.110    -4.562E-22    -0.275    
X1Q    -0.436    -1.806E-21    -1.090    
X1R    -0.654    -2.707E-21    -1.634    
X1S    -0.668    -2.769E-21    -1.671    
X1T    -0.337    -1.395E-21    -0.842    
X1U    -0.452    -1.873E-21    -1.130    
X1V    0.058     2.410E-22     0.145     
X1W    -0.452    -1.873E-21    -1.130    
X1X    -0.377    -1.562E-21    -0.943    
X1Y    -0.594    -2.459E-21    -1.484    
X1Z    -0.380    -1.576E-21    -0.951    
X20    -0.402    -1.667E-21    -1.006    
X21    -0.359    -1.489E-21    -0.899    
X22    -0.475    -1.969E-21    -1.189    
X23    0.516     2.138E-21     1.290     
X24    -0.616    -2.549E-21    -1.539    
X25    -0.003    -1.425E-23    -0.009    
X26    -0.169    -6.995E-22    -0.422    
X27    -0.619    -2.563E-21    -1.547    
X28    -0.488    -2.023E-21    -1.221    
X29    -0.591    -2.447E-21    -1.477    
X2A    -0.337    -1.395E-21    -0.842    
X2B    -0.278    -1.152E-21    -0.695    
X2C    -0.471    -1.952E-21    -1.178    
X2D    -0.581    -2.405E-21    -1.452    
X2E    0.276     1.145E-21     0.691     
X2F    -0.051    -2.101E-22    -0.127    
X2G    -0.518    -2.145E-21    -1.295    
X2H    -0.644    -2.668E-21    -1.610    
X2I    -0.407    -1.688E-21    -1.019    
X2J    -0.414    -1.715E-21    -1.035    
X2K    -0.417    -1.729E-21    -1.043    
X2L    -0.736    -3.049E-21    -1.840    
X2M    -0.591    -2.448E-21    -1.478    
X2N    -0.342    -1.415E-21    -0.854    
X2O    -0.437    -1.808E-21    -1.091    
X2P    -0.593    -2.457E-21    -1.483    
X2Q    -0.269    -1.116E-21    -0.673    
X2R    -0.674    -2.791E-21    -1.685    
X2S    -0.693    -2.870E-21    -1.732    
X2T    -0.667    -2.761E-21    -1.667    
X2U    -0.516    -2.138E-21    -1.290    
X2V    -0.651    -2.695E-21    -1.627    
X2W    -0.518    -2.146E-21    -1.295    
X2X    -0.511    -2.115E-21    -1.276    
X2Y    -0.560    -2.321E-21    -1.401    
X2Z    -0.286    -1.185E-21    -0.715    
X30    -0.400    -1.658E-21    -1.001    
X31    -0.590    -2.446E-21    -1.476    
X32    -0.535    -2.215E-21    -1.337    
X33    -0.383    -1.584E-21    -0.956    
X34    -0.337    -1.394E-21    -0.841    
X35    -0.635    -2.632E-21    -1.588    
X36    -0.556    -2.304E-21    -1.390    
X37    -0.375    -1.554E-21    -0.938    
X38    -0.262    -1.085E-21    -0.655    
X39    -0.565    -2.339E-21    -1.412    
X3A    -0.441    -1.827E-21    -1.103    
X3B    -0.252    -1.044E-21    -0.630    
X3C    -0.594    -2.461E-21    -1.485    
X3D    -0.423    -1.753E-21    -1.058    
X3E    -0.362    -1.499E-21    -0.904    
X3F    -0.516    -2.139E-21    -1.291    
X3G    -0.306    -1.268E-21    -0.766    
X3H    -0.566    -2.343E-21    -1.414    
X3I    -0.374    -1.550E-21    -0.936    
X3J    -0.626    -2.594E-21    -1.566    
X3K    -0.519    -2.150E-21    -1.298    
X3L    -0.648    -2.686E-21    -1.621    
X3M    -0.402    -1.665E-21    -1.005    
X3N    -0.606    -2.510E-21    -1.515    
X3O    -0.583    -2.416E-21    -1.458    
X3P    -0.590    -2.444E-21    -1.475    
X3Q    -0.414    -1.715E-21    -1.035    
X3R    -0.570    -2.359E-21    -1.424    
X3S    -0.198    -8.186E-22    -0.494    
X3T    -0.608    -2.519E-21    -1.520    
X3U    -0.451    -1.868E-21    -1.127    
X3V    -0.224    -9.282E-22    -0.560    
X3W    -0.588    -2.435E-21    -1.470    
X3X    -0.517    -2.141E-21    -1.292    
X3Y    -0.610    -2.527E-21    -1.525    
X3Z    -0.342    -1.416E-21    -0.855    
X40    -0.496    -2.055E-21    -1.240    
X41    -0.448    -1.857E-21    -1.121    
X42    -0.104    -4.302E-22    -0.260    
X43    -0.420    -1.741E-21    -1.051    
X44    -0.252    -1.045E-21    -0.630    
X45    -0.518    -2.147E-21    -1.296    
X46    -0.369    -1.530E-21    -0.923    
X47    -0.642    -2.657E-21    -1.604    
X48    -0.363    -1.503E-21    -0.907    
X49    -0.689    -2.852E-21    -1.721    
X4A    -0.634    -2.625E-21    -1.584    
X4B    -0.509    -2.107E-21    -1.272    
X4C    -0.666    -2.761E-21    -1.666    
X4D    -0.555    -2.300E-21    -1.388    
X4E    -0.527    -2.185E-21    -1.319    
X4F    -0.536    -2.219E-21    -1.339    
X4G    -0.181    -7.502E-22    -0.453    
X4H    -0.261    -1.082E-21    -0.653    
X4I    -0.679    -2.814E-21    -1.698    
X4J    -0.301    -1.247E-21    -0.753    
X4K    -0.626    -2.591E-21    -1.564    
X4L    -0.181    -7.483E-22    -0.452    
X4M    -0.577    -2.389E-21    -1.442    
X4N    -0.593    -2.457E-21    -1.483    
X4O    -0.450    -1.864E-21    -1.125    
X4P    -0.387    -1.604E-21    -0.968    
X4Q    -0.202    -8.359E-22    -0.505    
X4R    -0.690    -2.858E-21    -1.725    
X4S    -0.321    -1.328E-21    -0.802    
X4T    -0.420    -1.739E-21    -1.050    
X4U    -0.346    -1.435E-21    -0.866    
X4V    -0.537    -2.224E-21    -1.343    
X4W    -0.727    -3.012E-21    -1.818    
X4X    -0.308    -1.278E-21    -0.771    
X4Y    -0.519    -2.149E-21    -1.297    
X4Z    -0.481    -1.991E-21    -1.202    
X50    -0.714    -2.955E-21    -1.784    
X51    -0.618    -2.561E-21    -1.546    
X52    -0.574    -2.379E-21    -1.436    
X53    -0.448    -1.855E-21    -1.120    
X54    -0.895    -3.706E-21    -2.237    
X55    -0.399    -1.653E-21    -0.998    
X56    -0.366    -1.517E-21    -0.916    
X57    -0.696    -2.885E-21    -1.741    
X58    -0.585    -2.421E-21    -1.461    
X59    -0.508    -2.105E-21    -1.270    
X5A    -0.438    -1.814E-21    -1.095    
X5B    -0.087    -3.585E-22    -0.216    
X5C    -0.690    -2.858E-21    -1.725    
X5D    -0.734    -3.041E-21    -1.836    
X5E    -0.673    -2.787E-21    -1.682    
X5F    -0.667    -2.761E-21    -1.667    
X5G    -0.866    -3.585E-21    -2.164    
X5H    -0.707    -2.928E-21    -1.767    
X5I    -0.784    -3.249E-21    -1.961    
X5J    -0.580    -2.401E-21    -1.449    
X5K    -0.675    -2.797E-21    -1.688    
X5L    -0.526    -2.180E-21    -1.316    
X5M    -0.595    -2.466E-21    -1.488    
X5N    -0.912    -3.777E-21    -2.280    
X5O    -0.715    -2.962E-21    -1.788    
X5P    -0.579    -2.400E-21    -1.448    
X5Q    -0.773    -3.200E-21    -1.932    
X5R    -0.901    -3.733E-21    -2.253    
X5S    -0.684    -2.832E-21    -1.709    
X5T    -0.666    -2.757E-21    -1.664    
X5U    -0.853    -3.533E-21    -2.133    
X5V    -0.645    -2.672E-21    -1.613    
X5W    -0.828    -3.430E-21    -2.071    
X5X    -0.756    -3.130E-21    -1.889    
X5Y    -0.675    -2.798E-21    -1.689    
X5Z    -0.564    -2.334E-21    -1.409    
X60    -0.797    -3.301E-21    -1.993    
X61    -0.772    -3.200E-21    -1.931    
X62    -0.771    -3.194E-21    -1.928    
X63    -0.631    -2.614E-21    -1.578    
X64    -0.810    -3.356E-21    -2.025    
X65    -0.723    -2.995E-21    -1.808    
X66    -0.703    -2.913E-21    -1.758    
X67    -0.546    -2.263E-21    -1.366    
X68    -0.618    -2.560E-21    -1.545    
X69    0.207     8.576E-22     0.518     
X6A    -0.693    -2.869E-21    -1.732    
X6B    -0.556    -2.303E-21    -1.390    
X6C    -0.480    -1.989E-21    -1.201    
X6D    -0.626    -2.595E-21    -1.566    
X6E    -0.770    -3.189E-21    -1.925    
X6F    -0.659    -2.729E-21    -1.647    
X6G    -0.916    -3.795E-21    -2.290    
X6H    -0.591    -2.448E-21    -1.478    
X6I    -0.371    -1.535E-21    -0.926    
X6J    -0.054    -2.254E-22    -0.136    
X6K    -0.720    -2.982E-21    -1.800    
X6L    -0.847    -3.507E-21    -2.117    
X6M    -0.634    -2.624E-21    -1.584    
X6N    -0.638    -2.642E-21    -1.595    
X6O    -0.684    -2.834E-21    -1.710    
X6P    -0.316    -1.308E-21    -0.789    
X6Q    -0.509    -2.109E-21    -1.273    
X6R    -0.795    -3.294E-21    -1.988    
X6S    -0.760    -3.150E-21    -1.901    
X6T    -0.628    -2.602E-21    -1.571    
X6U    -0.878    -3.637E-21    -2.195    
X6V    -0.320    -1.325E-21    -0.800    
X6W    -0.549    -2.272E-21    -1.371    
X6X    -0.547    -2.264E-21    -1.367    
X6Y    -0.340    -1.409E-21    -0.850    
X6Z    -0.577    -2.390E-21    -1.443    
X70    -0.648    -2.683E-21    -1.619    
X71    -0.382    -1.583E-21    -0.956    
X72    -0.385    -1.595E-21    -0.963    
X73    -0.692    -2.864E-21    -1.729    
X74    -0.733    -3.034E-21    -1.831    
X75    -0.802    -3.323E-21    -2.006    
X76    -0.786    -3.256E-21    -1.965    
X77    -0.817    -3.384E-21    -2.042    
X78    -0.678    -2.806E-21    -1.694    
X79    -0.767    -3.179E-21    -1.919    
X7A    -0.821    -3.400E-21    -2.052    
X7B    -0.873    -3.615E-21    -2.182    
X7C    0.121     4.996E-22     0.302     
X7D    -0.516    -2.139E-21    -1.291    
X7E    -0.137    -5.666E-22    -0.342    
X7F    -0.404    -1.675E-21    -1.011    
X7G    0.241     9.976E-22     0.602     
X7H    -0.169    -7.006E-22    -0.423    
X7I    -0.161    -6.672E-22    -0.403    
X7J    -0.235    -9.733E-22    -0.587    
X7K    -0.298    -1.235E-21    -0.745    
X7L    -0.264    -1.092E-21    -0.659    
X7M    -0.446    -1.848E-21    -1.115    
X7N    0.212     8.801E-22     0.531     
X7O    -0.335    -1.388E-21    -0.837    
X7P    -0.071    -2.934E-22    -0.177    
X7Q    -0.114    -4.724E-22    -0.285    
X7R    -0.388    -1.607E-21    -0.970    
X7S    0.181     7.477E-22     0.451     
X7T    -0.231    -9.574E-22    -0.578    
X7U    0.112     4.647E-22     0.281     
X7V    0.370     1.533E-21     0.925     
X7W    -0.364    -1.508E-21    -0.910    
X7X    -0.674    -2.792E-21    -1.685    
X7Y    -0.240    -9.924E-22    -0.599    
X7Z    -0.447    -1.852E-21    -1.118    
X80    -0.632    -2.617E-21    -1.580    
X81    -0.046    -1.922E-22    -0.116    
X82    -0.513    -2.126E-21    -1.283    
X83    0.029     1.210E-22     0.073     
X84    -0.283    -1.172E-21    -0.707    
X85    -0.580    -2.401E-21    -1.449    
X86    -0.645    -2.672E-21    -1.613    
X87    -0.183    -7.575E-22    -0.457    
X88    -0.651    -2.698E-21    -1.629    
X89    -0.586    -2.426E-21    -1.464    
X8A    0.348     1.442E-21     0.871     
X8B    -0.309    -1.282E-21    -0.774    
X8C    0.336     1.393E-21     0.841     
X8D    -0.011    -4.560E-23    -0.028    
X8E    -0.395    -1.638E-21    -0.989    
X8F    -0.546    -2.260E-21    -1.364    
X8G    -0.308    -1.277E-21    -0.771    
X8H    -0.254    -1.052E-21    -0.635    
X8I    0.069     2.861E-22     0.173     
X8J    -0.796    -3.295E-21    -1.989    
X8K    -0.653    -2.704E-21    -1.632    
X8L    -0.345    -1.429E-21    -0.862    
X8M    -0.671    -2.778E-21    -1.677    
X8N    -0.076    -3.159E-22    -0.191    
X8O    -0.172    -7.123E-22    -0.430    
