#Name  kT        Joules        kJ/mol    
X1H    28.426    1.177E-19     71.064    
X1I    11.651    4.826E-20     29.126    
X1J    7.773     3.219E-20     19.431    
X1K    7.254     3.005E-20     18.136    
X1L    8.378     3.470E-20     20.946    
X1M    7.689     3.185E-20     19.222    
X1N    8.526     3.532E-20     21.316    
X1O    8.543     3.539E-20     21.358    
X1P    8.518     3.528E-20     21.295    
X1Q    4.517     1.871E-20     11.293    
X1R    7.375     3.055E-20     18.436    
X1S    5.471     2.266E-20     13.678    
X1T    58.028    2.404E-19     145.071   
X1U    6.768     2.803E-20     16.921    
X1V    14.103    5.841E-20     35.258    
X1W    12.386    5.130E-20     30.965    
X1X    7.566     3.134E-20     18.916    
X1Y    7.027     2.910E-20     17.567    
X1Z    6.581     2.726E-20     16.453    
X20    10.461    4.333E-20     26.153    
X21    7.599     3.147E-20     18.998    
X22    13.225    5.478E-20     33.063    
X23    7.452     3.086E-20     18.630    
X24    21.647    8.966E-20     54.117    
X25    11.839    4.904E-20     29.598    
X26    7.964     3.299E-20     19.911    
X27    5.367     2.223E-20     13.417    
X28    12.884    5.337E-20     32.211    
X29    2.959     1.226E-20     7.397     
X2A    9.446     3.912E-20     23.614    
X2B    7.468     3.093E-20     18.671    
X2C    6.579     2.725E-20     16.446    
X2D    9.341     3.869E-20     23.352    
X2E    7.850     3.252E-20     19.626    
X2F    7.236     2.997E-20     18.091    
X2G    9.978     4.133E-20     24.944    
X2H    7.070     2.928E-20     17.676    
X2I    7.856     3.254E-20     19.640    
X2J    14.489    6.001E-20     36.223    
X2K    7.442     3.083E-20     18.606    
X2L    8.127     3.366E-20     20.318    
X2M    8.809     3.649E-20     22.024    
X2N    11.879    4.920E-20     29.698    
X2O    7.476     3.096E-20     18.689    
X2P    9.659     4.001E-20     24.148    
X2Q    10.059    4.166E-20     25.147    
X2R    7.389     3.060E-20     18.472    
X2S    4.725     1.957E-20     11.813    
X2T    6.779     2.808E-20     16.949    
X2U    7.008     2.903E-20     17.521    
X2V    6.061     2.511E-20     15.153    
X2W    12.218    5.060E-20     30.544    
X2X    9.792     4.056E-20     24.479    
X2Y    9.787     4.054E-20     24.468    
X2Z    9.961     4.126E-20     24.902    
X30    8.730     3.616E-20     21.825    
X31    6.839     2.833E-20     17.098    
X32    11.336    4.695E-20     28.339    
X33    7.467     3.093E-20     18.668    
X34    4.514     1.870E-20     11.286    
X35    13.976    5.789E-20     34.941    
X36    6.342     2.627E-20     15.855    
X37    8.673     3.592E-20     21.682    
X38    7.394     3.062E-20     18.484    
X39    9.720     4.026E-20     24.299    
X3A    8.434     3.493E-20     21.086    
X3B    6.999     2.899E-20     17.497    
X3C    8.355     3.460E-20     20.887    
X3D    4.455     1.845E-20     11.137    
X3E    10.786    4.467E-20     26.964    
X3F    8.773     3.634E-20     21.932    
X3G    7.021     2.908E-20     17.552    
X3H    9.262     3.836E-20     23.156    
X3I    6.671     2.763E-20     16.678    
X3J    8.281     3.430E-20     20.702    
X3K    6.388     2.646E-20     15.970    
X3L    6.733     2.789E-20     16.831    
X3M    6.600     2.734E-20     16.499    
X3N    8.375     3.469E-20     20.938    
X3O    7.758     3.213E-20     19.394    
X3P    7.970     3.301E-20     19.926    
X3Q    10.906    4.517E-20     27.264    
X3R    4.522     1.873E-20     11.304    
X3S    4.834     2.002E-20     12.085    
X3T    5.592     2.316E-20     13.979    
X3U    5.237     2.169E-20     13.094    
X3V    5.365     2.222E-20     13.412    
X3W    4.294     1.778E-20     10.734    
X3X    10.656    4.414E-20     26.640    
X3Y    7.865     3.258E-20     19.662    
X3Z    10.777    4.464E-20     26.941    
X40    6.440     2.667E-20     16.100    
X41    10.684    4.425E-20     26.709    
X42    9.380     3.885E-20     23.450    
X43    9.784     4.052E-20     24.460    
X44    10.045    4.161E-20     25.113    
X45    12.163    5.038E-20     30.408    
X46    6.029     2.497E-20     15.073    
X47    12.008    4.974E-20     30.020    
X48    7.893     3.269E-20     19.732    
X49    4.304     1.783E-20     10.759    
X4A    9.882     4.093E-20     24.704    
X4B    6.039     2.501E-20     15.099    
X4C    9.353     3.874E-20     23.383    
X4D    10.421    4.317E-20     26.054    
X4E    20.144    8.343E-20     50.360    
X4F    21.396    8.862E-20     53.491    
X4G    7.734     3.203E-20     19.335    
X4H    11.069    4.585E-20     27.673    
X4I    5.342     2.213E-20     13.355    
X4J    5.827     2.413E-20     14.567    
X4K    8.261     3.422E-20     20.653    
X4L    10.313    4.272E-20     25.783    
X4M    7.885     3.266E-20     19.712    
X4N    15.820    6.553E-20     39.551    
X4O    8.396     3.478E-20     20.991    
X4P    3.473     1.438E-20     8.682     
X4Q    10.726    4.443E-20     26.815    
X4R    12.872    5.332E-20     32.181    
X4S    11.347    4.700E-20     28.368    
X4T    10.308    4.270E-20     25.770    
X4U    11.522    4.773E-20     28.806    
X4V    10.005    4.144E-20     25.011    
X4W    9.488     3.930E-20     23.719    
X4X    10.119    4.191E-20     25.298    
X4Y    10.581    4.383E-20     26.452    
X4Z    11.080    4.589E-20     27.699    
X50    8.773     3.634E-20     21.933    
X51    16.344    6.770E-20     40.860    
X52    17.656    7.313E-20     44.139    
X53    14.775    6.120E-20     36.937    
