#Predicted Hamaker constants for Montmorillonite-001-NaCEC87
#Estimated self-vacuum-self Hamaker: 9.05362146607104#Nominal refractive index: 1.3494828943767703
#Name  kT        Joules        kJ/mol    
ALA    -0.571    -2.364E-21    -1.427    
ARG    -0.901    -3.731E-21    -2.252    
LYS    -0.555    -2.298E-21    -1.387    
HID    -0.522    -2.162E-21    -1.305    
HIE    -0.520    -2.153E-21    -1.299    
ASP    -0.259    -1.073E-21    -0.648    
GLU    -0.282    -1.170E-21    -0.706    
SER    -0.254    -1.053E-21    -0.635    
THR    -0.477    -1.975E-21    -1.192    
ASN    -0.317    -1.314E-21    -0.793    
GLN    -0.719    -2.978E-21    -1.797    
CYS    0.046     1.916E-22     0.116     
GLY    -0.136    -5.624E-22    -0.339    
PRO    -0.537    -2.224E-21    -1.342    
VAL    -0.614    -2.542E-21    -1.534    
ILE    -0.865    -3.581E-21    -2.162    
LEU    -0.620    -2.567E-21    -1.549    
MET    -0.625    -2.588E-21    -1.562    
PHE    -0.678    -2.808E-21    -1.695    
TYR    -0.765    -3.171E-21    -1.914    
TRP    -0.806    -3.336E-21    -2.014    
HIP    -0.636    -2.634E-21    -1.590    
ETA    0.556     2.303E-21     1.390     
PHO    -0.733    -3.036E-21    -1.832    
CHL    0.429     1.778E-21     1.073     
DGL    -0.456    -1.890E-21    -1.141    
EST    -0.475    -1.966E-21    -1.187    
CYM    -0.272    -1.125E-21    -0.679    
GAN    -0.550    -2.279E-21    -1.376    
MAN    -0.253    -1.046E-21    -0.631    
FUC    -0.338    -1.399E-21    -0.845    
BGL    -0.122    -5.063E-22    -0.306    
NGL    -0.592    -2.454E-21    -1.481    
NGA    -0.466    -1.931E-21    -1.165    
NC4    0.429     1.777E-21     1.073     
MAS    -0.475    -1.967E-21    -1.187    
PRA    -0.550    -2.279E-21    -1.376    
DMP    -0.754    -3.122E-21    -1.885    
MMM    0.556     2.302E-21     1.389     
BTE    -0.549    -2.274E-21    -1.372    
PAS    -0.331    -1.370E-21    -0.827    
PGL    -0.334    -1.383E-21    -0.835    
HMA    -0.401    -1.661E-21    -1.003    
HMB    -0.415    -1.720E-21    -1.038    
HMC    -0.516    -2.139E-21    -1.291    
HMD    -0.473    -1.961E-21    -1.183    
HFE    -0.916    -3.792E-21    -2.289    
HIS    -0.551    -2.281E-21    -1.377    
HAF    -0.551    -2.281E-21    -1.377    
HAS    -0.431    -1.786E-21    -1.078    
X00    -0.166    -6.860E-22    -0.414    
X01    -0.847    -3.508E-21    -2.117    
X02    -0.207    -8.585E-22    -0.518    
X03    -0.298    -1.235E-21    -0.746    
X04    -0.177    -7.318E-22    -0.442    
X05    -0.577    -2.388E-21    -1.441    
X06    -0.669    -2.770E-21    -1.672    
X07    -0.544    -2.253E-21    -1.360    
X08    -0.470    -1.945E-21    -1.174    
X09    -0.458    -1.897E-21    -1.145    
X0A    -0.098    -4.073E-22    -0.246    
X0B    -0.740    -3.064E-21    -1.849    
X0C    -0.612    -2.534E-21    -1.530    
X0D    -0.473    -1.958E-21    -1.182    
X0E    -0.065    -2.686E-22    -0.162    
X0F    -0.397    -1.643E-21    -0.992    
X0G    -0.616    -2.552E-21    -1.540    
X0H    -0.671    -2.780E-21    -1.678    
X0I    -0.303    -1.255E-21    -0.758    
X0J    -0.589    -2.439E-21    -1.472    
X0K    0.424     1.756E-21     1.060     
X0L    0.357     1.477E-21     0.892     
X0M    -0.610    -2.528E-21    -1.526    
X0N    -0.517    -2.142E-21    -1.293    
X0O    -0.697    -2.887E-21    -1.742    
X0P    -0.357    -1.477E-21    -0.891    
X0Q    0.219     9.084E-22     0.548     
X0R    -0.610    -2.528E-21    -1.526    
X0S    0.424     1.756E-21     1.060     
X0T    -0.517    -2.142E-21    -1.293    
X0U    -0.589    -2.439E-21    -1.472    
X0V    0.357     1.477E-21     0.892     
X0W    -0.361    -1.496E-21    -0.903    
X0X    -0.539    -2.234E-21    -1.349    
X0Y    -0.690    -2.860E-21    -1.726    
X0Z    -0.690    -2.860E-21    -1.726    
X10    -0.249    -1.033E-21    -0.624    
X11    -0.659    -2.728E-21    -1.647    
X12    -0.726    -3.006E-21    -1.815    
X13    -0.479    -1.982E-21    -1.196    
X14    -0.697    -2.887E-21    -1.742    
X15    0.165     6.822E-22     0.412     
X16    -0.279    -1.154E-21    -0.696    
X17    -0.111    -4.601E-22    -0.278    
X18    -0.340    -1.407E-21    -0.849    
X19    -0.558    -2.312E-21    -1.395    
X1A    -0.692    -2.865E-21    -1.729    
X1B    -0.079    -3.285E-22    -0.198    
X1C    -0.698    -2.891E-21    -1.745    
X1D    -0.307    -1.272E-21    -0.768    
X1E    -0.225    -9.318E-22    -0.562    
X1F    -0.267    -1.105E-21    -0.667    
X1G    -0.665    -2.756E-21    -1.664    
X1H    -0.644    -2.668E-21    -1.610    
X1I    -0.438    -1.816E-21    -1.096    
X1J    -0.439    -1.816E-21    -1.096    
X1K    -0.416    -1.724E-21    -1.040    
X1L    -0.040    -1.638E-22    -0.099    
X1M    -0.372    -1.540E-21    -0.929    
X1N    -0.594    -2.459E-21    -1.484    
X1O    -0.483    -2.000E-21    -1.207    
X1P    -0.018    -7.388E-23    -0.045    
X1Q    -0.393    -1.626E-21    -0.982    
X1R    -0.643    -2.662E-21    -1.607    
X1S    -0.660    -2.733E-21    -1.649    
X1T    -0.279    -1.154E-21    -0.696    
X1U    -0.411    -1.703E-21    -1.028    
X1V    0.176     7.278E-22     0.439     
X1W    -0.411    -1.703E-21    -1.028    
X1X    -0.325    -1.345E-21    -0.812    
X1Y    -0.574    -2.377E-21    -1.435    
X1Z    -0.329    -1.361E-21    -0.822    
X20    -0.354    -1.466E-21    -0.885    
X21    -0.304    -1.261E-21    -0.761    
X22    -0.438    -1.814E-21    -1.095    
X23    0.702     2.909E-21     1.756     
X24    -0.599    -2.481E-21    -1.497    
X25    0.105     4.343E-22     0.262     
X26    -0.085    -3.537E-22    -0.213    
X27    -0.603    -2.496E-21    -1.507    
X28    -0.453    -1.876E-21    -1.132    
X29    -0.571    -2.363E-21    -1.426    
X2A    -0.278    -1.153E-21    -0.696    
X2B    -0.211    -8.742E-22    -0.528    
X2C    -0.433    -1.793E-21    -1.082    
X2D    -0.559    -2.315E-21    -1.397    
X2E    0.427     1.767E-21     1.066     
X2F    0.050     2.091E-22     0.126     
X2G    -0.487    -2.016E-21    -1.217    
X2H    -0.632    -2.617E-21    -1.580    
X2I    -0.360    -1.490E-21    -0.899    
X2J    -0.367    -1.521E-21    -0.918    
X2K    -0.371    -1.537E-21    -0.928    
X2L    -0.738    -3.055E-21    -1.844    
X2M    -0.571    -2.365E-21    -1.427    
X2N    -0.284    -1.176E-21    -0.710    
X2O    -0.393    -1.629E-21    -0.983    
X2P    -0.573    -2.375E-21    -1.433    
X2Q    -0.201    -8.322E-22    -0.502    
X2R    -0.666    -2.759E-21    -1.665    
X2S    -0.688    -2.849E-21    -1.720    
X2T    -0.658    -2.724E-21    -1.644    
X2U    -0.485    -2.008E-21    -1.212    
X2V    -0.639    -2.648E-21    -1.598    
X2W    -0.487    -2.017E-21    -1.217    
X2X    -0.478    -1.981E-21    -1.196    
X2Y    -0.535    -2.218E-21    -1.339    
X2Z    -0.220    -9.123E-22    -0.551    
X30    -0.351    -1.455E-21    -0.878    
X31    -0.570    -2.362E-21    -1.425    
X32    -0.506    -2.096E-21    -1.265    
X33    -0.331    -1.371E-21    -0.828    
X34    -0.278    -1.152E-21    -0.695    
X35    -0.622    -2.575E-21    -1.554    
X36    -0.531    -2.198E-21    -1.327    
X37    -0.323    -1.336E-21    -0.806    
X38    -0.192    -7.971E-22    -0.481    
X39    -0.540    -2.238E-21    -1.351    
X3A    -0.398    -1.650E-21    -0.996    
X3B    -0.181    -7.499E-22    -0.453    
X3C    -0.574    -2.379E-21    -1.436    
X3D    -0.378    -1.565E-21    -0.944    
X3E    -0.307    -1.272E-21    -0.768    
X3F    -0.485    -2.009E-21    -1.213    
X3G    -0.243    -1.008E-21    -0.608    
X3H    -0.542    -2.243E-21    -1.354    
X3I    -0.321    -1.332E-21    -0.804    
X3J    -0.611    -2.532E-21    -1.528    
