#Predicted Hamaker constants for ZnO1m210BOND
#Estimated self-vacuum-self Hamaker: 41.11897077668575#Nominal refractive index: 1.8633869970990857
#Name  kT        Joules        kJ/mol    
X12    -0.712    -2.950E-21    -1.781    
X13    6.427     2.662E-20     16.067    
X14    0.119     4.918E-22     0.297     
X15    25.323    1.049E-19     63.307    
X16    12.247    5.073E-20     30.618    
X17    17.156    7.106E-20     42.889    
X18    10.459    4.332E-20     26.147    
X19    4.120     1.707E-20     10.301    
X1A    0.271     1.120E-21     0.676     
X1B    18.091    7.493E-20     45.228    
X1C    0.088     3.654E-22     0.221     
X1D    11.409    4.726E-20     28.523    
X1E    13.813    5.721E-20     34.532    
X1F    12.592    5.216E-20     31.481    
X1G    1.025     4.247E-21     2.564     
X1H    1.639     6.790E-21     4.098     
X1I    7.588     3.143E-20     18.969    
X1J    7.586     3.142E-20     18.965    
X1K    8.236     3.411E-20     20.590    
X1L    19.263    7.979E-20     48.159    
X1M    9.529     3.947E-20     23.821    
X1N    3.096     1.282E-20     7.741     
X1O    6.298     2.609E-20     15.745    
X1P    19.905    8.244E-20     49.762    
X1Q    8.920     3.695E-20     22.300    
X1R    1.678     6.951E-21     4.195     
X1S    1.188     4.921E-21     2.970     
X1T    12.245    5.072E-20     30.612    
X1U    8.384     3.473E-20     20.960    
X1V    25.651    1.062E-19     64.129    
X1W    8.384     3.473E-20     20.960    
X1X    10.895    4.513E-20     27.238    
X1Y    3.668     1.519E-20     9.170     
X1Z    10.784    4.467E-20     26.961    
X20    10.046    4.161E-20     25.114    
X21    11.489    4.759E-20     28.723    
X22    7.605     3.150E-20     19.013    
X23    41.613    1.724E-19     104.034   
X24    2.944     1.219E-20     7.359     
X25    23.541    9.751E-20     58.853    
X26    17.912    7.419E-20     44.779    
X27    2.837     1.175E-20     7.092     
X28    7.172     2.971E-20     17.930    
X29    3.761     1.558E-20     9.404     
X2A    12.252    5.075E-20     30.629    
X2B    14.220    5.890E-20     35.550    
X2C    7.748     3.209E-20     19.371    
X2D    4.101     1.699E-20     10.253    
X2E    33.189    1.375E-19     82.972    
X2F    21.927    9.082E-20     54.817    
X2G    6.188     2.563E-20     15.470    
X2H    1.994     8.260E-21     4.986     
X2I    9.878     4.091E-20     24.694    
X2J    9.662     4.002E-20     24.154    
X2K    9.547     3.954E-20     23.868    
X2L    -1.052    -4.357E-21    -2.630    
X2M    3.754     1.555E-20     9.384     
X2N    12.090    5.007E-20     30.224    
X2O    8.904     3.688E-20     22.261    
X2P    3.681     1.525E-20     9.203     
X2Q    14.517    6.013E-20     36.294    
X2R    1.008     4.174E-21     2.520     
X2S    0.380     1.573E-21     0.950     
X2T    1.249     5.173E-21     3.123     
X2U    6.247     2.587E-20     15.617    
X2V    1.777     7.362E-21     4.443     
X2W    6.182     2.561E-20     15.455    
X2X    6.436     2.666E-20     16.089    
X2Y    4.779     1.979E-20     11.948    
X2Z    13.951    5.778E-20     34.877    
X30    10.121    4.192E-20     25.302    
X31    3.774     1.563E-20     9.436     
X32    5.629     2.332E-20     14.073    
X33    10.715    4.438E-20     26.787    
X34    12.258    5.077E-20     30.644    
X35    2.285     9.465E-21     5.713     
X36    4.916     2.036E-20     12.290    
X37    10.962    4.540E-20     27.405    
X38    14.765    6.116E-20     36.914    
X39    4.633     1.919E-20     11.583    
X3A    8.750     3.624E-20     21.876    
X3B    15.100    6.254E-20     37.749    
X3C    3.653     1.513E-20     9.134     
X3D    9.353     3.874E-20     23.382    
X3E    11.409    4.726E-20     28.522    
X3F    6.238     2.584E-20     15.595    
X3G    13.276    5.499E-20     33.190    
X3H    4.598     1.905E-20     11.496    
X3I    10.992    4.553E-20     27.480    
X3J    2.584     1.070E-20     6.460     
X3K    6.147     2.546E-20     15.368    
X3L    1.850     7.662E-21     4.624     
X3M    10.063    4.168E-20     25.157    
X3N    3.263     1.352E-20     8.158     
X3O    4.012     1.662E-20     10.031    
X3P    3.792     1.570E-20     9.479     
X3Q    9.658     4.000E-20     24.145    
X3R    4.471     1.852E-20     11.177    
X3S    16.939    7.016E-20     42.348    
X3T    3.191     1.322E-20     7.977     
X3U    8.425     3.489E-20     21.062    
X3V    16.045    6.646E-20     40.111    
X3W    3.859     1.598E-20     9.647     
X3X    6.227     2.579E-20     15.567    
X3Y    3.124     1.294E-20     7.810     
X3Z    12.076    5.002E-20     30.190    
X40    6.916     2.865E-20     17.291    
X41    8.508     3.524E-20     21.270    
X42    20.118    8.333E-20     50.296    
X43    9.446     3.912E-20     23.614    
X44    15.097    6.253E-20     37.742    
X45    6.174     2.557E-20     15.435    
X46    11.158    4.622E-20     27.895    
X47    2.080     8.615E-21     5.200     
X48    11.371    4.710E-20     28.428    
X49    0.523     2.166E-21     1.307     
X4A    2.339     9.689E-21     5.848     
X4B    6.499     2.692E-20     16.248    
X4C    1.253     5.191E-21     3.133     
X4D    4.943     2.047E-20     12.358    
X4E    5.870     2.431E-20     14.675    
X4F    5.595     2.317E-20     13.987    
X4G    17.497    7.247E-20     43.743    
X4H    14.794    6.128E-20     36.985    
X4I    0.826     3.423E-21     2.066     
X4J    13.452    5.572E-20     33.629    
X4K    2.607     1.080E-20     6.518     
X4L    17.513    7.254E-20     43.783    
X4M    4.227     1.751E-20     10.568    
X4N    3.688     1.528E-20     9.220     
X4O    8.456     3.502E-20     21.140    
X4P    10.552    4.371E-20     26.380    
X4Q    16.798    6.958E-20     41.994    
X4R    0.478     1.978E-21     1.194     
X4S    12.792    5.298E-20     31.981    
X4T    9.465     3.920E-20     23.663    
X4U    11.927    4.940E-20     29.816    
X4V    5.552     2.300E-20     13.880    
X4W    -0.758    -3.138E-21    -1.894    
X4X    13.201    5.468E-20     33.002    
X4Y    6.157     2.550E-20     15.391    
X4Z    7.432     3.078E-20     18.579    
X50    -0.303    -1.256E-21    -0.758    
X51    2.851     1.181E-20     7.128     
X52    4.309     1.785E-20     10.772    
X53    8.526     3.532E-20     21.316    
X54    -6.274    -2.599E-20    -15.684   
X55    10.160    4.208E-20     25.399    
X56    11.261    4.664E-20     28.153    
X57    0.262     1.083E-21     0.654     
X58    3.973     1.646E-20     9.933     
X59    6.515     2.698E-20     16.286    
X5A    8.859     3.669E-20     22.148    
X5B    20.707    8.577E-20     51.768    
X5C    0.474     1.964E-21     1.185     
X5D    -0.990    -4.101E-21    -2.475    
X5E    1.044     4.323E-21     2.609     
X5F    1.247     5.163E-21     3.117     
X5G    -5.320    -2.204E-20    -13.300   
X5H    -0.085    -3.511E-22    -0.212    
X5I    -2.641    -1.094E-20    -6.603    
X5J    4.131     1.711E-20     10.327    
X5K    0.966     3.999E-21     2.414     
X5L    5.910     2.448E-20     14.775    
X5M    3.614     1.497E-20     9.034     
X5N    -6.840    -2.833E-20    -17.100   
X5O    -0.359    -1.489E-21    -0.899    
X5P    4.144     1.716E-20     10.359    
X5Q    -2.256    -9.344E-21    -5.640    
X5R    -6.494    -2.690E-20    -16.234   
X5S    0.681     2.822E-21     1.703     
X5T    1.283     5.315E-21     3.208     
X5U    -4.906    -2.032E-20    -12.265   
X5V    1.959     8.113E-21     4.897     
X5W    -4.089    -1.694E-20    -10.222   
X5X    -1.696    -7.026E-21    -4.241    
X5Y    0.957     3.964E-21     2.393     
X5Z    4.671     1.935E-20     11.678    
X60    -3.062    -1.268E-20    -7.656    
X61    -2.251    -9.324E-21    -5.628    
X62    -2.204    -9.130E-21    -5.511    
X63    2.427     1.005E-20     6.068     
X64    -3.493    -1.447E-20    -8.733    
X65    -0.620    -2.568E-21    -1.550    
X66    0.032     1.323E-22     0.080     
X67    5.244     2.172E-20     13.109    
X68    2.856     1.183E-20     7.141     
X69    30.784    1.275E-19     76.959    
X6A    0.385     1.595E-21     0.963     
X6B    4.920     2.038E-20     12.301    
X6C    7.444     3.083E-20     18.610    
X6D    2.579     1.068E-20     6.447     
X6E    -2.166    -8.972E-21    -5.415    
X6F    1.503     6.224E-21     3.756     
X6G    -6.979    -2.891E-20    -17.448   
X6H    3.757     1.556E-20     9.392     
X6I    11.117    4.605E-20     27.792    
X6J    21.801    9.030E-20     54.504    
X6K    -0.513    -2.126E-21    -1.283    
X6L    -4.694    -1.944E-20    -11.735   
X6M    2.343     9.704E-21     5.857     
X6N    2.199     9.109E-21     5.498     
X6O    0.667     2.764E-21     1.668     
X6P    12.958    5.367E-20     32.395    
X6Q    6.478     2.683E-20     16.196    
X6R    -3.000    -1.243E-20    -7.500    
X6S    -1.852    -7.672E-21    -4.631    
X6T    2.519     1.043E-20     6.296     
X6U    -5.730    -2.373E-20    -14.325   
X6V    12.817    5.309E-20     32.041    
X6W    5.169     2.141E-20     12.922    
X6X    5.234     2.168E-20     13.084    
X6Y    12.134    5.026E-20     30.335    
X6Z    4.218     1.747E-20     10.546    
X70    1.877     7.775E-21     4.693     
X71    10.724    4.442E-20     26.810    
X72    10.628    4.402E-20     26.570    
X73    0.424     1.758E-21     1.061     
X74    -0.934    -3.868E-21    -2.335    
X75    -3.232    -1.339E-20    -8.081    
X76    -2.699    -1.118E-20    -6.748    
X77    -3.717    -1.539E-20    -9.292    
X78    0.888     3.677E-21     2.220     
X79    -2.084    -8.632E-21    -5.210    
X7A    -3.846    -1.593E-20    -9.615    
X7B    -5.555    -2.301E-20    -13.888   
X7C    27.798    1.151E-19     69.494    
X7D    6.242     2.585E-20     15.605    
X7E    19.000    7.870E-20     47.499    
X7F    9.981     4.134E-20     24.952    
X7G    31.956    1.324E-19     79.889    
X7H    17.903    7.415E-20     44.757    
X7I    18.176    7.528E-20     45.440    
X7J    15.676    6.493E-20     39.191    
X7K    13.551    5.613E-20     33.877    
X7L    14.708    6.092E-20     36.771    
X7M    8.586     3.556E-20     21.465    
X7N    30.972    1.283E-19     77.429    
X7O    12.309    5.098E-20     30.772    
X7P    21.242    8.798E-20     53.105    
X7Q    19.772    8.189E-20     49.430    
X7R    10.532    4.362E-20     26.329    
X7S    29.865    1.237E-19     74.663    
X7T    15.807    6.547E-20     39.516    
X7U    27.508    1.139E-19     68.771    
X7V    36.463    1.510E-19     91.157    
X7W    11.332    4.694E-20     28.330    
X7X    1.000     4.141E-21     2.500     
X7Y    15.521    6.429E-20     38.803    
X7Z    8.555     3.543E-20     21.387    
X80    2.401     9.946E-21     6.003     
X81    22.074    9.143E-20     55.185    
X82    6.343     2.627E-20     15.857    
X83    24.658    1.021E-19     61.645    
X84    14.059    5.823E-20     35.148    
X85    4.133     1.712E-20     10.331    
X86    1.958     8.110E-21     4.895     
X87    17.438    7.223E-20     43.594    
X88    1.752     7.255E-21     4.379     
X89    3.936     1.630E-20     9.841     
X8A    35.699    1.479E-19     89.248    
X8B    13.169    5.454E-20     32.922    
X8C    35.284    1.461E-19     88.211    
X8D    23.283    9.643E-20     58.206    
X8E    10.282    4.259E-20     25.704    
X8F    5.264     2.180E-20     13.159    
X8G    13.206    5.470E-20     33.014    
X8H    15.037    6.228E-20     37.592    
X8I    26.025    1.078E-19     65.064    
X8J    -3.015    -1.249E-20    -7.537    
X8K    1.702     7.048E-21     4.254     
X8L    11.974    4.960E-20     29.936    
X8M    1.110     4.597E-21     2.775     
X8N    21.057    8.722E-20     52.643    
X8O    17.807    7.376E-20     44.519    
X8P    27.052    1.120E-19     67.630    
X8Q    30.973    1.283E-19     77.431    
X8R    33.242    1.377E-19     83.105    
