#Name  kT        Joules        kJ/mol    
X4S    3.204     1.327E-20     8.010     
X4T    2.911     1.206E-20     7.277     
X4U    3.254     1.348E-20     8.134     
X4V    2.825     1.170E-20     7.063     
X4W    2.679     1.110E-20     6.698     
X4X    2.857     1.184E-20     7.143     
X4Y    2.988     1.238E-20     7.470     
X4Z    3.129     1.296E-20     7.822     
X50    2.477     1.026E-20     6.193     
X51    4.615     1.912E-20     11.538    
X52    4.986     2.065E-20     12.464    
X53    4.172     1.728E-20     10.430    
