#Predicted Hamaker constants for Montmorillonite-001-NaCEC90
#Estimated self-vacuum-self Hamaker: 8.991648829748225#Nominal refractive index: 1.3481491639081105
#Name  kT        Joules        kJ/mol    
ALA    -0.583    -2.416E-21    -1.458    
ARG    -0.887    -3.673E-21    -2.217    
LYS    -0.569    -2.355E-21    -1.422    
HID    -0.538    -2.230E-21    -1.346    
HIE    -0.536    -2.222E-21    -1.341    
ASP    -0.297    -1.229E-21    -0.742    
GLU    -0.318    -1.318E-21    -0.795    
SER    -0.292    -1.211E-21    -0.731    
THR    -0.497    -2.058E-21    -1.242    
ASN    -0.350    -1.451E-21    -0.876    
GLN    -0.719    -2.980E-21    -1.799    
CYS    -0.016    -6.673E-23    -0.040    
GLY    -0.183    -7.598E-22    -0.459    
PRO    -0.552    -2.287E-21    -1.380    
VAL    -0.623    -2.579E-21    -1.557    
ILE    -0.853    -3.535E-21    -2.134    
LEU    -0.628    -2.602E-21    -1.571    
MET    -0.633    -2.621E-21    -1.582    
PHE    -0.682    -2.824E-21    -1.704    
TYR    -0.762    -3.158E-21    -1.906    
TRP    -0.799    -3.310E-21    -1.998    
HIP    -0.643    -2.664E-21    -1.608    
ETA    0.453     1.875E-21     1.131     
PHO    -0.732    -3.034E-21    -1.831    
CHL    0.336     1.391E-21     0.840     
DGL    -0.478    -1.980E-21    -1.195    
EST    -0.495    -2.050E-21    -1.237    
CYM    -0.308    -1.277E-21    -0.771    
GAN    -0.564    -2.338E-21    -1.411    
MAN    -0.291    -1.204E-21    -0.727    
FUC    -0.369    -1.529E-21    -0.923    
BGL    -0.171    -7.082E-22    -0.427    
NGL    -0.603    -2.499E-21    -1.508    
NGA    -0.487    -2.018E-21    -1.218    
NC4    0.336     1.391E-21     0.839     
MAS    -0.495    -2.051E-21    -1.238    
PRA    -0.564    -2.338E-21    -1.411    
DMP    -0.752    -3.113E-21    -1.879    
MMM    0.452     1.873E-21     1.131     
BTE    -0.563    -2.333E-21    -1.408    
PAS    -0.363    -1.502E-21    -0.907    
PGL    -0.366    -1.514E-21    -0.914    
HMA    -0.427    -1.770E-21    -1.068    
HMB    -0.440    -1.824E-21    -1.101    
HMC    -0.533    -2.209E-21    -1.333    
HMD    -0.494    -2.045E-21    -1.234    
HFE    -0.900    -3.729E-21    -2.251    
PBB    0.000     0.000E+00     0.000     
NXX    0.000     0.000E+00     0.000     
HIS    -0.565    -2.340E-21    -1.412    
HAF    -0.565    -2.340E-21    -1.412    
HAS    -0.455    -1.884E-21    -1.137    
X00    -0.211    -8.734E-22    -0.527    
X01    -0.837    -3.468E-21    -2.093    
X02    -0.249    -1.032E-21    -0.623    
X03    -0.333    -1.378E-21    -0.832    
X04    -0.221    -9.155E-22    -0.553    
X05    -0.589    -2.438E-21    -1.472    
X06    -0.673    -2.789E-21    -1.684    
X07    -0.559    -2.314E-21    -1.397    
X08    -0.490    -2.031E-21    -1.226    
X09    -0.480    -1.987E-21    -1.199    
X0A    -0.149    -6.172E-22    -0.373    
X0B    -0.739    -3.059E-21    -1.847    
X0C    -0.621    -2.573E-21    -1.553    
X0D    -0.493    -2.043E-21    -1.233    
X0E    -0.118    -4.897E-22    -0.296    
X0F    -0.423    -1.753E-21    -1.058    
X0G    -0.625    -2.589E-21    -1.563    
X0H    -0.676    -2.799E-21    -1.689    
X0I    -0.337    -1.397E-21    -0.843    
X0J    -0.600    -2.485E-21    -1.500    
X0K    0.331     1.371E-21     0.828     
