#Name  kT        Joules        kJ/mol    
X39    7.247     3.002E-20     18.118    
X3A    6.289     2.605E-20     15.722    
X3B    5.218     2.161E-20     13.046    
X3C    6.229     2.580E-20     15.574    
X3D    3.321     1.376E-20     8.304     
X3E    8.042     3.331E-20     20.105    
X3F    6.541     2.709E-20     16.353    
X3G    5.235     2.168E-20     13.087    
X3H    6.906     2.860E-20     17.265    
X3I    4.974     2.060E-20     12.436    
X3J    6.174     2.557E-20     15.436    
X3K    4.763     1.973E-20     11.908    
X3L    5.020     2.079E-20     12.550    
X3M    4.921     2.038E-20     12.302    
X3N    6.245     2.587E-20     15.612    
X3O    5.784     2.396E-20     14.461    
X3P    5.943     2.461E-20     14.857    
X3Q    8.131     3.368E-20     20.328    
X3R    3.371     1.396E-20     8.428     
X3S    3.604     1.493E-20     9.011     
X3T    4.169     1.727E-20     10.423    
X3U    3.905     1.617E-20     9.763     
X3V    4.000     1.657E-20     10.000    
X3W    3.202     1.326E-20     8.004     
X3X    7.945     3.291E-20     19.863    
X3Y    5.864     2.429E-20     14.660    
X3Z    8.035     3.328E-20     20.088    
X40    4.802     1.989E-20     12.004    
X41    7.966     3.299E-20     19.915    
X42    6.994     2.897E-20     17.485    
X43    7.295     3.022E-20     18.238    
X44    7.490     3.102E-20     18.725    
X45    9.069     3.756E-20     22.673    
X46    4.496     1.862E-20     11.239    
X47    8.953     3.708E-20     22.383    
X48    5.885     2.438E-20     14.713    
X49    3.209     1.329E-20     8.022     
X4A    7.368     3.052E-20     18.420    
X4B    4.503     1.865E-20     11.258    
X4C    6.974     2.889E-20     17.435    
X4D    7.770     3.218E-20     19.426    
X4E    15.020    6.221E-20     37.549    
X4F    15.953    6.608E-20     39.884    
X4G    5.767     2.388E-20     14.417    
X4H    8.253     3.418E-20     20.633    
X4I    3.983     1.650E-20     9.958     
X4J    4.345     1.800E-20     10.862    
X4K    6.160     2.551E-20     15.399    
X4L    7.690     3.185E-20     19.224    
X4M    5.879     2.435E-20     14.697    
X4N    11.796    4.886E-20     29.490    
X4O    6.260     2.593E-20     15.651    
X4P    2.589     1.073E-20     6.474     
X4Q    7.998     3.313E-20     19.994    
X4R    9.598     3.975E-20     23.995    
X4S    8.461     3.504E-20     21.152    
X4T    7.686     3.183E-20     19.215    
X4U    8.591     3.558E-20     21.478    
X4V    7.460     3.090E-20     18.649    
X4W    7.074     2.930E-20     17.686    
X4X    7.545     3.125E-20     18.862    
X4Y    7.889     3.268E-20     19.723    
X4Z    8.261     3.422E-20     20.653    
X50    6.541     2.709E-20     16.353    
X51    12.186    5.048E-20     30.466    
X52    13.164    5.453E-20     32.911    
X53    11.016    4.563E-20     27.541    
