#Predicted Hamaker constants for CNT15-COO--10
#Estimated self-vacuum-self Hamaker: 17.697216473252272#Nominal refractive index: 1.5124862000988164
#Name  kT        Joules        kJ/mol    
X13    1.888     7.820E-21     4.720     
X14    -0.417    -1.726E-21    -1.042    
X15    8.712     3.609E-20     21.780    
X16    4.003     1.658E-20     10.009    
X17    5.779     2.393E-20     14.446    
X18    3.355     1.389E-20     8.386     
X19    1.047     4.335E-21     2.617     
X1A    -0.361    -1.496E-21    -0.903    
X1B    6.116     2.533E-20     15.290    
X1C    -0.428    -1.772E-21    -1.070    
X1D    3.700     1.532E-20     9.249     
X1E    4.571     1.893E-20     11.426    
X1F    4.129     1.710E-20     10.322    
X1G    -0.085    -3.509E-22    -0.212    
X1H    0.140     5.793E-22     0.350     
X1I    2.311     9.571E-21     5.777     
X1J    2.310     9.568E-21     5.775     
X1K    2.547     1.055E-20     6.367     
X1L    6.538     2.708E-20     16.346    
X1M    3.017     1.250E-20     7.542     
X1N    0.673     2.786E-21     1.682     
X1O    1.841     7.625E-21     4.602     
X1P    6.769     2.804E-20     16.922    
X1Q    2.796     1.158E-20     6.989     
X1R    0.154     6.383E-22     0.385     
X1S    -0.025    -1.043E-22    -0.063    
X1T    4.003     1.658E-20     10.007    
X1U    2.601     1.077E-20     6.502     
X1V    8.829     3.657E-20     22.074    
X1W    2.601     1.077E-20     6.502     
X1X    3.513     1.455E-20     8.783     
X1Y    0.881     3.651E-21     2.203     
X1Z    3.473     1.438E-20     8.682     
X20    3.205     1.327E-20     8.012     
X21    3.729     1.544E-20     9.322     
X22    2.317     9.598E-21     5.793     
X23    14.473    5.995E-20     36.183    
X24    0.617     2.555E-21     1.542     
X25    8.074     3.344E-20     20.186    
X26    6.051     2.506E-20     15.128    
X27    0.578     2.393E-21     1.444     
X28    2.159     8.944E-21     5.398     
X29    0.916     3.792E-21     2.289     
X2A    4.005     1.659E-20     10.013    
X2B    4.718     1.954E-20     11.795    
X2C    2.369     9.813E-21     5.923     
X2D    1.040     4.306E-21     2.599     
X2E    11.510    4.768E-20     28.776    
X2F    7.496     3.105E-20     18.739    
X2G    1.801     7.459E-21     4.502     
X2H    0.270     1.117E-21     0.674     
X2I    3.144     1.302E-20     7.859     
X2J    3.065     1.270E-20     7.663     
X2K    3.024     1.252E-20     7.559     
X2L    -0.846    -3.503E-21    -2.114    
X2M    0.913     3.780E-21     2.282     
X2N    3.946     1.635E-20     9.866     
X2O    2.790     1.156E-20     6.974     
X2P    0.886     3.671E-21     2.216     
X2Q    4.826     1.999E-20     12.064    
X2R    -0.091    -3.777E-22    -0.228    
X2S    -0.321    -1.330E-21    -0.803    
X2T    -0.003    -1.204E-23    -0.007    
X2U    1.822     7.548E-21     4.556     
X2V    0.190     7.886E-22     0.476     
X2W    1.799     7.450E-21     4.497     
X2X    1.891     7.833E-21     4.728     
X2Y    1.287     5.331E-21     3.218     
X2Z    4.621     1.914E-20     11.551    
X30    3.232     1.339E-20     8.080     
X31    0.920     3.812E-21     2.301     
X32    1.597     6.615E-21     3.993     
X33    3.448     1.428E-20     8.619     
X34    4.007     1.660E-20     10.018    
X35    0.376     1.558E-21     0.940     
X36    1.337     5.538E-21     3.343     
X37    3.537     1.465E-20     8.843     
X38    4.915     2.036E-20     12.288    
X39    1.234     5.110E-21     3.085     
X3A    2.734     1.132E-20     6.834     
X3B    5.036     2.086E-20     12.590    
X3C    0.876     3.629E-21     2.190     
X3D    2.953     1.223E-20     7.382     
X3E    3.700     1.532E-20     9.249     
X3F    1.819     7.535E-21     4.548     
X3G    4.376     1.813E-20     10.941    
X3H    1.221     5.058E-21     3.053     
X3I    3.548     1.470E-20     8.871     
X3J    0.485     2.010E-21     1.213     
X3K    1.786     7.397E-21     4.465     
X3L    0.217     8.983E-22     0.542     
X3M    3.211     1.330E-20     8.027     
X3N    0.733     3.038E-21     1.834     
X3O    1.007     4.172E-21     2.518     
X3P    0.927     3.838E-21     2.316     
X3Q    3.064     1.269E-20     7.659     
X3R    1.175     4.865E-21     2.936     
X3S    5.700     2.361E-20     14.251    
X3T    0.707     2.929E-21     1.768     
X3U    2.615     1.083E-20     6.538     
X3V    5.378     2.227E-20     13.444    
X3W    0.951     3.940E-21     2.378     
X3X    1.815     7.517E-21     4.537     
X3Y    0.683     2.828E-21     1.707     
X3Z    3.941     1.632E-20     9.853     
X40    2.066     8.558E-21     5.166     
X41    2.646     1.096E-20     6.614     
X42    6.846     2.835E-20     17.114    
X43    2.987     1.237E-20     7.467     
X44    5.035     2.085E-20     12.588    
X45    1.796     7.438E-21     4.489     
X46    3.608     1.495E-20     9.021     
X47    0.301     1.247E-21     0.753     
X48    3.686     1.527E-20     9.215     
X49    -0.269    -1.113E-21    -0.672    
X4A    0.396     1.640E-21     0.990     
X4B    1.914     7.929E-21     4.786     
X4C    -0.001    -5.609E-24    -0.003    
X4D    1.347     5.579E-21     3.367     
X4E    1.685     6.979E-21     4.212     
X4F    1.585     6.563E-21     3.962     
X4G    5.902     2.445E-20     14.755    
X4H    4.926     2.040E-20     12.314    
X4I    -0.158    -6.527E-22    -0.394    
X4J    4.440     1.839E-20     11.100    
X4K    0.494     2.045E-21     1.235     
X4L    5.908     2.447E-20     14.769    
X4M    1.086     4.497E-21     2.714     
X4N    0.889     3.681E-21     2.222     
X4O    2.627     1.088E-20     6.567     
X4P    3.388     1.403E-20     8.471     
X4Q    5.649     2.340E-20     14.124    
X4R    -0.285    -1.182E-21    -0.713    
X4S    4.201     1.740E-20     10.503    
X4T    2.994     1.240E-20     7.484     
X4U    3.887     1.610E-20     9.718     
X4V    1.569     6.498E-21     3.922     
X4W    -0.738    -3.056E-21    -1.845    
X4X    4.349     1.801E-20     10.873    
X4Y    1.789     7.412E-21     4.474     
X4Z    2.254     9.336E-21     5.635     
X50    -0.571    -2.366E-21    -1.428    
X51    0.583     2.415E-21     1.457     
X52    1.115     4.620E-21     2.788     
X53    2.652     1.099E-20     6.631     
X54    -2.763    -1.145E-20    -6.909    
X55    3.246     1.344E-20     8.115     
X56    3.646     1.510E-20     9.115     
X57    -0.364    -1.509E-21    -0.911    
X58    0.993     4.113E-21     2.482     
X59    1.920     7.952E-21     4.800     
X5A    2.773     1.149E-20     6.933     
X5B    7.057     2.923E-20     17.644    
X5C    -0.287    -1.187E-21    -0.716    
X5D    -0.823    -3.409E-21    -2.057    
X5E    -0.078    -3.233E-22    -0.195    
X5F    -0.004    -1.573E-23    -0.009    
X5G    -2.413    -9.993E-21    -6.032    
X5H    -0.491    -2.035E-21    -1.228    
X5I    -1.429    -5.917E-21    -3.572    
X5J    1.050     4.351E-21     2.626     
X5K    -0.107    -4.418E-22    -0.267    
X5L    1.700     7.040E-21     4.249     
X5M    0.862     3.569E-21     2.154     
X5N    -2.972    -1.231E-20    -7.430    
X5O    -0.592    -2.452E-21    -1.480    
X5P    1.055     4.370E-21     2.638     
X5Q    -1.287    -5.331E-21    -3.218    
X5R    -2.844    -1.178E-20    -7.111    
X5S    -0.211    -8.728E-22    -0.527    
X5T    0.010     3.968E-23     0.024     
X5U    -2.260    -9.363E-21    -5.651    
X5V    0.257     1.063E-21     0.642     
X5W    -1.960    -8.119E-21    -4.901    
X5X    -1.082    -4.481E-21    -2.705    
X5Y    -0.110    -4.545E-22    -0.274    
X5Z    1.248     5.168E-21     3.119     
X60    -1.583    -6.557E-21    -3.958    
X61    -1.285    -5.324E-21    -3.214    
X62    -1.268    -5.253E-21    -3.171    
X63    0.428     1.773E-21     1.070     
X64    -1.741    -7.212E-21    -4.353    
X65    -0.687    -2.847E-21    -1.718    
X66    -0.448    -1.858E-21    -1.121    
X67    1.457     6.033E-21     3.641     
X68    0.585     2.423E-21     1.462     
X69    10.658    4.414E-20     26.644    
X6A    -0.319    -1.322E-21    -0.798    
X6B    1.339     5.545E-21     3.347     
X6C    2.258     9.354E-21     5.646     
X6D    0.483     2.002E-21     1.209     
X6E    -1.254    -5.195E-21    -3.136    
X6F    0.090     3.722E-22     0.225     
X6G    -3.023    -1.252E-20    -7.558    
X6H    0.914     3.785E-21     2.285     
X6I    3.593     1.488E-20     8.984     
X6J    7.451     3.086E-20     18.626    
X6K    -0.648    -2.685E-21    -1.621    
X6L    -2.183    -9.040E-21    -5.456    
X6M    0.397     1.645E-21     0.993     
X6N    0.345     1.428E-21     0.862     
X6O    -0.216    -8.941E-22    -0.540    
X6P    4.261     1.765E-20     10.653    
X6Q    1.907     7.897E-21     4.767     
X6R    -1.560    -6.463E-21    -3.901    
X6S    -1.139    -4.718E-21    -2.848    
X6T    0.461     1.911E-21     1.154     
X6U    -2.563    -1.062E-20    -6.409    
X6V    4.210     1.744E-20     10.525    
X6W    1.429     5.920E-21     3.573     
X6X    1.453     6.018E-21     3.632     
X6Y    3.963     1.641E-20     9.906     
X6Z    1.082     4.483E-21     2.706     
X70    0.227     9.396E-22     0.567     
X71    3.451     1.429E-20     8.627     
X72    3.416     1.415E-20     8.540     
X73    -0.305    -1.262E-21    -0.762    
X74    -0.802    -3.323E-21    -2.006    
X75    -1.646    -6.816E-21    -4.114    
X76    -1.450    -6.005E-21    -3.625    
X77    -1.823    -7.553E-21    -4.559    
X78    -0.135    -5.596E-22    -0.338    
X79    -1.224    -5.071E-21    -3.060    
X7A    -1.871    -7.749E-21    -4.677    
X7B    -2.499    -1.035E-20    -6.248    
X7C    9.596     3.974E-20     23.989    
X7D    1.821     7.541E-21     4.552     
X7E    6.443     2.669E-20     16.108    
X7F    3.181     1.318E-20     7.953     
X7G    11.074    4.587E-20     27.684    
X7H    6.048     2.505E-20     15.120    
X7I    6.147     2.546E-20     15.366    
X7J    5.245     2.172E-20     13.111    
X7K    4.476     1.854E-20     11.189    
X7L    4.895     2.027E-20     12.237    
X7M    2.674     1.108E-20     6.685     
X7N    10.724    4.442E-20     26.811    
X7O    4.026     1.667E-20     10.065    
X7P    7.250     3.003E-20     18.124    
X7Q    6.721     2.784E-20     16.803    
X7R    3.381     1.400E-20     8.453     
X7S    10.331    4.279E-20     25.829    
X7T    5.292     2.192E-20     13.229    
X7U    9.492     3.932E-20     23.731    
X7V    12.666    5.246E-20     31.665    
X7W    3.672     1.521E-20     9.179     
X7X    -0.094    -3.897E-22    -0.235    
X7Y    5.189     2.149E-20     12.971    
X7Z    2.663     1.103E-20     6.657     
X80    0.419     1.734E-21     1.046     
X81    7.548     3.127E-20     18.871    
X82    1.857     7.693E-21     4.643     
X83    8.474     3.510E-20     21.186    
X84    4.660     1.930E-20     11.649    
X85    1.051     4.353E-21     2.628     
X86    0.256     1.062E-21     0.641     
X87    5.880     2.436E-20     14.701    
X88    0.181     7.495E-22     0.452     
X89    0.979     4.057E-21     2.448     
X8A    12.397    5.135E-20     30.993    
X8B    4.337     1.797E-20     10.843    
X8C    12.251    5.074E-20     30.627    
X8D    7.982     3.306E-20     19.954    
X8E    3.290     1.363E-20     8.226     
X8F    1.464     6.063E-21     3.660     
X8G    4.351     1.802E-20     10.877    
X8H    5.013     2.077E-20     12.534    
X8I    8.963     3.712E-20     22.408    
X8J    -1.566    -6.485E-21    -3.914    
X8K    0.163     6.737E-22     0.407     
X8L    3.905     1.617E-20     9.761     
X8M    -0.054    -2.228E-22    -0.134    
X8N    7.183     2.975E-20     17.958    
X8O    6.014     2.491E-20     15.034    
X8P    9.330     3.864E-20     23.324    
X8Q    10.725    4.442E-20     26.812    
X8R    11.529    4.775E-20     28.823    
