#Name  kT        Joules        kJ/mol    
ALA    4.587     1.900E-20     11.468    
ARG    25.919    1.074E-19     64.798    
LYS    32.264    1.336E-19     80.659    
HID    26.247    1.087E-19     65.618    
HIE    26.264    1.088E-19     65.660    
ASP    29.472    1.221E-19     73.681    
GLU    24.963    1.034E-19     62.407    
SER    19.032    7.883E-20     47.580    
THR    16.247    6.729E-20     40.616    
ASN    25.086    1.039E-19     62.716    
GLN    22.003    9.114E-20     55.008    
CYS    45.706    1.893E-19     114.265   
GLY    23.626    9.786E-20     59.065    
PRO    22.081    9.146E-20     55.203    
VAL    9.654     3.999E-20     24.135    
ILE    10.377    4.298E-20     25.944    
LEU    10.252    4.246E-20     25.629    
MET    26.772    1.109E-19     66.930    
PHE    16.464    6.819E-20     41.159    
TYR    19.827    8.212E-20     49.568    
TRP    23.592    9.771E-20     58.979    
HIP    31.104    1.288E-19     77.759    
ETA    88.370    3.660E-19     220.926   
PHO    34.150    1.414E-19     85.375    
CHL    58.124    2.407E-19     145.309   
DGL    26.674    1.105E-19     66.684    
EST    20.240    8.383E-20     50.601    
CYM    45.924    1.902E-19     114.810   
GAN    22.552    9.341E-20     56.381    
HIS    27.589    1.143E-19     68.972    
X00    6.972     2.888E-20     17.429    
X01    32.682    1.354E-19     81.704    
X02    29.070    1.204E-19     72.676    
X03    21.443    8.881E-20     53.607    
X04    56.705    2.349E-19     141.762   
X05    23.074    9.557E-20     57.686    
X06    17.452    7.228E-20     43.629    
X07    23.023    9.536E-20     57.558    
X08    23.003    9.528E-20     57.506    
X09    5.571     2.308E-20     13.928    
X0A    5.461     2.262E-20     13.652    
X0B    15.244    6.314E-20     38.111    
X0C    29.395    1.218E-19     73.488    
X0D    12.878    5.334E-20     32.195    
X0E    20.546    8.510E-20     51.364    
X0F    13.095    5.424E-20     32.737    
X0G    20.972    8.686E-20     52.430    
X0H    17.205    7.126E-20     43.012    
X0I    5.269     2.182E-20     13.173    
X0J    27.668    1.146E-19     69.170    
X0K    38.623    1.600E-19     96.558    
X0L    31.385    1.300E-19     78.463    
X0M    48.151    1.994E-19     120.379   
X0N    17.853    7.395E-20     44.633    
X0O    23.432    9.705E-20     58.579    
X0P    7.990     3.309E-20     19.975    
X0Q    73.556    3.047E-19     183.890   
X0R    48.151    1.994E-19     120.379   
X0S    38.623    1.600E-19     96.558    
X0T    17.853    7.395E-20     44.633    
X0U    27.668    1.146E-19     69.170    
X0V    31.385    1.300E-19     78.463    
X0W    46.324    1.919E-19     115.811   
X0X    28.704    1.189E-19     71.759    
X0Y    25.089    1.039E-19     62.721    
X0Z    25.089    1.039E-19     62.721    
X10    26.446    1.095E-19     66.116    
X11    19.582    8.111E-20     48.955    
X12    24.652    1.021E-19     61.630    
X13    23.252    9.631E-20     58.130    
X14    23.432    9.705E-20     58.579    
X15    8.221     3.405E-20     20.553    
X16    9.655     3.999E-20     24.137    
X17    7.603     3.149E-20     19.007    
X18    10.219    4.233E-20     25.548    
X19    11.114    4.603E-20     27.786    
X1A    11.798    4.887E-20     29.495    
X1B    11.799    4.887E-20     29.497    
X1C    13.697    5.673E-20     34.242    
X1D    34.170    1.415E-19     85.425    
X1E    58.125    2.407E-19     145.311   
X1F    20.242    8.384E-20     50.606    
X1G    31.104    1.288E-19     77.759    
X1H    88.368    3.660E-19     220.919   
X1I    36.218    1.500E-19     90.546    
X1J    24.163    1.001E-19     60.407    
X1K    22.551    9.341E-20     56.379    
X1L    26.046    1.079E-19     65.115    
X1M    23.903    9.900E-20     59.757    
X1N    26.506    1.098E-19     66.266    
X1O    26.559    1.100E-19     66.396    
X1P    26.480    1.097E-19     66.200    
X1Q    14.042    5.816E-20     35.106    
X1R    22.925    9.496E-20     57.314    
X1S    17.008    7.045E-20     42.521    
X1T    180.394   7.472E-19     450.985   
X1U    21.041    8.715E-20     52.602    
X1V    43.843    1.816E-19     109.608   
